seq,latency_m2m_ns,callback_jitter,publish_jitter
154,9810000,199457000,256000
155,9277000,199467000,264000
156,10252000,200975000,256000
157,10263000,200011000,264000
158,10273000,200010000,256000
159,9808000,199534000,264000
160,9809000,200002000,260000
161,10311000,200502000,276000
162,9352000,199041000,260000
163,10064000,200712000,272000
164,9305000,199241000,256000
165,10345000,201040000,276000
166,9660000,199315000,264000
167,8840000,199179000,264000
168,10103000,201264000,264000
169,10041000,199938000,269000
170,10277000,200235000,260000
171,10135000,199858000,268000
172,9801000,199667000,260000
173,10228000,200427000,268000
174,9609000,199381000,264000
175,9474000,199864000,268000
176,10281000,200808000,264000
177,10199000,199917000,268000
178,10004000,199806000,260000
179,10148000,200143000,272000
180,10246000,200099000,264000
181,9616000,199369000,268000
182,10184000,200569000,260000
183,9996000,199812000,268000
184,9999000,200003000,260000
185,10160000,200160000,260000
186,10229000,200069000,256000
187,10256000,200028000,260000
188,10255000,199999000,252000
189,10208000,199953000,260000
190,9778000,199570000,264000
191,9858000,200080000,260000
192,10226000,200368000,256000
193,10305000,200078000,260000
194,10389000,200085000,260000
195,10188000,199799000,264000
196,10002000,199814000,248000
197,10201000,200198000,264000
198,10233000,200033000,268000
199,9943000,199710000,272000
200,10249000,200306000,256000
201,10180000,199931000,268000
202,10210000,200030000,252000
203,9985000,199775000,264000
204,9935000,199950000,264000
205,9877000,199942000,264000
206,10023000,200145000,268000
207,9893000,199871000,272000
208,9701000,199808000,264000
209,10203000,200502000,268000
210,10143000,199940000,264000
211,9608000,199465000,272000
212,10094000,200486000,256000
213,9897000,199803000,264000
214,9697000,199799000,248000
215,10207000,200510000,268000
216,10068000,199861000,260000
217,9935000,199868000,272000
218,9811000,199876000,248000
219,9810000,199999000,268000
220,9621000,199810000,260000
221,9977000,200357000,272000
222,10143000,200166000,264000
223,10135000,199991000,260000
224,9959000,199825000,260000
225,10160000,200200000,264000
226,9559000,199400000,264000
227,10112000,200553000,272000
228,9712000,199600000,252000
229,9576000,199864000,268000
230,9721000,200144000,264000
231,10160000,200439000,264000
232,10168000,200009000,264000
233,9685000,199517000,260000
234,9700000,200014000,256000
235,9786000,200087000,268000
236,10079000,200292000,260000
237,10168000,200089000,264000
238,9742000,199575000,260000
239,9897000,200155000,264000
240,9560000,199671000,256000
241,9509000,199941000,264000
242,9716000,200206000,268000
243,9718000,200003000,272000
244,9806000,200088000,256000
245,9684000,199878000,272000
246,9763000,200078000,260000
247,9697000,199934000,268000
248,9858000,200161000,264000
249,9795000,199938000,264000
250,9685000,199890000,256000
251,10090000,200405000,264000
252,10117000,200027000,256000
253,10184000,200067000,260000
254,9660000,199475000,260000
255,10002000,200343000,272000
256,9595000,199593000,256000
257,10015000,200419000,264000
258,10035000,200020000,256000
259,10117000,200083000,264000
260,10269000,200152000,264000
261,10139000,199870000,264000
262,9727000,199588000,260000
263,9679000,199952000,264000
264,9814000,200135000,248000
265,9621000,199807000,268000
266,9840000,200218000,252000
267,9659000,199820000,276000
268,9659000,199999000,248000
269,9521000,199863000,268000
270,9736000,200215000,244000
271,9547000,199811000,264000
272,9710000,200162000,256000
273,9639000,199930000,264000
274,9376000,199737000,264000
275,9665000,200289000,268000
276,9822000,200157000,260000
277,9680000,199858000,264000
278,9694000,200014000,264000
279,9416000,199722000,260000
280,9671000,200255000,260000
281,9646000,199975000,264000
282,9800000,200154000,256000
283,9534000,199734000,260000
284,9622000,200088000,244000
285,9759000,200137000,268000
286,9493000,199733000,256000
287,9793000,200301000,268000
288,9881000,200088000,256000
289,10040000,200158000,272000
290,9756000,199717000,256000
291,10121000,200365000,260000
292,9847000,199726000,260000
293,9650000,199803000,264000
294,9380000,199730000,252000
295,9520000,200140000,268000
296,10099000,200579000,260000
297,10323000,200224000,268000
298,9985000,199662000,252000
299,10135000,200149000,257000
300,10080000,199946000,264000
301,9454000,199374000,264000
302,10039000,200585000,256000
303,9603000,199563000,264000
304,10054000,200452000,252000
305,9833000,199778000,264000
306,9654000,199822000,268000
307,9507000,199853000,272000
308,9449000,199942000,264000
309,10095000,200646000,272000
310,9345000,199249000,256000
311,9572000,200228000,256000
312,10056000,200483000,256000
313,9590000,199543000,268000
314,9729000,200131000,268000
315,10104000,200383000,264000
316,9478000,199365000,256000
317,10197000,200719000,261000
318,9563000,199374000,264000
319,10217000,200647000,265000
320,10084000,199867000,252000
321,10079000,200002000,264000
322,10172000,200086000,264000
323,9907000,199742000,249000
324,9907000,200000000,264000
325,9497000,199583000,260000
326,9943000,200446000,264000
327,9595000,199652000,268000
328,9628000,200033000,248000
329,10103000,200475000,272000
330,10193000,200089000,256000
331,9571000,199378000,268000
332,10087000,200517000,264000
333,9510000,199423000,276000
334,9599000,200088000,260000
335,9744000,200154000,256000
336,10168000,200424000,268000
337,9835000,199659000,268000
338,9703000,199876000,268000
339,9726000,200015000,272000
340,9387000,199661000,252000
341,9614000,200234000,260000
342,9616000,199994000,260000
343,9427000,199812000,264000
344,9433000,200006000,260000
345,9176000,199743000,272000
346,9383000,200206000,264000
347,9600000,200218000,268000
348,9412000,199812000,264000
349,9614000,200202000,264000
350,9425000,199810000,264000
351,9646000,200222000,268000
352,9603000,199957000,252000
353,9393000,199790000,268000
354,9422000,200029000,264000
355,9554000,200132000,260000
356,9493000,199939000,256000
357,9362000,199869000,268000
358,9732000,200370000,264000
359,9600000,199868000,268000
360,9741000,200140000,264000
361,9478000,199737000,264000
362,9493000,200015000,256000
363,9495000,200003000,272000
364,9587000,200092000,252000
365,9733000,200146000,268000
366,9597000,199864000,268000
367,9625000,200028000,260000
368,9424000,199799000,248000
369,9430000,200006000,257000
370,9376000,199946000,252000
371,9529000,200153000,272000
372,9589000,200060000,252000
373,9523000,199933000,256000
374,9344000,199822000,249000
375,9570000,200226000,260000
376,9297000,199726000,268000
377,9591000,200294000,253000
378,9393000,199803000,248000
379,9525000,200132000,268000
380,9578000,200053000,256000
381,9692000,200113000,257000
382,9649000,199957000,260000
383,9307000,199659000,249000
384,9809000,200501000,256000
385,9529000,199720000,268000
386,9412000,199884000,264000
387,9893000,200481000,264000
388,9568000,199675000,264000
389,9919000,200350000,264000
390,9787000,199869000,264000
391,9391000,199604000,257000
392,9797000,200413000,264000
393,9767000,199962000,260000
394,9557000,199791000,252000
395,9845000,200288000,268000
396,10126000,200281000,256000
397,10031000,199904000,257000
398,9881000,199851000,252000
399,10027000,200145000,268000
400,9562000,199535000,252000
401,9763000,200202000,265000
402,9923000,200159000,260000
403,9789000,199866000,268000
404,9807000,200019000,264000
405,10095000,200288000,272000
406,9294000,199199000,260000
407,9562000,200268000,264000
408,9777000,200215000,264000
409,9361000,199584000,264000
410,10031000,200669000,245000
411,9732000,199702000,272000
412,9816000,200084000,268000
413,9694000,199878000,256000
414,9700000,200006000,260000
415,9437000,199736000,261000
416,9860000,200423000,268000
417,9885000,200026000,268000
418,9820000,199935000,256000
419,10051000,200231000,272000
420,9915000,199863000,264000
421,9368000,199454000,268000
422,9797000,200429000,256000
423,9332000,199535000,272000
424,9670000,200337000,264000
425,10035000,200366000,264000
426,9981000,199946000,260000
427,9981000,200000000,272000
428,9366000,199385000,256000
429,9930000,200564000,268000
430,9673000,199743000,264000
431,9821000,200148000,257000
432,9772000,199951000,256000
433,9765000,199993000,264000
434,9430000,199664000,264000
435,9923000,200493000,268000
436,9276000,199354000,260000
437,9736000,200459000,276000
438,9696000,199960000,252000
439,9830000,200135000,257000
440,9711000,199880000,252000
441,9658000,199948000,257000
442,9375000,199716000,264000
443,9683000,200308000,264000
444,9885000,200203000,268000
445,9361000,199476000,272000
446,9497000,200136000,260000
447,9304000,199807000,272000
448,9378000,200074000,264000
449,9466000,200087000,276000
450,9541000,200076000,249000
451,9276000,199735000,264000
452,9493000,200217000,245000
453,9423000,199929000,268000
454,9369000,199947000,252000
455,9444000,200075000,264000
456,9336000,199892000,260000
457,9333000,199997000,272000
458,9434000,200100000,249000
459,9285000,199852000,276000
460,9452000,200167000,249000
461,9582000,200130000,276000
462,9753000,200171000,248000
463,9394000,199641000,268000
464,9611000,200216000,256000
465,9561000,199951000,268000
466,9372000,199811000,241000
467,9586000,200214000,252000
468,9660000,200074000,256000
469,9464000,199804000,268000
470,9471000,200007000,256000
471,9499000,200028000,268000
472,9420000,199921000,268000
473,9442000,200022000,260000
474,9377000,199935000,264000
475,9465000,200087000,261000
476,9395000,199931000,268000
477,9416000,200020000,268000
478,9420000,200005000,260000
479,9430000,200009000,269000
480,9456000,200027000,252000
481,9323000,199867000,276000
482,9415000,200092000,256000
483,9417000,200002000,253000
484,9373000,199956000,260000
485,9353000,199980000,268000
486,9440000,200087000,256000
487,9447000,200006000,268000
488,9422000,199975000,252000
489,9334000,199913000,256000
490,9422000,200087000,256000
491,9572000,200151000,268000
492,9367000,199795000,260000
493,9378000,200011000,268000
494,9189000,199810000,260000
495,9283000,200095000,253000
496,9281000,199998000,260000
497,9367000,200086000,276000
498,9296000,199928000,256000
499,9449000,200154000,268000
500,9444000,199995000,260000
501,9415000,199971000,264000
502,9343000,199928000,256000
503,9277000,199934000,272000
504,9354000,200077000,260000
505,9437000,200083000,268000
506,9305000,199868000,264000
507,9250000,199944000,272000
508,9269000,200020000,264000
509,9683000,200413000,272000
510,9653000,199970000,268000
511,9010000,199358000,272000
512,9666000,200655000,264000
513,9652000,199987000,272000
514,9561000,199909000,260000
515,9554000,199993000,268000
516,9692000,200138000,264000
517,9906000,200214000,276000
518,9367000,199460000,268000
519,9519000,200152000,261000
520,9877000,200359000,260000
521,9407000,199530000,264000
522,9482000,200074000,260000
523,9380000,199899000,256000
524,9362000,199982000,256000
525,9373000,200010000,272000
526,9039000,199667000,260000
527,9279000,200239000,272000
528,9344000,200066000,260000
529,9143000,199799000,272000
530,9507000,200363000,256000
531,9576000,200070000,264000
532,9720000,200144000,260000
533,9593000,199873000,268000
534,9623000,200030000,256000
535,9555000,199932000,276000
536,9588000,200033000,260000
537,9721000,200133000,245000
538,9597000,199875000,256000
539,9596000,200000000,256000
540,9815000,200218000,256000
541,9269000,199454000,276000
542,9625000,200357000,268000
543,9355000,199730000,272000
544,9654000,200299000,260000
545,9514000,199859000,276000
546,9334000,199821000,260000
547,9621000,200286000,268000
548,9632000,200012000,256000
549,9729000,200096000,253000
550,9369000,199641000,264000
551,9606000,200237000,257000
552,9881000,200274000,264000
553,9600000,199720000,268000
554,9139000,199539000,264000
555,9636000,200496000,272000
556,8959000,199324000,249000
557,9379000,200420000,264000
558,9415000,200036000,260000
559,9338000,199922000,261000
560,9348000,200011000,260000
561,9273000,199925000,264000
562,9327000,200053000,256000
563,9712000,200386000,272000
564,9607000,199895000,261000
565,9456000,199849000,272000
566,9753000,200297000,260000
567,9210000,199456000,264000
568,9353000,200144000,260000
569,9354000,200001000,276000
570,9453000,200098000,252000
571,9197000,199744000,272000
572,9676000,200480000,264000
573,9558000,199881000,272000
574,9143000,199586000,268000
575,9508000,200365000,264000
576,9787000,200279000,264000
577,9180000,199392000,264000
578,9597000,200417000,264000
579,9607000,200011000,268000
580,9483000,199876000,260000
581,9353000,199869000,264000
582,9360000,200007000,260000
583,9308000,199949000,268000
584,9335000,200027000,260000
585,9460000,200125000,260000
586,9090000,199630000,244000
587,9346000,200256000,272000
588,9240000,199894000,264000
589,9370000,200130000,260000
590,9461000,200090000,260000
591,9334000,199873000,260000
592,9343000,200010000,248000
593,9285000,199941000,253000
594,9222000,199937000,264000
595,9229000,200007000,272000
596,9327000,200098000,248000
597,9336000,200010000,268000
598,9273000,199936000,256000
599,9353000,200081000,264000
600,9281000,199928000,268000
601,9031000,199749000,268000
602,9384000,200353000,252000
603,9193000,199809000,261000
604,9460000,200267000,256000
605,9269000,199809000,272000
606,9147000,199879000,264000
607,9289000,200142000,264000
608,9164000,199874000,256000
609,9326000,200163000,257000
610,9207000,199881000,256000
611,9271000,200064000,253000
612,9433000,200162000,249000
613,9147000,199714000,268000
614,9176000,200028000,260000
615,9323000,200148000,260000
616,9189000,199865000,268000
617,9333000,200145000,268000
618,9281000,199948000,256000
619,9281000,200000000,260000
620,9226000,199944000,252000
621,9380000,200155000,269000
622,9595000,200215000,256000
623,9481000,199886000,269000
624,9472000,199990000,252000
625,9559000,200087000,272000
626,9425000,199867000,260000
627,9447000,200022000,265000
628,9375000,199927000,257000
629,9456000,200082000,265000
630,9467000,200011000,264000
631,9159000,199692000,260000
632,9217000,200057000,248000
633,9308000,200092000,257000
634,9103000,199795000,260000
635,9337000,200234000,257000
636,9268000,199930000,260000
637,9473000,200206000,268000
638,9425000,199951000,260000
639,9143000,199719000,268000
640,9250000,200107000,260000
641,9306000,200055000,264000
642,9262000,199957000,264000
643,9411000,200149000,264000
644,9143000,199740000,260000
645,9147000,199996000,272000
646,8959000,199812000,260000
647,9310000,200351000,272000
648,9180000,199870000,268000
649,9389000,200209000,269000
650,9412000,200023000,264000
651,9208000,199795000,264000
652,9148000,199940000,252000
653,9108000,199960000,268000
654,9249000,200142000,260000
655,9334000,200084000,272000
656,9198000,199864000,260000
657,9286000,200089000,261000
658,9228000,199941000,256000
659,9350000,200123000,269000
660,9323000,199973000,264000
661,9035000,199712000,264000
662,9121000,200086000,264000
663,9060000,199938000,276000
664,9361000,200302000,268000
665,9019000,199657000,253000
666,9112000,200093000,260000
667,9255000,200144000,257000
668,9189000,199933000,260000
669,9265000,200077000,268000
670,9227000,199962000,260000
671,9151000,199924000,261000
672,9647000,200496000,264000
673,9443000,199796000,272000
674,9523000,200080000,264000
675,9671000,200148000,268000
676,9005000,199334000,260000
677,9490000,200485000,264000
678,9497000,200007000,268000
679,9383000,199886000,264000
680,9253000,199869000,260000
681,9193000,199940000,272000
682,9273000,200080000,264000
683,9225000,199952000,272000
684,9222000,199998000,248000
685,9438000,200215000,256000
686,9518000,200081000,260000
687,9247000,199729000,265000
688,9060000,199812000,264000
689,9546000,200487000,272000
690,9358000,199812000,256000
691,9151000,199793000,260000
692,9679000,200527000,264000
693,9528000,199850000,253000
694,9540000,200012000,264000
695,9333000,199793000,265000
696,9574000,200240000,260000
697,9490000,199917000,272000
698,9435000,199945000,268000
699,9661000,200226000,272000
700,9461000,199800000,256000
701,9534000,200073000,261000
702,9562000,200027000,260000
703,9224000,199662000,264000
704,9022000,199799000,252000
705,9333000,200311000,268000
706,9112000,199778000,256000
707,9126000,200015000,272000
708,9554000,200427000,256000
709,9430000,199884000,264000
710,9087000,199650000,252000
711,9027000,199939000,268000
712,9448000,200421000,264000
713,9332000,199884000,272000
714,8919000,199587000,268000
715,9143000,200225000,256000
716,9435000,200291000,264000
717,9498000,200063000,272000
718,9392000,199895000,264000
719,9103000,199711000,268000
720,9203000,200099000,260000
721,9204000,200002000,268000
722,9507000,200303000,256000
723,9424000,199917000,276000
724,9027000,199602000,252000
725,8959000,199933000,272000
726,9460000,200501000,256000
727,9060000,199599000,257000
728,9351000,200291000,268000
729,9014000,199664000,265000
730,8890000,199875000,252000
731,9394000,200505000,261000
732,9396000,200002000,252000
733,9416000,200020000,272000
734,8775000,199359000,256000
735,8956000,200180000,257000
736,8890000,199934000,260000
737,9027000,200137000,276000
738,8977000,199951000,260000
739,8977000,200000000,257000
740,8923000,199945000,252000
741,8997000,200075000,261000
742,8952000,199955000,268000
743,9019000,200066000,272000
744,9197000,200178000,264000
745,9334000,200137000,257000
746,9281000,199947000,256000
747,9348000,200068000,269000
748,9369000,200021000,260000
749,9574000,200205000,257000
750,9587000,200012000,256000
751,8959000,199373000,272000
752,9275000,200316000,241000
753,9539000,200272000,272000
754,9563000,200015000,248000
755,9006000,199452000,272000
756,9164000,200149000,244000
757,8994000,199831000,265000
758,9054000,200060000,260000
759,9273000,200218000,260000
760,8713000,199441000,260000
761,9103000,200390000,257000
762,9093000,199990000,256000
763,9180000,200087000,257000
764,9045000,199865000,260000
765,9193000,200147000,256000
766,8943000,199751000,249000
767,9082000,200139000,264000
768,9099000,200017000,264000
769,9303000,200204000,272000
770,9399000,200096000,256000
771,8977000,199578000,272000
772,9205000,200228000,268000
773,9068000,199863000,268000
774,8959000,199891000,260000
775,8952000,199993000,276000
776,9099000,200147000,264000
777,9116000,200017000,265000
778,9395000,200278000,268000
779,9554000,200160000,268000
780,9484000,199930000,256000
781,9027000,199542000,264000
782,9506000,200479000,256000
783,9052000,199546000,264000
784,9540000,200489000,256000
785,9080000,199540000,261000
786,9364000,200284000,256000
787,9515000,200151000,264000
788,9235000,199720000,252000
789,9112000,199877000,257000
790,9126000,200014000,256000
791,9121000,199995000,272000
792,9068000,199946000,268000
793,9285000,200218000,264000
794,9103000,199818000,256000
795,9582000,200479000,268000
796,8996000,199414000,260000
797,9392000,200396000,276000
798,9422000,200029000,264000
799,9277000,199856000,272000
800,9375000,200098000,268000
801,9307000,199931000,268000
802,9327000,200020000,260000
803,9332000,200005000,272000
804,9470000,200138000,264000
805,9273000,199804000,272000
806,9425000,200152000,268000
807,9369000,199943000,272000
808,9375000,200007000,268000
809,9541000,200166000,272000
810,9544000,200002000,260000
811,9083000,199539000,261000
812,9494000,200412000,256000
813,9311000,199817000,260000
814,9168000,199856000,264000
815,9527000,200360000,261000
816,9402000,199875000,260000
817,9606000,200204000,272000
818,9282000,199675000,256000
819,9289000,200008000,265000
820,9515000,200226000,264000
821,9323000,199808000,264000
822,9551000,200228000,260000
823,9121000,199570000,276000
824,9489000,200368000,264000
825,9430000,199941000,256000
826,9035000,199604000,260000
827,9506000,200472000,272000
828,9331000,199825000,260000
829,8919000,199587000,260000
830,9473000,200555000,260000
831,9212000,199738000,264000
832,9429000,200218000,260000
833,9243000,199814000,260000
834,9323000,200080000,268000
835,8997000,199674000,260000
836,9468000,200471000,268000
837,9356000,199887000,265000
838,9282000,199926000,248000
839,9039000,199758000,261000
840,9035000,199995000,264000
841,9180000,200146000,268000
842,9264000,200083000,264000
843,9273000,200010000,272000
844,8795000,199522000,260000
845,9427000,200631000,268000
846,9445000,200019000,264000
847,8893000,199448000,264000
848,9476000,200583000,264000
849,9411000,199935000,264000
850,9433000,200021000,249000
851,9484000,200051000,276000
852,9332000,199849000,252000
853,9323000,199991000,268000
854,9193000,199869000,253000
855,8845000,199652000,264000
856,9068000,200224000,264000
857,9285000,200217000,264000
858,9305000,200020000,260000
859,9516000,200211000,265000
860,9253000,199737000,260000
861,9478000,200224000,272000
862,9619000,200141000,260000
863,9010000,199392000,272000
864,9428000,200418000,264000
865,9447000,200019000,272000
866,9511000,200063000,249000
867,9452000,199942000,260000
868,9344000,199892000,248000
869,9134000,199790000,264000
870,9293000,200159000,260000
871,8667000,199374000,261000
872,9039000,200372000,268000
873,9031000,199991000,272000
874,9072000,200042000,245000
875,8995000,199922000,268000
876,9151000,200157000,256000
877,9576000,200425000,261000
878,9376000,199800000,268000
879,9323000,199947000,260000
880,9470000,200146000,252000
881,9603000,200134000,268000
882,9557000,199954000,256000
883,9281000,199724000,269000
884,9160000,199878000,248000
885,9108000,199948000,260000
886,8759000,199652000,260000
887,9068000,200309000,265000
888,8993000,199925000,256000
889,9085000,200092000,256000
890,9080000,199995000,260000
891,9108000,200027000,264000
892,8968000,199861000,260000
893,9608000,200639000,261000
894,9420000,199813000,260000
895,9418000,199998000,265000
896,9423000,200005000,264000
897,9433000,200010000,268000
898,8977000,199544000,248000
899,9383000,200405000,272000
900,9422000,200039000,264000
901,8990000,199569000,268000
902,9019000,200028000,260000
903,8943000,199925000,272000
904,9260000,200317000,256000
905,8902000,199642000,272000
906,9265000,200363000,252000
907,9340000,200075000,264000
908,9278000,199937000,260000
909,9077000,199800000,265000
910,9431000,200354000,268000
911,9041000,199610000,268000
912,9392000,200351000,264000
913,9277000,199885000,265000
914,9281000,200004000,264000
915,9223000,199942000,272000
916,8664000,199440000,268000
917,9389000,200726000,265000
918,9521000,200132000,264000
919,9462000,199941000,260000
920,9337000,199874000,268000
921,9285000,199949000,257000
922,9422000,200137000,256000
923,9302000,199879000,268000
924,9455000,200154000,256000
925,9331000,199876000,268000
926,9349000,200018000,256000
927,9475000,200126000,272000
928,9369000,199893000,261000
929,9424000,200055000,272000
930,9121000,199698000,256000
931,8906000,199785000,264000
932,9468000,200562000,256000
933,9202000,199734000,261000
934,9289000,200087000,256000
935,9359000,200070000,268000
936,9370000,200011000,268000
937,9398000,200027000,265000
938,9193000,199795000,260000
939,9353000,200161000,264000
940,9354000,200001000,249000
941,9164000,199809000,253000
942,9164000,200000000,252000
943,9121000,199958000,268000
944,9391000,200270000,256000
945,9338000,199947000,260000
946,9135000,199796000,268000
947,9002000,199867000,268000
948,9244000,200243000,257000
949,9371000,200127000,269000
950,9121000,199750000,260000
951,9052000,199930000,261000
952,9422000,200370000,268000
953,9351000,199930000,264000
954,9236000,199885000,264000
955,9023000,199786000,256000
956,9450000,200427000,264000
957,9260000,199811000,257000
958,9269000,200009000,264000
959,9474000,200205000,272000
960,9427000,199952000,264000
961,9226000,199800000,268000
962,9103000,199877000,252000
963,9045000,199942000,268000
964,8910000,199865000,256000
965,9297000,200387000,253000
966,9286000,199988000,260000
967,9362000,200076000,257000
968,9094000,199733000,260000
969,9323000,200229000,261000
970,8977000,199654000,249000
971,9193000,200215000,268000
972,9278000,200085000,256000
973,9005000,199728000,268000
974,9039000,200034000,253000
975,8753000,199713000,269000
976,9333000,200580000,256000
977,9398000,200065000,257000
978,9151000,199754000,256000
979,9147000,199995000,261000
980,9363000,200217000,264000
981,9303000,199940000,264000
982,9381000,200078000,264000
983,9388000,200006000,268000
984,9056000,199668000,268000
985,9207000,200152000,268000
986,9014000,199807000,260000
987,9323000,200309000,272000
988,9099000,199776000,260000
989,9267000,200168000,268000
990,9335000,200068000,256000
991,8663000,199327000,264000
992,9364000,200702000,248000
993,9086000,199722000,257000
994,9107000,200021000,248000
995,9180000,200073000,265000
996,8695000,199515000,260000
997,9265000,200570000,253000
998,9078000,199812000,256000
999,8952000,199875000,260000
1000,10224000,201272000,282000
1001,10143000,199919000,286000
1002,10236000,200093000,274000
1003,10383000,200147000,278000
1004,9843000,199459000,274000
1005,9691000,199849000,290000
1006,9587000,199896000,274000
1007,10278000,200690000,286000
1008,10103000,199826000,278000
1009,10359000,200255000,294000
1010,10374000,200015000,274000
1011,10041000,199668000,294000
1012,10056000,200014000,282000
1013,10068000,200013000,286000
1014,10081000,200013000,282000
1015,10087000,200006000,282000
1016,10099000,200012000,278000
1017,10193000,200093000,286000
1018,10064000,199872000,266000
1019,9791000,199727000,282000
1020,10278000,200486000,282000
1021,9684000,199407000,286000
1022,10360000,200684000,286000
1023,10108000,199739000,282000
1024,10334000,200227000,278000
1025,10274000,199947000,290000
1026,10131000,199849000,278000
1027,10278000,200155000,286000
1028,10015000,199737000,286000
1029,10099000,200077000,290000
1030,10112000,200013000,274000
1031,10117000,200005000,294000
1032,10341000,200223000,286000
1033,10354000,200014000,282000
1034,10239000,199885000,274000
1035,10303000,200064000,278000
1036,9836000,199533000,266000
1037,10327000,200490000,290000
1038,10286000,199960000,270000
1039,10265000,199987000,286000
1040,10358000,200093000,278000
1041,10298000,199932000,294000
1042,9973000,199683000,278000
1043,10112000,200131000,290000
1044,10339000,200227000,282000
1045,10341000,200009000,274000
1046,10286000,199938000,274000
1047,10294000,200007000,290000
1048,10164000,199870000,274000
1049,10242000,200079000,294000
1050,10332000,200090000,282000
1051,9994000,199662000,282000
1052,10294000,200299000,266000
1053,10160000,199866000,286000
1054,9814000,199655000,278000
1055,9838000,200024000,282000
1056,9836000,199998000,278000
1057,10060000,200223000,290000
1058,10068000,200009000,274000
1059,10299000,200230000,278000
1060,10294000,199996000,274000
1061,10035000,199741000,286000
1062,10334000,200299000,270000
1063,10050000,199716000,290000
1064,10131000,200081000,278000
1065,10282000,200150000,286000
1066,10103000,199822000,266000
1067,10365000,200261000,286000
1068,10125000,199761000,274000
1069,10332000,200206000,286000
1070,10135000,199803000,282000
1071,10064000,199930000,282000
1072,9688000,199624000,262000
1073,10095000,200407000,274000
1074,10039000,199944000,282000
1075,10027000,199987000,282000
1076,10277000,200250000,282000
1077,10201000,199925000,290000
1078,10015000,199813000,270000
1079,10089000,200074000,290000
1080,10312000,200224000,278000
1081,9763000,199451000,278000
1082,10393000,200629000,266000
1083,10056000,199671000,290000
1084,10077000,200013000,262000
1085,10304000,200228000,290000
1086,10168000,199864000,270000
1087,10244000,200076000,282000
1088,9973000,199729000,286000
1089,10274000,200300000,278000
1090,9583000,199310000,262000
1091,10010000,200427000,286000
1092,10233000,200223000,270000
1093,9956000,199722000,286000
1094,10117000,200162000,274000
1095,9906000,199789000,278000
1096,10126000,200220000,286000
1097,10074000,199948000,278000
1098,10019000,199944000,270000
1099,10019000,200000000,294000
1100,10257000,200239000,274000
1101,10253000,199995000,286000
