seq,rtt_h2m_ns
746,9915874
747,9623494
748,8566616
749,10067611
750,10009343
751,9923606
752,9452848
753,9895400
754,9424353
755,9973034
756,9878362
757,10002626
758,9899086
759,9036298
760,9154358
761,10021255
762,9950472
763,9922281
764,9210357
765,10048299
766,10026328
767,10113528
768,9302044
769,9128051
770,9836871
771,10095520
772,9227234
773,9323194
774,9615876
775,10080818
776,9329440
777,9527347
778,9734392
779,10097783
780,9300256
781,9951285
782,9629286
783,9230684
784,9280069
785,10016170
786,9904283
787,9619854
788,9368341
789,9538852
790,10057831
791,9685731
792,9052716
793,9886098
794,9195111
795,10087518
796,9309826
797,9610200
798,10165080
799,9559216
800,10221891
801,9270583
802,9858980
803,9977199
804,9124653
805,9986973
806,9189297
807,10003938
808,9438110
809,10002465
810,10056472
811,10018639
812,10007571
813,9685778
814,9998668
815,9879600
816,9958696
817,9065763
818,10015294
819,9186522
820,9121612
821,9292252
822,9946642
823,10203918
824,9193392
825,9806243
826,9610998
827,10247473
828,9309614
829,9152750
830,10002169
831,9020925
832,9067527
833,10135575
834,9409055
835,9275146
836,9652731
837,9939606
838,10068318
839,8937098
840,9656703
841,10025989
842,10040772
843,8896899
844,9999026
845,9146121
846,9981779
847,8897044
848,10036584
849,9970995
850,9134334
851,9961903
852,10026008
853,9922904
854,9633817
855,9902513
856,10043637
857,9673293
858,9940640
859,8941451
860,9256359
861,9540584
862,10005495
863,9475984
864,10020557
865,10033684
866,9845081
867,9982580
868,9570239
869,9174625
870,9892471
871,9868151
872,9872280
873,9294378
874,9942718
875,9818711
876,9877324
877,9776573
878,9816315
879,9129334
880,9099093
881,9353953
882,9614817
883,9846963
884,9818595
885,10062695
886,10113069
887,9825234
888,10081973
889,9582077
890,9126197
891,9732355
892,9907372
893,10163504
894,8474133
895,9997902
896,9023706
897,9939694
898,8861896
899,8917645
900,8881056
901,9869294
902,9899371
903,9030804
904,9862878
905,9889885
906,9836300
907,8930045
908,9590865
909,8975281
910,9430997
911,8902977
912,9834814
913,9893314
914,9270501
915,8663033
916,9194057
917,9821261
918,9146212
919,9152157
920,10346778
921,9630703
922,9219139
923,9089277
924,9100260
925,8907921
926,9082956
927,9842282
928,8550544
929,9955109
930,8880201
931,9050172
932,9976721
933,9849604
934,8942034
935,9975537
936,9857438
937,9900502
938,9120541
939,8863214
940,8856773
941,9272731
942,9116687
943,9152921
944,8938351
945,9972463
946,9005873
947,9863799
948,9060443
949,9830904
950,8854072
951,9168817
952,9154079
953,9677288
954,9012537
955,9818663
956,9110081
957,9845238
958,9909232
959,9749805
960,9054093
961,8557423
962,9915699
963,8682231
964,9610912
965,8779199
966,9755838
967,9709588
968,9703914
969,9667567
970,9583608
971,9543977
972,9680102
973,9527241
974,8587804
975,8760047
976,9657439
977,9489439
978,8798639
979,9830096
980,9553824
981,8768384
982,9590015
983,9167448
984,9610912
985,9692187
986,8930337
987,9939649
988,9257191
989,9505086
990,9701331
991,9553842
992,8886485
993,9576848
994,8642405
995,9783785
996,9447888
997,9570386
998,9720880
999,9565211
1000,10681504
1001,10568201
1002,9664976
1003,8476705
1004,9592942
1005,9675460
1006,9750333
1007,10888789
1008,9704710
1009,9750356
1010,9437121
1011,9813147
1012,9773121
1013,9907122
1014,9892328
1015,9783752
1016,9835488
1017,9703555
1018,9857692
1019,9766763
1020,9661741
1021,9801767
1022,9789361
1023,9707059
1024,10295567
1025,10169383
1026,9897816
1027,9893846
1028,9895231
1029,9980529
1030,9844745
1031,9773630
1032,9889694
1033,10030197
1034,9960243
1035,10547834
1036,10701024
1037,9795924
1038,9956925
1039,10102944
1040,10239560
1041,9762958
1042,10172123
1043,9881635
1044,10037674
1045,9973864
1046,9993395
1047,9879443
1048,10370920
1049,10270549
1050,9832775
1051,10250920
1052,10097249
1053,9976620
1054,10438094
1055,10722509
1056,9940382
1057,9929039
1058,10157938
1059,9805249
1060,10109358
1061,9947125
1062,9876716
1063,9612176
1064,9666489
1065,10101245
1066,10044936
1067,9956531
1068,9969987
1069,9804912
1070,9961497
1071,9704190
1072,9632289
1073,9832267
1074,10183187
1075,9784806
1076,10044871
1077,9814782
1078,9927194
1079,10097920
1080,9913453
1081,9858280
1082,10707449
1083,9858691
1084,10064678
1085,9862623
1086,9859529
1087,9849307
1088,10695653
1089,9897403
1090,9861148
1091,9801910
1092,10073638
1093,9840657
1094,10683304
1095,9904089
1096,10133992
1097,9875283
1098,9983805
1099,10181873
1100,10165423
1101,10628391
1102,11082225
1103,9729047
1104,10248491
1105,10670796
1106,9986261
1107,9950460
1108,9474347
1109,10671009
1110,9698212
1111,10002354
1112,9936226
1113,9987966
1114,10180725
1115,10696381
1116,10003545
1117,9993181
1118,9906507
1119,10688092
1120,10238061
1121,10927400
1122,9950995
1123,10556339
1124,9919262
1125,9954793
1126,10071896
1127,10666384
1128,10618725
1129,10605957
1130,10622594
1131,9876474
1132,9977077
1133,10689543
1134,9693392
1135,10991102
1136,9993013
1137,10097852
1138,9764828
1139,10016534
1140,9914689
1141,10515922
1142,9936647
1143,9885821
1144,10347521
1145,10144511
1146,10314794
1147,10235117
1148,10684501
1149,10192701
1150,10844910
1151,10377489
1152,9690335
1153,10546555
1154,9645023
1155,10320249
1156,9950155
1157,10187586
1158,10686131
1159,10152003
1160,10044504
1161,10199172
1162,10270999
1163,10579368
1164,9730887
1165,10204315
1166,9928047
1167,10240071
1168,9407007
1169,10290251
1170,10607809
1171,10740964
1172,9880643
1173,10410676
1174,10214599
1175,10133962
1176,9974724
1177,10211100
1178,10042652
1179,10215800
1180,10164633
1181,10078939
1182,9971548
1183,9760125
1184,10116246
1185,10140043
1186,10002550
1187,10132360
1188,10217180
1189,10207196
1190,9947337
1191,10018672
1192,9824661
1193,10193139
1194,10373187
1195,10132883
1196,10092898
1197,10210608
1198,9932325
1199,10032838
1200,9946297
1201,9911922
1202,9971214
1203,9899031
1204,9995188
1205,10127874
1206,10002596
1207,9995831
1208,10204001
1209,10066952
1210,9963054
1211,9947971
1212,9973929
1213,10269484
1214,9585230
1215,10183921
1216,10094498
1217,10153051
1218,10104783
1219,10032432
1220,10105626
1221,10023233
1222,10163518
1223,9886737
1224,9893599
1225,9906321
1226,10090941
1227,9748453
1228,10414793
1229,10669365
1230,10756409
1231,9855705
1232,9928962
1233,9932734
1234,9825354
1235,10203281
1236,10034410
1237,10095677
1238,9938932
1239,10052325
1240,10033469
1241,9928634
1242,10163344
1243,10706389
1244,10042661
1245,9905963
1246,10316967
1247,10419845
1248,9979657
1249,9898704
1250,10183709
1251,10193132
1252,9714477
1253,10210615
1254,10014574
1255,10689943
1256,10006430
1257,10718195
1258,10083273
1259,9728715
1260,10136975
1261,9937771
1262,10460572
1263,9667626
1264,10154380
1265,10667859
1266,10186916
1267,10689293
1268,10083384
1269,10144942
1270,9929029
1271,10148052
1272,10624597
1273,10050677
1274,10087664
1275,10719197
1276,10076356
1277,10043897
1278,9950109
1279,10008580
1280,9598989
1281,9960373
1282,9938331
1283,9659417
1284,9699169
1285,10254034
1286,10590798
1287,10109235
1288,9493904
1289,10135511
1290,10726889
1291,10014048
1292,10410635
1293,10322548
1294,9956869
1295,9743527
1296,8868965
1297,9689464
1298,10257593
1299,10010380
1300,9972021
1301,9732929
1302,10084815
1303,10043176
1304,11052172
1305,9952583
1306,10038289
1307,10112572
1308,10119668
1309,10009422
1310,9994433
1311,10027557
1312,10077841
1313,9754997
1314,10075694
1315,10195087
1316,10354009
1317,10512916
1318,10039779
1319,10036315
1320,10076519
1321,10328226
1322,9922479
1323,9656440
1324,10227047
1325,10023001
1326,10101161
1327,10225211
1328,10418219
1329,9988543
1330,11446940
1331,9847777
1332,10095296
1333,9974432
1334,10031627
1335,10584993
1336,9799301
1337,9824401
1338,9838461
1339,9980576
1340,9798812
1341,9729395
1342,10266404
1343,9839259
1344,9961084
1345,9810921
1346,10090349
1347,10759282
1348,9391731
1349,10293438
1350,10162930
1351,9942239
1352,10110922
1353,10573662
1354,10078994
1355,10612130
1356,10302601
1357,10160008
1358,9642527
1359,9929451
1360,10020300
1361,9782930
1362,10106639
1363,9917617
1364,10045412
1365,9823935
1366,10169836
1367,10120801
1368,10150649
1369,9914170
1370,9854842
1371,9880217
1372,10473593
1373,9795213
1374,9686193
1375,10621179
1376,10037027
1377,10020634
1378,10099788
1379,9884405
1380,9883749
1381,10443371
1382,10333083
1383,9893850
1384,10391581
1385,10686137
1386,10323053
1387,10226755
1388,10274686
1389,10089857
1390,10049939
1391,10022633
1392,10051302
1393,10170449
1394,10469910
1395,10177485
1396,10006533
1397,10590495
1398,9792634
1399,9819643
1400,10110771
1401,10052141
1402,9931312
1403,10020243
1404,10301890
1405,10188445
1406,10323189
1407,11017385
1408,9358716
1409,11170894
1410,10044029
1411,9996909
1412,9771292
1413,10577925
1414,10162030
1415,10602423
1416,10276490
1417,10174019
1418,10118704
1419,9844977
1420,9929877
1421,9917073
1422,10180876
1423,10041449
1424,9303900
1425,9558325
1426,10021747
1427,10162548
1428,9830960
1429,9968426
1430,9850609
1431,9984936
1432,10017452
1433,10124843
1434,10714119
1435,10669124
1436,10148833
1437,10242177
1438,9683502
1439,10224465
1440,10137365
1441,10237738
1442,10938078
1443,10018018
1444,9866625
1445,10000049
1446,9943596
1447,9815880
1448,9951868
1449,10098408
1450,10042104
1451,9941202
1452,10016795
1453,9988392
1454,10301555
1455,10373666
1456,10271641
1457,9865904
1458,10117129
1459,9992224
1460,10730924
1461,10819540
1462,10672091
1463,10090346
1464,10320045
1465,9879293
1466,10206537
1467,10247733
1468,9496540
1469,10145398
1470,9953513
1471,10141964
1472,10015280
1473,10281515
1474,10687715
1475,10844716
1476,9678624
1477,10035812
1478,10379007
1479,9923179
1480,10233161
1481,10074518
1482,9953176
1483,9633074
1484,10836538
1485,10180237
1486,10693026
1487,9958720
1488,9982210
1489,9528995
1490,10265124
1491,9860516
1492,9633142
1493,9966111
1494,9923997
1495,10635605
1496,10426460
1497,10580810
1498,10152681
1499,9858126
1500,9878751
1501,9841738
1502,10100763
1503,9936404
1504,9911395
1505,9851359
1506,10092397
1507,9856762
1508,10655983
1509,10412038
1510,10150375
1511,9655637
1512,9938489
1513,10099394
1514,10284926
1515,10713177
1516,10010934
1517,9960515
1518,10176560
1519,10151454
1520,10089516
1521,10789650
1522,10250170
1523,9789630
1524,10058489
1525,10237047
1526,10988061
1527,9989809
1528,9504319
1529,10873823
1530,10232235
1531,9739424
1532,10097680
1533,9985787
1534,10208250
1535,11017423
1536,9881026
1537,9910340
1538,10064893
1539,9738360
1540,10451086
1541,10564865
1542,10241593
1543,9839695
1544,10314729
1545,10515189
1546,10121723
1547,10639741
1548,9934605
1549,9999631
1550,10112057
1551,10059008
1552,9930903
1553,10006824
1554,10280650
1555,10249271
1556,9711403
1557,9746116
1558,10103252
1559,10944982
1560,10039359
1561,9898975
1562,9925791
1563,10083936
1564,10205112
1565,10020232
1566,10398765
1567,9745484
1568,9915394
1569,10789067
1570,10142897
1571,9694047
1572,9939246
1573,10213476
1574,10399709
1575,10712397
1576,10687266
1577,9999425
1578,10255765
1579,9731175
1580,10285429
1581,10009470
1582,9729495
1583,10170214
1584,10076606
1585,10222119
1586,10038286
1587,10081892
1588,9280267
1589,9841892
1590,10016056
1591,10225198
1592,9814365
1593,10004559
1594,10710374
1595,10811318
1596,9672453
1597,10341731
1598,10184034
1599,10110835
1600,10079246
1601,10149799
1602,10197455
1603,10278074
1604,10191321
1605,10248773
1606,10222525
1607,10298886
1608,10014436
1609,10185590
1610,10086310
1611,10218150
1612,9929320
1613,10034994
1614,9635153
1615,10328191
1616,10009162
1617,9983562
1618,10565452
1619,10183513
1620,10051828
1621,10262550
1622,10444221
1623,10241487
1624,10013092
1625,10140216
1626,10138003
1627,10053275
1628,10230331
1629,10302862
1630,10032798
1631,10137194
1632,10086392
1633,10153345
1634,9953557
1635,10200059
1636,10014798
1637,9707496
1638,10161352
1639,10091505
1640,10683315
1641,10065710
1642,10288306
1643,10979138
1644,10213736
1645,9960139
1646,9934894
1647,10038571
1648,9265280
1649,10074860
1650,10011135
1651,9913053
1652,10009300
1653,9974909
1654,9722829
1655,10006051
1656,10046910
1657,9596983
1658,9891218
1659,10116047
1660,10082614
1661,10614129
1662,9787482
1663,9653022
1664,10474416
1665,10164601
1666,10543749
1667,10309701
1668,10093076
1669,10027662
1670,9929011
1671,9947403
1672,9897086
1673,10051369
1674,9584731
1675,9901682
1676,9812926
1677,9825974
1678,10117681
1679,9893596
1680,9882899
1681,10219112
1682,9916022
1683,10181539
1684,10182914
1685,9644729
1686,10652394
1687,11053706
1688,10902751
1689,11132835
1690,10073795
1691,10061036
1692,10097803
1693,9989965
1694,10804670
1695,10914728
1696,10033571
1697,9711440
1698,10008482
1699,10110929
1700,10139752
1701,10715199
1702,10042903
1703,10029555
1704,10272560
1705,10975122
1706,9993288
1707,10021973
1708,9357737
1709,10790509
1710,11104324
1711,10033547
1712,10097865
1713,9981673
1714,10090187
1715,10216380
1716,9987561
1717,10053354
1718,10292928
1719,10068920
1720,10061602
1721,10001558
1722,10085603
1723,10037138
1724,10086265
1725,10055276
1726,9996160
1727,10322951
1728,10011817
1729,10281119
1730,9996081
1731,11148710
1732,10020615
1733,10038059
1734,9722762
1735,10008029
1736,10260297
1737,10055889
1738,10247822
1739,9952791
1740,10660939
1741,9857538
1742,9689919
1743,10357161
1744,10059151
1745,10092853
1746,10153531
1747,10091514
1748,9941916
1749,10147926
1750,9873793
1751,10119061
1752,10050574
1753,9901887
1754,10718466
1755,9870286
1756,9846681
1757,10104869
1758,10205627
1759,9911858
1760,9757269
1761,10170862
1762,9899002
1763,9989242
1764,10147757
1765,10090899
1766,10077977
1767,9885098
1768,9402654
1769,10331902
1770,10817198
1771,9923325
1772,9803617
1773,9972449
1774,9861131
1775,10205901
1776,10063638
1777,9948208
1778,9934196
1779,10081210
1780,9963635
1781,10023084
1782,9777562
1783,9992771
1784,10042290
1785,10535417
1786,10275915
1787,10066435
1788,10042013
1789,9696131
1790,9976980
1791,9634769
1792,9721658
1793,10203967
1794,9771005
1795,10310653
1796,10132321
1797,10040605
1798,9666767
1799,10005772
1800,10253154
1801,9999362
1802,9911825
1803,10281833
1804,10126666
1805,10305836
1806,9945884
1807,9849750
1808,9791109
1809,10191823
1810,10127080
1811,9921979
1812,10291344
1813,10686935
1814,9753646
1815,10791685
1816,9975374
1817,9995044
1818,9703808
1819,10015240
1820,10263088
1821,10011179
1822,9932119
1823,9990431
1824,10001382
1825,10219526
1826,10234615
1827,10063929
1828,9636059
1829,10214882
1830,10033567
1831,11154121
1832,10172143
1833,10031001
1834,9881070
1835,10292777
1836,10381106
1837,9771090
1838,10139769
1839,10241352
1840,10261909
1841,9985508
1842,10196120
1843,10087096
1844,10240574
1845,10247766
1846,10007097
1847,10222958
1848,10010117
1849,9925104
1850,9998828
1851,10062803
1852,10499338
1853,10149202
1854,9845402
1855,10230080
1856,10338934
1857,9878309
1858,10137295
1859,9765383
1860,10152672
1861,10128445
1862,10046612
1863,10118455
1864,10094336
1865,10134655
1866,10094926
1867,9905191
1868,10123913
1869,10113803
1870,10164491
1871,10066644
1872,10223094
1873,10084750
1874,10166685
1875,10228057
1876,10109418
1877,10340920
1878,10550971
1879,9854773
1880,10106812
1881,10069954
1882,9897404
1883,10221951
1884,9904746
1885,10042522
1886,9913155
1887,10079697
1888,9542647
1889,10380749
1890,10011319
1891,10232913
1892,10027714
1893,10232162
1894,9945616
1895,9978129
1896,10388765
1897,9929347
1898,9905953
1899,9967312
1900,9999390
1901,9976015
1902,10669554
1903,10126974
1904,10284159
1905,9812559
1906,10035143
1907,9853136
1908,10076394
1909,9774162
1910,9846513
1911,10069798
1912,9966772
1913,9738193
1914,10079828
1915,10084572
1916,9877490
1917,10645899
1918,10094120
1919,10036944
1920,9882496
1921,10079589
1922,9954183
1923,10013667
1924,10167258
1925,9930520
1926,10024741
1927,10206579
1928,10312777
1929,9863374
1930,10007212
1931,10068424
1932,9809033
1933,10054667
1934,9686214
1935,10039344
1936,9919810
1937,9702574
1938,10009076
1939,10424935
1940,9869233
1941,9897440
1942,9743144
1943,9909235
1944,10310871
1945,9960863
1946,9861725
1947,9931711
1948,9681919
1949,10720563
1950,10499570
1951,9771590
1952,9803441
1953,9985867
1954,9635852
1955,10162058
1956,10857709
1957,9944211
1958,9938091
1959,9895372
1960,10093916
1961,10078827
1962,9981609
1963,9857843
1964,10247083
1965,10688193
1966,10316239
1967,10246631
1968,10021432
1969,10695730
1970,10207169
1971,10038327
1972,10033590
1973,10059112
1974,9678515
1975,10033385
1976,10317099
1977,9964671
1978,10020478
1979,10002482
1980,10255031
1981,10018244
1982,10085184
1983,10165916
1984,10075238
1985,9981375
1986,9950401
1987,10053573
1988,10195641
1989,10065521
1990,10054059
1991,10204949
1992,10216513
1993,10209788
1994,10397214
1995,10217683
1996,9640975
1997,9942450
1998,9916052
1999,10070703
2000,9840611
2001,10231222
2002,10021103
2003,9900482
2004,10161188
2005,9885795
2006,9973690
2007,9790342
2008,10028341
2009,10057493
2010,9927639
2011,9811630
2012,10053497
2013,9973898
2014,9904071
2015,9649529
2016,10114863
2017,9854062
2018,9930515
2019,9816463
2020,10385300
2021,9900714
2022,10058167
2023,9842898
2024,9658065
2025,9969725
2026,10267307
2027,9837985
2028,10834828
2029,9737287
2030,10583106
2031,10130106
2032,9691351
2033,10996145
2034,10958549
2035,9908919
2036,9620721
2037,9940492
2038,9927975
2039,9878236
2040,10059054
2041,10251058
2042,10398477
2043,9943085
2044,10111425
2045,9897233
2046,9962451
2047,9927731
2048,10152065
2049,10081711
2050,9936579
2051,9977138
2052,10212247
2053,10683044
2054,10551326
2055,10771140
2056,10644952
2057,10219427
2058,9887097
2059,10027231
2060,10010304
2061,9850395
2062,9787581
2063,9918647
2064,9659769
2065,10280221
2066,10973571
2067,10438120
2068,10449926
2069,10278375
2070,9945887
2071,10239125
2072,9922511
2073,10093434
2074,9982977
2075,10319501
2076,10114492
2077,9903549
2078,9994482
2079,10218275
2080,10218844
2081,10191613
2082,10003160
2083,10309297
2084,10015174
2085,9931815
2086,10182560
2087,10205019
2088,10044245
2089,10000387
2090,10025695
2091,10264560
2092,10021137
2093,10046378
2094,10035411
2095,9575432
2096,11053690
2097,10017652
2098,9911892
2099,10047225
2100,10047487
2101,10249870
2102,10135765
2103,10095069
2104,9855261
2105,9930800
2106,9914111
2107,10610610
2108,10269132
2109,9762497
2110,9904248
2111,10153295
2112,9700604
2113,9931804
2114,10896588
2115,10391247
2116,9799755
2117,9791055
2118,10030860
2119,10027045
2120,9932971
2121,9983115
2122,9925733
2123,9889046
2124,9872426
2125,9654197
2126,10011120
2127,10044725
2128,9654054
2129,9855943
2130,9832806
2131,9958634
2132,10067211
2133,9762566
2134,9913205
2135,9691541
2136,10134432
2137,9694453
