seq,latency_h2h_ns
1064,1244893
1065,757360
1066,783529
1067,693760
1068,740463
1069,879013
1070,778479
1071,745550
1072,734223
1073,753811
1074,773859
1075,748517
1076,773177
1077,744805
1078,759238
1079,789855
1080,748414
1081,771305
1082,805795
1083,736441
1084,765237
1085,800481
1086,781307
1087,831484
1088,812031
1089,752906
1090,764556
1091,716060
1092,777118
1093,771428
1094,742676
1095,749318
1096,734488
1097,809304
1098,819224
1099,1009786
1100,752966
1101,831353
1102,788155
1103,840420
1104,733741
1105,813016
1106,742021
1107,753915
1108,781719
1109,752564
1110,814492
1111,789592
1112,891561
1113,808047
1114,734291
1115,753432
1116,781323
1117,749961
1118,800358
1119,830629
1120,763831
1121,757573
1122,708734
1123,818698
1124,754994
1125,732067
1126,680505
1127,750811
1128,724269
1129,789364
1130,546188
1131,469990
1132,330308
1133,305807
1134,446335
1135,452295
1136,458354
1137,465915
1138,267745
1139,272984
1140,257962
1141,413912
1142,442346
1143,289500
1144,414620
1145,455112
1146,461420
1147,444967
1148,443810
1149,401300
1150,429219
1151,273317
1152,298306
1153,297545
1154,305954
1155,288356
1156,255432
1157,426642
1158,439095
1159,447913
1160,430663
1161,457818
1162,449181
1163,430666
1164,436018
1165,275739
1166,423561
1167,425432
1168,264906
1169,281148
1170,279472
1171,285608
1172,423019
1173,451645
1174,272225
1175,299618
1176,297289
1177,268498
1178,403369
1179,418746
1180,255397
1181,281649
1182,261283
1183,429494
1184,289040
1185,410693
1186,444460
1187,447867
1188,267632
1189,295848
1190,418664
1191,300049
1192,262892
1193,1133081
1194,797627
1195,797457
1196,767619
1197,824583
1198,760862
1199,940514
1200,784856
1201,775798
1202,763734
1203,731458
1204,796641
1205,773949
1206,757834
1207,764558
1208,782731
1209,757985
1210,782188
1211,751996
1212,917626
1213,782650
1214,803791
1215,801006
1216,789198
1217,807923
1218,811623
1219,722014
1220,780407
1221,750156
1222,776879
1223,837136
1224,741396
1225,770343
1226,776446
1227,745180
1228,718128
1229,765168
1230,737688
1231,747221
1232,539680
1233,666875
1234,783379
1235,754992
1236,779887
1237,793464
1238,759325
1239,805213
1240,789121
1241,717750
1242,761176
1243,787442
1244,554826
1245,656215
1246,386707
1247,388442
1248,454395
1249,345974
1250,462927
1251,447022
1252,467227
1253,295229
1254,387790
1255,453205
1256,406415
1257,281953
1258,267147
1259,425479
1260,276441
1261,275682
1262,408780
1263,259936
1264,402475
1265,423397
1266,290868
1267,278967
1268,403896
1269,423193
1270,284737
1271,256116
1272,267989
1273,283357
1274,240588
1275,270423
1276,604472
1277,371066
1278,369871
1279,357150
1280,312456
1281,446110
1282,429620
1283,461710
1284,427937
1285,282078
1286,423545
1287,267923
1288,282701
1289,284596
1290,283502
1291,254955
1292,412012
1293,260841
1294,261780
1295,395081
1296,334231
1297,269450
1298,282908
1299,320826
1300,395018
1301,416265
1302,424313
1303,429405
1304,425750
1305,415979
1306,424666
1307,418150
1308,423184
1309,418920
1310,426580
1311,428741
1312,429975
1313,438794
1314,430522
1315,425331
1316,272247
1317,269157
1318,266625
1319,1236548
1320,708394
1321,799767
1322,762332
1323,835418
1324,757561
1325,773080
1326,754103
1327,775099
1328,798833
1329,810798
1330,742030
1331,777063
1332,762274
1333,825335
1334,777654
1335,792728
1336,716276
1337,782329
1338,757426
1339,710442
1340,795683
1341,779747
1342,723238
1343,790317
1344,710932
1345,779966
1346,752387
1347,764281
1348,781361
1349,771409
1350,795703
1351,700658
1352,655137
1353,792310
1354,750097
1355,865967
1356,778641
1357,750529
1358,823796
1359,748875
1360,812320
1361,659797
1362,545928
1363,537477
1364,931344
1365,751747
1366,756187
1367,774971
1368,751268
1369,833566
1370,762299
1371,754861
1372,711727
1373,709704
1374,490299
1375,462567
1376,377067
1377,348750
1378,313188
1379,445202
1380,329899
1381,330330
1382,437059
1383,423751
1384,353288
1385,326467
1386,431321
1387,303032
1388,344613
1389,467668
1390,294379
1391,392788
1392,414675
1393,283719
1394,256894
1395,254898
1396,251402
1397,406087
1398,418272
1399,617859
1400,221197
1401,278086
1402,273881
1403,262738
1404,434547
1405,263604
1406,430169
1407,409496
1408,434679
1409,431937
1410,442137
1411,423779
1412,439437
1413,257213
1414,277396
1415,448237
1416,291919
1417,422592
1418,333404
1419,284259
1420,408788
1421,264331
1422,405706
1423,433244
1424,445268
1425,435286
1426,371249
1427,361938
1428,441780
1429,570000
1430,397593
1431,491440
1432,479367
1433,441264
1434,443945
1435,451346
1436,278340
1437,259022
1438,400486
1439,428605
1440,293846
1441,287755
1442,422767
1443,448093
1444,392745
1445,426764
1446,268611
1447,392474
1448,425619
1449,428085
1450,421373
1451,424274
1452,269596
1453,258811
1454,394945
1455,414159
1456,267858
1457,258142
1458,259749
1459,400972
1460,398811
1461,272156
1462,259080
1463,255335
1464,281865
1465,418920
1466,438972
1467,434786
1468,418849
1469,272292
1470,288151
1471,284011
1472,411555
1473,1246361
1474,800278
1475,774953
1476,811302
1477,688516
1478,845327
1479,755775
1480,884197
1481,755273
1482,764297
1483,806897
1484,743996
1485,816721
1486,743270
1487,776143
1488,760131
1489,734154
1490,744798
1491,739231
1492,814908
1493,746588
1494,806647
1495,775499
1496,788323
1497,806794
1498,748105
1499,1016798
1500,807547
1501,802910
1502,807934
1503,767396
1504,714507
1505,811427
1506,741950
1507,784063
1508,747033
1509,769963
1510,741110
1511,760467
1512,698363
1513,745165
1514,750982
1515,781602
1516,691526
1517,770292
1518,774535
1519,772846
1520,938557
1521,739190
1522,822541
1523,792736
1524,775861
1525,800166
1526,714196
1527,859972
1528,817638
1529,808998
1530,801035
1531,748631
1532,803922
1533,747060
1534,751362
1535,787890
1536,769766
1537,775848
1538,830218
1539,751733
1540,821000
1541,798831
1542,694709
1543,598376
1544,314726
1545,385837
1546,467442
1547,587237
1548,382561
1549,376301
1550,359410
1551,509226
1552,562127
1553,352279
1554,349925
1555,320808
1556,468050
1557,486492
1558,322227
1559,430387
1560,341338
1561,423553
1562,465650
1563,274143
1564,303588
1565,321939
1566,438825
1567,467369
1568,438136
1569,452749
1570,422917
1571,419075
1572,418719
1573,279924
1574,264066
1575,391075
1576,545908
1577,378839
1578,342370
1579,401182
1580,459735
1581,305516
1582,309031
1583,305452
1584,452782
1585,272966
1586,293143
1587,467120
1588,285220
1589,432936
1590,300037
1591,297837
1592,413437
1593,268340
1594,304647
1595,429313
1596,452921
1597,436671
1598,443575
1599,531099
1600,274844
1601,268578
1602,307796
1603,284443
1604,422932
1605,408425
1606,265411
1607,278103
1608,270697
1609,268483
1610,409635
1611,430239
1612,422517
1613,421794
1614,273940
1615,258724
1616,258053
1617,403213
1618,422247
1619,269419
1620,272376
1621,267171
1622,256278
1623,411779
1624,414431
1625,399678
1626,269504
1627,294570
1628,286528
1629,1278715
1630,761495
1631,762186
1632,542292
1633,538163
1634,541459
1635,762949
1636,806952
1637,758999
1638,746778
1639,818103
1640,788408
1641,744496
1642,817270
1643,724452
1644,984554
1645,775665
1646,792561
1647,747339
1648,748585
1649,748758
1650,727352
1651,876942
1652,799732
1653,712167
1654,743186
1655,788943
1656,811528
1657,762875
1658,750381
1659,747079
1660,778641
1661,768002
1662,750975
1663,717855
1664,775574
1665,792318
1666,752935
1667,692580
1668,783274
1669,788626
1670,747401
1671,783446
1672,755761
1673,716545
1674,756319
1675,779254
1676,696651
1677,826889
1678,726774
1679,756787
1680,754287
1681,748160
1682,763204
1683,774240
1684,706596
1685,792628
1686,695732
1687,731347
1688,752148
1689,759290
1690,790459
1691,756956
1692,715204
1693,762609
1694,743231
1695,734960
1696,716014
1697,809587
1698,785370
1699,1006450
1700,781763
1701,833592
1702,823618
1703,728503
1704,741384
1705,777890
1706,812803
1707,765264
1708,741423
1709,755705
1710,743623
1711,758529
1712,863770
1713,804092
1714,744433
1715,725475
1716,701216
1717,760546
1718,780434
1719,696076
1720,745902
1721,802726
1722,748698
1723,789073
1724,779896
1725,835395
1726,779038
1727,784071
1728,786396
1729,781543
1730,333752
1731,288554
1732,318775
1733,309956
1734,293900
1735,406138
1736,315521
1737,432772
1738,339241
1739,288776
1740,323466
1741,263956
1742,405640
1743,417290
1744,271378
1745,300048
1746,277657
1747,427663
1748,416613
1749,432463
1750,437259
1751,284441
1752,332527
1753,422890
1754,335867
1755,476648
1756,318183
1757,306994
1758,390620
1759,316523
1760,297124
1761,330040
1762,443839
1763,430527
1764,444313
1765,465321
1766,444293
1767,448609
1768,427643
1769,458299
1770,416078
1771,257747
