seq,latency_m2m_ns,callback_jitter,publish_jitter
734,28592000,13996000,280000
735,28601000,14008000,300000
736,28612000,14004000,288000
737,28617000,14013000,308000
738,28596000,13983000,284000
739,28608000,14004000,304000
740,28608000,14000000,284000
741,28612000,14000000,304000
742,28605000,14009000,292000
743,28613000,14000000,304000
744,28596000,13987000,280000
745,28597000,13996000,292000
746,28592000,14000000,276000
747,28597000,14000000,292000
748,28609000,14017000,288000
749,28601000,13987000,296000
750,28596000,14000000,284000
751,28589000,13989000,284000
752,28592000,14003000,280000
753,28601000,14008000,296000
754,28621000,14017000,292000
755,28601000,13983000,296000
756,28596000,14000000,276000
757,28597000,13996000,296000
758,28604000,14008000,284000
759,28601000,13992000,292000
760,28592000,14000000,276000
761,28589000,13993000,288000
762,28588000,14003000,272000
763,28585000,13989000,280000
764,28589000,14011000,276000
765,28617000,14012000,300000
766,28600000,13996000,280000
767,28597000,13997000,296000
768,28584000,13991000,272000
769,28601000,14009000,296000
770,28612000,14007000,284000
771,28601000,13992000,296000
772,28592000,14000000,272000
773,28601000,14000000,296000
774,28592000,14004000,280000
775,28617000,14013000,304000
776,28609000,14000000,288000
777,28601000,13987000,296000
778,28596000,14000000,280000
779,28597000,13996000,292000
780,28592000,14000000,276000
781,28613000,14017000,304000
782,28596000,13987000,280000
783,28593000,13992000,288000
784,28584000,13996000,276000
785,28601000,14012000,296000
786,28600000,13996000,276000
787,28601000,14004000,296000
788,28592000,13996000,272000
789,28585000,13989000,288000
790,28588000,14011000,276000
791,28625000,14021000,304000
792,28589000,13975000,276000
793,28597000,14008000,296000
794,28612000,14004000,284000
795,28593000,13989000,288000
796,28584000,13995000,272000
797,28597000,14008000,292000
798,28600000,14004000,280000
799,28593000,13992000,288000
800,28592000,14004000,280000
801,28589000,13993000,288000
802,28613000,14024000,288000
803,28601000,13983000,292000
804,28596000,14004000,276000
805,28613000,14005000,288000
806,28592000,13995000,284000
807,28589000,13992000,292000
808,28596000,14004000,280000
809,28597000,13997000,292000
810,28600000,14007000,280000
811,28589000,13985000,288000
812,28592000,14011000,280000
813,28609000,14004000,296000
814,28596000,13996000,280000
815,28593000,13997000,292000
816,28617000,14024000,288000
817,28616000,13987000,300000
818,28588000,13992000,280000
819,28612000,14008000,300000
820,28596000,13992000,272000
821,28612000,14008000,300000
822,29605000,15009000,292000
823,29601000,13987000,300000
824,28592000,13996000,280000
825,28593000,13996000,288000
826,28592000,14004000,276000
827,28577000,13985000,280000
828,28584000,14011000,276000
829,28593000,14000000,292000
830,28596000,14008000,280000
831,28593000,13992000,292000
832,28580000,13996000,272000
833,28601000,14012000,296000
834,28596000,14000000,280000
835,28596000,14000000,296000
836,28584000,13992000,272000
837,28581000,13993000,288000
838,28605000,14028000,285000
839,28601000,13983000,292000
840,28589000,14004000,284000
841,28596000,14000000,304000
842,28608000,14004000,288000
843,28601000,13993000,300000
844,28596000,14003000,284000
845,28589000,13984000,292000
846,28608000,14020000,288000
847,28609000,13997000,288000
848,28596000,13999000,288000
849,28585000,13988000,292000
850,28612000,14016000,292000
851,28605000,13996000,300000
852,28600000,14000000,280000
853,28597000,13997000,296000
854,28604000,14007000,288000
855,28600000,13996000,300000
856,28592000,13996000,276000
857,28593000,13996000,292000
858,28604000,14012000,284000
859,28585000,13980000,284000
860,28588000,14012000,280000
861,28601000,14004000,296000
862,28608000,14004000,284000
863,28593000,13992000,292000
864,28588000,14000000,280000
865,28585000,13992000,284000
866,28592000,14008000,276000
867,28589000,13996000,288000
868,28588000,14004000,280000
869,28589000,13996000,288000
870,28588000,14000000,276000
871,28585000,13997000,284000
872,28596000,14011000,280000
873,28581000,13985000,280000
874,28592000,14015000,280000
875,28581000,13984000,280000
876,28588000,14008000,272000
877,28600000,14008000,292000
878,28592000,13996000,272000
879,28593000,14000000,292000
880,28588000,14000000,272000
881,28601000,14004000,292000
882,28593000,14000000,276000
883,28589000,13992000,288000
884,28604000,14012000,280000
885,28581000,13977000,276000
886,28584000,14011000,276000
887,28589000,13996000,284000
888,28596000,14012000,288000
889,28592000,13996000,296000
890,28613000,14017000,292000
891,28585000,13972000,288000
892,28608000,14019000,288000
893,28593000,13985000,292000
894,29608000,15015000,288000
895,30609000,14996000,300000
896,29588000,13992000,280000
897,28613000,14012000,300000
898,28613000,14009000,288000
899,28593000,13980000,288000
900,28592000,14003000,276000
901,28601000,14004000,296000
902,28608000,14004000,284000
903,28601000,13996000,296000
904,28608000,14004000,280000
905,28601000,13996000,292000
906,28604000,14004000,280000
907,28577000,13977000,276000
908,28604000,14023000,288000
909,28600000,13996000,296000
910,28592000,13992000,276000
911,28597000,14004000,292000
912,28612000,14008000,281000
913,28597000,13992000,288000
914,28593000,14004000,276000
915,28593000,13996000,292000
916,28592000,14004000,276000
917,28601000,14000000,292000
918,28604000,14004000,280000
919,28593000,13993000,288000
920,28592000,14003000,284000
921,28608000,14004000,300000
922,28596000,13992000,276000
923,28593000,13996000,288000
924,28592000,14004000,276000
925,28597000,14000000,296000
926,28584000,13992000,272000
927,28597000,14004000,288000
928,28613000,14021000,288000
929,28601000,13987000,296000
930,28596000,14000000,280000
931,28593000,13993000,292000
932,28609000,14020000,284000
933,28605000,13987000,296000
934,28592000,14000000,280000
935,28601000,14000000,296000
936,28608000,14004000,284000
937,28612000,14000000,300000
938,28609000,14009000,288000
939,28597000,13983000,292000
940,28592000,14000000,276000
941,28597000,14000000,292000
942,28588000,13996000,272000
943,28585000,13993000,284000
944,28588000,14007000,276000
945,28593000,13997000,288000
946,28612000,14015000,284000
947,28617000,14009000,304000
948,28589000,13979000,268000
949,28612000,14012000,300000
950,29588000,14992000,280000
951,29612000,14008000,304000
952,28618000,14017000,296000
953,28593000,13971000,292000
954,28584000,14000000,276000
955,28589000,13996000,292000
956,28608000,14016000,288000
957,28617000,14000000,304000
958,28596000,13996000,280000
959,28597000,13993000,292000
960,28613000,14024000,292000
961,28593000,13972000,284000
962,28609000,14024000,288000
963,28577000,13964000,277000
964,28592000,14019000,272000
965,28589000,13989000,284000
966,28588000,14011000,276000
967,28589000,13989000,284000
968,28596000,14015000,284000
969,28601000,13996000,292000
970,28613000,14017000,288000
971,28581000,13968000,281000
972,28608000,14023000,284000
973,28589000,13981000,284000
974,28609000,14028000,288000
975,28601000,13983000,292000
976,28613000,14021000,292000
977,28589000,13971000,284000
978,28592000,14008000,276000
979,28601000,14004000,296000
980,28592000,13996000,272000
981,28593000,13997000,292000
982,28588000,14003000,276000
983,28597000,13997000,288000
984,28613000,14024000,292000
985,28597000,13979000,292000
986,28596000,14004000,280000
987,28589000,13989000,284000
988,28596000,14011000,284000
989,28593000,13992000,288000
990,28601000,14008000,280000
991,28597000,13996000,296000
992,28588000,13996000,272000
993,28617000,14021000,304000
994,28608000,13991000,284000
995,28597000,13992000,292000
996,28588000,13996000,272000
997,28601000,14008000,296000
998,28592000,13996000,280000
999,28593000,13996000,288000
1000,28634000,14041000,306000
1001,29617000,14984000,306000
1002,30622000,15008000,302000
1003,30626000,15000000,314000
1004,30622000,14996000,295000
1005,30630000,15008000,317000
1006,30630000,15004000,306000
1007,30622000,14988000,310000
1008,30618000,15000000,298000
1009,30626000,15004000,313000
1010,30630000,15004000,302000
1011,30617000,14988000,306000
1012,30622000,15008000,295000
1013,30626000,15000000,318000
1014,30618000,15000000,298000
1015,30638000,15008000,321000
1016,30622000,14992000,298000
1017,30622000,14996000,314000
1018,30626000,15008000,303000
1019,30630000,14996000,314000
1020,30609000,14988000,294000
1021,30626000,15012000,318000
1022,30651000,15021000,302000
1023,30630000,14979000,314000
1024,30622000,15008000,294000
1025,30613000,14980000,306000
1026,30618000,15012000,298000
1027,30646000,15017000,313000
1028,30626000,14987000,298000
1029,30643000,15022000,321000
1030,30639000,14995000,298000
1031,30614000,14975000,310000
1032,30610000,15004000,301000
1033,30634000,15008000,322000
1034,30630000,14996000,302000
1035,30617000,14988000,306000
1036,30626000,15012000,302000
1037,30622000,14992000,314000
1038,30613000,14996000,294000
1039,30626000,15004000,314000
1040,30630000,15008000,302000
1041,30651000,15018000,317000
1042,30626000,14982000,290000
1043,30605000,14984000,302000
1044,30634000,15029000,294000
1045,30613000,14971000,302000
1046,30587000,14990000,290000
1047,30642000,15039000,318000
1048,30630000,14983000,298000
1049,30622000,15000000,313000
1050,30618000,14996000,295000
1051,30626000,15004000,314000
1052,30609000,14988000,291000
1053,30617000,15004000,310000
1054,30630000,15012000,302000
1055,30626000,14992000,310000
1056,30613000,14996000,294000
1057,30613000,14996000,302000
1058,30617000,15004000,295000
1059,30617000,15000000,306000
1060,30617000,15000000,287000
1061,30603000,14986000,306000
1062,30609000,15014000,290000
1063,30625000,15000000,310000
1064,30630000,15016000,306000
1065,30634000,14996000,318000
1066,30613000,14988000,291000
1067,30603000,14986000,302000
1068,30591000,14992000,282000
1069,30621000,15022000,310000
1070,30630000,15008000,298000
1071,30626000,14996000,310000
1072,30609000,14992000,287000
1073,30622000,15008000,310000
1074,30626000,15008000,302000
1075,30630000,15000000,317000
1076,30626000,15000000,299000
1077,30626000,14996000,314000
1078,30622000,15004000,305000
1079,30613000,14984000,310000
1080,30622000,15012000,302000
1081,30634000,15004000,321000
1082,30626000,15000000,306000
1083,30622000,14992000,314000
1084,30626000,15008000,306000
1085,30626000,14996000,317000
1086,30626000,15004000,306000
1087,30630000,15000000,322000
1088,30618000,14992000,299000
1089,30622000,15000000,318000
1090,30595000,14978000,287000
1091,30626000,15022000,314000
1092,30630000,15008000,302000
1093,30630000,15000000,321000
1094,30618000,14996000,306000
1095,30626000,15000000,318000
1096,30626000,15000000,306000
1097,30630000,15004000,321000
1098,30630000,15000000,306000
1099,30613000,14984000,310000
1100,30613000,15004000,298000
1101,30630000,15008000,317000
1102,30626000,15000000,302000
1103,30617000,14992000,314000
1104,30626000,15012000,305000
1105,30634000,15000000,321000
1106,30622000,14996000,302000
1107,30613000,14988000,310000
1108,30622000,15012000,298000
1109,30634000,15004000,321000
1110,30614000,14992000,299000
1111,30634000,15012000,325000
1112,30630000,15000000,309000
1113,30634000,15000000,325000
1114,30618000,14988000,298000
1115,30613000,14992000,306000
1116,30622000,15012000,302000
1117,30626000,15000000,322000
1118,30618000,14996000,298000
1119,30638000,15012000,326000
1120,30630000,15000000,310000
1121,30630000,14996000,321000
1122,30622000,14996000,302000
1123,30630000,15004000,321000
1124,30622000,14996000,298000
1125,30622000,14996000,314000
1126,30626000,15012000,310000
1127,30617000,14984000,310000
1128,30622000,15008000,298000
1129,30622000,14996000,310000
1130,30618000,15000000,295000
1131,30642000,15021000,325000
1132,30613000,14975000,291000
1133,30613000,15000000,306000
1134,30630000,15016000,306000
1135,30630000,14996000,318000
1136,30618000,14992000,294000
1137,30634000,15012000,321000
1138,30630000,15000000,306000
1139,30630000,14996000,317000
1140,30622000,14996000,294000
1141,30622000,14996000,314000
1142,30622000,15008000,306000
1143,30634000,15000000,321000
1144,30626000,15000000,302000
1145,30630000,15000000,317000
1146,30618000,14996000,298000
1147,30599000,14978000,302000
1148,30618000,15022000,295000
1149,30626000,15000000,310000
1150,30609000,14992000,295000
1151,30622000,15008000,313000
1152,30622000,15000000,302000
1153,30626000,15004000,322000
1154,30626000,15000000,306000
1155,30626000,14996000,318000
1156,30613000,14992000,291000
1157,30613000,14996000,310000
1158,30622000,15016000,306000
1159,30621000,14988000,310000
1160,30622000,15008000,302000
1161,30622000,14996000,310000
1162,30618000,15000000,294000
1163,30613000,14996000,310000
1164,30622000,15012000,302000
1165,30613000,14984000,306000
1166,30623000,15016000,302000
1167,30613000,14984000,302000
1168,30618000,15012000,302000
1169,30618000,14996000,310000
1170,30609000,14992000,290000
1171,30618000,15008000,310000
1172,30626000,15008000,302000
1173,30613000,14988000,306000
1174,30622000,15012000,302000
1175,30622000,14996000,314000
1176,30618000,15000000,302000
1177,30613000,14992000,314000
1178,30626000,15012000,306000
1179,30621000,14988000,310000
1180,30630000,15016000,307000
1181,30617000,14984000,310000
1182,30622000,15008000,299000
1183,30630000,15000000,314000
1184,30634000,15013000,309000
1185,30622000,14983000,310000
1186,30618000,15000000,298000
1187,30630000,15008000,318000
1188,30630000,15000000,298000
1189,30617000,14988000,310000
1190,30618000,15008000,302000
1191,30626000,14996000,310000
1192,30634000,15012000,306000
1193,30647000,15014000,317000
1194,30622000,14978000,298000
1195,30618000,15000000,314000
1196,30626000,15004000,302000
1197,30630000,15000000,318000
1198,30626000,15000000,302000
1199,30626000,14996000,314000
1200,30626000,15004000,302000
1201,30634000,15004000,321000
1202,30622000,14992000,298000
1203,30622000,14996000,314000
1204,30622000,15004000,295000
1205,30626000,14996000,314000
1206,30622000,15008000,306000
1207,30626000,14992000,318000
1208,30626000,15008000,305000
1209,30630000,14996000,318000
1210,30609000,14988000,294000
1211,30634000,15020000,325000
1212,30638000,15005000,310000
1213,30630000,14991000,322000
1214,30622000,15000000,306000
1215,30626000,14996000,322000
1216,30626000,15004000,306000
1217,30626000,14992000,314000
1218,30599000,14982000,287000
1219,30603000,15000000,306000
1220,30622000,15022000,298000
1221,30626000,14996000,318000
1222,30618000,15004000,298000
1223,30626000,14996000,314000
1224,30609000,14996000,301000
1225,30630000,15012000,321000
1226,30607000,14974000,290000
1227,30617000,15014000,310000
1228,30613000,14996000,294000
1229,30630000,15016000,321000
1230,30622000,14992000,298000
1231,30626000,15004000,318000
1232,30630000,15008000,309000
1233,30634000,15000000,325000
1234,30626000,14996000,306000
1235,30617000,14988000,314000
1236,30613000,15000000,295000
1237,30638000,15016000,325000
1238,30626000,14996000,306000
1239,30630000,15000000,321000
1240,30626000,15000000,306000
1241,30617000,14988000,314000
1242,30618000,15004000,298000
1243,30626000,15000000,318000
1244,30630000,15012000,310000
1245,30634000,14996000,321000
1246,30618000,14992000,302000
1247,30613000,14992000,306000
1248,30617000,15004000,302000
1249,30626000,15008000,318000
1250,30630000,15000000,302000
1251,30626000,15000000,321000
1252,30622000,15000000,298000
1253,30630000,15000000,322000
1254,30626000,15008000,309000
1255,30634000,14996000,322000
1256,30622000,14996000,302000
1257,30617000,14992000,310000
1258,30626000,15012000,305000
1259,30622000,14992000,314000
1260,30622000,15004000,306000
1261,30630000,15004000,321000
1262,30622000,14992000,302000
1263,30626000,15004000,322000
1264,30634000,15008000,310000
1265,30630000,14992000,318000
1266,30622000,15000000,302000
1267,30613000,14988000,310000
1268,30613000,15004000,294000
1269,30621000,15000000,310000
1270,30613000,15000000,298000
1271,30613000,14996000,310000
1272,30617000,15004000,299000
1273,30626000,15004000,318000
1274,30613000,14992000,291000
1275,30607000,14990000,310000
1276,30626000,15026000,306000
1277,30621000,14984000,310000
1278,30626000,15016000,306000
1279,30638000,15004000,325000
1280,30622000,14992000,302000
1281,30622000,14996000,318000
1282,30618000,15000000,298000
1283,30626000,15000000,314000
1284,30613000,14996000,290000
1285,30622000,15004000,318000
1286,30627000,15012000,310000
1287,30626000,14988000,314000
1288,30630000,15012000,310000
1289,30634000,15000000,325000
1290,30618000,14988000,299000
1291,30626000,15004000,317000
1292,30626000,15004000,306000
1293,30622000,14992000,313000
1294,30622000,15004000,306000
1295,30626000,15000000,317000
1296,30638000,15013000,314000
1297,30626000,14987000,317000
1298,30622000,15000000,302000
1299,30599000,14974000,302000
1300,30626000,15030000,302000
1301,30626000,14992000,314000
1302,30622000,15008000,310000
1303,30617000,14988000,310000
1304,30634000,15016000,310000
1305,30617000,14984000,314000
1306,30613000,15000000,294000
1307,30634000,15012000,317000
1308,30609000,14984000,294000
1309,30613000,15004000,310000
1310,30630000,15012000,306000
1311,30626000,14996000,322000
1312,30613000,14992000,295000
1313,30626000,15004000,318000
1314,30626000,15008000,306000
1315,30634000,15000000,321000
1316,30618000,14992000,294000
1317,30622000,15000000,313000
1318,30618000,15004000,306000
1319,30630000,15004000,321000
1320,30617000,14988000,294000
1321,30626000,15008000,318000
1322,30618000,14996000,299000
1323,30630000,15008000,321000
1324,30626000,15000000,306000
1325,30622000,14992000,314000
1326,30622000,15004000,306000
1327,30634000,15008000,325000
1328,30634000,15000000,306000
1329,30630000,14996000,318000
1330,30618000,14992000,295000
1331,30622000,15000000,310000
1332,30613000,14996000,287000
1333,30626000,15008000,314000
1334,30622000,15004000,306000
1335,30622000,14992000,314000
1336,30626000,15008000,306000
1337,30622000,14992000,318000
1338,30626000,15008000,306000
1339,30630000,14996000,318000
1340,30599000,14978000,291000
1341,30603000,15000000,306000
1342,30626000,15022000,302000
1343,30634000,15004000,322000
1344,30630000,15004000,310000
1345,30634000,15000000,325000
1346,30622000,14992000,302000
1347,30634000,15008000,325000
1348,30622000,14992000,295000
1349,30642000,15017000,325000
1350,30634000,15000000,310000
1351,30630000,14991000,322000
1352,30626000,15000000,306000
1353,30634000,15000000,321000
1354,30622000,14992000,299000
1355,30617000,14992000,306000
1356,30618000,15004000,299000
1357,30617000,14996000,306000
1358,30638000,15021000,310000
1359,30626000,14987000,314000
1360,30626000,15004000,302000
1361,30622000,14992000,310000
1362,30618000,15000000,298000
1363,30626000,15004000,314000
1364,30622000,14996000,291000
1365,30613000,14992000,306000
1366,30609000,15004000,291000
1367,30638000,15016000,318000
1368,30626000,14996000,302000
1369,30609000,14984000,306000
1370,30634000,15025000,310000
1371,30630000,14987000,314000
1372,30626000,15004000,302000
1373,30630000,15000000,318000
1374,30626000,15000000,302000
1375,30626000,14996000,318000
1376,30619000,14996000,295000
1377,30634000,15008000,317000
1378,30622000,14996000,298000
1379,30622000,14996000,310000
1380,30618000,15000000,291000
1381,30622000,15000000,310000
1382,30609000,14996000,294000
1383,30630000,15012000,318000
1384,30617000,14988000,291000
1385,30630000,15012000,317000
1386,30626000,15000000,302000
1387,30622000,14992000,313000
1388,30618000,15000000,294000
1389,30604000,14978000,298000
1390,30599000,15004000,290000
1391,30630000,15022000,314000
1392,30630000,15000000,299000
1393,30626000,15000000,314000
1394,30613000,14992000,291000
1395,30617000,15000000,310000
1396,30618000,15004000,291000
1397,30626000,15000000,310000
1398,30614000,15000000,298000
1399,30613000,14992000,306000
1400,30618000,15008000,299000
1401,30603000,14982000,306000
1402,30613000,15014000,298000
1403,30621000,15000000,314000
1404,30622000,15004000,298000
1405,30634000,15008000,318000
1406,30626000,15000000,306000
1407,30622000,14992000,318000
1408,30618000,15000000,298000
1409,30626000,15000000,318000
1410,30626000,15008000,306000
1411,30621000,14988000,314000
1412,30622000,15008000,298000
1413,30634000,15004000,321000
1414,30618000,14996000,299000
1415,30613000,14988000,306000
1416,30609000,15004000,294000
1417,30622000,15004000,310000
1418,30609000,14992000,290000
1419,30618000,15008000,310000
1420,30630000,15012000,310000
1421,30618000,14988000,314000
1422,30622000,15004000,306000
1423,30630000,15004000,321000
1424,30631000,15000000,302000
1425,30622000,14992000,310000
1426,30609000,14996000,294000
1427,30609000,14996000,306000
1428,30626000,15016000,302000
1429,30630000,15000000,318000
1430,30618000,14996000,298000
1431,30623000,15000000,314000
1432,30618000,15000000,302000
1433,30618000,14996000,313000
1434,30622000,15004000,302000
1435,30617000,14992000,314000
1436,30613000,15000000,298000
1437,30617000,14996000,306000
1438,30617000,15004000,298000
1439,30622000,15004000,314000
1440,30622000,15000000,302000
1441,30599000,14978000,302000
1442,30630000,15030000,310000
1443,30630000,14996000,317000
1444,30634000,15008000,306000
1445,30630000,14996000,321000
1446,30626000,15004000,310000
1447,30643000,15010000,317000
1448,30634000,14995000,314000
1449,30614000,14983000,314000
1450,30622000,15004000,302000
1451,30613000,14988000,314000
1452,30622000,15012000,302000
1453,30621000,14988000,306000
1454,30609000,15000000,298000
1455,30626000,15012000,317000
1456,30621000,14992000,295000
1457,30626000,15008000,318000
1458,30626000,15004000,306000
1459,30626000,14996000,318000
1460,30626000,15004000,302000
1461,30634000,15004000,322000
1462,30626000,15000000,310000
1463,30617000,14984000,310000
1464,30622000,15008000,306000
1465,30617000,14992000,314000
1466,30626000,15008000,302000
1467,30604000,14974000,306000
1468,30630000,15034000,309000
1469,30621000,14980000,306000
1470,30613000,15004000,299000
1471,30622000,15004000,314000
1472,30626000,15004000,302000
1473,30630000,15004000,322000
1474,30626000,15000000,306000
1475,30634000,15004000,325000
1476,30630000,15000000,302000
1477,30622000,14988000,310000
1478,30618000,15004000,298000
1479,30622000,14996000,310000
1480,30613000,14996000,294000
1481,30613000,14996000,310000
1482,30622000,15008000,298000
1483,30621000,14992000,306000
1484,30613000,15000000,291000
1485,30638000,15020000,322000
1486,30626000,14992000,298000
1487,30613000,14988000,310000
1488,30599000,14990000,287000
1489,30634000,15022000,318000
1490,30617000,14992000,291000
1491,30634000,15012000,317000
1492,30618000,14992000,294000
1493,30617000,14996000,306000
1494,30613000,15000000,291000
1495,30613000,14996000,302000
1496,30609000,15000000,290000
1497,30626000,15012000,318000
1498,30626000,15000000,298000
1499,30634000,15004000,317000
1500,30626000,15000000,302000
1501,30622000,14992000,310000
1502,30622000,15004000,302000
1503,30630000,15004000,318000
1504,30617000,14988000,291000
1505,30634000,15016000,321000
1506,30613000,14984000,291000
1507,30630000,15012000,317000
1508,30630000,15004000,302000
1509,30626000,14992000,314000
1510,30626000,15008000,306000
1511,30622000,14988000,310000
1512,30634000,15017000,310000
1513,30622000,14983000,310000
1514,30618000,15000000,298000
1515,30634000,15012000,318000
1516,30622000,14988000,298000
1517,30618000,15000000,314000
1518,30634000,15012000,306000
1519,30608000,14970000,302000
1520,30618000,15018000,295000
1521,30634000,15008000,317000
1522,30634000,15009000,309000
1523,30617000,14979000,306000
1524,30626000,15012000,298000
1525,30617000,14988000,310000
1526,30622000,15012000,302000
1527,30617000,14984000,302000
1528,30626000,15016000,306000
1529,30599000,14970000,294000
1530,30630000,15030000,302000
1531,30626000,14996000,314000
1532,30618000,14996000,298000
1533,30626000,15004000,318000
1534,30626000,15000000,298000
1535,30621000,14992000,306000
1536,30613000,15000000,295000
1537,30634000,15016000,321000
1538,30626000,14992000,298000
1539,30630000,15004000,318000
1540,30626000,15000000,298000
1541,30634000,15004000,321000
1542,30618000,14992000,298000
1543,30613000,14988000,302000
1544,30618000,15008000,294000
1545,30626000,15004000,310000
1546,30626000,15004000,298000
1547,30613000,14988000,302000
1548,30626000,15016000,303000
1549,30618000,14988000,306000
1550,30614000,15000000,291000
1551,30613000,14996000,302000
1552,30609000,15000000,291000
1553,30626000,15012000,313000
1554,30618000,14992000,290000
1555,30613000,14996000,306000
1556,30614000,15004000,291000
1557,30626000,15004000,310000
1558,30622000,15004000,298000
1559,30622000,14996000,310000
1560,30618000,15000000,294000
1561,30622000,15000000,310000
1562,30622000,15004000,298000
1563,30609000,14984000,299000
1564,30605000,15000000,291000
1565,30614000,15004000,306000
1566,30626000,15008000,294000
1567,30617000,14992000,306000
1568,30622000,15012000,298000
1569,30622000,14992000,306000
1570,30618000,15004000,294000
1571,30610000,14988000,302000
1572,30614000,15008000,294000
1573,30622000,15000000,306000
1574,30613000,14996000,287000
1575,30609000,14996000,302000
1576,30622000,15016000,298000
1577,30617000,14988000,302000
1578,30618000,15008000,295000
1579,30613000,14992000,302000
1580,30618000,15008000,299000
