seq,rtt_m2h_ns
814,10947000
815,11221000
816,11166000
817,11440000
818,11314000
819,11059000
820,10685000
821,11059000
822,11540000
823,11412000
824,11283000
825,11161000
826,11494000
827,11239000
828,11164000
829,11034000
830,11030000
831,11191000
832,11241000
833,11050000
834,11248000
835,11551000
836,11196000
837,11140000
838,11071000
839,11515000
840,11225000
841,10820000
842,12243000
843,10770000
844,12231000
845,12219000
846,12247000
847,12252000
848,11399000
849,11548000
850,11487000
851,12248000
852,12235000
853,12235000
854,12235000
855,12256000
856,12239000
857,12235000
858,12235000
859,12299000
860,12239000
861,12235000
862,12235000
863,12235000
864,12239000
865,12239000
866,12239000
867,12243000
868,12235000
869,12239000
870,12235000
871,12243000
872,10993000
873,10778000
874,12235000
875,12243000
876,11415000
877,12247000
878,12239000
879,11011000
880,11364000
881,11511000
882,12239000
883,12239000
884,12248000
885,12239000
886,12239000
887,12247000
888,11493000
889,12243000
890,12239000
891,12243000
892,11446000
893,11517000
894,12239000
895,12247000
896,12244000
897,12235000
898,12239000
899,12239000
900,12321000
901,12235000
902,12239000
903,10651000
904,11578000
905,11567000
906,12239000
907,12239000
908,12248000
909,11318000
910,12297000
911,12243000
912,11011000
913,12243000
914,12239000
915,12243000
916,12244000
917,12239000
918,11237000
919,11577000
920,12244000
921,12243000
922,12231000
923,12243000
924,12256000
925,11054000
926,11476000
927,12239000
928,11333000
929,12239000
930,11225000
931,11427000
932,11179000
933,10670000
934,12247000
935,11453000
936,11458000
937,12235000
938,11130000
939,11271000
940,11549000
941,11494000
942,11499000
943,11293000
944,11099000
945,11174000
946,11030000
947,11046000
948,11185000
949,11334000
950,11330000
951,11396000
952,10993000
953,11079000
954,11143000
955,12235000
956,11011000
957,11376000
958,12239000
959,12243000
960,12235000
961,12244000
962,11261000
963,10574000
964,11002000
965,11154000
966,10866000
967,11083000
968,10873000
969,10967000
970,11095000
971,11238000
972,11310000
973,12316000
974,11038000
975,11195000
976,11046000
977,11289000
978,10998000
979,11151000
980,12231000
981,12248000
982,11574000
983,10967000
984,11436000
985,12252000
986,11113000
987,12243000
988,12235000
989,11410000
990,12231000
991,11555000
992,11552000
993,10886000
994,11502000
995,12235000
996,11439000
997,11432000
998,11446000
999,10974000
1000,12311000
1001,12286000
1002,11591000
1003,12292000
1004,13432000
1005,11406000
1006,11545000
1007,12302000
1008,11417000
1009,12317000
1010,12291000
1011,12287000
1012,12287000
1013,12312000
1014,13435000
1015,11601000
1016,11597000
1017,11598000
1018,12291000
1019,12309000
1020,12316000
1021,12377000
1022,12292000
1023,11428000
1024,12312000
1025,12303000
1026,12292000
1027,12287000
1028,13454000
1029,12296000
1030,13470000
1031,13453000
1032,12306000
1033,11405000
1034,13453000
1035,12321000
1036,12327000
1037,12303000
1038,13435000
1039,12291000
1040,12291000
1041,12287000
1042,12283000
1043,12291000
1044,12292000
1045,12303000
1046,12287000
1047,12306000
1048,11357000
1049,11501000
1050,12291000
1051,12306000
1052,11512000
1053,11319000
1054,11590000
1055,11558000
1056,11599000
1057,12292000
1058,12283000
1059,12306000
1060,12286000
1061,12287000
1062,12305000
1063,12291000
1064,11583000
1065,12292000
1066,10915000
1067,12302000
1068,12292000
1069,12309000
1070,13470000
1071,13453000
1072,11625000
1073,11143000
1074,11371000
1075,11428000
1076,12292000
1077,13436000
1078,12303000
1079,12306000
1080,12291000
1081,12296000
1082,12295000
1083,11275000
1084,12296000
1085,12307000
1086,12306000
1087,13446000
1088,11368000
1089,12357000
1090,12296000
1091,12291000
1092,13436000
1093,13454000
1094,12287000
1095,12306000
1096,12295000
