seq,latency_m2m_ns,callback_jitter,publish_jitter
234,9066000,100069000,257000
235,8883000,99817000,257000
236,9152000,100269000,261000
237,8954000,99802000,273000
238,8873000,99918000,261000
239,9175000,100303000,268000
240,9183000,100008000,253000
241,9261000,100078000,261000
242,9237000,99976000,265000
243,8765000,99527000,265000
244,9412000,100647000,249000
245,9404000,99992000,272000
246,9265000,99862000,257000
247,9410000,100145000,261000
248,9155000,99744000,265000
249,9347000,100193000,269000
250,9174000,99827000,261000
251,9216000,100042000,272000
252,9102000,99885000,261000
253,9039000,99937000,253000
254,9405000,100367000,265000
255,9380000,99975000,273000
256,9392000,100012000,265000
257,9115000,99723000,269000
258,9207000,100092000,253000
259,9124000,99916000,269000
260,8994000,99870000,265000
261,8724000,99738000,261000
262,8873000,100141000,253000
263,9358000,100486000,261000
264,9166000,99807000,269000
265,8823000,99658000,268000
266,9373000,100550000,241000
267,9191000,99818000,272000
268,9257000,100066000,249000
269,9111000,99854000,273000
270,9123000,100012000,253000
271,9050000,99926000,273000
272,9079000,100029000,245000
273,8719000,99641000,269000
274,9289000,100570000,257000
275,9075000,99786000,268000
276,8819000,99744000,265000
277,8810000,99991000,269000
278,8690000,99880000,253000
279,8954000,100264000,261000
280,8846000,99891000,269000
281,9035000,100189000,272000
282,8910000,99876000,257000
283,8840000,99930000,261000
284,9059000,100218000,257000
285,8704000,99646000,273000
286,8998000,100293000,257000
287,8873000,99875000,260000
288,8873000,100000000,257000
289,8823000,99951000,265000
290,8805000,99982000,261000
291,8679000,99874000,269000
292,8823000,100144000,269000
293,8968000,100144000,268000
294,8827000,99860000,261000
295,8761000,99933000,264000
296,8848000,100088000,261000
297,8928000,100080000,265000
298,9334000,100406000,257000
299,9202000,99868000,268000
300,8873000,99670000,257000
301,9205000,100332000,260000
302,9376000,100172000,261000
303,8594000,99217000,272000
304,9176000,100582000,265000
305,9314000,100139000,261000
306,9322000,100008000,257000
307,8765000,99442000,273000
308,9055000,100290000,269000
309,10087000,101041000,269000
310,8848000,98753000,265000
311,8857000,100008000,257000
312,8650000,99794000,257000
313,9010000,100359000,272000
314,8941000,99932000,265000
315,8894000,99952000,253000
316,8819000,99926000,257000
317,10346000,101527000,273000
318,9365000,99027000,269000
319,9120000,99746000,273000
320,9048000,99928000,261000
321,8617000,99578000,265000
322,8696000,100071000,269000
323,8922000,100233000,245000
324,9132000,100210000,257000
325,8852000,99713000,276000
326,9093000,100241000,257000
327,9348000,100254000,269000
328,9104000,99757000,257000
329,9093000,99989000,264000
330,8910000,99817000,249000
331,9224000,100314000,260000
332,9128000,99903000,261000
333,8620000,99493000,265000
334,9050000,100429000,257000
335,8693000,99652000,265000
336,8571000,99878000,257000
337,8577000,99998000,260000
338,8506000,99936000,261000
339,8584000,100070000,277000
340,8535000,99952000,253000
341,8603000,100076000,269000
342,8669000,100058000,257000
343,8887000,100218000,277000
344,8684000,99797000,257000
345,8702000,100018000,261000
346,8552000,99850000,261000
347,8627000,100074000,261000
348,8571000,99945000,257000
349,8514000,99943000,261000
350,8647000,100133000,261000
351,8432000,99785000,272000
352,8592000,100160000,249000
353,8237000,99645000,277000
354,8608000,100371000,257000
355,8462000,99854000,269000
356,8683000,100221000,253000
357,8539000,99855000,273000
358,8773000,100234000,265000
359,8345000,99572000,273000
360,8632000,100288000,257000
361,8698000,100066000,273000
362,8786000,100087000,261000
363,8293000,99508000,277000
364,8723000,100430000,253000
365,8740000,100016000,261000
366,8732000,99992000,253000
367,8833000,100102000,261000
368,8671000,99838000,261000
369,8894000,100222000,273000
370,8819000,99926000,257000
371,8985000,100166000,276000
372,8765000,99779000,253000
373,8765000,100000000,265000
374,8515000,99751000,253000
375,8635000,100120000,269000
376,8798000,100162000,261000
377,8650000,99853000,265000
378,8744000,100094000,257000
379,8865000,100120000,260000
380,9039000,100174000,265000
381,9637000,100598000,269000
382,9654000,100017000,256000
383,8823000,99170000,261000
384,8781000,99958000,261000
385,8485000,99703000,269000
386,8564000,100080000,265000
387,8635000,100070000,272000
388,8640000,100006000,265000
389,8641000,100001000,269000
390,8510000,99868000,261000
391,8516000,100007000,277000
392,8801000,100285000,253000
393,8761000,99959000,268000
394,8959000,100199000,253000
395,8761000,99801000,268000
396,8827000,100067000,257000
397,8989000,100162000,264000
398,8761000,99771000,261000
399,8769000,100008000,277000
400,8781000,100013000,265000
401,8768000,99987000,273000
402,8727000,99959000,253000
403,8727000,100000000,257000
404,8596000,99868000,269000
405,8728000,100132000,264000
406,8685000,99958000,257000
407,8744000,100059000,273000
408,8687000,99942000,265000
409,8823000,100137000,269000
410,8723000,99900000,241000
411,8419000,99695000,265000
412,8570000,100151000,257000
413,8567000,99998000,273000
414,8852000,100285000,265000
415,8501000,99649000,268000
416,8524000,100023000,257000
417,8537000,100013000,269000
418,9573000,101036000,261000
419,9657000,100084000,273000
420,9576000,99919000,265000
421,8618000,99042000,269000
422,8490000,99871000,265000
423,8502000,100012000,264000
424,8626000,100125000,265000
425,8496000,99869000,269000
426,10176000,101680000,269000
427,9332000,99157000,261000
428,9277000,99944000,261000
429,9078000,99802000,269000
430,9990000,100911000,265000
431,9018000,99029000,265000
432,8834000,99815000,249000
433,8894000,100060000,269000
434,8977000,100083000,257000
435,9040000,100064000,260000
436,9761000,100720000,269000
437,9748000,99988000,264000
438,10098000,100350000,265000
439,9131000,99033000,264000
440,8643000,99512000,249000
441,8661000,100017000,257000
442,9215000,100554000,257000
443,9997000,100783000,264000
444,9093000,99096000,257000
445,9517000,100424000,261000
446,10075000,100558000,265000
447,10010000,99934000,272000
448,9311000,99302000,265000
449,9195000,99884000,265000
450,9958000,100763000,257000
451,9259000,99301000,269000
452,9891000,100632000,265000
453,9612000,99720000,269000
454,9078000,99467000,257000
455,9843000,100765000,273000
456,9990000,100146000,269000
457,10196000,100207000,272000
458,10216000,100020000,269000
459,10338000,100122000,273000
460,9107000,98769000,265000
461,9727000,100620000,273000
462,10238000,100511000,261000
463,10014000,99776000,269000
464,10022000,100008000,265000
465,10031000,100008000,268000
466,10103000,100073000,253000
467,10047000,99944000,260000
468,9635000,99588000,253000
469,9702000,100067000,268000
470,9650000,99948000,257000
471,9591000,99941000,268000
472,9645000,100054000,269000
473,9810000,100165000,256000
474,9869000,100058000,253000
475,9410000,99542000,269000
476,9601000,100191000,249000
477,9672000,100071000,265000
478,9757000,100084000,257000
479,9834000,100077000,273000
480,9557000,99724000,265000
481,10048000,100491000,272000
482,10002000,99954000,257000
483,9514000,99512000,261000
484,10169000,100655000,261000
485,10136000,99966000,269000
486,10018000,99883000,257000
487,10026000,100008000,257000
488,9968000,99942000,249000
489,10224000,100256000,269000
490,10233000,100009000,245000
491,9678000,99445000,273000
492,10264000,100586000,253000
493,9917000,99652000,265000
494,9715000,99799000,257000
495,9719000,100004000,273000
496,9794000,100075000,245000
497,9732000,99937000,269000
498,9732000,100000000,257000
499,9739000,100008000,260000
500,9653000,99914000,245000
501,9476000,99822000,260000
502,9676000,100201000,261000
503,9748000,100072000,272000
504,9695000,99946000,245000
505,9623000,99928000,269000
506,9624000,100002000,269000
507,9556000,99932000,273000
508,9933000,100376000,261000
509,9781000,99849000,272000
510,9810000,100029000,261000
511,9937000,100127000,264000
512,9810000,99873000,265000
513,9522000,99711000,268000
514,9761000,100239000,265000
515,9599000,99839000,265000
516,9682000,100083000,257000
517,9898000,100215000,261000
518,9697000,99800000,261000
519,9761000,100063000,269000
520,9700000,99939000,269000
521,9574000,99875000,269000
522,9857000,100282000,265000
523,9873000,100016000,273000
524,9723000,99851000,261000
525,9732000,100008000,273000
526,9593000,99862000,265000
527,9681000,100088000,261000
528,9686000,100004000,253000
529,9606000,99920000,265000
530,9688000,100083000,265000
531,9413000,99725000,277000
532,9626000,100212000,257000
533,9697000,100071000,269000
534,9727000,100031000,261000
535,9577000,99849000,261000
536,10022000,100446000,253000
537,10081000,100059000,265000
538,9815000,99734000,265000
539,9819000,100004000,256000
540,9891000,100072000,269000
541,9605000,99714000,252000
542,9618000,100013000,257000
543,9261000,99643000,261000
544,9692000,100431000,249000
545,9773000,100089000,261000
546,9706000,99924000,261000
547,9572000,99867000,260000
548,9933000,100360000,265000
549,9805000,99873000,269000
550,9657000,99852000,253000
551,9748000,100091000,268000
552,9744000,99996000,256000
553,9753000,100008000,265000
554,9823000,100071000,265000
555,9607000,99784000,273000
556,9773000,100165000,257000
557,9835000,100062000,277000
558,9777000,99943000,265000
559,9690000,99913000,273000
560,9727000,100037000,253000
561,9358000,99631000,269000
562,9605000,100247000,257000
563,9869000,100263000,269000
564,9757000,99888000,257000
565,9661000,99905000,261000
566,9748000,100087000,269000
567,9676000,99928000,260000
568,9482000,99805000,256000
569,9617000,100136000,265000
570,9557000,99940000,265000
571,9786000,100228000,261000
572,9568000,99783000,265000
573,9304000,99736000,265000
574,9514000,100210000,253000
575,9748000,100234000,260000
576,9809000,100061000,249000
577,9873000,100063000,265000
578,9744000,99872000,261000
579,10173000,100429000,265000
580,10234000,100060000,257000
581,10260000,100027000,257000
582,10111000,99851000,257000
583,10046000,99934000,269000
584,9994000,99948000,269000
585,9985000,99992000,260000
586,10006000,100021000,261000
587,10198000,100192000,256000
588,10022000,99824000,265000
589,10077000,100055000,268000
590,10226000,100149000,265000
591,9451000,99224000,276000
592,10105000,100655000,245000
593,10174000,100069000,272000
594,10177000,100003000,257000
595,9768000,99591000,260000
596,10123000,100355000,260000
597,9997000,99874000,273000
598,9998000,100000000,261000
599,10138000,100141000,264000
600,10075000,99936000,257000
601,9954000,99880000,257000
602,10009000,100056000,268000
603,9260000,99249000,264000
604,10026000,100767000,253000
605,9744000,99718000,269000
606,9968000,100224000,265000
607,9898000,99929000,253000
608,9968000,100071000,257000
609,9910000,99942000,273000
610,9941000,100031000,257000
611,9985000,100044000,272000
612,10002000,100017000,257000
613,9997000,99995000,268000
614,10226000,100229000,269000
615,9658000,99431000,265000
616,9819000,100162000,257000
617,10166000,100347000,265000
618,10174000,100008000,265000
619,10104000,99929000,269000
620,9968000,99865000,265000
621,9351000,99383000,245000
622,10135000,100784000,253000
623,9925000,99790000,265000
624,9998000,100072000,253000
625,9654000,99657000,253000
626,9861000,100207000,265000
627,9950000,100088000,265000
628,9941000,99992000,268000
629,10175000,100234000,253000
630,10026000,99851000,265000
631,9682000,99656000,264000
632,10175000,100492000,253000
633,9412000,99238000,268000
634,10119000,100707000,253000
635,9981000,99862000,252000
636,9661000,99680000,257000
637,9992000,100332000,272000
638,10218000,100225000,252000
639,10136000,99917000,264000
640,10100000,99965000,253000
641,9937000,99837000,264000
642,9963000,100026000,257000
643,9877000,99914000,256000
644,10100000,100223000,261000
645,10176000,100076000,276000
646,10107000,99931000,261000
647,10107000,100000000,272000
648,10120000,100012000,269000
649,10208000,100089000,277000
650,9857000,99648000,261000
651,9514000,99658000,256000
652,10082000,100567000,253000
653,9950000,99868000,265000
654,10155000,100205000,261000
655,9408000,99254000,264000
656,9598000,100189000,257000
657,9603000,100005000,260000
658,9689000,100087000,257000
659,9618000,99928000,272000
660,9631000,100014000,253000
661,9768000,100137000,269000
662,9727000,99959000,265000
663,9358000,99630000,272000
664,9583000,100226000,269000
665,9646000,100063000,264000
666,9611000,99965000,253000
667,9735000,100124000,265000
668,9605000,99870000,253000
669,9594000,99989000,268000
670,9544000,99950000,257000
671,9898000,100353000,260000
672,9622000,99725000,265000
673,9697000,100075000,268000
674,9773000,100075000,269000
675,9647000,99874000,260000
676,10002000,100355000,257000
677,9657000,99656000,264000
678,9582000,99924000,257000
679,9673000,100092000,264000
680,9592000,99919000,265000
681,9412000,99819000,268000
682,9615000,100204000,252000
683,9748000,100133000,277000
684,9614000,99866000,265000
685,9554000,99939000,256000
686,9702000,100149000,261000
687,9626000,99924000,272000
688,9516000,99889000,269000
689,9997000,100482000,253000
690,10144000,100146000,261000
691,9861000,99718000,261000
692,10099000,100238000,269000
693,9393000,99294000,265000
694,9959000,100566000,269000
695,9604000,99645000,264000
696,9617000,100013000,257000
697,10101000,100483000,272000
698,9973000,99873000,260000
699,9902000,99929000,276000
700,9985000,100083000,265000
701,9657000,99672000,260000
702,9642000,99984000,265000
703,9589000,99948000,264000
704,9941000,100352000,257000
705,10026000,100085000,269000
706,9663000,99637000,257000
707,10035000,100371000,265000
708,10103000,100068000,265000
709,9819000,99717000,260000
710,9977000,100157000,253000
711,9415000,99439000,276000
712,9696000,100280000,257000
713,9624000,99928000,265000
714,9654000,100031000,245000
715,9569000,99915000,260000
716,9660000,100090000,265000
717,9798000,100138000,273000
718,9676000,99878000,261000
719,9805000,100130000,273000
720,9604000,99807000,257000
721,9954000,100342000,273000
722,9902000,99947000,257000
723,9417000,99515000,268000
724,9906000,100490000,253000
725,10042000,100137000,264000
726,9914000,99871000,257000
727,9873000,99958000,264000
728,9578000,99706000,264000
729,9653000,100074000,268000
730,9869000,100216000,237000
731,9951000,100091000,264000
732,10101000,100142000,249000
733,9954000,99853000,260000
734,9959000,100005000,265000
735,9482000,99522000,273000
736,9761000,100279000,269000
737,10123000,100362000,264000
738,9786000,99663000,253000
739,9846000,100061000,264000
740,10149000,100303000,260000
741,9225000,99075000,272000
742,9936000,100712000,261000
743,9937000,100001000,264000
744,9963000,100026000,261000
745,9588000,99625000,268000
746,10043000,100454000,252000
747,9536000,99493000,269000
748,9613000,100077000,265000
749,9489000,99877000,264000
750,9902000,100412000,265000
751,9761000,99859000,272000
752,10067000,100306000,249000
753,9446000,99379000,269000
754,10002000,100557000,253000
755,9732000,99729000,264000
756,9877000,100145000,245000
757,9608000,99732000,268000
758,9533000,99925000,257000
759,9753000,100219000,264000
760,9963000,100211000,245000
761,9410000,99447000,260000
762,9910000,100500000,253000
763,9977000,100066000,260000
764,10054000,100077000,261000
765,9700000,99647000,264000
766,9452000,99753000,264000
767,9865000,100411000,268000
768,9810000,99946000,261000
769,9732000,99921000,272000
770,9614000,99882000,260000
771,9316000,99703000,264000
772,9548000,100231000,260000
773,9753000,100205000,272000
774,9549000,99797000,265000
775,9417000,99867000,272000
776,9841000,100424000,268000
777,9915000,100075000,264000
778,9705000,99790000,261000
779,9937000,100232000,268000
780,9928000,99991000,265000
781,9941000,100013000,268000
782,9596000,99655000,257000
783,9195000,99599000,272000
784,9405000,100209000,260000
785,9466000,100062000,260000
786,9764000,100298000,248000
787,9615000,99851000,272000
788,9628000,100013000,257000
789,9694000,100067000,268000
790,9655000,99960000,245000
791,9355000,99700000,264000
792,9593000,100238000,264000
793,9857000,100263000,264000
794,9599000,99743000,257000
795,9869000,100269000,260000
796,9897000,100029000,253000
797,10022000,100125000,248000
798,9963000,99941000,253000
799,9542000,99578000,252000
800,9546000,100005000,269000
801,9274000,99728000,268000
802,9504000,100230000,257000
803,9566000,100062000,273000
804,9990000,100423000,269000
805,9312000,99323000,268000
806,9798000,100485000,261000
807,9873000,100075000,273000
808,9873000,100000000,268000
809,10035000,100162000,272000
810,9949000,99915000,261000
811,9886000,99938000,272000
812,9896000,100009000,265000
813,9269000,99373000,269000
814,9977000,100707000,265000
815,9358000,99381000,260000
816,9936000,100579000,257000
817,9920000,99984000,272000
818,9452000,99532000,261000
819,9441000,99988000,269000
820,9462000,100022000,265000
821,9451000,99989000,269000
822,9411000,99959000,265000
823,9467000,100056000,265000
824,9406000,99940000,269000
825,9406000,100000000,268000
826,9423000,100017000,257000
827,9419000,99996000,272000
828,9698000,100278000,265000
829,9786000,100088000,268000
830,9502000,99717000,265000
831,9390000,99887000,260000
832,9376000,99987000,261000
833,9387000,100010000,269000
834,9396000,100010000,257000
835,9410000,100014000,269000
836,9407000,99997000,265000
837,9330000,99922000,269000
838,9417000,100087000,257000
839,9481000,100065000,276000
840,9554000,100073000,269000
841,9278000,99724000,277000
842,9369000,100090000,261000
843,9166000,99798000,269000
844,9393000,100227000,261000
845,9517000,100124000,269000
846,9460000,99942000,265000
847,9525000,100066000,273000
848,9476000,99951000,261000
849,9552000,100076000,253000
850,9548000,99996000,253000
851,9548000,100000000,264000
852,9687000,100140000,260000
853,9496000,99808000,256000
854,9572000,100076000,249000
855,9443000,99870000,268000
856,9511000,100069000,261000
857,9887000,100376000,252000
858,9857000,99969000,256000
859,9810000,99954000,273000
860,9959000,100149000,257000
861,9341000,99382000,269000
862,9819000,100478000,257000
863,9815000,99996000,272000
864,10042000,100226000,265000
865,9420000,99379000,265000
866,9493000,100073000,256000
867,9843000,100350000,268000
868,9790000,99946000,257000
869,9994000,100204000,260000
870,9456000,99462000,264000
871,9652000,100197000,269000
872,9534000,99881000,257000
873,9190000,99657000,260000
874,9557000,100366000,257000
875,9666000,100109000,261000
876,9542000,99876000,261000
877,9619000,100078000,264000
878,9488000,99869000,260000
879,9496000,100008000,261000
880,9499000,100003000,265000
881,9503000,100004000,265000
882,9508000,100005000,257000
883,9659000,100152000,264000
884,9524000,99864000,253000
885,9666000,100142000,268000
886,9456000,99789000,249000
887,9549000,100093000,272000
888,9671000,100122000,261000
889,9684000,100013000,268000
890,9490000,99806000,261000
891,9198000,99709000,264000
892,9428000,100230000,261000
893,9698000,100270000,273000
894,9719000,100021000,249000
895,9437000,99718000,264000
896,9673000,100236000,253000
897,9518000,99844000,268000
898,9537000,100020000,264000
899,9660000,100123000,268000
900,9552000,99892000,265000
901,9468000,99916000,268000
902,9761000,100292000,261000
903,9205000,99445000,265000
904,9769000,100563000,261000
905,9768000,100000000,268000
906,9564000,99795000,257000
907,9508000,99945000,272000
908,9643000,100135000,256000
909,9658000,100015000,272000
910,9450000,99792000,253000
911,9594000,100144000,273000
912,9669000,100075000,253000
913,9480000,99811000,264000
914,9474000,99994000,257000
915,9474000,99999000,272000
916,9617000,100144000,253000
917,9489000,99872000,272000
918,9628000,100139000,265000
919,9637000,100009000,268000
920,9431000,99794000,265000
921,9226000,99794000,273000
922,9392000,100167000,256000
923,9443000,100051000,260000
924,9669000,100225000,257000
925,9521000,99853000,264000
926,9560000,100039000,253000
927,9404000,99844000,264000
928,9548000,100144000,265000
929,9425000,99876000,268000
930,9500000,100076000,261000
931,9496000,99996000,272000
932,9511000,100015000,261000
933,9097000,99585000,268000
934,9582000,100486000,257000
935,9112000,99538000,273000
936,9452000,100332000,264000
937,9670000,100218000,268000
938,9671000,100000000,257000
939,9552000,99882000,264000
940,9335000,99782000,261000
941,9410000,100076000,269000
942,9489000,100079000,253000
943,9694000,100204000,268000
944,9423000,99731000,256000
945,9857000,100432000,256000
946,9507000,99650000,256000
947,9504000,99998000,256000
948,9748000,100244000,269000
949,9727000,99979000,272000
950,9462000,99735000,269000
951,9455000,99993000,276000
952,9491000,100036000,269000
953,8927000,99436000,268000
954,9425000,100498000,249000
955,9069000,99644000,260000
956,9699000,100629000,257000
957,9773000,100074000,260000
958,9925000,100153000,257000
959,9719000,99794000,272000
960,9232000,99513000,260000
961,9400000,100168000,272000
962,9457000,100057000,253000
963,9258000,99801000,264000
964,9326000,100067000,260000
965,9413000,100088000,269000
966,9269000,99856000,261000
967,9482000,100212000,260000
968,9419000,99937000,257000
969,9415000,99997000,276000
970,9362000,99946000,257000
971,9499000,100138000,260000
972,9303000,99804000,248000
973,9301000,99997000,272000
974,9748000,100448000,265000
975,9177000,99428000,272000
976,9819000,100643000,265000
977,9669000,99850000,268000
978,9906000,100237000,269000
979,9757000,99850000,269000
980,9338000,99582000,269000
981,9210000,99872000,264000
982,9777000,100567000,257000
983,9500000,99722000,265000
984,9715000,100216000,261000
985,9237000,99521000,261000
986,9305000,100069000,257000
987,9598000,100292000,265000
988,9396000,99799000,257000
989,9464000,100068000,264000
990,9327000,99863000,257000
991,9415000,100087000,260000
992,9761000,100346000,257000
993,9262000,99502000,277000
994,9906000,100644000,261000
995,9693000,99787000,272000
996,9777000,100084000,261000
997,9638000,99861000,260000
998,9735000,100097000,257000
999,9727000,99992000,257000
1000,9672000,99945000,286000
1001,9384000,99712000,278000
1002,9541000,100156000,270000
1003,9590000,100050000,287000
1004,9910000,100320000,267000
1005,9544000,99634000,283000
1006,9271000,99727000,274000
1007,9342000,100071000,279000
1008,9500000,100158000,278000
1009,9630000,100130000,294000
1010,9438000,99807000,270000
1011,9298000,99861000,275000
1012,9311000,100013000,267000
1013,9539000,100228000,278000
1014,9388000,99849000,274000
1015,9666000,100278000,282000
1016,9672000,100006000,286000
1017,9421000,99749000,290000
1018,9271000,99849000,278000
1019,9284000,100014000,286000
1020,9358000,100074000,275000
1021,9232000,99873000,286000
1022,9503000,100280000,266000
1023,9218000,99706000,290000
1024,9372000,100155000,275000
1025,9431000,100067000,294000
1026,9444000,100005000,286000
1027,9585000,100148000,274000
1028,9448000,99863000,278000
1029,9457000,100002000,282000
1030,9417000,99960000,271000
1031,9473000,100056000,283000
1032,9562000,100089000,275000
1033,9493000,99931000,279000
1034,9517000,100023000,271000
1035,9432000,99916000,290000
1036,9441000,100009000,267000
1037,9723000,100282000,282000
1038,9954000,100231000,274000
1039,10006000,100060000,282000
1040,9941000,99935000,271000
1041,9257000,99308000,290000
1042,9815000,100566000,270000
1043,9756000,99933000,283000
1044,9906000,100149000,274000
1045,9686000,99788000,286000
1046,9853000,100159000,267000
1047,9794000,99941000,286000
1048,9790000,99996000,278000
1049,9798000,100009000,283000
1050,9723000,99925000,267000
1051,9744000,100021000,283000
1052,9732000,99987000,278000
1053,9393000,99661000,279000
1054,9885000,100493000,278000
1055,9769000,99883000,283000
1056,9773000,100004000,263000
1057,9474000,99701000,283000
1058,9981000,100508000,267000
1059,9843000,99862000,275000
1060,9794000,99950000,255000
1061,9633000,99840000,279000
1062,9513000,99880000,267000
1063,9301000,99788000,279000
1064,9327000,100026000,278000
1065,9181000,99854000,287000
1066,9468000,100287000,275000
1067,9327000,99858000,282000
1068,9427000,100100000,274000
1069,9204000,99778000,275000
1070,9347000,100143000,282000
1071,9271000,99924000,290000
1072,9362000,100090000,274000
1073,9290000,99928000,286000
1074,9223000,99934000,286000
1075,9301000,100077000,279000
1076,9869000,100568000,286000
1077,9794000,99926000,290000
1078,9802000,100007000,282000
1079,9887000,100086000,290000
1080,9886000,99999000,278000
1081,9761000,99874000,294000
1082,9478000,99717000,274000
1083,9274000,99797000,290000
1084,9337000,100063000,267000
1085,9645000,100308000,283000
1086,9356000,99711000,278000
1087,9434000,100078000,290000
1088,9371000,99936000,274000
1089,10144000,100773000,279000
1090,9519000,99376000,270000
1091,9530000,100011000,286000
1092,9533000,100002000,274000
1093,9460000,99927000,283000
1094,9478000,100019000,278000
1095,9274000,99795000,275000
1096,9427000,100154000,282000
1097,9423000,99996000,286000
1098,9513000,100089000,278000
1099,9500000,99987000,286000
1100,9644000,100145000,278000
1101,9176000,99532000,290000
1102,9328000,100152000,274000
1103,9520000,100192000,282000
1104,9465000,99945000,275000
1105,9458000,99993000,286000
1106,9477000,100018000,275000
1107,9604000,100128000,294000
1108,9485000,99881000,274000
1109,9550000,100064000,279000
1110,9428000,99879000,282000
1111,9442000,100013000,283000
1112,9435000,99994000,278000
1113,9297000,99862000,286000
1114,9438000,100140000,286000
1115,9468000,100030000,283000
1116,9389000,99921000,286000
1117,9593000,100204000,294000
1118,9396000,99804000,282000
1119,9487000,100091000,287000
1120,9613000,100126000,282000
1121,9482000,99868000,290000
1122,9419000,99938000,278000
1123,9548000,100129000,290000
1124,9437000,99888000,278000
1125,9350000,99914000,290000
1126,9290000,99940000,282000
1127,9435000,100145000,279000
1128,9405000,99969000,282000
1129,9445000,100041000,294000
1130,9467000,100021000,275000
1131,9183000,99717000,290000
1132,9421000,100238000,278000
1133,9542000,100120000,286000
1134,9489000,99948000,278000
1135,9481000,99991000,286000
1136,9508000,100028000,271000
1137,9639000,100131000,283000
1138,9359000,99720000,282000
