seq,rtt_m2h_ns
1702,28711000
1703,28703000
1704,28719000
1705,28706000
1706,28710000
1707,28710000
1708,28712000
1709,28709000
1710,28714000
1711,28715000
1712,28708000
1713,28700000
1714,28711000
1715,28708000
1716,28706000
1717,28714000
1718,28705000
1719,28722000
1720,28707000
1721,28718000
1722,28719000
1723,28706000
1724,28707000
1725,28719000
1726,28703000
1727,28708000
1728,28706000
1729,28715000
1730,28711000
1731,28711000
1732,28705000
1733,28700000
1734,28715000
1735,28711000
1736,28711000
1737,28703000
1738,28709000
1739,28707000
1740,28729000
1741,28723000
1742,28714000
1743,28695000
1744,28716000
1745,28707000
1746,28707000
1747,28702000
1748,28715000
1749,28717000
1750,28719000
1751,28727000
1752,28704000
1753,28699000
1754,28707000
1755,28703000
1756,28707000
1757,28716000
1758,28707000
1759,28719000
1760,28715000
1761,28707000
1762,28708000
1763,28706000
1764,28707000
1765,28714000
1766,28707000
1767,28714000
1768,28703000
1769,28712000
1770,28707000
1771,28725000
1772,28711000
1773,28696000
1774,28707000
1775,28708000
1776,28711000
1777,28699000
1778,28707000
1779,28715000
1780,28730000
1781,28715000
1782,28711000
1783,28696000
1784,28704000
1785,28708000
1786,28698000
1787,28715000
1788,28718000
1789,28704000
1790,28698000
1791,28718000
1792,28714000
1793,28683000
1794,28715000
1795,28698000
1796,28714000
1797,28715000
1798,28710000
1799,28702000
1800,28703000
1801,28714000
1802,28719000
1803,28688000
1804,28715000
1805,28714000
1806,28707000
1807,28706000
1808,28718000
1809,28702000
1810,28707000
1811,28706000
1812,28707000
1813,28710000
1814,28716000
1815,28706000
1816,28705000
1817,28695000
1818,28723000
1819,28700000
1820,28704000
1821,28707000
1822,28721000
1823,28700000
1824,28708000
1825,28700000
1826,28706000
1827,28702000
1828,28718000
1829,28700000
1830,28700000
1831,28704000
1832,28706000
1833,28686000
1834,28696000
1835,28708000
1836,28725000
1837,28699000
1838,28701000
1839,28709000
1840,28704000
1841,28707000
1842,28701000
1843,28710000
1844,28716000
1845,28722000
1846,28706000
1847,28700000
1848,28706000
1849,28695000
1850,28725000
1851,28725000
1852,28705000
1853,28698000
1854,28703000
1855,28721000
1856,28709000
1857,28722000
1858,28712000
1859,28707000
1860,28711000
1861,28706000
1862,29715000
1863,29696000
1864,28721000
1865,28708000
1866,28708000
1867,28703000
1868,28717000
1869,28700000
1870,28714000
1871,28718000
1872,28722000
1873,28699000
1874,28704000
1875,28717000
1876,28729000
1877,28727000
1878,28710000
1879,28714000
1880,28700000
1881,28718000
1882,28703000
1883,28684000
1884,28703000
1885,28714000
1886,28708000
1887,28707000
1888,28712000
1889,28700000
1890,29707000
1891,29721000
1892,28715000
1893,28692000
1894,28704000
1895,28714000
1896,28708000
1897,28704000
1898,28718000
1899,28692000
1900,28726000
1901,28703000
1902,28726000
1903,28710000
1904,28710000
1905,28696000
1906,28698000
1907,28706000
1908,28726000
1909,28710000
1910,28688000
1911,28700000
1912,28714000
1913,28700000
1914,28708000
1915,28716000
1916,28722000
1917,28700000
1918,28726000
1919,28722000
1920,28695000
1921,28718000
1922,28715000
1923,28699000
1924,28701000
1925,28707000
1926,28712000
1927,28702000
1928,28712000
1929,28706000
1930,28711000
1931,28710000
1932,28711000
1933,28698000
1934,28703000
1935,28707000
1936,28701000
1937,28704000
1938,28703000
1939,28696000
1940,28722000
1941,28708000
1942,28694000
1943,28700000
1944,28741000
1945,28700000
1946,28707000
1947,28709000
1948,28708000
1949,28710000
1950,28715000
1951,28707000
1952,28722000
1953,28692000
1954,28708000
1955,29692000
1956,29710000
1957,28699000
1958,28726000
1959,28717000
1960,28704000
1961,28726000
1962,28705000
1963,28699000
1964,28712000
1965,28696000
1966,28699000
1967,28704000
1968,28710000
1969,28703000
1970,28707000
1971,28729000
1972,28706000
1973,28700000
1974,28707000
1975,28707000
1976,28706000
1977,28714000
1978,28719000
1979,28723000
1980,28719000
1981,28706000
1982,28710000
1983,28692000
1984,28701000
1985,28714000
1986,28708000
1987,28697000
1988,28711000
1989,28723000
1990,28712000
1991,28713000
1992,28707000
1993,28700000
1994,28707000
1995,28703000
1996,28706000
1997,28703000
1998,28694000
1999,28703000
2000,28711000
2001,28710000
2002,28711000
2003,28023000
2004,28699000
2005,29380000
2006,28712000
2007,28712000
2008,28695000
2009,28717000
2010,28699000
2011,28703000
2012,28710000
2013,28703000
2014,28695000
2015,28718000
2016,28706000
2017,28702000
2018,28700000
2019,28696000
2020,28694000
2021,28711000
2022,28721000
2023,28703000
2024,28711000
2025,28696000
2026,28718000
2027,28706000
2028,28708000
2029,28695000
2030,28710000
2031,28692000
2032,28707000
2033,28716000
2034,28701000
2035,28706000
2036,28712000
2037,28710000
2038,28711000
2039,28709000
2040,28726000
2041,28704000
2042,28703000
2043,28703000
2044,28700000
2045,28718000
2046,28696000
2047,28709000
2048,28694000
2049,28714000
2050,28703000
2051,28696000
2052,28696000
2053,28703000
2054,28710000
2055,28706000
2056,28714000
2057,28707000
2058,28714000
2059,28730000
2060,28713000
2061,28696000
2062,28700000
2063,28706000
2064,28726000
2065,28711000
2066,28713000
2067,28696000
2068,28718000
2069,28718000
2070,28715000
2071,28700000
2072,28710000
2073,28714000
2074,28718000
2075,28699000
2076,28712000
2077,28722000
2078,28708000
2079,28699000
2080,28722000
2081,28710000
2082,28705000
2083,28700000
2084,28714000
2085,28722000
2086,28692000
2087,28710000
2088,28710000
2089,28710000
2090,28696000
2091,28714000
2092,28704000
2093,28710000
2094,28700000
2095,28710000
2096,28700000
2097,28703000
2098,28705000
2099,28710000
2100,28704000
2101,28699000
2102,28715000
2103,28714000
2104,28710000
2105,28715000
2106,28698000
2107,28703000
2108,28710000
2109,28702000
2110,28707000
2111,28703000
2112,28692000
2113,28711000
2114,28711000
2115,28715000
2116,28712000
2117,28707000
2118,28715000
2119,28703000
2120,28722000
2121,28714000
2122,28698000
2123,28694000
2124,28722000
2125,28706000
2126,28706000
2127,28707000
2128,28710000
2129,28715000
2130,28719000
2131,28723000
2132,28700000
2133,28697000
2134,28702000
2135,28713000
2136,28702000
2137,28699000
2138,28718000
2139,28721000
2140,28701000
2141,28703000
2142,28703000
2143,28695000
2144,28701000
2145,28704000
2146,28707000
2147,28713000
2148,28707000
2149,28692000
2150,28725000
2151,28722000
2152,28694000
2153,28680000
2154,28708000
2155,28705000
2156,28717000
2157,28699000
2158,28718000
2159,28698000
2160,28717000
2161,28718000
2162,28700000
2163,28694000
2164,28702000
2165,28707000
2166,28709000
2167,28699000
2168,28707000
2169,28695000
2170,28714000
2171,28726000
2172,28709000
2173,28705000
2174,28715000
2175,28708000
2176,28702000
2177,28706000
2178,28714000
2179,28703000
2180,28703000
2181,28710000
2182,28717000
2183,28702000
2184,28707000
2185,28704000
2186,28703000
2187,28702000
2188,28709000
2189,28710000
2190,28730000
2191,28697000
2192,28707000
2193,28699000
2194,28718000
2195,28707000
2196,28718000
2197,28712000
2198,28718000
2199,28702000
2200,28698000
2201,28715000
2202,28729000
2203,28706000
2204,28718000
2205,28700000
2206,28707000
2207,28709000
2208,28706000
2209,28703000
2210,28722000
2211,28705000
2212,28691000
2213,28695000
2214,28710000
2215,28708000
2216,28711000
2217,28714000
2218,28710000
2219,28725000
2220,28705000
2221,28707000
2222,28702000
2223,28700000
2224,28716000
2225,28700000
2226,28703000
2227,28704000
2228,28707000
2229,28699000
2230,28701000
2231,28718000
2232,28703000
2233,28692000
2234,28711000
2235,28703000
2236,28698000
2237,28703000
2238,28704000
2239,28711000
2240,28721000
2241,28712000
2242,28696000
2243,28690000
2244,28703000
2245,28699000
2246,28706000
2247,28703000
2248,28708000
2249,28717000
2250,28713000
2251,28708000
2252,28704000
2253,28701000
2254,28707000
2255,28708000
2256,28698000
2257,28712000
2258,28706000
2259,28715000
2260,28697000
2261,28710000
2262,28711000
2263,28696000
2264,28703000
2265,28705000
2266,28711000
2267,28705000
2268,28703000
2269,28718000
2270,28701000
2271,28711000
2272,28706000
2273,28700000
2274,28711000
2275,28711000
2276,28721000
2277,28711000
2278,28711000
2279,28707000
2280,28722000
2281,28704000
2282,28715000
2283,28699000
2284,28715000
2285,28703000
2286,28712000
2287,28706000
2288,28718000
2289,28707000
2290,28714000
2291,28718000
2292,28723000
2293,28694000
2294,28694000
2295,28710000
2296,28701000
2297,28692000
2298,28715000
2299,28713000
2300,28712000
2301,28706000
2302,28704000
2303,28718000
2304,28714000
2305,28700000
2306,28699000
2307,28707000
2308,28710000
2309,28706000
2310,28714000
2311,28702000
2312,28699000
2313,28700000
2314,28711000
2315,28707000
2316,28712000
2317,28717000
2318,28710000
2319,28707000
2320,28718000
2321,28715000
2322,28704000
2323,28703000
2324,28722000
2325,28702000
2326,28707000
2327,28703000
2328,28716000
2329,28703000
2330,28719000
2331,28698000
2332,28706000
2333,28695000
2334,28718000
2335,28694000
2336,28712000
2337,28695000
2338,28707000
2339,28718000
2340,28707000
2341,28711000
2342,28704000
2343,28702000
2344,28707000
2345,28718000
2346,28707000
2347,28704000
2348,28702000
2349,28726000
2350,28702000
2351,28707000
2352,28711000
2353,28691000
2354,28703000
2355,28711000
2356,28708000
2357,28704000
2358,28707000
2359,28703000
2360,28708000
2361,28697000
2362,28719000
2363,28683000
2364,28708000
2365,28707000
2366,28716000
2367,28699000
2368,28713000
2369,28699000
2370,28725000
2371,28715000
2372,28706000
2373,28691000
2374,28721000
2375,28699000
2376,28718000
2377,28707000
2378,28708000
2379,28699000
2380,28722000
2381,28725000
2382,28694000
2383,28683000
2384,28704000
2385,28710000
2386,28713000
2387,28697000
2388,28709000
2389,28703000
2390,28708000
2391,28714000
2392,28712000
2393,28694000
2394,28711000
2395,28692000
2396,28721000
2397,28709000
2398,28700000
2399,28703000
2400,28725000
2401,28703000
2402,28708000
2403,28696000
2404,28722000
2405,28697000
2406,28703000
2407,28692000
2408,28710000
2409,28709000
2410,28709000
2411,28698000
2412,28704000
2413,28692000
2414,28718000
2415,28701000
2416,28718000
2417,28702000
2418,28704000
2419,28700000
2420,28704000
2421,28699000
2422,28701000
2423,28703000
2424,28702000
2425,28698000
2426,28703000
2427,28723000
2428,28716000
2429,28712000
2430,28707000
2431,28711000
2432,28703000
2433,28713000
2434,28706000
2435,28703000
2436,28703000
2437,28707000
2438,28707000
2439,28718000
2440,28707000
2441,28707000
2442,28708000
2443,28696000
2444,28712000
2445,28703000
2446,28715000
2447,28718000
2448,28721000
2449,29711000
2450,29734000
2451,28726000
2452,28700000
2453,28706000
2454,28717000
2455,28707000
2456,28707000
2457,28703000
2458,28707000
2459,28702000
2460,28714000
2461,28704000
2462,28715000
2463,28706000
2464,28704000
2465,28704000
2466,28707000
2467,28703000
2468,28702000
2469,28699000
2470,28717000
2471,28713000
2472,28712000
2473,28692000
2474,28707000
2475,28704000
2476,28707000
2477,28712000
2478,28707000
2479,28712000
2480,28699000
2481,28710000
2482,28703000
2483,28706000
2484,28714000
2485,28697000
2486,28706000
2487,28704000
2488,28718000
2489,28704000
2490,28714000
2491,28711000
2492,28708000
2493,28692000
2494,28714000
2495,28698000
2496,28718000
2497,28699000
2498,28696000
2499,28711000
2500,28708000
2501,28704000
2502,28715000
2503,28706000
2504,28709000
2505,28702000
2506,28712000
2507,28710000
2508,28699000
2509,28711000
2510,28702000
2511,28711000
2512,28691000
2513,28702000
2514,28707000
2515,28715000
2516,28702000
2517,28703000
2518,28694000
2519,28710000
2520,28707000
2521,28707000
2522,28706000
2523,28707000
2524,28703000
2525,28709000
2526,28711000
2527,28705000
2528,28721000
2529,28703000
2530,28715000
2531,28714000
2532,28706000
2533,28691000
2534,28704000
2535,28703000
2536,28704000
2537,28694000
2538,28702000
2539,28702000
2540,28725000
2541,28704000
2542,28701000
2543,28696000
2544,28715000
2545,28699000
2546,28709000
2547,28707000
2548,28706000
2549,28714000
2550,28707000
2551,28704000
2552,28704000
2553,28692000
2554,28702000
2555,28700000
2556,28702000
2557,28708000
2558,28712000
2559,28725000
2560,28701000
2561,28715000
2562,28703000
2563,28706000
2564,28702000
2565,28710000
2566,28711000
2567,28714000
2568,28715000
2569,28699000
2570,28725000
2571,28707000
2572,28718000
2573,28695000
2574,28703000
2575,28704000
2576,28723000
2577,28704000
2578,28707000
2579,28698000
2580,28711000
2581,28709000
2582,28707000
2583,28697000
2584,28718000
2585,28700000
2586,28708000
2587,28714000
2588,28694000
2589,28714000
2590,28699000
2591,28700000
2592,28705000
2593,28711000
2594,28712000
2595,28714000
2596,28705000
2597,28718000
2598,28730000
2599,28707000
2600,28707000
2601,28697000
2602,28715000
2603,28710000
2604,28700000
2605,28697000
2606,28706000
2607,28702000
2608,28706000
2609,28706000
2610,28722000
2611,28692000
2612,28698000
2613,28691000
2614,28713000
2615,28699000
2616,28718000
2617,28702000
2618,28716000
2619,28703000
2620,28719000
2621,28742000
2622,28714000
2623,28698000
2624,28707000
2625,28711000
2626,28707000
2627,28711000
2628,28711000
2629,28702000
2630,28712000
2631,28718000
2632,28723000
2633,28703000
2634,28706000
2635,28716000
2636,28706000
2637,28707000
2638,28710000
2639,28722000
2640,28705000
2641,28708000
2642,28716000
2643,28707000
2644,28707000
2645,28717000
2646,28706000
2647,28703000
2648,28711000
2649,28698000
2650,28717000
2651,28715000
2652,28700000
2653,28694000
2654,28711000
2655,28706000
2656,28711000
2657,28718000
2658,28711000
2659,28707000
2660,28718000
2661,28714000
2662,28704000
2663,28710000
2664,28707000
2665,28707000
2666,28711000
2667,28707000
2668,28715000
2669,28711000
2670,28718000
2671,28731000
2672,28699000
2673,28696000
2674,28706000
2675,28707000
2676,28707000
2677,28707000
2678,28702000
2679,28726000
2680,28719000
2681,28718000
2682,28706000
2683,28704000
2684,28727000
2685,28711000
2686,28719000
2687,28722000
2688,28711000
2689,28719000
2690,28730000
2691,28718000
2692,28715000
2693,28692000
2694,28711000
2695,28699000
2696,28718000
2697,28699000
2698,28706000
2699,28699000
2700,28707000
2701,28707000
2702,28715000
2703,28706000
2704,28718000
2705,28706000
2706,28714000
2707,28718000
2708,28711000
2709,28707000
2710,28722000
2711,28696000
2712,28687000
2713,28690000
2714,28715000
2715,28714000
2716,28707000
2717,28695000
2718,28707000
2719,28714000
2720,28718000
2721,28715000
2722,28705000
2723,28692000
2724,28712000
2725,28728000
2726,28707000
2727,28702000
2728,28711000
2729,28707000
2730,28703000
2731,28702000
2732,28714000
2733,28691000
2734,28708000
2735,28707000
2736,28708000
2737,28698000
2738,28717000
2739,28698000
2740,28729000
2741,28698000
2742,28704000
2743,28699000
2744,28718000
2745,28699000
2746,28711000
2747,28699000
2748,28717000
2749,28701000
2750,28716000
2751,28715000
2752,28706000
2753,28690000
2754,28711000
2755,28707000
2756,28703000
2757,28703000
2758,28712000
2759,28708000
2760,28703000
2761,28703000
2762,28703000
2763,28700000
2764,28706000
2765,28704000
2766,28712000
2767,28711000
2768,28711000
2769,28711000
2770,28718000
2771,28710000
2772,28700000
2773,28697000
2774,28703000
2775,28714000
2776,28708000
2777,28704000
2778,28705000
2779,28707000
2780,28733000
2781,28722000
2782,28722000
2783,28704000
2784,28715000
2785,28712000
2786,28722000
2787,28717000
2788,28719000
2789,28708000
2790,28708000
2791,28715000
2792,28715000
2793,28695000
2794,28712000
2795,28715000
2796,28711000
2797,28703000
2798,28704000
2799,28714000
2800,28712000
2801,28734000
2802,28719000
2803,28714000
2804,28714000
2805,28714000
2806,28714000
2807,28702000
2808,28715000
2809,28704000
2810,28715000
2811,28714000
2812,28703000
2813,28696000
2814,28713000
2815,28711000
2816,28712000
2817,28708000
2818,28722000
2819,28696000
2820,28722000
2821,28708000
2822,28722000
2823,28700000
2824,28708000
2825,28694000
2826,28710000
2827,28699000
2828,28706000
2829,28700000
2830,28710000
2831,28711000
2832,28710000
2833,28696000
2834,28701000
2835,28708000
2836,28706000
2837,28703000
2838,28708000
2839,28726000
2840,28696000
2841,28714000
2842,28698000
2843,28694000
2844,28701000
2845,28714000
2846,28702000
2847,28703000
2848,28703000
2849,28702000
2850,28703000
2851,28726000
2852,28701000
2853,28710000
2854,28715000
2855,28718000
2856,28711000
2857,28708000
2858,28708000
2859,28711000
2860,28726000
2861,28710000
2862,28719000
2863,28704000
2864,28711000
2865,28713000
2866,28701000
2867,28708000
2868,28712000
2869,28704000
2870,28700000
2871,28715000
2872,28727000
2873,28700000
2874,28718000
2875,28699000
2876,28714000
2877,28704000
2878,28714000
2879,28708000
2880,28706000
2881,28726000
2882,28704000
2883,28706000
2884,28701000
2885,28702000
2886,28717000
2887,28700000
2888,28720000
2889,28706000
2890,28707000
2891,28714000
2892,28708000
2893,28698000
2894,28712000
2895,28704000
2896,28721000
2897,28729000
2898,28722000
2899,28718000
2900,28718000
2901,28726000
2902,28734000
2903,28703000
2904,28704000
2905,28696000
2906,28706000
2907,28704000
2908,28722000
2909,28703000
2910,28718000
2911,28703000
2912,28703000
2913,28692000
2914,28722000
2915,28717000
2916,28722000
2917,28700000
2918,28714000
2919,28695000
2920,28722000
2921,28705000
2922,28714000
2923,28704000
2924,28696000
2925,28704000
2926,28702000
2927,28707000
2928,28704000
2929,28710000
2930,28707000
2931,28710000
2932,28702000
2933,28694000
2934,28717000
2935,28704000
2936,28711000
2937,28700000
2938,28708000
2939,28718000
2940,28717000
2941,28722000
2942,28730000
2943,28692000
2944,28714000
2945,28716000
2946,28715000
2947,28708000
2948,28706000
2949,28700000
2950,28704000
2951,28704000
2952,28717000
2953,28691000
2954,28707000
2955,28695000
2956,28707000
2957,28697000
2958,28728000
2959,28704000
2960,28718000
2961,28709000
2962,28726000
2963,28706000
2964,28688000
2965,28711000
2966,28707000
2967,28722000
2968,28716000
2969,28714000
2970,28705000
2971,28718000
2972,28708000
2973,28697000
2974,28701000
2975,28708000
2976,28705000
2977,28718000
2978,28702000
2979,28696000
2980,28703000
2981,28725000
2982,28708000
2983,28703000
2984,28711000
2985,28697000
2986,28718000
2987,28704000
2988,28708000
2989,28704000
2990,28712000
2991,28707000
2992,28718000
2993,28697000
2994,28722000
2995,28704000
2996,28706000
2997,28698000
2998,28708000
2999,28699000
3000,28714000
3001,28700000
3002,28719000
3003,28696000
3004,28717000
3005,28699000
3006,28703000
3007,28705000
3008,28703000
3009,28718000
3010,28704000
3011,28703000
3012,28723000
3013,28706000
3014,28707000
3015,28715000
3016,28707000
3017,28704000
3018,28714000
3019,28725000
3020,28699000
3021,28698000
3022,28712000
3023,28710000
3024,28704000
3025,28700000
3026,28721000
3027,28710000
3028,28731000
3029,28706000
3030,28710000
3031,28707000
3032,28706000
3033,28699000
3034,28710000
3035,28691000
3036,28726000
3037,28710000
3038,28707000
3039,28699000
3040,28726000
3041,28703000
3042,28706000
3043,28699000
3044,28715000
3045,28706000
3046,28705000
3047,28699000
3048,28708000
3049,28717000
3050,28703000
3051,28711000
3052,28700000
3053,28720000
3054,28710000
3055,28721000
3056,28706000
3057,28718000
3058,28714000
3059,28726000
3060,28704000
3061,28703000
3062,28708000
3063,28719000
3064,28699000
3065,28707000
3066,28699000
3067,28706000
3068,28707000
3069,28710000
3070,28722000
3071,28707000
3072,28696000
3073,28710000
3074,28710000
3075,28710000
3076,28703000
3077,28706000
3078,28715000
3079,28714000
3080,28722000
3081,28704000
3082,28696000
3083,28692000
3084,28706000
3085,28697000
3086,28704000
3087,28692000
3088,28711000
3089,28714000
3090,28706000
3091,28699000
3092,28711000
3093,28710000
3094,28703000
3095,28718000
3096,28710000
3097,28714000
3098,28703000
3099,28714000
3100,28718000
3101,28711000
3102,28712000
3103,28714000
3104,28710000
3105,28707000
3106,28703000
3107,28710000
3108,28700000
3109,28714000
3110,28721000
3111,28699000
3112,28702000
3113,28695000
3114,28703000
3115,28703000
3116,28708000
3117,28704000
3118,28720000
3119,28707000
3120,28708000
3121,28730000
3122,28706000
3123,28691000
3124,28721000
3125,28699000
3126,28714000
3127,28707000
3128,28707000
3129,28709000
3130,28722000
3131,28708000
3132,28694000
3133,28696000
3134,28702000
3135,28696000
3136,28703000
3137,28717000
3138,28701000
3139,28692000
3140,28703000
3141,28711000
3142,28706000
3143,28696000
3144,28706000
3145,28708000
3146,28707000
3147,28715000
3148,28707000
3149,28729000
3150,28707000
3151,28715000
3152,28722000
3153,28710000
3154,28721000
3155,28707000
3156,28705000
3157,28699000
3158,28712000
3159,28713000
3160,28708000
3161,28696000
3162,28714000
3163,28695000
3164,28708000
3165,28703000
3166,28717000
3167,28694000
3168,28718000
3169,28711000
3170,28726000
3171,28700000
3172,28701000
3173,28705000
3174,28715000
3175,28714000
3176,28699000
3177,28707000
3178,28703000
3179,28711000
3180,28701000
3181,28714000
3182,28702000
3183,28694000
3184,28706000
3185,28722000
3186,28707000
3187,28700000
3188,28708000
3189,28711000
3190,28716000
3191,28714000
3192,28711000
3193,28698000
3194,28718000
3195,28714000
3196,28716000
3197,28705000
3198,28714000
3199,28712000
3200,28701000
3201,28719000
3202,28712000
3203,28706000
3204,28711000
3205,28706000
3206,28711000
3207,28706000
3208,28712000
3209,28691000
3210,28730000
3211,28715000
3212,28702000
3213,28691000
3214,28708000
3215,29705000
3216,29707000
3217,28706000
3218,28712000
3219,28714000
3220,28705000
3221,28715000
3222,28708000
3223,28696000
3224,28711000
3225,28708000
3226,28707000
3227,28718000
3228,28707000
3229,28711000
3230,28718000
3231,28718000
3232,28704000
3233,28699000
3234,28707000
3235,28699000
3236,28707000
3237,28702000
3238,28725000
3239,28711000
3240,28730000
3241,28719000
3242,28704000
3243,28698000
3244,28715000
3245,28715000
3246,28715000
3247,28718000
3248,28711000
3249,28711000
3250,28718000
3251,28708000
3252,28698000
3253,28702000
3254,28708000
3255,28721000
3256,28715000
3257,28711000
3258,28714000
3259,28722000
3260,28707000
3261,28718000
3262,28715000
3263,28704000
3264,28711000
3265,28707000
3266,28706000
3267,28707000
3268,28711000
3269,28716000
3270,28721000
3271,28710000
3272,28712000
3273,28711000
3274,28707000
3275,28715000
3276,28721000
3277,28707000
3278,28716000
3279,28708000
3280,28719000
3281,28715000
3282,28705000
3283,28699000
3284,28710000
3285,28718000
3286,28710000
3287,28712000
3288,28714000
3289,28692000
3290,28711000
3291,28713000
3292,28722000
3293,28696000
3294,28711000
3295,28729000
3296,28704000
3297,28706000
3298,28708000
3299,28706000
3300,28712000
3301,28706000
3302,28718000
3303,28714000
3304,28703000
3305,28707000
3306,28707000
3307,28715000
3308,28714000
3309,28722000
3310,28709000
3311,28699000
3312,28699000
3313,28696000
3314,28719000
3315,28716000
3316,28712000
3317,28708000
3318,28717000
3319,28702000
3320,28715000
3321,28700000
3322,28698000
3323,28699000
3324,28719000
3325,28707000
3326,28715000
3327,28708000
3328,28711000
3329,28715000
3330,28721000
3331,28712000
3332,28704000
3333,28707000
3334,28711000
3335,28702000
3336,28715000
3337,28702000
3338,28711000
3339,28701000
3340,28708000
3341,28704000
3342,28700000
3343,28706000
3344,28704000
3345,28714000
3346,28734000
3347,28718000
3348,28694000
3349,28717000
3350,28702000
3351,28707000
3352,28711000
3353,28695000
3354,28703000
3355,28707000
3356,28707000
3357,28707000
3358,28696000
3359,28705000
3360,28713000
3361,28707000
3362,28707000
3363,28683000
3364,28716000
3365,28703000
3366,28711000
3367,28715000
3368,28712000
3369,28703000
3370,28719000
3371,28708000
3372,28700000
3373,28703000
3374,28707000
3375,28707000
3376,28715000
3377,28707000
3378,28707000
3379,28717000
3380,28729000
3381,28715000
3382,28696000
3383,28710000
3384,28701000
3385,28704000
3386,28710000
3387,28704000
3388,28712000
3389,28696000
3390,28707000
3391,28722000
3392,28718000
3393,28710000
3394,28712000
3395,28696000
3396,28716000
3397,28714000
3398,28708000
3399,28696000
3400,28709000
3401,28714000
3402,28718000
3403,28704000
3404,28717000
3405,28699000
3406,28714000
3407,28698000
3408,28718000
3409,28709000
3410,28725000
3411,28696000
3412,28688000
3413,28699000
3414,28713000
3415,28714000
3416,28711000
3417,28695000
3418,28702000
3419,28711000
3420,28722000
3421,28715000
3422,28699000
3423,28704000
3424,28710000
3425,28707000
3426,28720000
3427,28713000
3428,28705000
3429,28721000
3430,28718000
3431,28722000
3432,28700000
3433,28708000
3434,28707000
3435,28714000
3436,28706000
3437,28718000
3438,28711000
3439,28727000
3440,28695000
3441,28712000
3442,28703000
3443,28687000
3444,28707000
3445,28703000
3446,28711000
3447,28706000
3448,28707000
3449,28718000
3450,28716000
3451,28719000
3452,28714000
3453,28690000
3454,28715000
3455,28711000
3456,28702000
3457,28711000
3458,28710000
3459,28703000
3460,28715000
3461,28707000
3462,28722000
3463,28702000
3464,28707000
3465,28715000
3466,28711000
3467,28704000
3468,28719000
3469,28717000
3470,28711000
3471,28711000
3472,28702000
3473,28710000
3474,28719000
3475,28706000
3476,28708000
3477,28713000
3478,28708000
3479,28722000
3480,28719000
3481,28726000
3482,28712000
3483,28683000
3484,28719000
3485,28714000
3486,28722000
3487,28700000
3488,28710000
3489,28713000
3490,28708000
3491,28715000
3492,28704000
3493,28696000
3494,28717000
3495,28708000
3496,28710000
3497,28711000
3498,28706000
3499,28704000
3500,28706000
3501,28705000
3502,28714000
3503,28706000
3504,28703000
3505,28699000
3506,28701000
3507,28706000
3508,28699000
3509,28726000
3510,28709000
3511,28695000
3512,28696000
3513,28702000
3514,28715000
3515,28708000
3516,28702000
3517,28712000
3518,28691000
3519,28707000
3520,28709000
3521,28718000
3522,28703000
3523,28704000
3524,28702000
3525,28704000
3526,28722000
3527,28703000
3528,28715000
3529,28707000
3530,28729000
3531,28719000
3532,28704000
3533,28695000
3534,28716000
3535,28699000
3536,28707000
3537,28707000
3538,28715000
3539,28707000
3540,28713000
3541,28719000
3542,28704000
3543,28699000
