seq,rtt_m2h_ns
817,13559000
818,13572000
819,13555000
820,13579000
821,13674000
822,13583000
823,13563000
824,13575000
825,13560000
826,13583000
827,13564000
828,13575000
829,13568000
830,13575000
831,13563000
832,13583000
833,13568000
834,13571000
835,13555000
836,13567000
837,13555000
838,13580000
839,13556000
840,13587000
841,13567000
842,13579000
843,13572000
844,13579000
845,13555000
846,13596000
847,12560000
848,13574000
849,13576000
850,13587000
851,13556000
852,13591000
853,13559000
854,13572000
855,13572000
856,13579000
857,13564000
858,13595000
859,13567000
860,13580000
861,13572000
862,13571000
863,13551000
864,13583000
865,13564000
866,13583000
867,13555000
868,13587000
869,13559000
870,13586000
871,13587000
872,12579000
873,13555000
874,13576000
875,13539000
876,13568000
877,13555000
878,13556000
879,13543000
880,13580000
881,13563000
882,13564000
883,13563000
884,13571000
885,13543000
886,13585000
887,13555000
888,13567000
889,13564000
890,13576000
891,13551000
892,13584000
893,13559000
894,13590000
895,13575000
896,13576000
897,13555000
898,13571000
899,13556000
900,13576000
901,13555000
902,13582000
903,12583000
904,13582000
905,13556000
906,13583000
907,12567000
908,13579000
909,13559000
910,13584000
911,13563000
912,12575000
913,13559000
914,13571000
915,13556000
916,13575000
917,13564000
918,13571000
919,13551000
920,13584000
921,13555000
922,12567000
923,13564000
924,13572000
925,13547000
926,13588000
927,13559000
928,13582000
929,13564000
930,13579000
931,13564000
932,13568000
933,13555000
934,13583000
935,13559000
936,13579000
937,13552000
938,13575000
939,13551000
940,12575000
941,13543000
942,13580000
943,13564000
944,13579000
945,13661000
946,13583000
947,13563000
948,13584000
949,13556000
950,13591000
951,13567000
952,13588000
953,13563000
954,11928000
955,13559000
956,13571000
957,13572000
958,13576000
959,13551000
960,13588000
961,13638000
962,13551000
963,13568000
964,13587000
965,13559000
966,13588000
967,12576000
968,13571000
969,13552000
970,13575000
971,13559000
972,13580000
973,12559000
974,13575000
975,13548000
976,13575000
977,13641000
978,13572000
979,13555000
980,13575000
981,13560000
982,13571000
983,13556000
984,13583000
985,12555000
986,13576000
987,13551000
988,13579000
989,13544000
990,13571000
991,13563000
992,13580000
993,13560000
994,13588000
995,13555000
996,13575000
997,13569000
998,13587000
999,13555000
1000,14647000
1001,14635000
1002,14638000
1003,14635000
1004,14642000
1005,14618000
1006,14648000
1007,14619000
1008,14635000
1009,14627000
1010,14630000
1011,14622000
1012,14643000
1013,14622000
1014,14642000
1015,14618000
1016,14635000
1017,14626000
1018,14647000
1019,14626000
1020,14667000
1021,14642000
1022,14658000
1023,14638000
1024,14725000
1025,14634000
1026,14651000
1027,14627000
1028,14658000
1029,14631000
1030,14651000
1031,14630000
1032,14650000
1033,14630000
1034,14646000
1035,14635000
1036,14646000
1037,14630000
1038,14660000
1039,14635000
1040,14650000
1041,14644000
1042,14651000
1043,14630000
1044,14663000
1045,14630000
1046,14654000
1047,14639000
1048,14650000
1049,14630000
1050,14663000
1051,14634000
1052,14650000
1053,14643000
1054,14642000
1055,14630000
1056,14663000
1057,14630000
1058,14643000
1059,14730000
1060,14655000
1061,14627000
1062,14647000
1063,14662000
1064,14650000
1065,14631000
1066,14638000
1067,14634000
1068,14654000
1069,14630000
1070,14647000
1071,14622000
1072,14643000
1073,14623000
1074,14639000
1075,14622000
1076,14643000
1077,14622000
1078,14642000
1079,14627000
1080,14642000
1081,14626000
1082,14651000
1083,14623000
1084,14638000
1085,14631000
1086,14639000
1087,14619000
1088,14652000
1089,14622000
1090,14635000
1091,14631000
1092,14642000
1093,14619000
1094,14656000
1095,14638000
1096,14639000
1097,14635000
1098,14638000
1099,14614000
1100,14648000
1101,14622000
1102,14634000
1103,14639000
1104,14650000
1105,14623000
1106,14651000
1107,14623000
1108,14642000
1109,14631000
1110,14642000
1111,14631000
1112,14643000
1113,14622000
1114,14643000
1115,14619000
1116,14634000
1117,14627000
1118,14635000
1119,14610000
1120,14631000
1121,14630000
1122,14635000
1123,14615000
1124,14638000
1125,14611000
1126,14643000
1127,14618000
1128,14638000
1129,14622000
1130,14638000
1131,14622000
1132,14722000
1133,14607000
1134,14642000
1135,14631000
1136,14634000
1137,14623000
1138,14651000
1139,14622000
1140,14638000
1141,14628000
1142,14642000
1143,14713000
1144,14648000
1145,14627000
1146,14642000
1147,13631000
1148,14638000
1149,14618000
1150,14656000
1151,14626000
1152,14634000
1153,14632000
1154,14638000
1155,14618000
1156,14635000
1157,14619000
1158,14623000
1159,14615000
1160,14638000
1161,14622000
1162,14626000
1163,14622000
1164,14631000
1165,14623000
1166,14643000
1167,14610000
1168,14634000
1169,14618000
1170,14630000
1171,14618000
1172,14638000
1173,14623000
1174,14631000
1175,14614000
1176,14635000
1177,14610000
1178,14634000
1179,14619000
1180,14630000
1181,14619000
1182,14630000
1183,14623000
1184,14634000
1185,14627000
1186,14638000
1187,14619000
1188,14656000
1189,14618000
1190,14647000
1191,14664000
1192,14638000
1193,14618000
1194,14647000
1195,14631000
1196,14635000
1197,14623000
1198,14635000
1199,14623000
1200,14731000
1201,14623000
1202,14638000
1203,14628000
1204,14639000
1205,14610000
1206,14659000
1207,14627000
1208,14638000
1209,14626000
1210,14638000
1211,14614000
1212,14628000
1213,14610000
1214,14634000
1215,14614000
1216,14626000
1217,14622000
1218,14634000
1219,14610000
1220,14635000
1221,14622000
1222,14643000
1223,14618000
1224,14639000
1225,14607000
1226,14642000
1227,14610000
1228,14638000
1229,14622000
1230,14634000
1231,14626000
1232,14631000
1233,14619000
1234,14638000
1235,14620000
1236,14635000
1237,14620000
1238,14648000
1239,14619000
1240,14638000
1241,14632000
1242,14639000
1243,14615000
1244,14652000
1245,14622000
1246,14638000
1247,14635000
1248,14634000
1249,14606000
1250,14651000
1251,14639000
1252,14638000
1253,14636000
1254,14642000
1255,14634000
1256,14647000
1257,14626000
1258,14650000
1259,14626000
1260,14642000
1261,14626000
1262,14631000
1263,14615000
1264,14634000
1265,14610000
1266,14638000
1267,14618000
1268,14634000
1269,14614000
1270,14638000
1271,14622000
1272,14647000
1273,14614000
1274,14646000
1275,14639000
1276,14671000
1277,14635000
1278,14647000
1279,14626000
1280,14634000
1281,14627000
1282,14644000
1283,14614000
1284,14635000
1285,14628000
1286,14642000
1287,14630000
1288,14643000
1289,14706000
1290,14634000
1291,14631000
1292,14642000
1293,14610000
1294,14644000
1295,14619000
1296,14630000
1297,14620000
1298,14635000
1299,14614000
1300,14644000
1301,14623000
1302,14642000
1303,14631000
1304,14643000
1305,14610000
1306,14651000
1307,14623000
1308,14643000
1309,14606000
1310,14646000
1311,14630000
1312,14630000
1313,14622000
1314,14642000
1315,14618000
1316,14646000
1317,14626000
1318,14643000
1319,14618000
1320,14630000
1321,14626000
1322,14646000
1323,14626000
1324,14627000
1325,14627000
1326,14642000
1327,14614000
1328,14626000
1329,14615000
1330,14639000
1331,14619000
1332,14652000
1333,14614000
1334,14639000
1335,14628000
1336,14718000
1337,14622000
1338,14656000
1339,14618000
1340,14642000
1341,14627000
1342,14646000
1343,14622000
1344,14651000
1345,14618000
1346,14647000
1347,14643000
1348,14642000
1349,14622000
1350,14656000
1351,14634000
1352,14646000
1353,14635000
1354,14654000
1355,14614000
1356,14655000
1357,14630000
1358,14654000
1359,14626000
1360,14638000
1361,14623000
1362,14646000
1363,14631000
1364,14647000
1365,14635000
1366,14658000
1367,14627000
1368,14647000
1369,14630000
1370,14650000
1371,14631000
1372,14638000
1373,14626000
1374,14638000
1375,14614000
1376,14638000
1377,14622000
1378,14626000
1379,14622000
1380,14635000
1381,14626000
1382,14651000
1383,14639000
1384,14630000
1385,14624000
1386,14634000
1387,14614000
1388,14644000
1389,14611000
1390,14638000
1391,14632000
1392,14646000
1393,14622000
1394,14645000
1395,14623000
1396,14635000
1397,14635000
1398,14642000
1399,14610000
1400,14643000
1401,14630000
1402,14646000
1403,14623000
1404,14646000
1405,14622000
1406,14659000
1407,14627000
1408,14643000
1409,14623000
1410,14634000
1411,14622000
1412,14638000
1413,14622000
1414,14647000
1415,14642000
1416,14638000
1417,14623000
1418,14622000
1419,14619000
1420,14638000
1421,14614000
1422,14647000
1423,14618000
1424,14630000
1425,14619000
1426,14634000
1427,14611000
1428,14638000
1429,14618000
1430,14630000
1431,14623000
1432,14643000
1433,14620000
1434,14638000
1435,14619000
1436,14634000
1437,14614000
1438,14631000
1439,14619000
1440,14638000
1441,14631000
1442,14638000
1443,14615000
1444,14652000
1445,14606000
1446,14642000
1447,14631000
1448,14638000
1449,14614000
1450,14648000
1451,14622000
1452,14626000
1453,14611000
1454,14643000
1455,14607000
1456,14639000
1457,14622000
1458,14630000
1459,14610000
1460,14634000
1461,14623000
1462,14643000
1463,14618000
1464,14638000
1465,14619000
1466,14626000
1467,14622000
1468,14638000
1469,14618000
1470,14638000
1471,14619000
1472,14638000
1473,14622000
1474,14634000
1475,14618000
1476,14638000
1477,14610000
1478,14634000
1479,14642000
1480,14630000
1481,14622000
1482,14648000
1483,14614000
1484,14634000
1485,14631000
1486,14639000
1487,14614000
1488,14647000
1489,14635000
1490,14692000
1491,14624000
1492,14647000
1493,14630000
1494,14660000
1495,14618000
1496,14639000
1497,14627000
1498,14638000
1499,14618000
1500,14643000
1501,14615000
1502,14635000
1503,14639000
1504,14642000
1505,14610000
1506,14655000
1507,13627000
1508,14647000
1509,14638000
1510,14646000
1511,14626000
1512,14638000
1513,14622000
1514,14626000
1515,14618000
1516,14638000
1517,14618000
1518,14634000
1519,14626000
1520,14646000
1521,14717000
1522,14642000
1523,14623000
1524,14638000
1525,14626000
1526,14642000
1527,14622000
1528,14643000
1529,14623000
1530,14632000
1531,14634000
1532,14676000
1533,14639000
1534,14646000
1535,14643000
1536,14642000
1537,14623000
1538,14643000
1539,14623000
1540,14638000
1541,14635000
1542,14643000
1543,14622000
1544,14639000
1545,14622000
1546,14630000
1547,14627000
1548,14638000
1549,14618000
1550,14648000
1551,14627000
1552,14634000
1553,14628000
1554,14642000
1555,14622000
1556,14635000
1557,14618000
1558,14646000
1559,14620000
1560,14642000
1561,14627000
1562,14632000
1563,14622000
1564,14630000
1565,14626000
1566,14642000
1567,14631000
1568,14643000
1569,14614000
1570,14646000
1571,14631000
1572,14650000
1573,14631000
1574,14634000
1575,14638000
1576,14630000
1577,14671000
1578,14646000
1579,14632000
1580,14647000
1581,14627000
1582,14651000
1583,14626000
1584,14667000
1585,14652000
1586,14666000
1587,14639000
1588,14652000
1589,14618000
1590,14643000
1591,14635000
1592,14658000
1593,14634000
1594,14666000
1595,14635000
1596,14630000
1597,14627000
1598,14626000
1599,14622000
1600,14651000
1601,14630000
1602,14630000
1603,14626000
1604,14646000
1605,14622000
1606,14650000
1607,14630000
1608,14647000
1609,14635000
1610,14642000
1611,14623000
1612,14646000
1613,14626000
1614,14646000
1615,14618000
1616,14642000
1617,14630000
1618,14639000
1619,14626000
1620,14650000
1621,14623000
1622,14638000
1623,14618000
1624,14646000
1625,14631000
1626,14655000
1627,14615000
1628,14642000
1629,14628000
1630,14635000
1631,14626000
1632,14655000
1633,14611000
1634,14634000
1635,14631000
1636,14643000
1637,14618000
1638,14639000
1639,14634000
1640,14642000
1641,14636000
1642,14634000
1643,14614000
1644,14709000
1645,14626000
1646,14634000
1647,14639000
1648,14638000
1649,14619000
1650,14648000
1651,14623000
1652,14642000
1653,14627000
1654,14638000
1655,14619000
1656,14638000
1657,14718000
1658,14643000
1659,14618000
1660,14639000
1661,14623000
1662,14709000
1663,14631000
1664,14639000
1665,14622000
1666,14630000
1667,14610000
1668,14634000
1669,14615000
1670,14638000
1671,14635000
1672,14643000
1673,14627000
1674,15630000
1675,14618000
1676,14651000
1677,14611000
1678,14638000
1679,14624000
1680,14638000
1681,14622000
1682,14647000
1683,14626000
1684,14638000
1685,14623000
1686,14634000
1687,13614000
1688,14647000
1689,14623000
1690,14634000
1691,14627000
1692,14635000
1693,14614000
1694,14648000
1695,14619000
1696,14630000
1697,14623000
1698,14631000
1699,14623000
1700,14638000
1701,14618000
1702,14647000
1703,14630000
1704,14631000
1705,14618000
1706,14643000
1707,14626000
1708,14627000
1709,14622000
1710,14631000
1711,14618000
1712,14639000
1713,14619000
1714,14638000
1715,14614000
1716,14626000
1717,14614000
1718,14634000
1719,14618000
1720,14643000
1721,14614000
1722,14638000
1723,14624000
1724,14638000
1725,14619000
1726,14648000
1727,14618000
1728,13638000
1729,14611000
1730,14638000
1731,14614000
1732,14647000
1733,14623000
1734,14638000
1735,14651000
1736,14620000
1737,14614000
1738,14644000
1739,14606000
1740,14638000
1741,14627000
1742,14639000
1743,14614000
1744,14651000
1745,14622000
1746,14635000
1747,14627000
1748,14643000
1749,14622000
1750,14642000
1751,14622000
1752,14638000
1753,14614000
1754,14634000
1755,14615000
1756,14638000
1757,14607000
1758,14626000
1759,14619000
1760,14635000
1761,14610000
1762,14618000
1763,14686000
1764,14638000
1765,14619000
1766,14634000
1767,14626000
1768,14638000
1769,14615000
1770,14646000
1771,14626000
1772,14646000
1773,14631000
1774,14635000
1775,14618000
1776,14651000
1777,14618000
1778,14634000
1779,14631000
1780,14638000
1781,14622000
1782,14651000
1783,14622000
1784,14639000
1785,14632000
1786,13646000
1787,14622000
1788,14680000
1789,14634000
1790,14642000
1791,14639000
1792,14638000
1793,14619000
1794,14651000
1795,14619000
1796,14639000
1797,14627000
1798,14642000
1799,14618000
1800,14642000
1801,14623000
1802,14642000
1803,14622000
1804,14643000
1805,14626000
1806,14650000
1807,13619000
1808,14650000
1809,14620000
1810,14643000
1811,14627000
1812,14634000
1813,14622000
1814,14651000
1815,14618000
1816,14642000
1817,14614000
1818,14639000
1819,14622000
1820,14643000
1821,14627000
1822,14642000
1823,14639000
1824,14646000
1825,13626000
1826,14725000
1827,14622000
1828,14642000
1829,14631000
1830,14651000
1831,14642000
1832,14647000
1833,14626000
1834,14634000
1835,14628000
1836,14639000
1837,14612000
1838,14635000
1839,14618000
1840,14618000
1841,14628000
1842,14634000
1843,13614000
1844,14655000
1845,14626000
1846,14631000
1847,14631000
1848,14639000
1849,14615000
1850,14638000
1851,14626000
1852,14634000
1853,14619000
1854,14634000
1855,14622000
1856,14646000
1857,14603000
1858,14646000
1859,14622000
1860,14646000
1861,14622000
1862,14631000
1863,14642000
1864,14638000
1865,14610000
1866,14634000
1867,14618000
1868,14638000
1869,14614000
1870,14642000
1871,14622000
1872,14630000
1873,14639000
1874,14638000
1875,14623000
1876,14651000
1877,14626000
1878,14642000
1879,14632000
1880,14654000
1881,14634000
1882,14655000
1883,14623000
1884,14642000
1885,14635000
1886,14642000
1887,14618000
1888,14655000
1889,14626000
1890,14638000
1891,13635000
1892,14642000
1893,14619000
1894,14655000
1895,14626000
1896,14721000
1897,14620000
1898,14643000
1899,14626000
1900,14631000
1901,14623000
1902,14642000
1903,14626000
1904,14642000
1905,14626000
1906,14646000
1907,14618000
1908,14650000
1909,14630000
1910,14646000
1911,14623000
1912,14638000
1913,14630000
1914,14638000
1915,14610000
1916,14630000
1917,14618000
1918,14640000
1919,14630000
1920,14634000
1921,14622000
1922,14638000
1923,14627000
1924,14638000
1925,14619000
1926,14639000
1927,12960000
1928,14642000
1929,14623000
1930,14643000
1931,14622000
1932,14631000
1933,14618000
1934,14642000
1935,14631000
1936,14654000
1937,14622000
1938,14651000
1939,14631000
1940,14634000
1941,14631000
1942,14638000
1943,14606000
1944,14659000
1945,13627000
1946,14659000
1947,14627000
1948,14634000
1949,14618000
1950,14642000
1951,14622000
1952,14642000
1953,14615000
1954,14642000
1955,14614000
1956,14642000
1957,14622000
1958,14651000
1959,14638000
1960,14638000
1961,14622000
1962,14634000
1963,14623000
1964,14639000
1965,14610000
1966,14638000
1967,14627000
1968,14638000
1969,14618000
1970,14651000
1971,14622000
1972,14642000
1973,14631000
1974,14639000
1975,14618000
1976,14647000
1977,14634000
1978,14642000
1979,14631000
1980,14642000
1981,14618000
1982,14639000
1983,14618000
1984,14638000
1985,14631000
1986,14642000
1987,15624000
1988,14638000
1989,14631000
1990,14630000
1991,15636000
1992,14622000
1993,14622000
1994,14619000
1995,16637000
1996,14639000
1997,14630000
1998,14630000
1999,16640000
2000,14630000
2001,14634000
2002,14634000
2003,14626000
2004,14638000
2005,13626000
2006,14634000
2007,16632000
2008,14634000
2009,14630000
2010,14643000
2011,16628000
2012,14622000
2013,14635000
2014,14626000
2015,16632000
2016,14638000
2017,14634000
2018,14642000
2019,16640000
2020,14630000
2021,14635000
2022,14619000
2023,16653000
2024,14643000
2025,14635000
2026,14622000
2027,16641000
2028,14639000
2029,14630000
2030,14634000
2031,15632000
2032,14630000
2033,14630000
2034,14634000
2035,16636000
2036,14634000
2037,14626000
2038,14643000
2039,15640000
2040,14638000
2041,14655000
2042,14650000
2043,16648000
2044,14654000
2045,14646000
2046,14642000
2047,15645000
2048,14642000
2049,14651000
2050,14642000
2051,16636000
2052,14647000
2053,14642000
2054,14638000
2055,15656000
2056,14630000
2057,14627000
2058,14634000
2059,16636000
2060,13643000
2061,14626000
2062,14642000
2063,16644000
2064,14635000
2065,13638000
2066,14639000
2067,16644000
2068,14638000
2069,14626000
2070,14638000
2071,15644000
2072,14634000
2073,14638000
2074,14648000
2075,16640000
2076,14626000
2077,14635000
2078,14638000
2079,16640000
2080,14714000
2081,14638000
2082,14630000
2083,16652000
2084,14642000
2085,14647000
2086,14658000
2087,16640000
2088,14647000
2089,14642000
2090,14635000
2091,16653000
2092,14627000
2093,14642000
2094,14630000
2095,16644000
2096,13634000
2097,14634000
2098,14638000
2099,15656000
2100,13638000
2101,14634000
2102,14647000
2103,16644000
2104,14634000
2105,14627000
2106,14642000
2107,15632000
2108,14626000
2109,14630000
2110,14638000
2111,15637000
2112,14630000
2113,13636000
2114,14630000
2115,16628000
2116,14643000
2117,13634000
2118,14638000
2119,16632000
2120,14634000
2121,14626000
2122,14634000
2123,16628000
2124,14639000
2125,13626000
2126,14634000
2127,14986000
2128,14646000
2129,14638000
2130,14635000
2131,16624000
2132,14634000
2133,14626000
2134,14626000
2135,16636000
2136,14638000
2137,14717000
2138,14640000
2139,16639000
2140,14623000
2141,14655000
2142,14638000
2143,16632000
2144,14630000
2145,14642000
2146,14622000
2147,15632000
2148,14627000
2149,14643000
2150,14630000
2151,15640000
2152,14643000
2153,14630000
2154,14623000
2155,15649000
2156,14626000
2157,14627000
2158,14634000
2159,16640000
2160,14623000
2161,14623000
2162,14635000
2163,16637000
2164,14614000
2165,14626000
2166,14639000
2167,15628000
2168,14622000
2169,14630000
2170,14635000
2171,16632000
2172,14626000
2173,14630000
2174,14662000
2175,16636000
2176,14618000
2177,14635000
2178,14615000
2179,16620000
2180,14630000
2181,14626000
2182,14618000
2183,16636000
2184,14635000
2185,14634000
2186,14635000
2187,15632000
2188,13645000
2189,14634000
2190,14638000
2191,13639000
2192,14630000
2193,14639000
2194,14634000
2195,14654000
2196,14627000
2197,14630000
2198,14626000
2199,14666000
2200,14626000
2201,14642000
2202,14635000
2203,14683000
2204,14618000
2205,14654000
2206,14650000
2207,14672000
2208,14618000
2209,14642000
2210,14630000
2211,14681000
2212,14622000
2213,14639000
2214,14618000
2215,14634000
2216,14627000
2217,14630000
2218,14622000
2219,14631000
2220,14622000
2221,14638000
2222,14626000
2223,14634000
2224,14631000
2225,14634000
2226,14626000
2227,14640000
2228,14622000
2229,14630000
2230,14635000
2231,14639000
2232,14614000
2233,14626000
2234,14626000
2235,14630000
2236,14614000
2237,14626000
2238,14635000
2239,14630000
2240,14701000
2241,14640000
2242,14610000
2243,14634000
2244,14630000
2245,14623000
2246,14622000
2247,14635000
2248,14619000
2249,13635000
2250,14630000
2251,14647000
2252,14643000
2253,14638000
2254,14634000
2255,14643000
2256,14623000
