seq,latency_h2h_ns
1078,1108990
1079,1230922
1080,1043406
1081,1136031
1082,1102827
1083,1089775
1084,825301
1085,1082848
1086,1107834
1087,1108441
1088,726512
1089,1086295
1090,1132261
1091,857212
1092,1141686
1093,1192721
1094,742927
1095,938005
1096,1161899
1097,1096126
1098,822108
1099,1396791
1100,1146872
1101,1064314
1102,1020699
1103,1120788
1104,1103204
1105,1195099
1106,1035906
1107,1141281
1108,928308
1109,1036038
1110,859478
1111,1122970
1112,1122526
1113,1138259
1114,1072128
1115,1128178
1116,1109432
1117,1099755
1118,770162
1119,909058
1120,879188
1121,1188080
1122,1158828
1123,1231265
1124,1180608
1125,840563
1126,1092909
1127,1074381
1128,978621
1129,927523
1130,945087
1131,943686
1132,1184801
1133,1118300
1134,861668
1135,913263
1136,1194576
1137,1119919
1138,1047987
1139,1241104
1140,1008919
1141,1046831
1142,1177922
1143,1150427
1144,877452
1145,1225373
1146,713114
1147,1078908
1148,717555
1149,1034378
1150,1120303
1151,1068236
1152,898019
1153,1059345
1154,815506
1155,892813
1156,846564
1157,1019829
1158,812675
1159,1233471
1160,884807
1161,997509
1162,1153530
1163,1183198
1164,1140013
1165,1113702
1166,846509
1167,1264704
1168,732247
1169,1045415
1170,810971
1171,1163071
1172,827112
1173,965955
1174,1112578
1175,1189943
1176,1178957
1177,991727
1178,945358
1179,1246946
1180,808984
1181,1151207
1182,1164090
1183,1167512
1184,803515
1185,817604
1186,1067700
1187,1155257
1188,977363
1189,1177990
1190,877665
1191,1204389
1192,993005
1193,1234958
1194,1038945
1195,757285
1196,1021021
1197,1005913
1198,948724
1199,1506783
1200,859024
1201,1048860
1202,1136564
1203,1227434
1204,1197607
1205,939669
1206,1140891
1207,1149423
1208,707489
1209,1027428
1210,677689
1211,1166338
1212,1245218
1213,1150404
1214,898400
1215,890631
1216,1045911
1217,971748
1218,783650
1219,1188577
1220,1221859
1221,726075
1222,1203938
1223,1154510
1224,1039869
1225,1215586
1226,658602
1227,553779
1228,1170769
1229,1179844
1230,1217055
1231,1229305
1232,1000547
1233,829583
1234,1114172
1235,1175916
1236,1053150
1237,1126878
1238,1097490
1239,1212515
1240,1227748
1241,1164764
1242,1231942
1243,1179300
1244,1215367
1245,1160380
1246,1189117
1247,966229
1248,975195
1249,1108384
1250,1232868
1251,935173
1252,1128724
1253,1153947
1254,1052053
1255,1209062
1256,762669
1257,1202922
1258,763052
1259,1359715
1260,829808
1261,919717
1262,1200306
1263,1169522
1264,1019720
1265,1247888
1266,1112570
1267,1220553
1268,655822
1269,1191531
1270,1125531
1271,1197514
1272,1024339
1273,1208210
1274,982526
1275,954144
1276,915963
1277,1171702
1278,775089
1279,1016023
1280,1114225
1281,1156968
1282,1221558
1283,1234208
1284,1025663
1285,810598
1286,1174332
1287,948773
1288,799611
1289,1096141
1290,1025672
1291,1175832
1292,1059535
1293,901172
1294,1039554
1295,1142826
1296,836623
1297,1099692
1298,1131653
1299,1098503
1300,763441
1301,1052117
1302,1157441
1303,1164099
1304,887386
1305,1070015
1306,827279
1307,1140006
1308,1103847
1309,1200259
1310,780434
1311,1087912
1312,1054264
1313,1110814
1314,1146266
1315,1184692
1316,927379
1317,1188677
1318,847562
1319,1230683
1320,1149967
1321,1210463
1322,948790
1323,1235871
1324,864198
1325,837288
1326,1021487
1327,1150600
1328,661011
1329,915929
1330,1129104
1331,1154444
1332,994723
1333,1145604
1334,816878
1335,927154
1336,1041092
1337,1158631
1338,1142105
1339,1230245
1340,1155699
1341,809791
1342,1199266
1343,907145
1344,1056110
1345,1207545
1346,1119757
1347,862966
1348,1104313
1349,1152604
1350,1126852
1351,963012
1352,1036625
1353,1169023
1354,1174968
1355,928754
1356,947436
1357,939534
1358,1038196
1359,1294464
1360,1063297
1361,823276
1362,1085108
1363,924074
1364,1210436
1365,1092854
1366,995179
1367,1206334
1368,1045898
1369,722142
1370,842044
1371,891901
1372,1117737
1373,892751
1374,861567
1375,1232884
1376,1000354
1377,1210804
1378,793080
1379,1143650
1380,1182640
1381,744237
1382,1195472
1383,833281
1384,979447
1385,939470
1386,1051969
1387,883677
1388,747198
1389,1071459
1390,1013743
1391,1063581
1392,1090823
1393,1146102
1394,935803
1395,830851
1396,963256
1397,1056116
1398,1047321
1399,1541318
1400,976149
1401,1048321
1402,1185022
1403,984381
1404,938492
1405,1184704
1406,1078744
1407,1053913
1408,1087193
1409,976707
1410,1085991
1411,893817
1412,1098285
1413,1162749
1414,1177946
1415,1023902
1416,1089831
1417,1050863
1418,1069433
1419,1275542
1420,1053891
1421,900894
1422,1142136
1423,1057747
1424,888346
1425,1155038
1426,1090220
1427,1089733
1428,1116150
1429,1186879
1430,1021284
1431,1146875
1432,1062302
1433,1053063
1434,1191860
1435,1136128
1436,1160550
1437,892072
1438,1054187
1439,931732
1440,1103709
1441,1086355
1442,1163845
1443,1115561
1444,1144609
1445,1163799
1446,1056792
1447,1155142
1448,687912
1449,1178005
1450,746964
1451,1023531
1452,1046022
1453,1039402
1454,863375
1455,877408
1456,933490
1457,817396
1458,1005694
1459,1241909
1460,1149241
1461,1140530
1462,1238755
1463,1052258
1464,1041372
1465,907049
1466,755720
1467,753554
1468,1024622
1469,1039934
1470,1171917
1471,828424
1472,1083126
1473,1063461
1474,1074400
1475,931210
1476,1132233
1477,1162412
1478,1153353
1479,1063864
1480,928303
1481,1075595
1482,1196027
1483,826344
1484,1103527
1485,865515
1486,931611
1487,1178851
1488,847939
1489,944713
1490,967840
1491,1142524
1492,909081
1493,949087
1494,990805
1495,869279
1496,1166157
1497,891264
1498,1048450
1499,1165407
1500,679910
1501,934173
1502,1027819
1503,922631
1504,1050692
1505,1114446
1506,1007041
1507,1189433
1508,705059
1509,1041200
1510,898811
1511,1126637
1512,748546
1513,1143502
1514,1067126
1515,924011
1516,1105343
1517,1006841
1518,1182933
1519,1048548
1520,1117974
1521,1174996
1522,1047497
1523,1130524
1524,1209335
1525,885170
1526,1012938
1527,1053671
1528,1135715
1529,1118963
1530,712037
1531,1027978
1532,1122704
1533,1101256
1534,1199275
1535,1163344
1536,1138450
1537,872664
1538,899410
1539,1252820
1540,1083961
1541,865225
1542,1196067
1543,1002911
1544,1132056
1545,1115444
1546,914753
1547,1038458
1548,836425
1549,1083753
1550,877895
1551,1031611
1552,1115365
1553,1139261
1554,771043
1555,1024944
1556,943079
1557,895148
1558,758711
1559,1185575
1560,841728
1561,1166949
1562,1155721
1563,1130304
1564,920454
1565,923624
1566,716718
1567,927355
1568,701179
1569,1045157
1570,840801
1571,1124017
1572,1201677
1573,1096008
1574,910260
1575,734191
1576,957500
1577,1155438
1578,840007
1579,1277240
1580,958248
1581,875663
1582,1143680
1583,985290
1584,1149612
1585,1089347
1586,860784
1587,1004765
1588,1128516
1589,1051890
1590,1039907
1591,1072334
1592,1165198
1593,1046457
1594,839474
1595,1006865
1596,1032006
1597,1050192
1598,838381
1599,1402043
1600,901121
1601,1027690
1602,1167859
1603,1115729
1604,1235389
1605,1169527
1606,899978
1607,1138696
1608,866032
1609,1062318
1610,821101
1611,900062
1612,1167980
1613,1063427
1614,890459
1615,1042841
1616,879376
1617,794185
1618,845929
1619,1096165
1620,1183895
1621,1133736
1622,1024476
1623,1124326
1624,957206
1625,962942
1626,1016547
1627,978151
1628,687452
1629,1056035
1630,1108537
1631,1177012
1632,851579
1633,1119122
1634,1067663
1635,837068
1636,960164
1637,1139029
1638,1149395
1639,1207118
1640,936270
1641,1004910
1642,1204509
1643,1077900
1644,1169136
1645,1165279
1646,886807
1647,1078390
1648,922322
1649,920656
1650,1142009
1651,1085087
1652,945195
1653,1071496
1654,843437
1655,1146044
1656,922878
1657,879404
1658,1096054
1659,1280660
1660,1211371
1661,1201959
1662,1119320
1663,1220988
1664,842059
1665,1054152
1666,1170752
1667,959378
1668,982378
1669,810464
1670,1135599
1671,1179203
1672,887140
1673,1026543
1674,1097401
1675,845980
1676,710208
1677,1075677
1678,1033345
1679,1286874
1680,1012263
1681,1144576
1682,1161230
1683,1197754
1684,888531
1685,962627
1686,1208361
1687,1173636
1688,682709
1689,1218799
1690,770160
1691,1046764
1692,1097253
1693,1142048
1694,1153136
1695,1029782
1696,1000603
1697,1115644
1698,1121044
1699,1399957
1700,1099211
1701,1109945
1702,1184519
1703,1048223
1704,1004823
1705,1109454
1706,890456
1707,939932
1708,894387
1709,1021728
1710,1180540
1711,1023197
1712,1172527
1713,992377
1714,1130586
1715,882732
1716,1146797
1717,1130289
1718,1190609
1719,1255123
1720,1134549
1721,1165611
1722,1215964
1723,1134674
1724,1069597
1725,1110360
1726,1082410
1727,1060403
1728,901175
1729,995598
1730,1139967
1731,893999
1732,1075090
1733,1095612
1734,1050623
1735,1089277
1736,1087054
1737,1182469
1738,1076804
1739,1318972
1740,1212339
1741,1037610
1742,1119196
1743,1075986
1744,1100078
1745,1138308
1746,1050358
1747,1001580
1748,697813
1749,795701
1750,715293
1751,589351
1752,1173293
1753,890777
1754,569282
1755,1028366
1756,955137
1757,874137
1758,522479
1759,554593
1760,697535
1761,653624
1762,1148822
1763,895805
1764,1165809
1765,904775
1766,1029396
1767,1140479
1768,1048085
1769,1128835
1770,705818
1771,879259
1772,1052958
1773,1160528
1774,1092730
1775,1158907
1776,1037824
1777,930950
1778,992793
1779,909977
1780,1136346
1781,1131377
1782,1113025
1783,951642
1784,830489
1785,891607
1786,1072449
1787,744477
1788,1118086
1789,935074
1790,1106054
1791,1169735
1792,976209
1793,1044565
1794,1013886
1795,933384
1796,1090836
1797,1156316
1798,1210995
1799,1110165
1800,1171707
1801,1074731
1802,1066118
1803,886257
1804,1126448
1805,1037238
1806,1158238
1807,1076283
1808,729989
1809,1102957
1810,1128860
1811,1117244
1812,876664
1813,1179075
1814,1190454
1815,1050893
1816,1146859
1817,1153144
1818,972669
1819,1213839
1820,1119552
1821,1161703
1822,1081202
1823,1048854
1824,894100
1825,1190956
1826,1052065
1827,1230255
1828,838396
1829,1205499
1830,1119639
1831,966493
1832,790907
1833,1266553
1834,1129590
1835,809001
1836,1079763
1837,1202474
1838,910710
1839,1121857
1840,840189
1841,1199410
1842,1243202
1843,1009692
1844,894530
1845,1229982
1846,1184844
1847,1162448
1848,837588
1849,1200273
1850,762733
1851,1235613
1852,1153144
1853,1209864
1854,905502
1855,1172509
1856,1171030
1857,1171953
1858,1208115
1859,1096121
1860,1129715
1861,982118
1862,935482
1863,1144000
1864,1152730
1865,1193635
1866,1157745
1867,701863
1868,711154
1869,947904
1870,1146319
1871,1098192
1872,1096716
1873,1245979
1874,1112349
1875,997629
1876,1159979
1877,1111033
1878,1235799
1879,1248980
1880,1191710
1881,1169797
1882,1157192
1883,1120631
1884,1142161
1885,1145164
1886,1064141
1887,951260
1888,1084671
1889,774683
1890,1144528
1891,717897
1892,1142749
1893,1238706
1894,1070454
1895,1174509
1896,803438
1897,904933
1898,861123
1899,1461083
1900,1075718
1901,935692
1902,1082238
1903,1172301
1904,1075853
1905,1174735
1906,799258
1907,1196710
1908,1138330
1909,955859
1910,860436
1911,1158098
1912,1146159
1913,899483
1914,898948
1915,1045440
1916,892788
1917,939422
1918,1087260
1919,926000
1920,1220022
1921,945447
1922,967809
1923,822617
1924,1081453
1925,931621
1926,1101253
1927,1246700
1928,715774
1929,971625
1930,1035869
1931,834840
1932,1095559
1933,950120
1934,876373
1935,1161127
1936,840413
1937,916405
1938,789000
1939,1317059
1940,1045516
1941,973180
1942,857017
1943,927151
1944,842959
1945,1153489
1946,862252
1947,709463
1948,867519
1949,980469
1950,912086
1951,1142917
1952,887009
1953,970732
1954,844788
1955,1144110
1956,871469
1957,876232
1958,1123179
1959,968109
1960,1131322
1961,1190051
1962,962034
1963,1095617
1964,875925
1965,1152326
1966,823252
1967,1059858
1968,765179
1969,1062981
1970,1102431
1971,1164373
1972,852625
1973,920205
1974,1138233
1975,1126215
1976,1155286
1977,873597
1978,868722
1979,1181254
1980,1018345
1981,895164
1982,796543
1983,1063510
1984,831787
1985,905230
1986,833246
1987,1035436
1988,731472
1989,1045602
1990,880780
1991,1106927
1992,821994
1993,1064906
1994,1043296
1995,1084136
1996,979837
1997,1058642
1998,1092763
1999,1520516
2000,1132779
2001,993508
2002,1180450
2003,1157382
2004,1103868
2005,1146264
2006,1054217
2007,1207795
2008,1200215
2009,986240
2010,693930
2011,1103626
2012,1147770
2013,881149
2014,1092986
2015,1198235
2016,1065605
2017,1138568
2018,927586
2019,1133805
2020,1163226
2021,1133990
2022,1110055
2023,1128411
2024,994363
2025,1079958
2026,1090639
2027,734434
2028,867309
2029,1069264
2030,962021
2031,1140802
2032,1018365
2033,1056680
2034,1216003
2035,1168411
2036,1136259
2037,1127516
2038,1169343
2039,1274409
2040,1146376
2041,861143
2042,1167054
2043,1224133
2044,1109843
2045,1143284
2046,994780
2047,1124390
2048,707304
2049,1009858
2050,1215039
2051,1141704
2052,962164
2053,1218546
2054,1087692
2055,1201494
2056,1069570
2057,1078844
2058,853842
2059,1148723
2060,1150518
2061,1117465
2062,1022695
2063,1061740
2064,1050001
2065,1157848
2066,1173985
2067,1115266
2068,850807
2069,1218843
2070,1210360
2071,1026611
2072,1201689
2073,1112306
2074,1053186
2075,1032848
2076,1041410
2077,1113578
2078,1233391
2079,928026
2080,1183954
2081,1183272
2082,1186980
2083,984269
2084,1018104
2085,1191559
2086,982979
2087,1175256
2088,1186309
2089,1136378
2090,774562
2091,1072772
2092,1105991
2093,1068651
2094,1301474
2095,947821
2096,956589
2097,1245790
2098,1117848
2099,1483643
2100,888543
2101,1136684
2102,676380
2103,1115806
2104,1045515
2105,1217008
2106,1051113
2107,807493
2108,669714
2109,982450
2110,860133
2111,1094236
2112,1106692
2113,1174783
2114,1072496
2115,1028079
2116,1096057
2117,1172841
2118,1201341
2119,1208256
2120,1197091
2121,1108023
2122,1106941
2123,1188681
2124,855448
2125,1151121
2126,1036942
2127,1203736
2128,941283
2129,892932
2130,916729
2131,1114988
2132,1134356
2133,1112249
2134,1213547
2135,781128
2136,1079207
2137,1061371
2138,1016353
2139,1169022
2140,1159158
2141,774132
2142,933915
2143,803434
2144,1062083
2145,841841
2146,1097435
2147,1061662
2148,1183277
2149,1155415
2150,891044
2151,908513
2152,861411
2153,756406
2154,1196352
2155,1047915
2156,1197303
2157,1042285
2158,950615
2159,967418
2160,1140772
2161,931490
2162,1119108
2163,835381
2164,1042083
2165,1201224
2166,1139142
2167,835792
2168,689923
2169,1166492
2170,943431
2171,983203
2172,1244743
2173,1162169
2174,916049
2175,1228487
2176,1030347
2177,803151
2178,916173
2179,917902
2180,1225432
2181,837019
2182,946085
2183,911960
2184,983030
2185,876041
2186,1088940
2187,1111180
2188,1113360
2189,1062729
2190,1073597
2191,1049317
2192,1181250
2193,1192810
2194,1101683
2195,1097533
2196,1052652
2197,1088842
2198,990267
2199,1345505
2200,844286
2201,1137910
2202,845968
2203,1082790
2204,968085
2205,1229310
2206,1109651
2207,1126669
2208,1167479
2209,901496
2210,1079424
2211,1065710
2212,1264183
2213,1180166
2214,1020276
2215,1139302
2216,1179028
2217,1128829
2218,1255507
2219,1313830
2220,1021412
2221,932782
2222,1044590
2223,925097
2224,964277
2225,1147239
2226,828557
2227,1095867
2228,662342
2229,949667
2230,1081996
2231,954253
2232,1196078
2233,1138447
2234,855248
2235,701352
2236,1226991
2237,787276
2238,875578
2239,1058059
2240,1172493
2241,1073166
2242,936187
2243,1039836
2244,825798
2245,1124311
2246,768856
2247,1061467
2248,847017
2249,1108881
2250,791037
2251,1122543
2252,1163820
2253,1109662
2254,938008
2255,874456
