seq,latency_m2m_ns,callback_jitter,publish_jitter
239,13599000,50019000,11117000
240,13593000,49993000,11083000
241,12581000,48989000,10572000
242,13583000,51002000,11011000
243,13585000,50002000,11061000
244,12593000,49007000,10673000
245,13599000,51007000,11133000
246,13581000,49982000,11013000
247,12581000,48999000,10589000
248,13591000,51011000,11031000
249,12593000,49001000,10653000
250,13581000,50989000,11037000
251,13599000,50018000,11145000
252,12593000,48994000,10559000
253,13585000,50992000,11090000
254,13595000,50010000,11045000
255,13577000,49982000,11091000
256,13585000,50008000,10983000
257,12593000,49008000,10614000
258,13596000,51003000,11055000
259,13593000,49996000,11025000
260,12589000,48997000,10716000
261,13588000,50999000,11026000
262,13581000,49993000,10990000
263,13589000,50007000,11032000
264,13581000,49993000,10996000
265,12569000,48988000,10835000
266,13585000,51016000,10993000
267,12589000,49004000,10496000
268,13581000,50991000,11011000
269,13597000,50016000,10909000
270,12573000,48976000,10450000
271,13584000,51012000,10981000
272,13593000,50008000,11017000
273,13589000,49996000,11072000
274,13572000,49984000,10942000
275,13581000,50009000,10995000
276,13577000,49996000,11041000
277,13593000,50015000,11004000
278,13589000,49997000,10965000
279,13593000,50004000,11018000
280,13593000,49999000,11052000
281,12593000,49000000,10742000
282,13595000,51003000,10979000
283,13585000,49990000,11012000
284,13585000,50000000,10985000
285,13595000,50010000,10960000
286,13580000,49985000,10974000
287,13585000,50005000,11036000
288,13603000,50018000,10992000
289,13593000,49989000,11042000
290,12589000,49000000,10724000
291,13595000,51007000,11043000
292,13585000,49989000,11002000
293,12581000,48997000,10709000
294,13591000,51010000,11012000
295,12589000,48998000,10641000
296,13589000,51000000,11080000
297,13589000,50000000,11068000
298,13593000,50003000,11088000
299,13577000,49984000,10983000
300,12565000,48989000,10465000
301,13573000,51008000,11081000
302,13585000,50012000,11034000
303,13581000,49996000,11082000
304,13583000,50002000,11113000
305,13581000,49998000,11002000
306,12585000,49003000,10629000
307,12587000,50003000,10530000
308,13581000,50993000,10907000
309,13593000,50012000,10896000
310,13589000,49996000,11052000
311,13577000,49989000,10950000
312,12589000,49012000,10783000
313,13597000,51008000,11165000
314,13585000,49987000,10936000
315,13584000,50000000,11032000
316,13585000,50001000,10998000
317,13583000,49998000,10973000
318,13589000,50005000,11000000
319,13581000,49992000,10987000
320,13595000,50015000,11013000
321,12585000,48989000,10573000
322,13585000,51001000,11010000
323,13581000,49995000,11199000
324,13585000,50005000,10954000
325,12585000,49000000,10726000
326,13585000,51000000,11030000
327,12565000,48980000,10733000
328,13585000,51019000,11039000
329,13585000,50001000,11011000
330,13595000,50010000,10901000
331,13589000,49993000,11007000
332,13589000,50001000,10975000
333,13599000,50010000,11009000
334,13589000,49990000,11056000
335,12584000,48995000,10749000
336,13589000,51005000,10987000
337,13573000,49984000,10896000
338,13577000,50004000,10915000
339,13589000,50012000,10897000
340,13573000,49984000,10998000
341,13589000,50016000,11033000
342,13585000,49995000,11081000
343,13600000,50016000,10970000
344,13593000,49992000,10863000
345,12589000,48997000,10705000
346,13583000,50994000,10933000
347,12577000,48994000,10348000
348,13589000,51011000,11015000
349,13573000,49984000,10987000
350,12589000,49016000,10678000
351,13581000,50993000,10991000
352,13589000,50007000,10957000
353,13569000,49981000,10999000
354,13601000,50032000,10962000
355,13589000,49988000,10999000
356,13585000,49996000,10894000
357,12573000,48988000,10665000
358,13585000,51012000,11049000
359,13583000,49998000,10873000
360,13588000,50005000,10974000
361,12585000,48996000,10616000
362,13575000,50991000,10983000
363,13577000,50002000,11021000
364,13585000,50007000,10993000
365,12584000,49000000,10681000
366,12572000,49988000,10716000
367,12577000,50004000,10554000
368,13585000,51009000,11075000
369,12577000,48992000,10491000
370,13577000,51000000,11079000
371,13658000,50081000,11185000
372,13660000,50002000,11151000
373,13572000,49912000,11056000
374,13573000,50001000,11082000
375,13676000,50103000,11131000
376,13589000,49912000,11091000
377,13585000,49996000,11063000
378,13588000,50004000,11100000
379,13577000,49989000,11074000
380,13581000,50004000,11103000
381,13589000,50008000,11088000
382,13577000,49988000,11122000
383,12577000,48999000,10669000
384,13585000,51008000,11121000
385,13595000,50011000,11091000
386,13585000,49990000,11116000
387,12589000,49003000,10615000
388,13583000,50995000,11058000
389,13584000,50001000,11094000
390,13581000,49997000,11131000
391,13588000,50007000,11097000
392,13580000,49992000,11066000
393,13573000,49992000,11115000
394,13585000,50012000,11083000
395,13580000,49996000,11125000
396,13589000,50008000,11087000
397,12585000,48997000,10708000
398,13595000,51010000,11089000
399,13585000,49990000,11131000
400,12585000,49000000,10744000
401,13587000,51002000,11063000
402,13569000,49982000,11092000
403,13593000,50024000,11147000
404,12585000,48991000,10633000
405,13673000,51089000,11216000
406,13601000,49927000,11050000
407,12589000,48989000,10672000
408,12585000,49995000,10645000
409,12574000,49989000,10746000
410,12589000,50016000,10775000
411,13599000,51010000,11097000
412,13592000,49993000,11064000
413,13595000,50003000,11099000
414,13599000,50004000,11066000
415,13585000,49985000,11099000
416,13577000,49993000,11081000
417,13589000,50012000,11178000
418,13593000,50004000,11080000
419,13593000,50000000,11049000
420,13593000,49999000,11005000
421,13589000,49996000,11128000
422,13593000,50004000,11015000
423,13673000,50081000,11129000
424,13597000,49924000,11098000
425,13589000,49992000,11075000
426,13573000,49984000,11091000
427,12591000,49018000,10581000
428,13581000,50989000,11095000
429,13581000,50000000,10991000
430,13595000,50015000,11099000
431,13565000,49969000,11008000
432,13569000,50005000,11053000
433,13581000,50012000,11094000
434,13576000,49995000,11057000
435,13585000,50009000,11019000
436,13585000,50000000,11125000
437,12585000,48999000,10555000
438,13581000,50997000,10988000
439,13577000,49996000,11096000
440,13599000,50022000,11064000
441,13596000,49997000,11171000
442,12581000,48985000,10721000
443,13595000,51014000,11095000
444,13581000,49986000,11067000
445,13580000,49999000,11047000
446,13585000,50004000,10998000
447,13589000,50005000,10982000
448,13581000,49991000,11012000
449,12577000,48997000,10420000
450,13597000,51019000,11093000
451,13589000,49993000,11075000
452,12585000,48995000,10616000
453,12595000,50011000,10724000
454,13584000,50989000,11093000
455,13572000,49988000,11136000
456,13579000,50007000,11095000
457,12584000,49005000,10597000
458,13577000,50993000,11046000
459,13585000,50008000,11080000
460,13581000,49995000,11050000
461,13585000,50005000,11011000
462,13585000,50000000,10972000
463,12577000,48991000,10546000
464,13593000,51017000,11052000
465,13577000,49984000,11018000
466,12585000,49007000,10578000
467,12589000,50005000,10755000
468,13577000,50988000,11069000
469,13591000,50014000,10956000
470,12581000,48990000,10793000
471,13581000,51000000,11043000
472,13589000,50007000,10999000
473,12577000,48988000,10562000
474,13577000,51000000,11082000
475,13585000,50009000,11057000
476,13573000,49988000,11023000
477,13569000,49995000,11060000
478,13573000,50005000,11084000
479,13595000,50022000,11061000
480,12585000,48990000,10814000
481,12580000,49995000,10656000
482,13587000,51007000,11035000
483,13577000,49990000,11074000
484,13581000,50003000,11042000
485,13581000,50001000,11084000
486,13581000,49999000,10967000
487,12589000,49008000,10453000
488,13585000,50996000,10981000
489,12565000,48980000,10527000
490,13677000,51113000,11128000
491,12597000,48919000,10616000
492,13581000,50984000,11072000
493,13585000,50004000,11029000
494,12589000,49005000,10586000
495,13587000,50998000,11031000
496,13577000,49990000,11072000
497,13585000,50008000,11049000
498,13595000,50010000,11004000
499,13581000,49985000,11054000
500,12581000,49000000,10594000
501,13581000,51001000,11056000
502,13581000,49999000,11015000
503,13589000,50008000,11059000
504,13585000,49997000,11016000
505,13589000,50004000,11077000
506,12573000,48983000,10552000
507,12585000,50013000,10438000
508,13587000,51002000,11031000
509,13589000,50001000,11002000
510,13577000,49988000,10971000
511,13611000,50035000,10938000
512,13596000,49985000,11057000
513,13608000,50008000,11162000
514,13605000,50000000,10977000
515,13589000,49985000,10944000
516,13589000,49999000,10910000
517,12585000,48996000,10678000
518,13577000,50993000,10993000
519,13593000,50016000,11101000
520,12608000,49015000,10725000
521,13607000,50999000,10974000
522,13589000,49982000,11074000
523,13596000,50003000,10905000
524,13591000,49995000,10938000
525,12585000,48994000,10835000
526,13585000,50999000,10873000
527,13589000,50004000,10982000
528,13581000,49993000,11088000
529,13577000,49996000,10917000
530,12585000,49007000,10554000
531,13589000,51004000,10993000
532,13581000,49992000,10964000
533,12580000,49000000,10728000
534,13581000,51000000,11052000
535,13585000,50004000,10941000
536,13581000,49996000,11050000
537,13587000,50007000,10943000
538,13589000,50001000,10984000
539,13677000,50089000,11292000
540,12583000,48906000,10492000
541,13581000,50997000,10957000
542,13581000,50001000,10910000
543,13585000,50003000,11029000
544,13588000,50004000,10856000
545,12593000,49005000,10828000
546,12589000,49995000,10662000
547,12593000,50004000,10362000
548,12589000,49996000,10590000
549,13593000,51004000,10910000
550,13595000,50003000,10947000
551,13597000,50001000,10911000
552,13589000,49992000,10941000
553,12599000,49011000,10577000
554,12585000,49985000,10751000
555,13593000,51008000,11068000
556,13589000,49996000,11021000
557,13589000,50001000,10993000
558,12589000,48999000,10337000
559,13585000,50996000,11002000
560,12592000,49008000,10490000
561,13597000,51004000,11007000
562,12597000,49000000,10637000
563,13603000,51007000,10940000
564,13593000,49989000,10981000
565,13589000,49996000,10950000
566,12595000,49007000,10710000
567,12585000,49990000,10534000
568,13593000,51008000,10988000
569,12592000,48999000,10619000
570,13593000,51001000,10851000
571,12589000,48995000,10415000
572,13593000,51005000,10941000
573,13585000,49992000,10984000
574,12592000,49007000,10602000
575,13589000,50996000,10912000
576,12587000,48999000,10612000
577,12593000,50005000,10652000
578,13584000,50992000,10953000
579,13599000,50015000,10922000
580,13581000,49982000,10891000
581,12589000,49008000,10792000
582,13585000,50995000,10896000
583,13599000,50015000,10929000
584,13597000,49997000,11037000
585,13585000,49988000,10941000
586,13589000,50005000,10911000
587,12585000,48995000,10322000
588,13593000,51009000,10907000
589,13595000,50002000,11098000
590,12585000,48990000,10496000
591,13593000,51008000,10879000
592,13594000,50002000,10987000
593,13577000,49982000,10955000
594,12589000,49011000,10648000
595,13589000,51001000,11026000
596,13568000,49980000,11002000
597,13593000,50024000,10962000
598,12593000,49000000,10726000
599,13573000,50980000,10985000
600,13593000,50020000,11001000
601,13589000,49996000,11049000
602,13589000,50000000,11006000
603,13573000,49984000,10978000
604,13585000,50012000,11012000
605,13599000,50014000,10919000
606,13592000,49993000,11021000
607,12593000,49001000,10443000
608,13599000,51006000,10894000
609,13593000,49994000,11072000
610,12605000,49011000,10696000
611,12595000,49991000,10514000
612,12585000,49990000,10406000
613,13589000,51004000,11009000
614,12589000,48999000,10484000
615,13589000,51000000,11023000
616,13596000,50008000,10974000
617,13593000,49997000,11020000
618,13587000,49994000,10985000
619,13597000,50010000,11025000
620,13581000,49983000,10990000
621,13603000,50023000,10958000
622,13589000,49985000,10922000
623,13585000,49996000,10968000
624,13584000,50000000,11071000
625,13573000,49989000,10901000
626,13585000,50012000,10864000
627,13665000,50080000,10982000
628,13673000,50008000,11094000
629,13589000,49915000,10979000
630,13593000,50004000,10889000
631,13595000,50003000,10988000
632,13597000,50002000,10953000
633,13589000,49992000,10921000
634,13595000,50006000,10959000
635,13581000,49986000,10999000
636,13597000,50015000,10963000
637,13593000,49996000,11000000
638,13593000,50000000,11050000
639,13589000,49997000,11014000
640,13593000,50003000,10904000
641,12591000,49000000,10326000
642,13580000,50988000,10906000
643,12593000,49013000,10747000
644,13599000,51006000,10989000
645,12593000,48994000,10619000
646,13589000,50995000,11142000
647,12587000,48999000,10342000
648,12593000,50005000,10297000
649,12593000,50000000,10555000
650,12593000,50000000,10732000
651,12593000,50000000,10345000
652,13593000,51000000,10933000
653,12589000,48997000,10419000
654,12581000,49992000,10518000
655,13596000,51015000,10980000
656,13593000,49996000,10887000
657,13595000,50003000,10920000
658,13589000,49994000,11015000
659,13597000,50007000,10925000
660,13599000,50003000,10956000
661,13589000,49989000,11004000
662,12577000,48989000,10548000
663,13581000,51004000,10932000
664,12577000,48996000,10693000
665,13573000,50996000,10933000
666,13589000,50015000,10975000
667,12601000,49013000,10192000
668,13592000,50992000,10976000
669,12589000,48995000,10686000
670,13599000,51011000,10979000
671,13589000,49990000,10895000
672,13593000,50003000,10922000
673,13599000,50007000,10901000
674,13677000,50078000,10996000
675,13589000,49915000,10897000
676,13599000,50011000,10932000
677,12577000,48977000,10561000
678,13581000,51005000,10880000
679,13597000,50015000,10906000
680,13589000,49993000,10870000
681,13581000,49992000,10919000
682,12581000,48999000,10817000
683,12581000,50001000,10586000
684,12585000,50003000,10812000
685,13581000,50997000,10918000
686,12595000,49014000,10822000
687,13585000,50990000,10864000
688,12589000,49004000,10824000
689,13595000,51006000,10934000
690,12589000,48993000,10825000
691,12589000,50000000,10815000
692,13589000,51000000,10898000
693,13593000,50005000,10888000
694,13577000,49984000,10848000
695,13585000,50008000,10889000
696,13581000,49996000,10923000
697,13601000,50019000,11038000
698,13593000,49992000,10854000
699,13579000,49987000,10897000
700,13589000,50009000,11066000
701,13589000,50000000,10897000
702,13595000,50007000,10862000
703,13581000,49985000,10979000
704,13585000,50004000,10888000
705,13581000,49996000,10903000
706,13592000,50012000,11086000
707,12585000,48993000,10585000
708,13589000,51003000,10894000
709,13593000,50004000,10934000
710,12581000,48988000,10612000
711,13585000,51005000,10928000
712,13591000,50006000,10961000
713,13589000,49997000,11005000
714,13589000,50001000,10901000
715,12587000,48998000,10317000
716,13593000,51006000,10905000
717,13573000,49980000,10935000
718,13576000,50003000,10904000
719,13581000,50004000,10944000
720,13593000,50012000,10908000
721,13581000,49989000,10897000
722,13580000,49999000,10922000
723,13569000,49989000,10955000
724,13589000,50020000,10927000
725,12595000,49006000,10268000
726,12587000,49992000,10509000
727,12585000,49998000,10337000
728,12599000,50014000,10449000
729,12585000,49986000,10344000
730,13569000,50984000,10940000
731,12589000,49019000,10287000
732,12573000,49985000,10524000
733,13593000,51019000,10913000
734,13589000,49996000,10889000
735,13585000,49996000,10936000
736,13589000,50005000,10889000
737,13593000,50004000,10928000
738,13576000,49983000,11033000
739,13593000,50016000,10862000
740,13585000,49992000,10897000
741,13583000,49999000,10931000
742,11927000,48344000,10834000
743,13581000,51653000,11013000
744,11937000,48357000,10836000
745,13577000,51640000,11010000
746,13580000,50003000,10905000
747,12581000,49000000,10253000
748,13581000,51000000,10850000
749,12581000,49000000,10818000
750,13581000,51000000,10849000
751,13589000,50009000,10902000
752,13589000,50000000,10858000
753,12589000,48999000,10829000
754,13595000,51007000,10864000
755,13589000,49993000,10973000
756,13585000,49997000,10933000
757,12591000,49006000,10632000
758,13581000,50989000,10937000
759,13577000,49997000,10910000
760,12589000,49011000,10615000
761,13573000,50984000,10915000
762,12565000,48992000,10543000
763,22997000,60433000,11443000
764,12569000,39567000,10350000
765,13581000,51016000,10938000
766,13572000,49992000,10976000
767,12591000,49019000,10598000
768,13589000,50997000,10907000
769,13577000,49989000,10949000
770,12591000,49014000,10573000
771,13581000,50989000,10958000
772,12589000,49008000,10641000
773,13589000,51000000,10964000
774,13577000,49988000,10928000
775,13580000,50004000,10896000
776,12573000,48993000,10508000
777,13581000,51007000,10980000
778,13557000,49976000,11007000
779,13580000,50024000,10971000
780,12579000,48999000,10602000
781,13573000,50994000,10912000
782,13561000,49988000,10942000
783,13595000,50034000,10913000
784,13585000,49990000,10946000
785,12585000,48999000,10652000
786,13577000,50992000,10889000
787,12589000,49012000,10300000
788,12585000,49997000,10621000
789,13585000,51000000,10925000
790,13589000,50003000,10899000
791,13577000,49989000,10930000
792,13585000,50008000,10957000
793,13591000,50006000,10872000
794,13585000,49994000,10970000
795,13588000,50003000,10941000
796,11929000,48340000,10833000
797,13592000,51664000,10887000
798,13584000,49992000,10838000
799,13581000,49997000,10898000
800,13581000,49999000,10921000
801,13589000,50009000,11032000
802,13593000,50003000,10857000
803,13585000,49993000,11050000
804,13585000,49999000,10856000
805,13585000,50001000,10899000
806,13591000,50006000,10866000
807,13588000,49997000,10901000
808,13589000,50000000,10866000
809,13684000,50095000,10991000
810,13577000,49894000,10888000
811,12589000,49011000,10372000
812,13588000,51000000,10897000
813,13593000,50004000,10932000
814,12593000,49001000,10762000
815,13597000,51003000,10862000
816,12596000,49000000,10693000
817,13589000,50992000,10947000
818,13593000,50004000,10907000
819,13593000,50001000,10896000
820,12593000,48999000,10637000
821,13585000,50993000,10942000
822,13591000,50006000,10846000
823,12577000,48986000,10816000
824,13593000,51015000,10847000
825,13607000,50015000,11033000
826,13589000,49981000,10925000
827,12585000,48997000,10265000
828,13585000,50999000,10918000
829,13589000,50004000,10902000
830,12589000,49001000,10307000
831,12577000,49988000,10837000
832,12589000,50012000,10674000
833,12589000,50000000,10567000
834,13601000,51011000,10888000
835,13595000,49995000,10985000
836,13581000,49985000,10952000
837,12585000,49004000,10585000
838,13595000,51011000,11096000
839,13581000,49985000,10921000
840,13593000,50012000,10955000
841,13585000,49992000,10935000
842,13569000,49984000,10899000
843,13595000,50027000,10865000
844,13581000,49985000,10905000
845,13581000,50001000,10942000
846,12581000,48999000,10144000
847,12589000,50008000,10245000
848,13595000,51007000,10976000
849,13585000,49989000,10892000
850,13581000,49997000,10912000
851,13592000,50011000,10896000
852,13589000,49996000,10919000
853,13589000,50000000,10898000
854,13581000,49992000,10996000
855,13589000,50009000,10964000
856,12593000,49004000,10373000
857,13589000,50996000,10970000
858,12589000,48999000,10522000
859,22997000,60409000,10944000
860,12585000,39584000,10249000
861,13587000,51006000,10909000
862,13585000,49998000,10941000
863,13584000,49999000,10987000
864,12587000,49003000,10809000
865,13585000,50997000,10858000
866,13581000,49997000,10890000
867,13585000,50004000,10923000
868,13581000,49996000,10953000
869,12585000,49004000,10593000
870,13585000,51000000,10893000
871,13585000,50000000,11013000
872,13588000,50003000,10894000
873,12589000,49000000,10528000
874,13583000,50995000,10913000
875,13585000,50002000,10945000
876,13581000,49995000,10914000
877,13597000,50016000,10951000
878,13573000,49976000,10850000
879,12585000,49012000,10818000
880,12581000,49996000,10586000
881,12581000,50001000,10202000
882,13581000,51000000,10861000
883,13658000,50077000,10967000
884,13661000,50003000,10935000
885,11918000,48257000,10839000
886,13585000,51666000,10884000
887,13593000,50008000,10850000
888,12589000,48996000,10818000
889,13581000,50993000,10845000
890,12599000,49018000,10543000
891,12589000,49990000,10225000
892,12589000,50000000,10815000
893,13603000,51014000,10928000
894,13593000,49990000,10890000
895,13596000,50003000,10866000
896,12585000,48989000,10826000
897,13576000,50991000,10877000
898,13596000,50020000,10904000
899,12589000,48992000,10815000
900,12593000,50005000,10640000
901,13585000,50991000,10898000
902,13580000,49996000,10910000
903,13593000,50012000,10896000
904,13585000,49992000,10856000
905,13573000,49989000,10897000
906,13591000,50018000,10870000
907,12588000,48997000,10204000
908,13593000,51004000,10868000
909,12597000,49004000,10830000
910,13585000,50989000,11082000
911,12593000,49007000,10837000
912,13593000,51000000,10879000
913,13597000,50004000,10850000
914,13585000,49988000,10883000
915,13589000,50005000,10850000
916,12603000,49014000,10819000
917,13589000,50986000,10852000
918,13592000,50003000,11038000
919,13595000,50003000,10925000
920,12597000,49001000,10693000
921,13593000,50997000,10871000
922,11927000,48334000,10834000
923,13585000,51657000,10940000
924,13589000,50005000,10900000
925,13597000,50008000,10887000
926,13584000,49987000,10983000
927,13593000,50009000,10952000
928,13593000,49999000,10916000
929,13603000,50010000,10896000
930,13585000,49982000,10924000
931,12593000,49009000,10333000
932,13599000,51006000,10926000
933,12597000,48998000,10416000
934,13593000,50996000,10996000
935,13589000,49996000,10903000
936,13589000,49999000,10944000
937,13589000,50001000,10982000
938,13597000,50007000,10891000
939,13589000,49992000,10846000
940,12593000,49005000,10249000
941,13589000,50996000,10848000
942,13599000,50010000,10949000
943,13585000,49985000,10932000
944,13585000,50000000,10970000
945,13603000,50019000,10946000
946,13592000,49989000,10902000
947,13588000,49996000,10872000
948,13589000,50001000,11121000
949,13585000,49996000,10878000
950,12589000,49003000,10578000
951,13581000,50993000,10947000
952,13589000,50008000,10924000
953,13597000,50008000,11030000
954,13589000,49992000,10847000
955,13580000,49991000,10898000
956,12581000,49001000,10712000
957,13585000,51004000,10899000
958,13680000,50095000,10993000
959,13572000,49892000,10899000
960,13589000,50017000,10883000
961,12595000,49006000,10636000
962,13585000,50989000,10883000
963,12585000,49000000,10783000
964,13581000,50996000,10891000
965,12593000,49012000,10652000
966,13584000,50992000,10948000
967,12589000,49005000,10218000
968,12593000,50003000,10826000
969,12589000,49996000,10810000
970,12589000,50000000,10695000
971,12591000,50003000,10581000
972,12585000,49993000,10824000
973,12589000,50005000,10801000
974,13680000,51090000,10970000
975,13577000,49897000,10870000
976,13585000,50008000,10842000
977,13584000,50000000,10891000
978,13595000,50011000,10847000
979,12581000,48986000,10818000
980,12577000,49995000,10712000
981,13585000,51009000,10903000
982,12585000,48999000,10578000
983,13560000,50976000,10898000
984,13583000,50023000,10932000
985,13565000,49982000,10900000
986,13577000,50012000,10860000
987,12587000,49010000,10207000
988,13593000,51006000,10868000
989,12573000,48980000,10838000
990,13584000,51011000,10884000
991,12589000,49005000,10500000
992,13589000,50999000,10889000
993,13589000,50001000,10926000
994,12601000,49011000,10827000
995,13593000,50993000,10926000
996,13569000,49976000,10957000
997,12591000,49022000,10589000
998,13565000,50974000,10891000
999,13577000,50011000,10929000
1000,13595000,50019000,10971000
1001,13585000,49990000,11012000
1002,13581000,49996000,11055000
1003,13589000,50008000,10944000
1004,13585000,49996000,10977000
1005,13581000,49996000,11019000
1006,13581000,50000000,10987000
1007,13585000,50004000,10955000
1008,12589000,49004000,10589000
1009,13585000,50996000,10960000
1010,12585000,49000000,10738000
1011,13585000,51000000,11045000
1012,13577000,49992000,11007000
1013,13595000,50018000,10975000
1014,13569000,49974000,11008000
1015,13593000,50023000,10976000
1016,13599000,50007000,11006000
1017,13581000,49982000,10986000
1018,13569000,49988000,11011000
1019,13581000,50011000,10987000
1020,13577000,49997000,11168000
1021,13585000,50008000,10992000
1022,13581000,49996000,11034000
1023,13581000,50000000,11073000
1024,13590000,50008000,11045000
1025,13573000,49984000,11083000
1026,13597000,50024000,11125000
1027,12582000,48984000,10453000
1028,13573000,50992000,10972000
1029,14575000,51002000,11986000
1030,13585000,49010000,10974000
1031,13589000,50003000,11231000
1032,13599000,50011000,10991000
1033,13589000,49989000,10955000
1034,13581000,49993000,10989000
1035,13589000,50007000,11043000
1036,13585000,49997000,10990000
1037,12585000,49000000,10628000
1038,13581000,50996000,10867000
1039,13593000,50012000,10971000
1040,13574000,49981000,11005000
1041,13585000,50011000,10973000
1042,13577000,49992000,10946000
1043,13577000,50000000,10913000
1044,13589000,50012000,11020000
1045,13591000,50002000,10926000
1046,13589000,49998000,10952000
1047,13585000,49995000,10924000
1048,13603000,50019000,10889000
1049,13581000,49978000,10929000
1050,12585000,49004000,10825000
1051,13581000,50995000,10939000
1052,13585000,50004000,11602000
1053,13585000,50000000,11009000
1054,13589000,50005000,10904000
1055,13581000,49991000,11015000
1056,13589000,50009000,10979000
1057,13589000,49999000,11024000
1058,13589000,50001000,10924000
1059,13585000,49995000,11030000
1060,13589000,50004000,10993000
1061,14591000,51003000,11933000
1062,13589000,48998000,11003000
1063,13581000,49991000,11045000
1064,13591000,50011000,10931000
1065,12589000,48997000,10636000
1066,13585000,50996000,10940000
1067,12585000,49000000,10288000
1068,13585000,51001000,11011000
1069,13569000,49983000,11059000
1070,12589000,49020000,10607000
1071,14589000,52001000,12030000
1072,13593000,49004000,10952000
1073,13589000,49996000,10857000
1074,13589000,49999000,10975000
1075,13581000,49993000,10938000
1076,14585000,51004000,12008000
1077,13587000,49002000,11005000
1078,13585000,49997000,10973000
1079,13573000,49989000,11010000
1080,14599000,51026000,12019000
1081,13585000,48985000,11158000
1082,13581000,49997000,11818000
1083,12595000,49014000,10830000
1084,13581000,50986000,11138000
1085,13589000,50008000,10905000
1086,13585000,49996000,10861000
1087,12589000,49003000,10143000
1088,13569000,50981000,10867000
1089,12589000,49020000,10568000
1090,13565000,50976000,10889000
1091,14581000,51016000,11891000
1092,14585000,50004000,11849000
1093,13595000,49010000,10921000
1094,14581000,50986000,11926000
1095,14593000,50012000,11897000
1096,13595000,49002000,10887000
1097,13565000,49970000,10932000
1098,13589000,50023000,11734000
1099,12595000,49007000,10593000
1100,13589000,50994000,11742000
1101,13589000,49999000,10871000
1102,13577000,49989000,10903000
1103,12585000,49008000,10524000
1104,13585000,51000000,10904000
1105,12589000,49003000,10604000
1106,13585000,50997000,10847000
1107,13589000,50004000,10888000
1108,12589000,49000000,10495000
1109,13587000,50998000,10895000
1110,14585000,50998000,11889000
1111,14593000,50007000,11929000
1112,13591000,48999000,10926000
1113,13593000,50002000,10902000
1114,12581000,48987000,10314000
1115,13599000,51019000,11601000
1116,13581000,49982000,11010000
1117,13585000,50004000,10905000
1118,14577000,50992000,12060000
1119,13589000,49012000,11546000
1120,14585000,50996000,11919000
1121,14577000,49992000,11960000
1122,14593000,50016000,11933000
1123,14585000,49992000,11897000
1124,14581000,49995000,11858000
1125,12593000,48013000,10306000
1126,14577000,51984000,11931000
1127,14585000,50008000,11907000
1128,14591000,50006000,11937000
1129,13577000,48986000,10945000
1130,13589000,50011000,11460000
1131,13595000,50007000,11644000
1132,13589000,49994000,10910000
1133,14577000,50988000,11989000
1134,14589000,50012000,11889000
1135,14589000,50000000,11925000
1136,14589000,49999000,11893000
1137,14573000,49985000,11930000
1138,14589000,50016000,11907000
