seq,latency_h2h_ns
1696,427550
1697,431358
1698,425712
1699,514331
1700,275331
1701,293079
1702,267725
1703,273715
1704,418164
1705,426469
1706,453597
1707,426204
1708,427785
1709,404758
1710,426985
1711,432977
1712,430544
1713,402086
1714,283598
1715,137794
1716,290637
1717,283821
1718,413267
1719,288295
1720,303356
1721,303698
1722,282391
1723,404946
1724,423854
1725,427767
1726,432779
1727,432568
1728,446786
1729,427985
1730,433289
1731,289651
1732,282292
1733,278770
1734,277165
1735,273724
1736,278834
1737,275786
1738,277093
1739,277242
1740,398067
1741,434588
1742,435076
1743,434325
1744,475894
1745,436067
1746,452032
1747,432577
1748,456649
1749,426509
1750,431030
1751,304864
1752,298434
1753,279510
1754,260739
1755,281524
1756,263789
1757,278368
1758,282943
1759,278154
1760,261187
1761,273941
1762,290487
1763,270049
1764,281398
1765,280422
1766,277368
1767,280438
1768,289380
1769,277414
1770,290434
1771,285408
1772,283422
1773,272774
1774,414872
1775,436380
1776,437136
1777,430167
1778,431754
1779,432643
1780,438267
1781,413408
1782,430883
1783,425422
1784,290098
1785,277501
1786,293526
1787,414811
1788,431503
1789,427072
1790,436010
1791,433012
1792,431718
1793,428105
1794,431487
1795,434268
1796,447296
1797,437912
1798,340917
1799,358355
1800,276482
1801,276163
1802,404933
1803,425597
1804,423482
1805,433078
1806,431894
1807,429167
1808,275222
1809,286737
1810,291357
1811,412979
1812,430984
1813,427429
1814,433355
1815,431795
1816,426730
1817,437720
1818,425493
1819,295666
1820,284763
1821,288880
1822,273915
1823,280733
1824,273935
1825,277895
1826,412024
1827,314416
1828,310923
1829,296832
1830,277001
1831,311182
1832,311802
1833,275910
1834,278250
1835,416125
1836,424097
1837,276756
1838,293299
1839,293603
1840,276279
1841,408105
1842,432406
1843,436876
1844,289472
1845,293856
1846,279768
1847,278519
1848,276715
1849,279815
1850,404152
1851,434086
1852,426791
1853,290755
1854,279797
1855,278321
1856,260638
1857,412161
1858,288460
1859,278386
1860,275781
1861,402102
1862,430398
1863,273506
1864,285622
1865,277098
1866,280758
1867,279972
1868,278393
1869,279197
1870,280622
1871,415299
1872,426699
1873,290133
1874,294155
1875,302721
1876,262371
1877,260666
1878,405496
1879,295512
1880,279588
1881,276604
1882,276185
1883,404412
1884,328273
1885,137844
1886,156912
1887,320838
1888,289541
1889,298874
1890,285830
1891,284518
1892,282643
1893,420349
1894,429990
1895,275589
1896,290459
1897,276500
1898,403971
1899,515025
1900,292290
1901,276450
1902,277311
1903,277834
1904,276721
1905,416122
1906,436165
1907,428288
1908,431730
1909,426699
1910,407314
1911,427291
1912,399909
1913,433186
1914,430909
1915,438506
1916,429895
1917,290821
1918,277301
1919,277186
1920,276004
1921,275335
1922,403347
1923,287590
1924,289807
1925,291613
1926,404160
1927,428037
1928,276248
1929,289961
1930,276455
1931,289493
1932,279343
1933,276566
1934,263764
1935,406033
1936,431696
1937,425507
1938,431105
1939,432648
1940,435341
1941,432676
1942,429523
1943,425123
1944,425175
1945,420136
1946,138587
1947,144084
1948,168204
1949,195883
1950,217658
1951,427856
1952,293750
1953,293704
1954,303787
1955,298761
1956,305943
1957,301319
1958,295129
1959,288425
1960,408004
1961,445348
1962,434014
1963,431900
1964,428437
1965,401709
1966,430585
1967,453465
1968,413439
1969,292352
1970,277061
1971,275187
1972,279061
1973,419921
1974,433084
1975,290735
1976,300012
1977,277609
1978,276462
1979,275837
1980,277167
1981,276792
1982,409290
1983,433967
1984,426456
1985,291566
1986,291708
1987,294595
1988,276353
1989,404712
1990,433775
1991,275886
1992,288530
1993,276061
1994,275516
1995,277491
1996,419634
1997,289059
1998,293291
1999,330797
2000,408745
2001,427140
2002,434696
2003,433304
2004,433036
2005,426141
2006,436853
2007,426596
2008,292216
2009,275050
2010,274650
2011,277941
2012,278914
2013,275440
2014,402559
2015,430821
2016,360187
2017,271651
2018,279204
2019,277519
2020,269658
2021,264175
2022,277613
2023,395569
2024,425646
2025,412911
2026,292325
2027,276219
2028,275178
2029,273790
2030,417247
2031,429494
2032,426931
2033,432434
2034,432054
2035,409097
2036,279857
2037,290583
2038,279918
2039,278411
2040,398580
2041,429164
2042,287121
2043,277265
2044,277023
2045,277194
2046,270773
2047,293177
2048,276122
2049,279876
2050,274692
2051,277226
2052,279561
2053,402323
2054,439441
2055,433012
2056,440277
2057,441244
2058,423257
2059,465415
2060,411214
2061,398009
2062,430058
2063,432774
2064,428442
2065,290862
2066,277342
2067,276055
2068,276510
2069,278793
2070,276706
2071,279108
2072,278160
2073,399133
2074,426882
2075,428939
2076,289405
2077,279469
2078,276766
2079,279092
2080,408630
2081,457676
2082,438621
2083,461614
2084,425809
2085,430236
2086,433106
2087,414713
2088,290778
2089,276047
2090,279863
2091,277689
2092,404881
2093,421926
2094,276017
2095,291561
2096,279971
2097,276678
2098,275698
2099,567180
2100,441935
2101,299106
2102,261905
2103,154721
2104,187264
2105,317571
2106,301352
2107,295549
2108,292239
2109,288276
2110,284902
2111,277213
2112,400464
2113,438228
2114,427640
2115,290609
2116,274968
2117,259907
2118,277765
2119,273234
2120,284932
2121,282427
2122,275024
2123,276362
2124,273402
2125,278528
2126,415707
2127,429006
2128,432453
2129,428746
2130,428350
2131,428357
2132,418284
2133,427259
2134,433120
2135,432348
2136,431929
2137,493755
2138,288700
2139,293646
2140,263604
2141,439346
2142,404376
2143,428483
2144,425428
2145,431373
2146,430349
2147,435836
2148,428502
2149,428099
2150,289593
2151,281637
2152,277027
2153,275190
2154,270164
2155,275902
2156,278820
2157,272473
2158,283684
2159,263364
2160,287603
2161,278970
2162,273032
2163,276701
2164,291015
2165,290478
2166,285467
2167,412072
2168,291064
2169,275945
2170,275733
2171,285948
2172,284757
2173,418526
2174,432953
2175,433592
2176,437504
2177,288968
2178,278271
2179,275634
2180,413544
2181,431503
2182,432673
2183,431444
2184,426029
2185,427226
2186,429308
2187,437293
2188,447140
2189,275826
2190,291844
2191,293303
2192,281356
2193,273731
2194,399157
2195,426788
2196,432779
2197,418561
2198,402459
2199,356209
2200,283548
2201,276435
2202,407725
2203,430921
2204,291549
2205,292018
2206,276497
2207,276927
2208,401795
2209,423045
2210,289138
2211,275482
2212,279055
2213,414653
2214,430996
2215,435416
2216,431801
2217,439333
2218,434906
2219,434034
2220,448545
2221,411400
2222,289507
2223,322179
2224,292776
2225,408270
2226,432218
2227,426251
2228,429317
2229,429332
2230,291572
2231,293332
2232,293715
2233,408826
2234,431223
2235,427604
2236,428820
2237,425623
2238,289503
2239,277572
2240,275982
2241,278645
2242,289677
2243,397925
2244,430978
2245,440249
2246,263151
2247,276357
2248,277083
2249,274660
2250,279712
2251,418330
2252,427394
2253,391951
2254,278559
2255,290952
2256,294732
2257,412924
2258,430843
2259,298699
2260,297451
2261,279915
2262,292627
2263,288522
2264,283628
2265,430524
2266,433910
2267,291880
2268,287722
2269,273508
2270,278283
2271,276028
2272,304653
2273,274495
2274,411295
2275,414572
2276,277495
2277,143479
2278,162597
2279,187247
2280,207889
2281,474601
2282,302501
2283,280465
2284,308717
2285,416165
2286,407005
2287,271013
2288,292152
2289,272460
2290,281869
2291,279444
2292,282025
2293,316502
2294,320231
2295,277276
2296,278396
2297,278875
2298,274821
2299,326896
2300,278049
2301,275503
2302,403935
2303,291636
2304,292311
2305,276401
2306,278433
2307,277547
2308,413926
2309,291399
2310,274560
2311,278101
2312,279747
2313,402602
2314,289182
2315,290703
2316,292736
2317,405458
2318,295014
2319,158981
2320,208360
2321,267250
2322,400703
2323,307972
2324,328739
2325,313516
2326,430002
2327,442815
2328,429169
2329,289913
2330,287765
2331,288461
2332,277081
2333,275062
2334,278502
2335,403543
2336,428242
2337,431960
2338,436501
2339,428260
2340,428111
2341,431742
2342,431852
2343,285092
2344,275906
2345,276776
2346,421990
2347,434100
2348,428628
2349,433275
2350,443052
2351,430239
2352,428214
2353,353931
2354,289920
2355,290860
2356,289972
2357,277068
2358,282008
2359,274716
2360,275500
2361,287437
2362,293681
2363,282611
2364,307773
2365,279475
2366,406867
2367,274844
2368,292718
2369,291807
2370,291472
2371,399811
2372,434004
2373,433961
2374,435151
2375,369860
2376,277828
2377,274202
2378,278020
2379,423766
2380,438995
2381,428715
2382,433420
2383,291684
2384,262706
2385,273626
2386,402111
2387,430301
2388,428376
2389,447179
2390,293120
2391,278892
2392,278980
2393,280029
2394,279600
2395,410397
2396,432383
2397,431947
2398,295380
2399,358923
2400,269554
2401,287772
2402,412440
2403,430003
2404,429464
2405,389442
2406,289920
2407,292609
2408,292175
2409,427149
2410,430647
2411,429292
2412,429630
2413,431336
2414,431047
2415,430952
2416,430053
2417,424504
2418,426012
2419,274119
2420,259055
2421,274035
2422,278093
2423,277113
2424,275620
2425,277334
2426,420821
2427,423902
2428,429265
2429,432805
2430,427702
2431,429763
2432,290739
2433,274707
2434,276751
2435,416436
2436,449906
2437,425536
2438,289008
2439,259823
2440,276160
2441,274163
2442,275062
2443,407335
2444,425279
2445,432479
2446,431479
2447,453415
2448,316308
2449,281816
2450,317467
2451,311598
2452,402587
2453,426959
2454,427888
2455,279496
2456,277313
2457,275617
2458,276621
2459,277974
2460,274133
2461,270622
2462,402412
2463,289573
2464,259963
2465,137992
2466,177161
2467,320320
2468,284957
2469,279682
2470,277736
2471,428149
2472,282067
2473,298066
2474,270758
2475,274423
2476,278477
2477,283691
2478,291790
2479,279277
2480,276523
2481,279202
2482,279505
2483,408880
2484,395662
2485,139863
2486,163518
2487,331750
2488,310511
2489,289271
2490,302180
2491,291999
2492,288922
2493,277835
2494,405369
