seq,latency_h2h_ns
280,819434
281,620543
282,663429
283,1047613
284,1179888
285,1140990
286,1204559
287,888174
288,1134564
289,1067600
290,1122411
291,817299
292,967783
293,1086094
294,1098457
295,1130413
296,1053186
297,1089482
298,1057499
299,1267030
300,1054984
301,934337
302,1219314
303,1125503
304,1119834
305,775703
306,1123489
307,885276
308,1011973
309,1064640
310,821069
311,1032379
312,902907
313,1129018
314,915676
315,1083959
316,1074160
317,1019306
318,1117269
319,1165875
320,929059
321,1138541
322,1055141
323,1102453
324,931360
325,807930
326,1172608
327,1077442
328,816429
329,1041945
330,1016422
331,1008842
332,1075016
333,1120220
334,1168273
335,1088651
336,1107843
337,983643
338,1167209
339,981288
340,886462
341,950085
342,1130883
343,1088337
344,1050833
345,893133
346,1040443
347,1015628
348,920444
349,844677
350,785596
351,1102587
352,1123184
353,1038482
354,1090775
355,1127271
356,1190999
357,914561
358,1063426
359,1033817
360,1130969
361,1010466
362,781076
363,1009501
364,1131282
365,873790
366,1125512
367,1032237
368,746072
369,1133213
370,1043737
371,1014888
372,1012433
373,1109933
374,761554
375,947847
376,993724
377,1134981
378,954515
379,1173087
380,1045288
381,1161950
382,1118447
383,907485
384,936716
385,829473
386,1225123
387,933928
388,1153314
389,984504
390,915897
391,851041
392,1046631
393,1129353
394,1138180
395,1108490
396,938349
397,1041052
398,1068090
399,1430107
400,1234837
401,917987
402,906579
403,1113350
404,1150487
405,993543
406,1167020
407,821794
408,839954
409,1007874
410,933413
411,1001200
412,1152454
413,1045014
414,811487
415,1169591
416,939878
417,1014672
418,1183878
419,1068719
420,895040
421,1003371
422,1103522
423,1096236
424,1146116
425,1006764
426,1177484
427,1074942
428,830707
429,1102146
430,783736
431,1026794
432,1130449
433,869057
434,971892
435,1086298
436,980634
437,1061141
438,1135646
439,1101918
440,996616
441,1155530
442,1243271
443,1120870
444,866154
445,1004032
446,1166997
447,1070828
448,1088132
449,817848
450,1132498
451,751886
452,1030993
453,1203818
454,1060347
455,1114492
456,1180019
457,1064286
458,1179227
459,1142180
460,970813
461,1108965
462,1216987
463,918064
464,1076622
465,917951
466,1128093
467,1061851
468,1171220
469,1113897
470,1077298
471,1091506
472,945141
473,1113745
474,1002422
475,1114650
476,1135846
477,1094216
478,1129112
479,1097386
480,1017764
481,1160521
482,791894
483,1127183
484,1131924
485,991642
486,1167841
487,910712
488,1108637
489,1123105
490,1087576
491,896814
492,1159494
493,1009358
494,890149
495,1156745
496,1126588
497,1041200
498,903709
499,1339150
500,1238050
501,1215210
502,1000590
503,1170391
504,1110426
505,1014761
506,1173225
507,994131
508,1050870
509,1126714
510,995244
511,959055
512,992247
513,1092948
514,1044704
515,1181017
516,1075037
517,1175599
518,991726
519,1199386
520,811088
521,971586
522,1057197
523,1035648
524,930547
525,1045991
526,1183117
527,1054780
528,813960
529,1094994
530,905170
531,1121700
532,807455
533,436084
534,841772
535,960677
536,890662
537,627191
538,629468
539,563919
540,1102844
541,1095424
542,1163791
543,1038074
544,1159315
545,1011366
546,1110380
547,1187567
548,784305
549,1078901
550,986803
551,1020237
552,851227
553,958542
554,935611
555,1056258
556,822333
557,846387
558,1080143
559,811213
560,1094492
561,1126489
562,1039537
563,1034883
564,927053
565,842188
566,1034702
567,870197
568,1121124
569,1060902
570,1038704
571,1038993
572,1173099
573,1024907
574,1180956
575,1114495
576,1031515
577,817102
578,1092590
579,1171467
580,827837
581,1158641
582,1029895
583,1156972
584,943582
585,850336
586,909791
587,801072
588,862319
589,848182
590,1039250
591,912074
592,1145145
593,848665
594,1136655
595,1134699
596,1066351
597,852481
598,871079
599,1355293
600,897227
601,1192013
602,1140123
603,959531
604,1113415
605,868241
606,1071977
607,1041937
608,1017335
609,1063567
610,1011904
611,1024209
612,840007
613,916271
614,944521
615,1153931
616,1110469
617,1003754
618,1157121
619,1144952
620,893915
621,1022450
622,1119744
623,1088243
624,889368
625,1136772
626,1046564
627,1109212
628,800378
629,1155534
630,817054
631,1000935
632,1055192
633,1170019
634,1135958
635,1179139
636,1134577
637,1118686
638,881390
639,1086725
640,868661
641,1112096
642,1131034
643,1051682
644,1158128
645,1070797
646,1035239
647,1023445
648,1107943
649,1137915
650,995544
651,1017911
652,929949
653,1128163
654,1036552
655,1106204
656,1036682
657,1072243
658,1129375
659,916169
660,915655
661,1099421
662,1115915
663,1067188
664,1078150
665,1130578
666,1079576
667,1030750
668,988944
669,1094983
670,858587
671,1105339
672,851649
673,1071452
674,740376
675,1026516
676,1129525
677,1027835
678,906101
679,1213963
680,854907
681,1086257
682,1111660
683,1018740
684,1171765
685,1005854
686,1030573
687,1018007
688,836618
689,1187844
690,1010706
691,1034352
692,767624
693,1045166
694,1205692
695,1195549
696,1088050
697,1159640
698,1066434
699,1532342
700,1171088
701,1082486
702,1193559
703,1115211
704,946861
705,1103527
706,1144954
707,831252
708,1105335
709,1057107
710,1162291
711,1007640
712,897412
713,1155019
714,1164560
715,1093463
716,753004
717,1089437
718,1077604
719,1233438
720,837315
721,788719
722,1001723
723,1221119
724,948791
725,1080263
726,994137
727,1045287
728,793164
729,1075157
730,781979
731,1079576
732,1051037
733,1146808
734,763667
735,985182
736,854264
737,1118123
738,1006552
739,1145835
740,789266
741,1153794
742,1074961
743,859831
744,835352
745,1171648
746,1029175
747,1011712
748,991847
749,1073514
750,992633
751,993383
752,1010220
753,1136690
754,1076780
755,1034559
756,779693
757,1122576
758,774815
759,1171437
760,762480
761,1177124
762,1046935
763,915387
764,1011507
765,1132643
766,930239
767,1113330
768,805890
769,1118719
770,736242
771,840923
772,816370
773,1155910
774,1040291
775,1061502
776,787255
777,1167163
778,814390
779,886020
780,730940
781,936884
782,1009175
783,999439
784,829794
785,1038901
786,1123200
787,1052057
788,930060
789,777956
790,1040924
791,1023332
792,878443
793,808830
794,725394
795,1060215
796,881072
797,1085745
798,972459
799,1397803
800,900410
801,1160703
802,1016078
803,1082333
804,1122868
805,948030
806,1119494
807,1046895
808,894676
809,1208004
810,1057468
811,860087
812,1133972
813,1120843
814,851395
815,1135595
816,1080365
817,1119163
818,785094
819,794354
820,1065285
821,914964
822,1124486
823,1165604
824,1067643
825,947224
826,940573
827,937616
828,934305
829,1190075
830,752200
831,1134073
832,820198
833,930853
834,1203590
835,1054017
836,983380
837,939865
838,777038
839,1221390
840,878955
841,944047
842,1122329
843,1039555
844,1026084
845,1146468
846,1034252
847,1059797
848,1000885
849,1202025
850,1104917
851,1204427
852,1010203
853,954501
854,785347
855,1100002
856,935356
857,1164548
858,749524
859,1138073
860,1124485
861,1199943
862,1005116
863,1016771
864,1037440
865,1119890
866,917906
867,1055305
868,1100996
869,1205154
870,1179286
871,1074507
872,748050
873,1058142
874,841797
875,1020452
876,916705
877,1125478
878,850565
879,961936
880,1150046
881,950355
882,1184554
883,1039950
884,816505
885,930049
886,1078228
887,1196865
888,1014225
889,1154235
890,1052374
891,1008982
892,1049922
893,1190699
894,1023719
895,1140613
896,808721
897,998113
898,912077
899,1278193
900,1015497
901,1073393
902,1019283
903,1036762
904,843675
905,1101269
906,931457
907,1005133
908,1012913
909,1077740
910,803002
911,1062396
912,1121123
913,999384
914,770119
915,1018305
916,1050844
917,1136599
918,747854
919,853564
920,946992
921,1134382
922,1115651
923,1018348
924,760979
925,1024155
926,1018127
927,726388
928,987276
929,1007388
930,922409
931,980727
932,1021316
933,997624
934,1042059
935,888108
936,1073628
937,1031932
938,1119836
939,1143676
940,775265
941,1008954
942,1131476
943,1014769
944,841199
945,1063052
946,999196
947,1187158
948,1004520
949,1171172
950,1071484
951,809457
952,961694
953,1064597
954,942338
955,1089325
956,726552
957,856453
958,874594
959,823698
960,1001229
961,867411
962,1049010
963,823818
964,825372
965,728161
966,1106724
967,1067983
968,991592
969,1028581
970,958979
971,824843
972,858945
973,842283
974,770909
975,801102
976,1135599
977,860730
978,872899
979,1140380
980,1050639
981,771594
982,1123795
983,824805
984,835689
985,1142020
986,819168
987,767581
988,908754
989,1170451
990,1032027
991,1095438
992,1049790
993,1197935
994,782572
995,608952
996,1049446
997,1187307
998,745714
999,1296907
1000,847556
1001,975317
1002,1004827
1003,1142504
1004,1111682
1005,1117946
1006,949668
1007,1031471
1008,847076
1009,875359
1010,1124980
1011,1144115
1012,1053990
1013,1020021
1014,852106
1015,1034564
1016,1097679
1017,1137480
1018,965415
1019,1036739
1020,1035550
1021,1033958
1022,1177233
1023,891226
1024,919688
1025,1042930
1026,819354
1027,1100233
1028,1027950
1029,1004334
1030,1139213
1031,989765
1032,903024
1033,1129618
1034,886330
1035,1162730
1036,1137633
1037,975745
1038,939513
1039,1166053
1040,1005502
1041,1011091
1042,950202
1043,1003825
1044,1146937
1045,1059646
1046,816626
1047,1024643
1048,1173455
1049,1076358
1050,843404
1051,965675
1052,1138046
1053,1113082
1054,1140054
1055,1201041
1056,1186117
1057,1053016
1058,893891
1059,1102905
1060,995558
1061,848816
1062,1212575
1063,999686
1064,922240
1065,1162940
1066,701721
1067,975861
1068,1102926
1069,1111420
1070,819185
1071,1027215
1072,719022
1073,918217
1074,1170937
1075,1158687
1076,1068940
1077,1131235
1078,798700
1079,1121938
1080,1155777
1081,1062471
1082,1129230
1083,884363
1084,1061314
1085,1174946
1086,1202600
1087,965024
1088,1098216
1089,866460
1090,1178095
1091,784990
1092,1131640
1093,1090804
1094,963631
1095,1131315
1096,1014805
1097,819452
1098,937154
1099,1393706
1100,934099
1101,936423
1102,1164720
1103,1115584
1104,949394
1105,901433
1106,1010495
1107,933946
1108,1232181
1109,858021
1110,1178669
1111,953911
1112,837161
1113,769063
1114,999913
1115,1192424
1116,1135407
1117,986692
1118,1177657
1119,1093423
1120,912801
1121,1110765
1122,1139037
1123,1103615
1124,1213913
1125,1068518
1126,1137005
1127,866915
1128,906257
1129,869285
1130,1170947
1131,1143871
1132,859514
1133,1072449
1134,933519
1135,992318
1136,1110386
1137,1107455
1138,943408
1139,939410
1140,1014418
1141,1001690
1142,928289
1143,821892
1144,1076024
1145,1103788
1146,1049937
1147,909516
1148,725706
1149,1083274
1150,770376
1151,933255
1152,1169258
1153,926578
1154,742328
1155,1094591
1156,916853
1157,1057166
1158,892359
1159,1150443
1160,1054123
1161,1012078
1162,948740
1163,1030672
1164,863334
1165,1161804
1166,853305
1167,1054541
1168,1024953
1169,870230
1170,1159238
1171,1026148
1172,841705
1173,1104021
1174,859501
1175,916615
1176,915815
1177,1064962
1178,1191331
1179,1146603
1180,1124579
1181,1097506
1182,1094928
1183,1092201
1184,841709
1185,1159246
1186,951860
1187,1070138
1188,1064326
1189,1042230
1190,1157762
1191,1025656
1192,826041
1193,1141596
1194,1138506
1195,1010521
1196,958570
1197,1055323
1198,860297
1199,1401882
1200,1016655
1201,1012148
1202,1001950
1203,1043357
1204,831247
1205,1088589
1206,917881
1207,1018015
1208,956972
1209,879834
1210,1008181
1211,1013607
1212,828549
1213,1052526
1214,814190
1215,811464
1216,972749
1217,1126553
1218,706591
1219,896091
1220,903184
1221,1122408
1222,1073132
1223,1108489
1224,1095419
1225,1122246
1226,944184
1227,1097214
1228,802871
1229,1066481
1230,780952
1231,1076543
1232,911901
1233,1135794
1234,1026418
1235,1081398
1236,1009164
1237,1157799
1238,1169510
1239,932535
1240,956094
1241,1179802
1242,1210581
1243,1102147
1244,985944
1245,1110133
1246,1129251
1247,1194390
1248,895359
1249,1165742
1250,1036931
1251,1181768
1252,1056377
1253,1105532
1254,990524
1255,1175439
1256,1012890
1257,1152560
1258,807950
1259,1156563
1260,832279
1261,1136118
1262,992512
1263,1131070
1264,904463
1265,1020960
1266,1037897
1267,1030639
1268,1052154
1269,1027598
1270,1161581
1271,1141827
1272,1162642
1273,1116460
1274,750985
1275,945269
1276,1017117
1277,1138974
1278,982781
1279,1146611
1280,1012586
1281,1133804
1282,1114110
1283,1077437
1284,1137394
1285,1099977
1286,874753
1287,1128941
1288,1171606
1289,1184542
1290,1025134
1291,900718
1292,1031680
1293,1099152
1294,993749
1295,899984
1296,1083510
1297,1171498
1298,1118883
1299,1355765
1300,826307
1301,1074229
1302,1123435
1303,955395
1304,1008807
1305,876039
1306,1028713
1307,1125838
1308,1065827
1309,1114224
1310,1069968
1311,850910
1312,805046
1313,1181794
1314,1017500
1315,1185697
1316,995899
1317,1164551
1318,854951
1319,1210401
1320,906248
1321,1034191
1322,1095290
1323,1142535
1324,998090
1325,878836
1326,1123026
1327,1113255
1328,967602
1329,1090594
1330,965500
1331,1113992
1332,1122372
1333,1107437
1334,701377
1335,1127032
1336,1077439
1337,1104262
1338,796881
1339,1132188
1340,931840
1341,1125636
1342,1090328
1343,1074265
1344,978245
1345,1054485
1346,1059771
1347,857619
1348,1047818
1349,819432
1350,987474
1351,820681
1352,1012879
1353,861739
1354,1020129
1355,859183
1356,1151674
1357,1047269
1358,801356
1359,1146824
1360,785558
1361,854352
1362,1127204
1363,1099295
1364,1038792
1365,1117897
1366,1111437
1367,819024
1368,1190663
1369,844342
1370,864343
1371,1154055
1372,1000497
1373,1080581
1374,910772
1375,841624
1376,989482
1377,798673
1378,822545
1379,933262
1380,928697
1381,899376
1382,1141240
1383,1093386
1384,1007758
1385,783851
1386,1023366
1387,1158680
1388,1005884
1389,896276
1390,1015862
1391,820282
1392,1128473
1393,911915
1394,775520
1395,864358
1396,1099437
1397,991331
1398,851832
1399,1424087
1400,1056496
1401,1029386
1402,1058285
1403,1116253
1404,886021
1405,1000316
1406,1131363
1407,1156883
1408,977258
1409,1027558
1410,1069894
1411,1126260
1412,1037352
1413,1107676
1414,1060800
1415,838960
1416,1110484
1417,1088727
1418,840727
1419,1137710
1420,959434
1421,1085551
1422,1158665
1423,1127788
1424,1093192
1425,999248
1426,1013891
1427,1037134
1428,1046589
1429,1089940
1430,1131651
1431,1040420
1432,953390
1433,1045034
1434,1104657
1435,851550
1436,1145298
1437,1134619
1438,1124630
1439,895857
1440,932390
1441,1140817
1442,1066663
1443,1223705
1444,1181042
1445,935320
1446,890000
1447,1022241
1448,972553
1449,1010122
1450,979277
1451,1211420
1452,1067817
1453,1163975
1454,899575
1455,1130910
1456,656207
1457,515279
1458,607802
1459,523275
1460,792597
1461,991651
1462,1162146
1463,917172
1464,1050073
1465,1019719
1466,1180003
1467,798150
1468,942050
1469,1093913
1470,816014
1471,791009
1472,1032595
1473,1169721
1474,1047461
1475,1079139
1476,1130913
1477,953151
1478,1171317
1479,849728
1480,822284
1481,1076189
1482,1173171
1483,843515
1484,1186423
1485,1013093
1486,1123246
1487,895647
1488,952131
1489,1090782
1490,1056820
1491,1113160
1492,1109753
1493,1205586
1494,1119276
1495,1050740
1496,1165993
1497,1005368
1498,875140
1499,1256142
1500,874285
1501,1080121
1502,1160423
1503,854822
1504,1208649
1505,995127
1506,1183932
1507,1074905
1508,930971
1509,798641
1510,1195559
1511,1078239
1512,1125635
1513,916204
1514,825513
1515,1101944
1516,1111938
1517,1114857
1518,1122825
1519,854966
1520,937612
1521,1069260
1522,1143778
1523,1026322
1524,969129
1525,1015822
1526,1043218
1527,894834
1528,844843
1529,1014334
1530,1174897
1531,1014092
1532,1061377
1533,1041748
1534,1133097
1535,1120887
1536,1107793
1537,887315
1538,1082352
1539,1105808
1540,754590
1541,1060374
1542,1126089
1543,1032564
1544,1150451
1545,819741
1546,1118740
1547,1017549
1548,1137303
1549,1085565
1550,837180
1551,1022293
1552,1139055
1553,1224099
1554,913131
1555,1080888
1556,944840
1557,1091201
1558,926460
1559,953532
1560,953003
1561,1204936
1562,937371
1563,968532
1564,1121901
1565,1168132
1566,1169207
1567,862370
1568,811350
1569,1126573
1570,844698
1571,1131350
1572,920979
1573,1162119
1574,747403
1575,1029398
1576,1062029
1577,1050789
1578,889185
1579,1020608
1580,783769
1581,994344
1582,1134052
1583,963296
1584,1108349
1585,1089215
1586,1231930
1587,1048687
1588,846953
1589,990397
1590,1188386
1591,1136736
1592,860004
1593,1081201
1594,1064005
1595,1058239
1596,1112590
1597,1056644
1598,1071619
1599,1018946
1600,840301
1601,1189162
1602,1138330
1603,1053158
1604,1134459
1605,1042533
1606,1018480
1607,1094245
1608,1123530
1609,1011527
1610,1083873
1611,1159335
1612,934869
1613,1153131
1614,1073001
1615,1116575
1616,1161346
1617,940207
1618,877490
1619,1137720
1620,1080759
1621,1087723
1622,867474
1623,1207457
1624,1090695
1625,780128
1626,1172474
1627,968682
1628,759681
1629,1077529
1630,858766
1631,830691
1632,1090098
1633,1184034
1634,904623
1635,1100489
1636,1319172
1637,1188365
1638,902772
1639,786958
1640,1157421
1641,1054394
1642,1077693
1643,1031811
1644,1124000
1645,861714
1646,970523
1647,1189593
1648,1092019
1649,846660
1650,999009
1651,1068715
1652,1167472
1653,897692
1654,1146638
1655,1080686
1656,1172247
1657,1132113
1658,1058992
1659,1191586
1660,1051616
1661,1164089
1662,1153070
1663,1078980
1664,1164636
1665,1196342
1666,1059715
1667,884308
1668,1105374
1669,1059044
1670,1188423
1671,939744
1672,1157083
1673,961093
1674,1118324
1675,1038323
1676,1171809
1677,1112299
1678,917734
1679,1177571
1680,895043
1681,1138591
1682,1056927
1683,1172325
1684,1165901
1685,1088006
1686,1041768
1687,928886
1688,730692
1689,1234484
1690,1098871
1691,1050857
1692,1081613
1693,1128229
1694,1109372
1695,1068518
1696,1162315
1697,940218
1698,1121081
1699,1122396
1700,888593
1701,931939
1702,1030109
1703,1205568
1704,1184927
1705,1151046
1706,842344
1707,804375
1708,960972
1709,1149075
1710,1137041
1711,1099947
1712,1069409
1713,1028821
1714,1031163
1715,901634
1716,1110743
1717,838681
1718,1061942
1719,837446
1720,1073311
1721,1118261
1722,1191560
1723,1109004
1724,1061699
1725,1151425
1726,1041189
1727,1134848
1728,951292
1729,1148141
1730,945265
1731,815907
1732,778235
1733,854662
1734,972140
1735,933159
1736,940187
1737,917497
1738,1031502
1739,1114041
1740,921108
1741,934718
1742,952121
1743,851032
1744,1127089
1745,833532
1746,1092184
1747,735708
1748,668466
1749,834856
1750,1090034
1751,1064776
1752,819470
1753,1110902
1754,743363
1755,1057732
1756,944487
1757,832153
1758,1077573
1759,836448
1760,946027
1761,763417
1762,1099763
1763,833528
1764,843442
1765,1167777
1766,1220881
1767,859818
1768,974309
1769,930484
1770,1100991
1771,812401
1772,819414
1773,1112274
1774,1013408
1775,1038457
1776,947997
1777,802646
1778,955882
1779,1248710
1780,1014052
1781,820389
1782,942014
1783,1186949
1784,938021
1785,752121
1786,1009063
1787,758328
1788,1172556
1789,1092283
1790,780485
1791,922516
1792,1090681
1793,1085419
1794,1175543
1795,1100913
1796,924658
1797,1117490
1798,1064273
1799,892727
1800,864130
1801,1154508
1802,1131636
1803,1145407
1804,918451
1805,1159867
1806,901392
1807,1226057
1808,740497
1809,811451
1810,1133285
1811,1047987
1812,1067744
1813,1143868
1814,710158
1815,1028285
1816,1132990
1817,966233
1818,908443
1819,1156766
1820,1020648
1821,1175586
1822,1198141
1823,794923
1824,1004066
1825,910715
1826,1123575
1827,802733
1828,1083470
1829,1007328
1830,977477
1831,1038666
1832,928513
1833,1066114
1834,1160962
1835,1141469
1836,1042290
1837,998451
1838,1044247
1839,1032277
1840,1016514
1841,1042167
1842,1053309
1843,833556
1844,1178203
1845,1183463
1846,1146747
1847,948497
1848,1103638
1849,1134732
1850,1132373
1851,1041894
1852,1097578
1853,1081658
1854,898784
1855,1203851
1856,1079380
1857,1018421
1858,1074018
1859,966946
1860,1083422
1861,982708
1862,1149412
1863,1029860
1864,1003802
1865,1127801
1866,1151756
1867,1092572
1868,729496
1869,1069249
1870,1003868
1871,926412
1872,1008695
1873,1081377
1874,754340
1875,1030984
1876,956950
1877,923888
1878,1134167
1879,779021
1880,1134695
1881,1052027
1882,828506
1883,597841
1884,1066525
1885,745466
1886,745010
1887,766218
1888,730680
1889,644603
1890,539531
1891,414654
1892,1548174
1893,1063563
1894,1150335
1895,1159927
1896,938021
1897,1120169
1898,1030566
1899,1389470
1900,894508
1901,1138482
1902,960375
1903,998829
1904,935898
1905,1078027
1906,951996
1907,879652
1908,1147347
1909,1038941
1910,1094720
1911,915535
1912,1135040
1913,1058432
1914,1062390
1915,1085244
1916,1139857
1917,1172624
1918,1141146
1919,1100589
1920,898328
1921,1124477
1922,1236376
1923,791054
1924,1183245
1925,922428
1926,1027153
1927,1206335
1928,813207
1929,1076175
1930,812811
1931,1122795
1932,1037547
1933,1105726
1934,832403
1935,1116138
1936,1124087
1937,1127464
1938,862894
1939,1125750
1940,910421
1941,1179028
1942,999378
1943,1081481
1944,1189299
1945,1139135
1946,821020
1947,1083512
1948,762436
1949,1166428
1950,732820
1951,1108233
1952,1131247
1953,1131738
1954,961538
1955,1004346
1956,802491
1957,1164771
1958,1136398
1959,1067438
1960,864036
1961,1163869
1962,996515
1963,889540
1964,894859
1965,1162403
1966,1097624
1967,1100254
1968,1128252
1969,1097931
1970,1072822
1971,1028183
1972,1035200
1973,1142187
1974,1013630
1975,915141
1976,885589
1977,1140937
1978,896615
1979,1255827
1980,878753
1981,1149818
1982,1083981
1983,1071148
1984,942773
1985,1055006
1986,1118671
1987,1079271
1988,735620
1989,1148200
1990,856469
1991,1071910
1992,869786
1993,788643
1994,763964
1995,1034121
1996,872877
1997,1004753
1998,1116538
1999,1659166
2000,1090109
2001,954371
2002,1068061
2003,1024982
2004,878154
2005,1184571
2006,1082064
2007,1179277
2008,1115402
2009,1171849
2010,1044894
2011,1112454
2012,1008033
2013,1166806
2014,914097
2015,1128719
2016,1055272
2017,1154390
2018,1022682
2019,1147966
2020,965640
2021,1063079
2022,1145465
2023,1164941
2024,859081
2025,1064063
2026,1184679
2027,1030766
2028,805540
2029,1152151
2030,947267
2031,1103168
2032,903346
2033,1188987
2034,847995
2035,1117748
2036,1009766
2037,1152854
2038,1060387
2039,1140015
2040,982132
2041,1169691
2042,1074618
2043,1048503
2044,1129795
2045,1090954
2046,992614
2047,1021887
2048,861064
2049,929557
2050,1025146
2051,1055714
2052,1157718
2053,1148787
2054,768880
2055,1168408
2056,1076006
2057,1129028
2058,1126113
2059,1247075
2060,870673
2061,1101698
2062,1080080
2063,1077888
2064,1032423
2065,1148692
2066,1020302
2067,1035487
2068,1137813
2069,755120
2070,1161444
2071,817694
2072,1044744
2073,955883
2074,1015138
2075,1127891
2076,839125
2077,1155408
2078,1164472
2079,1167985
2080,992904
2081,1173383
2082,1140023
2083,1128673
2084,1080198
2085,1173451
2086,1145867
2087,1083148
2088,1102539
2089,1171364
2090,826280
2091,1002254
2092,959232
2093,939218
2094,802972
2095,1121484
2096,911669
2097,886696
2098,1133674
2099,1345369
2100,1093562
2101,834916
2102,1069473
2103,892336
2104,920837
2105,1135997
2106,997120
2107,960853
2108,865754
2109,921069
2110,801027
2111,1019718
2112,1132174
2113,929006
2114,758180
2115,1103668
2116,802222
2117,1059320
2118,892488
2119,1095864
2120,893985
2121,999480
2122,1128746
2123,901215
2124,1104861
2125,873588
2126,1132319
2127,1129749
2128,1117406
2129,906998
2130,1144712
2131,1068540
2132,1127333
2133,788329
2134,1163649
2135,1099156
2136,1010483
2137,840303
2138,1057705
2139,1078754
2140,1038969
2141,1164972
2142,864605
2143,788704
2144,1004030
2145,1112607
2146,874844
2147,824640
2148,990389
2149,861837
2150,998802
2151,829116
2152,996372
2153,936428
2154,1115983
2155,851256
2156,1015368
2157,982855
2158,1022301
2159,929055
2160,955213
2161,705334
2162,915611
2163,879356
2164,985284
2165,1107858
2166,1175437
2167,819585
2168,769650
2169,929308
2170,1085178
2171,883676
2172,1060577
2173,952503
2174,769204
2175,840243
2176,919833
2177,1159150
2178,936911
2179,1241694
2180,844428
2181,1125881
2182,1130316
2183,971641
2184,821023
2185,1015269
2186,1168933
2187,1025999
2188,1086833
2189,953779
2190,800728
2191,1044500
2192,1008099
2193,1118947
2194,915698
2195,1146779
2196,1019218
2197,844715
2198,1134084
2199,1294514
2200,1125173
2201,1142266
2202,1128780
2203,1074650
2204,931347
2205,1092612
2206,717231
2207,1117047
2208,1153116
2209,1011207
2210,1225581
2211,992629
2212,1130439
2213,1080402
2214,1138788
2215,1151558
2216,1139617
2217,1069522
2218,1152564
2219,1145274
2220,1063380
2221,1085177
2222,748707
2223,1137547
2224,992692
2225,1070202
2226,1154716
2227,967205
2228,816139
2229,995342
2230,830289
2231,1032755
2232,986125
2233,950142
2234,732105
2235,1101167
2236,950568
2237,1028521
2238,915741
2239,1113344
2240,1114242
2241,1122064
2242,1149919
2243,1120947
2244,801260
2245,800387
2246,1093374
2247,928203
2248,1182157
2249,873377
2250,910306
2251,1078466
2252,916550
2253,1028122
2254,1130043
2255,1125743
2256,1012164
2257,810655
2258,1078541
2259,1252632
