seq,rtt_h2m_ns
554,8742485
555,8734602
556,8735923
557,8721254
558,8752987
559,8758687
560,8756707
561,8770034
562,8764939
563,8741155
564,8723331
565,8744956
566,8743093
567,8784146
568,8790719
569,8745438
570,8727235
571,8768490
572,8748443
573,8743229
574,8770366
575,8743460
576,8748582
577,8731354
578,8744623
579,8698157
580,8672126
581,8755407
582,8680214
583,8671828
584,8769215
585,8773818
586,8848392
587,8673182
588,8655518
589,8660766
590,8646714
591,8561756
592,7567983
593,7652714
594,7628927
595,8731957
596,8725019
597,8726898
598,8664906
599,8623664
600,8735729
601,8726528
602,8713596
603,8656181
604,8650049
605,8671822
606,8665786
607,8756384
608,8782477
609,8733246
610,8752667
611,8731119
612,8737469
613,8812049
614,8738930
615,8745956
616,8733217
617,8763466
618,8718119
619,8671094
620,8642683
621,8763191
622,8759206
623,8766410
624,8739806
625,8795346
626,8730671
627,8739158
628,8754024
629,8783105
630,8766275
631,8727407
632,8770617
633,8768208
634,8760724
635,8735995
636,8772470
637,8756088
638,8756964
639,8725758
640,8777070
641,8811847
642,8823329
643,8814033
644,8774399
645,8756288
646,8818542
647,8694254
648,8688710
649,8666292
650,8679572
651,8652577
652,8687529
653,8715135
654,8668552
655,8701380
656,8676589
657,8696490
658,8641913
659,8667429
660,8668577
661,8644712
662,8650788
663,8758237
664,8671020
665,8752571
666,8655889
667,8734498
668,8707513
669,8734356
670,8754347
671,8766895
672,8770363
673,8760350
674,8758013
675,8734293
676,8741808
677,8744413
678,8745139
679,8645984
680,8699427
681,8664462
682,8726515
683,8752093
684,8776955
685,8730036
686,8755732
687,8730054
688,8743882
689,8745514
690,8731424
691,8655271
692,8676801
693,8662947
694,8830127
695,8664264
696,8640330
697,8638886
698,8688349
699,8750987
700,8781452
701,8741698
702,8710461
703,8675365
704,8645003
705,8685529
706,8693838
707,8408968
708,8630496
709,8675139
710,8698226
711,8666902
712,8666924
713,8664375
714,8659291
715,8739264
716,8720296
717,8692961
718,8649229
719,8658312
720,8767484
721,8745836
722,8754149
723,8744371
724,8661112
725,8653679
726,8695815
727,8668371
728,8640086
729,8659316
730,8796319
731,8788925
732,8755396
733,8798175
734,8787394
735,8756000
736,8711999
737,8771208
738,8714623
739,8660766
740,8650742
741,8642135
742,8663659
743,8665599
744,8754588
745,8665781
746,8630835
747,8616264
748,7626454
749,8703097
750,8671651
751,8673232
752,8646579
753,8742529
754,8762531
755,8744183
756,8750175
757,8740530
758,8707583
759,8675763
760,8736315
761,8639928
762,8674133
763,8733981
764,8683509
765,8733832
766,8645806
767,8661973
768,8644800
769,8687499
770,8686464
771,8685556
772,8653189
773,8689044
774,8684625
775,8645391
776,8636169
777,8664609
778,8676046
779,8646004
780,8789762
781,8766678
782,8796838
783,8755270
784,8755373
785,8759010
786,8749396
787,8760970
788,8756866
789,8803669
790,8777637
791,8747835
792,8761053
793,8768295
794,8735212
795,8752096
796,8767893
797,8765026
798,8754070
799,8660887
800,8683236
801,8652989
802,8742070
803,8772042
804,8756919
805,8747719
806,8751296
807,8756636
808,8754098
809,8762606
810,8730667
811,8798088
812,8755744
813,8732672
814,8768715
815,8761299
816,8709332
817,8760844
818,8693930
819,8669515
820,8760694
821,8719434
822,8745537
823,8774209
824,8770133
825,8729709
826,8708157
827,8765647
828,8689099
829,8658847
830,8675838
831,8669449
832,7698626
833,8682173
834,8667199
835,8734539
836,8668042
837,8661974
838,8673514
839,8675341
840,8707626
841,8710876
842,8765740
843,8756009
844,8757041
845,8773690
846,8758525
847,8805015
848,8763783
849,8728572
850,8768657
851,8754597
852,8682606
853,8698890
854,7683004
855,8679148
856,8647724
857,8699315
858,8669469
859,8657788
860,8643007
861,8803024
862,8757607
863,8739356
864,8809435
865,8789186
866,8740891
867,8733898
868,8752401
869,8744439
870,8740948
871,8749211
872,8727710
873,8772519
874,8788716
875,8819373
876,8668128
877,8721311
878,8744065
879,8745441
880,8675978
881,8640436
882,8758302
883,8770356
884,8787508
885,8772137
886,8788728
887,8730403
888,8650469
889,8654763
890,8697824
891,8664757
892,8656106
893,8640753
894,8637694
895,8621679
896,8628621
897,8754516
898,8675797
899,8729664
900,8645815
901,8632641
902,8665379
903,8667128
904,8667210
905,8650243
906,8658048
907,8726943
908,8655729
909,8718646
910,8650147
911,8642123
912,8658086
913,8660769
914,8654458
915,8637527
916,8666187
917,8658892
918,8619488
919,8663061
920,8632489
921,8702496
922,8747170
923,8729030
924,8838290
925,8805754
926,8711872
927,8725859
928,8702662
929,8732116
930,8728640
931,8725020
932,8691034
933,8859447
934,8772827
935,8712587
936,8794035
937,8822035
938,8855444
939,8793691
940,8740722
941,8795620
942,8730835
943,8755384
944,8710935
945,8726498
946,8728264
947,8881970
948,8757369
949,8776473
950,8750731
951,8700861
952,8766356
953,8754489
954,8718983
955,8742987
956,8728554
957,8737863
958,8694708
959,8777315
960,8740626
961,8741102
962,8758981
963,8723641
964,8746240
965,8687554
966,8742685
967,8728407
968,8714725
969,8700091
970,8708374
971,8709166
972,8712939
973,8636161
974,8643839
975,8658850
976,8651436
977,8737357
978,8661956
979,8632004
980,8631708
981,8649890
982,8720658
983,8742661
984,8688603
985,8631171
986,8647459
987,8764448
988,8715251
989,8719550
990,8657458
991,8681473
992,8611718
993,8695918
994,8802726
995,8798797
996,8803054
997,8675942
998,8892428
999,8655782
1000,8709299
1001,8667063
1002,8641346
1003,8718613
1004,8740044
1005,8857046
1006,8745524
1007,9069220
1008,8805586
1009,8790116
1010,8769664
1011,8738744
1012,8767318
1013,8814790
1014,8836191
1015,8808053
1016,8815986
1017,8679590
1018,8742297
1019,8753285
1020,8785470
1021,8808317
1022,8850070
1023,8789903
1024,8768358
1025,8799939
1026,8791694
1027,8801642
1028,8802261
1029,8749337
1030,8790098
1031,8820278
1032,8802824
1033,8819778
1034,8794287
1035,8796347
1036,8781843
1037,8796441
1038,8808568
1039,8784159
1040,8786498
1041,8737283
1042,8752748
1043,8802593
1044,8787368
1045,8689728
1046,8672303
1047,8656105
1048,8607675
1049,8652191
1050,8796775
1051,8749886
1052,9734797
1053,8753722
1054,8818207
1055,8801549
1056,8806976
1057,8844329
1058,8808433
1059,8744596
1060,8780528
1061,8812759
1062,8745734
1063,8796505
1064,8762597
1065,8765520
1066,8786301
1067,8809728
1068,8795940
1069,8826151
1070,8768079
1071,8791642
1072,8825947
1073,8786094
1074,8727672
1075,8809953
1076,8684847
1077,8789390
1078,8766841
1079,8768491
1080,8757104
1081,8755455
1082,8742628
1083,8749231
1084,8743279
1085,8868165
1086,8828497
1087,8767301
1088,8776739
1089,8753043
1090,8777530
1091,8754815
1092,8761462
1093,8781714
1094,8768941
1095,8722532
1096,8806105
1097,8803682
1098,8799853
1099,8816928
1100,8799161
1101,8790883
1102,8707172
1103,8679453
1104,8782369
1105,8755277
1106,8780312
1107,8755252
1108,8751115
1109,8803555
1110,8796479
1111,8785968
1112,8837668
1113,8769253
1114,8785185
1115,8782331
1116,8780893
1117,8791928
1118,8750748
1119,8739404
1120,8756260
1121,8783698
1122,9728954
1123,8718657
1124,8791697
1125,8810796
1126,9666269
1127,8700048
1128,8650391
1129,8682360
1130,8674565
1131,8658694
1132,8657527
1133,8662461
1134,8772470
1135,8822661
1136,8761586
1137,8760132
1138,8729482
1139,8790661
1140,8750799
1141,8769878
1142,8806474
1143,8766214
1144,8763013
1145,8812399
1146,8804027
1147,8807473
1148,8759862
1149,8796538
1150,8742729
1151,8796731
1152,9759351
1153,9698695
1154,8571015
1155,8752334
1156,8778278
1157,8807716
1158,8747594
1159,8790205
1160,8714506
1161,8807592
1162,8801856
1163,8817363
1164,8780225
1165,8804961
1166,8799592
1167,8762508
1168,8785233
1169,8798171
1170,8814943
1171,8775672
1172,8786572
1173,8792351
1174,8809286
1175,8768563
1176,8798918
1177,8755350
1178,8756335
1179,8766081
1180,8765505
1181,8746575
1182,8734338
1183,8690764
1184,8699145
1185,8700260
1186,8672323
1187,8702682
1188,8692844
1189,8692961
1190,8673188
1191,8685889
1192,8686163
1193,8688705
1194,8847585
1195,8734648
1196,8630023
1197,8564451
1198,8678467
1199,8673494
1200,8699020
1201,8684006
1202,8697680
1203,8722127
1204,8661190
1205,8672823
1206,8642247
1207,8681640
1208,8667873
1209,8733765
1210,8711144
1211,8658285
1212,8689355
1213,9662611
1214,8716216
1215,8656230
1216,8668487
1217,8692565
1218,8662475
1219,8673984
1220,8684434
1221,8671762
1222,8707415
1223,9715012
1224,8657652
1225,8691338
1226,8670204
1227,9756138
1228,8617300
1229,8668680
1230,8698007
1231,8688258
1232,8687232
1233,8680472
1234,8677208
1235,8683375
1236,8705129
1237,8686953
1238,8651682
1239,9634994
1240,8707110
1241,8666792
1242,8664144
1243,8694524
1244,8710725
1245,8695486
1246,8676883
1247,8675212
1248,8658568
1249,8642925
1250,8643106
1251,8653170
1252,8646186
1253,8718127
1254,8664086
1255,8660306
1256,8650955
1257,8686308
1258,8642394
1259,8666469
1260,8676847
1261,8678786
1262,8687150
1263,8672487
1264,8679084
1265,8676385
1266,8696026
1267,8695739
1268,8691936
1269,8685524
1270,8678434
1271,8647014
1272,8654910
1273,8648810
1274,8685374
1275,8682245
1276,8689588
1277,8660203
1278,8832449
1279,8803642
1280,8825425
1281,8791462
1282,8746834
1283,8765178
1284,8740786
1285,8818012
1286,8755625
1287,8761378
1288,8784775
1289,8759695
1290,8800568
1291,8766566
1292,8756583
1293,8748634
1294,8801772
1295,8796424
1296,8764862
1297,8796459
1298,8753351
1299,8806247
1300,8819293
1301,8753687
1302,8827523
1303,8770941
1304,8800128
1305,8800104
1306,8732099
1307,8766600
1308,8832837
1309,8791716
1310,8829904
1311,8790655
1312,8815852
1313,8790497
1314,8812555
1315,8780474
1316,8807001
1317,8837121
1318,8788015
1319,8798499
1320,8690145
1321,8760687
1322,8806004
1323,8783755
1324,8816369
1325,8789780
1326,8754341
1327,9751937
1328,8670087
1329,8784864
1330,8800942
1331,8783308
1332,8754779
1333,8754293
1334,8750883
1335,8811289
1336,8734261
1337,8817344
1338,8763225
1339,8783750
1340,8799909
1341,8756776
1342,8752832
1343,8798790
1344,8746774
1345,8738596
1346,8607798
1347,8523216
1348,8552194
1349,8666634
1350,8683962
1351,8682846
1352,8677045
1353,8665051
1354,8679810
1355,8672553
1356,8826796
1357,8758633
1358,8747266
1359,8764425
1360,8753799
1361,8755869
1362,9766883
1363,8693397
1364,8753757
1365,8782413
1366,8725184
1367,8734639
1368,8741757
1369,8726555
1370,8752973
1371,8755214
1372,8747978
1373,9765112
1374,8687497
1375,8744763
1376,8813273
1377,8754015
1378,8755271
1379,8794983
1380,8730869
1381,8750326
1382,8775574
1383,8817293
1384,8807362
1385,8730608
1386,8758233
1387,8753099
1388,8709659
1389,8680912
1390,8712028
1391,8708845
1392,8681607
1393,8688531
1394,8722128
1395,8672093
1396,9677440
1397,8686367
1398,8668977
1399,8689018
1400,8664851
1401,8706727
1402,8775815
1403,8826892
1404,8752178
1405,8758069
1406,8813276
1407,8799506
1408,9802471
1409,9652740
1410,8762160
1411,8770129
1412,8744886
1413,9798155
1414,8674266
1415,8773487
1416,8758216
1417,8793245
1418,8795796
1419,8789344
1420,8733044
1421,8793078
1422,8801074
1423,8782922
1424,8790615
1425,8793772
1426,8750375
1427,8791612
1428,8801141
1429,8811801
1430,8787471
1431,8820277
1432,8860310
1433,8816738
1434,8872602
1435,8878273
1436,8843469
1437,8832961
1438,8835684
1439,8698971
1440,8737195
1441,8673158
1442,8644625
1443,8680070
1444,8643552
1445,8722193
1446,8665150
1447,8660665
1448,8647517
1449,8661940
1450,8634099
1451,8632909
1452,8636577
1453,8684159
1454,8551109
1455,8532598
1456,8625919
1457,8658963
1458,8676104
1459,8663945
1460,8712736
1461,8752095
1462,8683351
1463,8657733
1464,8681867
1465,8677470
1466,8677418
1467,8686492
1468,8675605
1469,8772053
1470,9679299
1471,8676427
1472,8672547
1473,8681211
1474,8672440
1475,8736110
1476,8758144
1477,8767155
1478,8752059
1479,8755442
1480,9757918
1481,8673493
1482,8747301
1483,8761066
1484,8780211
1485,8766185
1486,8761609
1487,8758793
1488,8767211
1489,8754128
1490,8794004
1491,8767636
1492,8746501
1493,8745555
1494,8768417
1495,8724070
1496,8713802
1497,8724331
1498,8719184
1499,8726155
1500,8757271
1501,8776635
1502,8779302
1503,8771380
1504,8780188
1505,8730555
1506,8730621
1507,8749752
1508,8753853
1509,8696117
1510,8671232
1511,8687266
1512,8691011
1513,8691661
1514,8689869
1515,8680153
1516,8668257
1517,9688025
1518,8687041
1519,8693459
1520,8693052
1521,8692786
1522,8702690
1523,8674952
1524,8660291
1525,8704007
1526,8687375
1527,8703297
1528,8716167
1529,8661584
1530,8701345
1531,8672004
1532,8686775
1533,8684364
1534,8687780
1535,8716570
1536,8716401
1537,8675709
1538,8684619
1539,8692225
1540,8707141
1541,8733279
1542,8688235
1543,8691819
1544,8685001
1545,8675331
1546,8670085
1547,8715754
1548,8693889
1549,8687120
1550,8680915
1551,8687608
1552,8687791
1553,8698197
1554,8693797
1555,8682020
1556,8678859
1557,8694095
1558,8714390
1559,8696080
1560,8692790
1561,8684842
1562,8697835
1563,8678567
1564,8658921
1565,8702063
1566,8685190
1567,8673103
1568,8679684
1569,8699398
1570,8690415
1571,8695524
1572,8688319
1573,8689687
1574,8701667
1575,8676787
1576,8650449
1577,8680600
1578,8691337
1579,8696566
1580,8693020
1581,8691128
1582,8664871
1583,8705721
1584,8701488
1585,8686114
1586,8686900
1587,8686132
1588,8677272
1589,8671441
1590,8686245
1591,8711650
1592,8809451
1593,8806148
1594,8764360
1595,8744917
1596,8722281
1597,8687286
1598,8651885
1599,8669183
1600,8715618
1601,8678686
1602,8688006
1603,8702501
1604,8678138
1605,9653139
1606,8698194
1607,8674665
1608,8691521
1609,8676599
1610,8676567
1611,8672106
1612,8663472
1613,8662090
1614,8677472
1615,8688131
1616,8665229
1617,8675766
1618,8678070
1619,8673071
1620,8665834
1621,8661942
1622,8679586
1623,8673165
1624,8686294
1625,8681704
1626,8685538
1627,8696606
1628,8677428
1629,8677394
1630,8690096
1631,8662754
1632,8676521
1633,8696590
1634,8700653
1635,8673272
1636,8682259
1637,8685964
1638,8686686
1639,8676460
1640,8682838
1641,8669824
1642,8683506
1643,8682062
1644,8693537
1645,8545183
1646,8544421
1647,8470624
1648,8484108
1649,8563920
1650,8689380
1651,8681776
1652,8677478
1653,8685337
1654,8690240
1655,9687015
1656,8654198
1657,8657795
1658,8654341
1659,8678051
1660,8678524
1661,8683772
1662,8663497
1663,8647170
1664,9670047
1665,9711557
1666,8677297
1667,8671547
1668,8667825
1669,8684829
1670,8686467
1671,8678065
1672,8679479
1673,8683928
1674,8676892
1675,8652576
1676,8683554
1677,8687365
1678,8679977
1679,8672588
1680,8680019
1681,8677833
1682,8696809
1683,8684060
1684,8677803
1685,8685545
1686,8670276
1687,8682588
1688,8763534
1689,8652690
1690,8652584
1691,8670269
1692,8762287
1693,8747202
1694,8818213
1695,8754085
1696,8820897
1697,8736309
1698,8738709
1699,8732517
1700,8805702
1701,8674559
1702,8691851
1703,8686756
1704,8690257
1705,8669557
1706,8795116
1707,8787893
1708,8709475
1709,8784162
1710,8765898
1711,8788736
1712,8808045
1713,8732509
1714,8743094
1715,8765824
1716,8746075
1717,8763266
1718,8756189
1719,8732705
1720,8736171
1721,9773470
1722,8599797
1723,8686910
1724,8689020
1725,8691233
1726,8738329
1727,8770813
1728,8766481
1729,8775054
1730,8748018
1731,8755863
1732,8769173
1733,8771048
1734,9747465
1735,8638925
1736,8671952
1737,9666129
1738,8713271
1739,8671297
1740,8701143
1741,8751651
1742,8732205
1743,8680188
1744,8671456
1745,8680373
1746,8701452
1747,8701459
1748,8690084
1749,8768270
1750,8797314
1751,9716850
1752,8666328
1753,8675652
1754,8679142
1755,8683043
1756,8744123
1757,8751937
1758,8735951
1759,8759615
1760,8765942
1761,8761231
1762,8768685
1763,8793851
1764,8763377
1765,8766682
1766,8709277
1767,9932611
1768,9568271
1769,9599040
1770,9610337
1771,9582311
1772,9610208
1773,9620563
1774,9592610
1775,9652659
1776,9532039
1777,9612866
1778,9620365
1779,9631007
1780,9610436
1781,9560933
1782,9642795
1783,9601766
1784,9638236
1785,9595883
1786,9613747
1787,9588175
1788,9644395
1789,9633836
1790,9565652
1791,9553026
1792,9513055
1793,8636994
1794,8658049
1795,8693789
1796,8659460
1797,8721683
1798,8683106
1799,8675691
1800,8676913
1801,8675122
1802,8672817
1803,8670226
1804,8670653
1805,8677414
1806,8684934
1807,8654348
1808,8672032
1809,8650622
1810,8663265
1811,8665795
1812,8681157
1813,8654801
1814,9667345
1815,8727384
1816,8664562
1817,8675608
1818,8673239
1819,8670026
1820,8682110
1821,8643933
1822,8639653
1823,8632524
1824,8660092
1825,8663208
1826,8653249
1827,8661962
1828,8679083
1829,8699550
1830,8684689
1831,8694158
1832,8658064
1833,8684613
1834,8659127
1835,8690022
1836,8658302
1837,8683602
1838,8668966
1839,8649912
1840,8660958
1841,8650784
1842,8705675
1843,8644893
1844,8660701
1845,8637861
1846,8636565
1847,8663321
1848,8660005
1849,8670785
1850,8632902
1851,8653928
1852,8669051
1853,8667975
1854,8690335
1855,8666007
1856,8691861
1857,8658483
1858,8646284
1859,8654784
1860,8661196
1861,8665992
1862,8692624
1863,8662060
1864,8670167
1865,8653011
1866,8633883
1867,8645692
1868,8658748
1869,8666365
1870,8669247
1871,8675063
1872,8658222
1873,8653307
1874,8697487
1875,8686010
1876,8681257
1877,8692435
1878,8685240
1879,8657531
1880,8712474
1881,8646852
1882,8656540
1883,8641675
1884,8657005
1885,8651753
1886,8654504
1887,8666525
1888,8654437
1889,8670620
1890,8670978
1891,8656952
1892,8684548
1893,8671120
1894,8659206
1895,8654829
1896,8626454
1897,8682126
1898,8664840
1899,8669745
1900,8682266
1901,8709125
1902,8675503
1903,8777177
1904,8675771
1905,8687259
1906,8643510
1907,8955853
1908,8886145
1909,8912714
1910,8914164
1911,8913841
1912,8902287
1913,8926795
1914,8911665
1915,8936952
1916,8912931
1917,8896235
1918,8898162
1919,8919975
1920,9902807
1921,9648480
1922,9591017
1923,9610717
1924,9618002
1925,9606014
1926,9604480
1927,9658286
1928,9555358
1929,9639792
1930,9614360
1931,9588136
1932,9616453
1933,9621165
1934,9649847
1935,9608018
1936,9568982
1937,9621308
1938,9620063
1939,9606098
1940,9614636
1941,9613022
1942,9617557
1943,9573699
1944,9614810
1945,9611771
1946,9478655
1947,8565942
1948,8744311
1949,8917082
1950,8912659
1951,8915441
1952,8923508
1953,8907416
1954,8881744
1955,8815745
1956,8818445
1957,8898116
1958,8861406
1959,8824373
1960,8938934
1961,8899328
1962,9941151
1963,9605886
1964,9572494
1965,9667202
1966,9581844
1967,9626586
1968,9593344
1969,9605081
1970,9611636
1971,9623598
1972,9604050
1973,9614325
1974,9598579
1975,9603248
1976,9627464
1977,9564495
1978,9610183
1979,9660756
1980,9601963
1981,9642757
1982,9597448
1983,9568763
1984,9513711
1985,8583454
1986,8713132
1987,8717602
1988,8675917
1989,8681594
1990,9601638
1991,8654025
1992,8890276
1993,9884958
1994,9616080
1995,9623437
1996,9623156
1997,9586284
1998,9631475
1999,9618576
2000,9596350
2001,9613451
2002,9625083
2003,9487110
2004,9574030
2005,9628415
2006,9591849
2007,9636506
2008,9584520
2009,9680797
2010,9569240
2011,9594449
2012,9616325
2013,9581286
2014,9633209
2015,9602881
2016,9620343
2017,9587573
2018,9640650
2019,9591120
2020,9629943
2021,9602729
2022,9589301
2023,9662471
2024,9555747
2025,9627344
2026,9619543
2027,9612484
2028,9606115
2029,9606791
2030,9606448
2031,9633002
2032,9580916
2033,9610295
2034,9654458
2035,9575441
2036,9664833
2037,9605871
2038,9642741
2039,9577705
2040,9630641
2041,9616913
2042,9585849
2043,9604855
2044,9617616
2045,9581853
2046,9654378
2047,9600905
2048,9607235
2049,9564085
2050,9691537
2051,9566202
2052,9603338
2053,9600276
2054,9508196
2055,9568202
2056,8760087
2057,8904795
2058,9055520
2059,8891805
2060,8931389
2061,8923699
2062,8906306
2063,8931343
2064,8909788
2065,8907956
2066,9030034
2067,8686226
2068,8848938
2069,8913764
2070,8912314
2071,8914491
2072,8910187
2073,8898445
2074,8905992
2075,8912013
2076,8879431
2077,8868480
2078,8846143
2079,8922454
2080,8927853
2081,8899619
2082,8913852
2083,8850858
2084,8676071
2085,8665391
2086,8672148
2087,8663947
2088,8695618
2089,8686835
2090,8675703
2091,8681986
2092,8694767
2093,8689789
2094,8695186
2095,8686670
2096,8664829
2097,8678870
2098,8685298
2099,8657076
2100,8683850
2101,8682408
2102,8682923
2103,8666779
2104,8666793
2105,8694593
2106,8680586
2107,8698537
2108,8691499
2109,8679356
2110,8687396
2111,8693652
2112,8651634
2113,8678738
2114,8676600
2115,8684581
2116,8659695
2117,8701144
2118,8650454
2119,8680920
2120,8677985
2121,8674484
2122,8672061
2123,8677942
2124,8696626
2125,8679248
2126,8679871
2127,8677505
2128,8675074
2129,8673997
2130,8688411
2131,8677948
2132,8683486
2133,8681979
2134,8660685
2135,8680414
2136,8684292
2137,8688101
2138,8698305
2139,8648298
2140,8677400
