seq,rtt_h2m_ns
535,61691391
538,61796144
541,59730237
544,56522607
546,59533855
549,56403395
552,54469165
554,56503505
557,54473051
559,56692444
562,54603510
564,56614073
567,59664847
569,61564145
572,59731757
574,61600749
577,59658496
580,56620109
583,54583136
585,56597721
588,56607453
590,59931773
593,56569447
595,59623344
598,56611285
601,54561787
603,56344438
606,56506278
608,59666772
611,56604711
613,59590453
616,56620724
619,54619080
621,56487349
624,56495445
626,61489943
629,59504426
631,61343259
634,59785677
637,56554343
640,56615822
642,61836514
645,63557532
647,66570749
650,64604360
653,61528965
656,59619686
659,56644289
662,54595538
664,57678493
667,54623607
669,56623557
672,54621777
674,56614163
677,54627199
679,57654017
682,54570380
684,56677397
687,59678097
689,61640140
692,59610018
694,61497829
697,59623127
700,56595568
703,54615070
705,56578937
708,54601948
710,56641934
713,54593344
715,56556786
718,56607543
720,59630236
723,56631406
725,61601879
728,61617060
731,59588916
733,61603977
736,59569684
739,56594786
742,54640195
744,56612301
747,54626699
749,56640952
752,54661763
754,57596868
757,57314809
759,61578893
762,61547037
764,66553821
767,64617071
770,61560026
773,59615079
776,56638224
779,56560875
781,61598087
784,59607134
786,61622645
789,59476996
792,56631076
795,54621022
797,57612630
800,54611706
802,56600563
805,54691997
807,59642992
810,56680252
812,59637175
815,56576212
817,61652070
820,59627531
823,57673113
825,59624716
828,56599734
831,54647916
833,56617169
836,57632780
838,59558661
841,56642958
843,61639077
846,64640347
849,61611223
851,64660423
854,61607935
857,61629908
860,61607239
863,59611474
865,61541086
868,61591059
871,59614730
874,56543101
876,60536622
879,59513607
882,56489537
884,62523433
887,59560610
890,56546392
892,59509723
895,56517402
898,56504514
900,59509288
903,57503775
905,59521461
908,56576379
911,54591557
913,56581842
916,54641843
918,56617436
921,54590523
923,56565846
926,56545202
928,59651373
931,57611705
933,59588242
936,56581170
939,54608108
941,56617132
944,56563829
946,59611816
949,57639934
951,59644851
954,56519582
957,55539800
959,59604500
962,56551942
964,60486347
967,59625466
970,56561895
972,59627588
975,57656254
978,57505129
980,59605658
983,57685073
985,59641346
988,56654225
991,54648333
993,56609249
996,56631157
998,61588315
1001,62595589
1003,67531202
1006,67596932
1009,67674400
1012,67558167
1015,67562887
1018,67511349
1021,67507266
1024,67511250
1027,67604033
1030,67536467
1033,67536869
1036,67509205
1039,67519885
1042,67488259
1045,70511480
1048,72515919
1051,72521052
1054,72523531
1057,72453141
1061,67506641
1064,67531165
1067,67505296
1070,67521633
1073,67521411
1076,67504711
1079,67484695
1082,67452116
1085,70515533
1088,72508404
1091,72498027
1094,72503750
1097,72465020
1101,67507406
1104,67501946
1107,67510112
1110,67487723
1113,67525803
1116,67494103
1119,67517622
1122,67484594
1125,70549979
1128,72503744
1131,72484166
1134,72488490
1137,72507400
1141,67474529
1144,67530805
1147,67496218
1150,67497897
1153,67509807
1156,67443691
1159,67594189
1162,67504480
1165,70627335
1168,72627529
1171,72552387
1174,72581351
1177,72689590
1181,67690159
1184,67647366
1187,67627444
1190,67683163
1193,67681042
1196,67634093
1199,67491619
1202,67572133
1205,70710724
1208,72629479
1211,72690945
1214,72709677
1217,72652849
1221,67709810
1224,67681101
1227,67773878
1230,67604505
1233,67666944
1236,67696099
1239,67659834
1242,67644612
1245,70557744
1248,72635493
1251,72576610
1254,72625358
1257,72634405
1261,67762727
1264,67608389
1267,67656320
1270,67541600
1273,67477159
1276,67531930
1279,67532992
1282,67533461
1285,70639893
1288,72703371
1291,72616495
1294,72506738
1297,72564248
1301,67632895
1304,67548481
1307,67579811
1310,67608037
1313,67591067
1316,67599698
1319,67576951
1322,67623898
1325,70604247
1328,72607158
1331,72639139
1334,72598316
1337,72578379
1341,67604384
1344,67637704
1347,67779605
1350,67666879
1353,67678236
1356,67549900
1359,67609351
1362,67690984
1365,70666164
1368,72592655
1371,72575317
1374,72693980
1377,72724855
1381,67680773
1384,67536589
1387,67532617
1390,67586837
1393,67527324
1396,67639473
1399,67687077
1402,67699639
1405,70604667
1408,72764955
1411,72687630
1414,72556290
1417,72592356
1421,67198483
1424,67513925
1427,67506591
1430,67590642
1433,67573242
1436,67618417
1439,67564321
1442,67589576
1445,70681009
1448,72545769
1451,72581961
1454,72607990
1457,72565580
1461,67550046
1464,67537017
1467,67622447
1470,67756808
1473,67618361
1476,67573700
1479,67653083
1482,67656096
1485,70655788
1488,72564861
1491,72520227
1494,72501947
1497,72433941
1501,67545799
1504,67638297
1507,67624998
1510,67617313
1513,67665037
1516,67639916
1519,67600157
1522,67519196
1525,70536825
1528,72508799
1531,72622293
1534,72621960
1537,72617219
1541,67602707
1544,67577983
1547,67619095
1550,67534663
1553,67600732
1556,67592714
1559,67617671
1562,67636104
1565,70605932
1568,72606048
1571,72612557
1574,72611492
1577,72509581
1581,67529470
1584,67612033
1587,67566848
1590,67596443
1593,67606068
1596,67586744
1599,67668316
1602,67566410
1605,70592529
1608,72660253
1611,72557401
1614,72539253
1617,72655008
1621,67700178
1624,67472008
1627,67559656
1630,67544556
1633,67432588
1636,67718721
1639,67801019
1642,67565751
1645,70556798
1648,72526010
1651,72496484
1654,72561836
1657,72499820
1661,67526473
1664,67471371
1667,67511172
1670,67497502
1673,67514889
1676,67535643
1679,67504712
1682,67523220
1685,70564396
1688,72539138
1691,72497400
1694,72491891
1697,72512904
1701,67517479
1704,67523443
1707,67554953
1710,67509640
1713,67496602
1716,67496502
1719,67525272
1722,67520719
1725,71536140
1728,72540532
1731,72511916
1734,72489904
1737,72518534
1741,67512625
1744,67527238
1747,67521520
1750,67599459
1753,67648195
1756,67522569
1759,67508684
1762,67517199
1765,71518316
1768,72507006
1771,72518044
1774,72491862
1777,72525283
1781,67511954
1784,67516266
1787,67471806
1790,67475205
1793,67461461
1796,67489173
1799,67520796
1802,67532844
1805,70560576
1808,72585527
1811,72513075
1814,72532177
1817,72512030
1821,67516653
1824,67534815
1827,67512411
1830,67526076
1833,67508576
1836,67520536
1839,67542103
1842,67695719
1845,71616084
1848,72545100
1851,72546820
1854,72754926
1857,72595038
1861,67648446
1864,67784995
1867,67750969
1870,67604298
1873,67649342
1876,67722960
1879,67698624
1882,67527647
1885,70505380
1888,72504329
1891,72514135
1894,72596449
1897,72768746
1901,67729048
1904,67781365
1907,67698343
1910,67655764
1913,67646918
1916,67699190
1919,67692529
1922,67671855
1925,70516919
1928,72607816
1931,72697132
1934,72672893
1937,72721949
1941,67634270
1944,67664679
1947,67658671
1950,67608409
1953,67680322
1956,67628092
1959,67640884
1962,67652777
1965,70606948
1968,72481346
1971,72450932
1974,72469315
1977,72595403
1981,67731546
1984,67752801
1987,67663911
1990,67531552
1993,67645040
1996,67627083
1999,67640830
2002,67558259
2005,70491546
2008,72592887
2011,72572679
2014,72670126
2017,72614478
2021,67601572
2024,67641157
2027,67583658
2030,67616931
2033,67587155
2036,67582002
2039,67586616
2042,67603171
2045,71635317
2048,72620905
2051,72606496
2054,72572572
2057,72605450
2061,67626811
2064,67645169
2067,67619135
2070,67685423
2073,67669985
2076,67686271
2079,67585403
2082,67485348
2085,70412342
2088,72723642
2091,72612171
2094,72569890
2097,72614162
2101,67776511
2104,67514113
2107,67605833
2110,67560730
2113,67662100
2116,67586959
2119,67586651
2122,67609462
2125,70551865
2128,72626235
2131,72613788
2134,72850201
2137,72532601
2141,67538104
2144,67780126
2147,67721531
2150,67703585
2153,67573365
2156,67461402
2159,67420312
2162,67603191
2165,71505421
2168,72580911
2171,70518911
2174,72525550
2177,72509152
2181,67518497
2184,67601614
2187,67552665
2190,67608181
2193,67544753
2196,67599948
2199,67616482
2202,67621404
2205,70587806
2208,72756271
2211,72548394
2214,72530711
2217,72527331
2221,67525637
2224,67522586
2227,67528729
2230,67547099
2233,67546308
2236,67527787
2239,67535803
2242,67530379
2245,70534112
2248,72590527
2251,72549402
2254,72653171
2257,72626096
2261,67565854
2264,67474962
2267,67542115
2270,67459330
2273,67554108
2276,67529290
2279,67697929
2282,67746096
2285,70772883
2288,72821661
2291,72558209
2294,72531239
2297,72494866
2301,67524222
2304,67529305
2307,67511044
2310,67514770
2313,67496712
2316,67532936
2319,67501617
2322,67524474
2325,71560875
2328,72535503
2331,72497110
2334,72524390
2337,72483997
2341,67528363
2344,67514725
2347,67523022
2350,67500054
2353,67519932
2356,67611061
2359,67537438
2362,67612946
2365,70454533
2368,72488738
2371,72518265
2374,72504120
2377,72489889
2381,67504719
2384,67531819
2387,67545102
2390,67515978
2393,67656758
2396,67585647
2399,67610998
2402,67653615
2405,71768514
2408,72628117
2411,72588482
2414,72607310
2417,72466736
2421,67558484
2424,67559292
2427,67679635
2430,67446630
2433,67554732
2436,67686456
2439,67675107
2442,67704147
2445,70717261
2448,72686621
2451,72634527
2454,72658363
2457,72685909
2461,67689403
2464,67665223
2467,67707689
2470,67700686
2473,67709021
2476,67664798
2479,67672011
2482,67687397
2485,70648249
2488,72671325
2491,72717518
2494,72664645
2497,72798735
2501,67897325
2504,67818971
2507,67728121
2510,67787483
2513,67740459
2516,67743964
2519,67675145
2522,67754263
2525,70740467
2528,72506765
2531,72510837
2534,72677105
2537,72437093
2541,67545335
2544,67530517
2547,67564914
2550,67521806
2553,67526286
2556,67515622
2559,67500406
2562,67491751
2565,69535851
2568,68541586
2571,67487946
2574,67529160
2577,67491075
2580,67543964
2583,67526906
2586,67569364
2589,67644685
2592,67564067
2595,67699150
2598,67635189
2601,67684622
2604,67535161
2607,67569583
2610,67564230
2613,67585960
2616,67567367
2619,67533569
2622,65827880
2625,64644474
2628,62597827
2631,62549305
2634,62591974
2636,67059993
2639,67553754
2642,65601124
2645,69702971
2648,67523404
2651,67590312
2654,67557561
2657,67530851
2660,67555879
2663,67559197
2666,67532001
2669,67556296
2672,67518854
2675,67508097
2678,67598044
2681,67616365
2684,67614673
2687,67597986
2690,67593129
2693,67623756
2696,67582450
2699,67578733
2702,67600740
2705,67678735
2708,67573428
2711,67635370
2714,67610723
2717,67623866
2720,67609054
2723,67582506
2726,70683743
2729,72653637
2732,72591764
2735,72608346
2738,72613668
2742,67595120
2745,67583090
2748,67588710
2751,67646148
2754,67579194
2757,67610178
2760,67594640
2763,67592183
2766,70758265
2769,72665017
2772,72637069
2775,72743128
2778,72686901
2782,67592406
2785,67584166
2788,67519863
2791,67571394
2794,67621863
2797,67617896
2800,67641243
2803,67640444
2806,70651660
2809,72612164
2812,72574721
2815,72611931
2818,72584245
2822,67583068
2825,67619938
2828,67612803
2831,67620556
2834,67626945
2837,67654763
2840,67586968
2843,67584269
2846,70696742
2849,72595638
2852,72591956
2855,72609250
2858,72575627
2862,67595967
2865,67554860
2868,67626155
2871,67641850
2874,67567773
2877,67594907
2880,67639284
2883,67577590
2886,70719103
2889,72636620
2892,72533736
2895,72598567
2898,72572500
2902,67639420
2905,67621403
2908,67628363
2911,67559229
2914,67504604
2917,67545959
2920,67786728
2923,67753038
2926,70594652
2929,72798677
2932,72716589
2935,72412868
2938,72554963
2942,67646169
2945,67623311
2948,67573344
2951,67564751
2954,67418467
2957,67426842
2960,67507931
2963,67535356
2966,70556150
2969,72525425
2972,72506791
2975,72511512
2978,72485480
2982,67520579
2985,67518965
2988,67514760
2991,67514387
2994,67537088
2997,67531190
3000,67534733
3003,67560005
3006,70558980
3009,72523973
3012,72539109
3015,72513640
3018,72555689
3022,67579160
3025,67508053
3028,67542862
3031,67504596
3034,67503851
3037,67501589
3040,67500726
3043,67521656
3046,70613544
3049,72527671
3052,72492708
3055,72501532
3058,72560483
3062,67554732
3065,67513221
3068,67557662
3071,67676669
3074,67565108
3077,67550828
3080,67538776
3083,67821010
3086,70413764
3089,72857078
3092,72780984
3095,72565721
3098,72609117
3102,67853039
3105,67651522
3108,67731984
3111,67776051
3114,67751418
3117,67665798
3120,67800106
3123,67634887
3126,70666677
3129,72473105
3132,72653214
3135,72498478
3138,72614195
3142,67732955
3145,67586244
3148,67673496
3151,67663915
3154,67721641
3157,67619816
3160,67696319
3163,67652840
3166,70935454
3169,72763256
3172,72623261
3175,72594709
3178,72593497
3182,67629424
3185,67536481
3188,67864534
3191,67754451
3194,67552434
3197,67794736
3200,67762929
3203,67672770
3206,70628254
3209,72696004
3212,72580894
3215,72644567
3218,72614554
3222,67695317
3225,67658289
3228,67693773
3231,67678796
3234,67696024
3237,67670686
3240,67710232
3243,67676508
3246,70777799
3249,72542798
3252,72603414
3255,72679832
3258,72652954
3262,67690149
3265,67685964
3268,67665030
3271,67665734
3274,67652993
3277,67654675
3280,67664639
3283,67692985
3286,70728120
3289,72688727
3292,72685613
3295,72556795
3298,72702500
3302,67672973
3305,67692071
3308,67678233
3311,67688287
3314,67602773
3317,67533394
3320,67543381
3323,67774453
3326,70552071
3329,72500440
3332,72628966
3335,72780436
3338,72463692
3342,67492706
3345,67799204
3348,67609742
3351,67448808
3354,67575081
3357,67539807
3360,67700163
3363,67544565
3366,70582691
3369,72510901
3372,72526535
3375,72510786
3378,72537626
3382,67534251
3385,67536355
3388,67514386
3391,67535768
3394,67546026
3397,67526542
3400,67536359
3403,67500383
3406,70567391
3409,72552290
3412,72531196
3415,72508375
3418,72534752
3422,67542194
3425,67661399
3428,67495069
3431,67514281
3434,67549711
3437,67510358
3440,67453199
3443,67538316
3446,70581412
3449,72623462
3452,72456960
3455,72518845
3458,72653191
3462,67400305
3465,67532424
3468,67545047
3471,67491024
3474,67428826
3477,67507464
3480,67543250
3483,67494575
3486,70455272
3489,72504770
3492,72533928
3495,72422323
3498,72516813
3502,67508586
3505,67651964
3508,67526470
3511,67526233
3514,67604301
3517,67676504
3520,67493596
3523,67641397
3526,70672342
3529,72426707
3532,72492397
3535,72602899
3538,72612301
3542,67445804
3545,67530644
3548,67524022
3551,67439909
3554,67510389
3557,67559658
3560,67665513
3563,67583087
3566,70639657
3569,72796724
3572,72709443
3575,72481538
3578,72865513
3582,67772492
3585,67540061
3588,67545677
3591,67548134
3594,67742850
3597,67602307
3600,67731264
3603,67666568
3606,70576934
3609,72473324
3612,72489761
3615,72489350
3618,72612003
3622,67540680
3625,67621985
3628,67760341
3631,67672017
3634,67685396
3637,67770435
3640,67690759
3643,67518630
3646,70616971
3649,72618601
3652,72441004
3655,72581567
3658,72584120
3661,72621420
3665,67506144
3668,67781322
3671,67635932
3674,67632875
3677,67677086
3680,67738719
3683,67511437
3686,71694545
3689,72680625
3692,72704729
3695,72664549
3698,72668422
3702,67670180
3705,67665806
3708,67714301
3711,67465188
3714,67477594
3717,67511899
3720,67710625
3723,67499979
3726,71562372
3729,72503490
3732,72416614
3735,72450768
3738,72487174
3742,67535557
3745,67501179
3748,67518735
3751,67525165
3754,67531438
3757,67527424
3760,67551002
3763,67528016
3766,71600536
3769,72488326
3772,72425047
3775,72496550
3778,72386064
3782,67389620
3785,65490312
3788,67542302
3791,67599498
3794,67954257
3797,67613545
3800,67557111
3803,67693614
3806,71568598
3809,72624395
3812,72639007
3815,72542368
3818,72501217
3822,67526295
3825,67548996
3828,67503258
3831,67525112
3834,67530014
3837,67574687
3840,67882057
3843,67846457
3846,71512380
3849,72649059
3852,70475356
3855,72341034
3858,72544619
3862,67682547
3865,67863829
3868,67867589
3871,67791193
3874,67808438
3877,67796588
3880,67747904
3883,67741040
3886,71725820
3889,72665082
3892,72707879
3895,72707442
3898,72671832
3902,67639133
3905,67655866
3908,67678860
3911,67714559
3914,67970928
3917,68059272
3920,67484029
3923,67515462
3926,70432697
3929,72556143
3932,72647199
3935,72703489
3938,72604676
3942,67673374
3945,67639519
3948,67637290
3951,67623137
3954,67589407
3957,67638827
3960,67619659
3963,67604988
3966,71590874
3969,72736139
3972,72741134
3975,72698924
3978,72718398
3982,67474776
3985,67642908
3988,67648399
3991,67688281
3994,67658888
3997,67708066
4000,67732710
4003,67744878
4006,71664561
4009,72719158
4012,72730037
4015,72648345
4018,72667685
4022,67718105
4025,67725683
4028,67588041
4031,67660607
4034,67546063
4037,67546740
4040,67563782
4043,67767819
4046,71703121
4049,72788244
4052,72752506
4055,72730412
4058,72711382
4062,67636945
4065,67676338
4068,67770406
4071,67622174
4074,67675706
4077,67706066
4080,67687381
4083,67670247
4086,71724053
4089,72730733
4092,72642800
4095,72678239
4098,72672907
4102,67689559
4105,67704730
4108,67642157
4111,67724381
4114,67667161
4117,67716189
4120,67662452
4123,67675783
4126,71646063
4129,72667902
4132,72741328
4135,72710757
4138,72639677
4142,67725394
4145,67820683
4148,67679181
4151,67691443
4154,67515073
4157,67596257
4160,67506081
4163,67635334
4166,71747447
4169,72794523
4172,72782268
4175,72782740
4178,72852740
4182,67604839
4185,67796169
4188,67811842
4191,67751150
4194,67799573
4197,67798000
4200,67773353
4203,67789539
4206,71726883
4209,72784061
4212,72790872
4215,72843508
4218,72687362
4222,67727351
4225,67795131
4228,67805360
4231,67644557
4234,67781453
4237,67788778
4240,67717018
4243,67784909
4246,71755520
4249,72716556
4252,72759602
4255,72725017
4258,72745183
4262,67795666
4265,67783015
4268,67774642
4271,67751029
4274,67681106
4277,67478501
4280,67448743
4283,67487169
4286,71682465
4289,72687534
4292,72853513
4295,72789937
4298,72712358
4302,67736066
4305,67758769
4308,67654753
4311,67781607
4314,67770043
4317,67775936
4320,67768524
4323,67763940
4326,71727890
4329,72688342
4332,72711014
4335,72690323
4338,72627615
4342,67597273
4345,67731892
4348,67850302
4351,67804929
4354,67673385
4357,67787385
4360,67757528
4363,67653472
4366,71762849
4369,72803598
4372,72683073
4375,72725401
4378,72696594
4382,67699877
4385,67630841
4388,67640212
4391,67700630
4394,67630824
4397,67579914
4400,67607529
4403,67449378
4406,71320713
4409,72699049
4412,72688393
4415,72643737
4418,72607276
4422,67632684
4425,67658883
4428,67635182
4431,67621630
4434,67601154
4437,67605821
4440,67850066
4443,67635730
4446,71521425
4449,72530109
4452,72490645
4455,72532727
4458,72519723
4462,67560424
4465,67522985
4468,67490679
4471,67515522
4474,67480458
4477,67512662
4480,67527606
4483,67527410
4486,71483709
4489,72481113
4492,72516608
4495,72492019
4498,72518769
4502,67509788
4505,67510062
4508,67514379
4511,67496552
4514,67578631
4517,67506146
4520,67520787
4523,67512483
4526,71766410
4529,72617336
4532,72718356
4535,72628096
4538,72737926
4542,67605264
4545,67675545
4548,67673099
4551,67571956
4554,67611418
4557,67732951
4560,67603496
4563,67659238
4566,71711128
4569,72652683
4572,72691329
4575,72673288
4578,72727207
4582,67626502
4585,67604332
4588,67591926
4591,67686502
4594,67693503
4597,67665689
4600,67728485
4603,67732570
4606,71687660
4609,72641077
4612,72635920
4615,72599768
4618,72573458
4622,67596788
4625,67737732
4628,67600787
4631,67606946
4634,67641136
4637,67580234
4640,67578160
4643,67622351
4646,71748941
4649,72568070
4652,72508808
4655,72509044
4658,72527635
4662,67495133
4665,67539554
4668,67498773
4671,67516547
4674,67527156
4677,67489252
4680,67565859
4683,67528175
4686,71529673
4689,72512223
4692,72524182
4695,72499439
4698,72505889
4702,67465749
4705,67532267
4708,67487950
4711,67511274
4714,67524516
4717,67516301
4720,67498629
4723,67489608
4726,71523754
4729,72499319
4732,72502605
4735,72643136
4738,72634301
4742,67662433
4745,67595247
4748,67622370
4751,67591881
4754,67649046
4757,67671452
4760,67593889
4763,67592567
4766,71584352
4769,72637815
4772,72665906
4775,72606080
4778,72657466
4782,67609443
4785,67578497
4788,67619174
4791,67626174
4794,67622715
4797,67558686
4800,67571437
4803,67604277
4806,71640746
4809,72699811
4812,72629362
4815,72601053
4818,72616011
4822,67600701
4825,67604006
4828,67694197
4831,67601288
4834,67665223
4837,67572448
4840,67604320
4843,67597043
4846,71635970
4849,72630221
4852,72539109
4855,72511630
4858,72478194
4862,67509656
4865,67517138
4868,67514019
4871,67565405
4874,67513615
4877,67515537
4880,67514664
4883,67508634
4886,71517549
4889,72481803
4892,72496890
4895,72508949
4898,72479098
4902,67507577
4905,67524388
4908,67513561
4911,67546213
4914,67503764
4917,67530214
4920,67498401
4923,67524531
4926,71480949
4929,72494680
4932,72472527
4935,72503387
4938,72590182
4942,67597250
4945,67648485
4948,67569400
4951,67629775
4954,67629368
4957,67635598
4960,67704938
4963,67588527
4966,71586619
4969,72652448
4972,72602094
4975,72571201
4978,72596914
4982,67696196
4985,67622090
4988,67600099
4991,70730285
4994,73845537
4997,76656732
