seq,rtt_h2m_ns
211,7976699
212,7940202
213,7974622
214,7934732
215,7978451
216,7999088
217,8002504
218,8028112
219,7985016
220,7832563
221,8023530
222,7988548
223,7974066
224,8018430
225,7950954
226,7995778
227,7918654
228,7969822
229,7965544
230,7967947
231,7980394
232,7941527
233,7917086
234,7852265
235,7844395
236,7830814
237,8943013
238,7861698
239,7890509
240,7931545
241,7916482
242,7908065
243,7941657
244,7966059
245,7987674
246,7997917
247,7951821
248,7959400
249,7988812
250,7941099
251,7977985
252,7929436
253,7960787
254,7964458
255,7930034
256,7904602
257,8000109
258,8013958
259,7945000
260,7934005
261,7954746
262,7978845
263,7957212
264,7946303
265,7986284
266,7966309
267,7944530
268,7890455
269,8690393
270,7781123
271,7799579
272,7781955
273,7773883
274,7775505
275,7864244
276,7829407
277,7878625
278,7841965
279,7881005
280,7879430
281,7898800
282,7911111
283,7891302
284,7862760
285,7878853
286,7911199
287,7881169
288,7866238
289,7812044
290,7842675
291,7873869
292,7852583
293,7869597
294,7851315
295,7878981
296,7820542
297,7860617
298,7856616
299,7944304
300,7848925
301,7904522
302,7861627
303,7925668
304,7857658
305,7895123
306,7911044
307,7850416
308,7871638
309,7856467
310,7887633
311,7889943
312,7919706
313,7854162
314,7885359
315,7922128
316,7885687
317,7904611
318,7857309
319,7870924
320,7856833
321,7922055
322,7865977
323,7835249
324,7868994
325,7927205
326,7882625
327,7880298
328,7860583
329,7864622
330,7895669
331,7889371
332,7907586
333,7886490
334,7853971
335,7840377
336,7872824
337,7869492
338,7844140
339,7879929
340,7833814
341,7858825
342,7849772
343,7831284
344,7847945
345,7865919
346,7844282
347,7856781
348,7849080
349,7846686
350,7878118
351,7902167
352,7873192
353,7891426
354,7847953
355,7843817
356,8871390
357,7905575
358,7819735
359,7823749
360,7846681
361,7884773
362,7834657
363,7886565
364,7878540
365,7854574
366,7847094
367,7803054
368,7834311
369,7837812
370,7853375
371,7847336
372,7864195
373,7826734
374,7860065
375,7876792
376,7894817
377,7899684
378,7868316
379,7892223
380,7883707
381,7879742
382,7875499
383,7898090
384,8886572
385,8900757
386,7865348
387,7940677
388,7849793
389,8816471
390,7791586
391,7792642
392,7810128
393,7822862
394,7800569
395,7896998
396,7877120
397,7867194
398,7862308
399,7887752
400,7883208
401,7899957
402,7897631
403,7918781
404,7853672
405,7875826
406,7881442
407,7859791
408,7881651
409,7897691
410,7881643
411,7856671
412,7883620
413,7849843
414,7866327
415,7902514
416,7883283
417,7892669
418,7878169
419,7848155
420,7849938
421,7858899
422,7918660
423,7853261
424,7846926
425,7882742
426,7870605
427,7875989
428,7878449
429,7880191
430,7898540
431,7850744
432,7860969
433,7918449
434,7888849
435,7867696
436,7877437
437,7874574
438,7890021
439,7860173
440,7864676
441,7904192
442,7902391
443,7948067
444,7845113
445,7837939
446,7830088
447,7899205
448,7866844
449,7884853
450,7932654
451,7845555
452,7872528
453,7826450
454,7856822
455,7855372
456,7908809
457,7775598
458,7752676
459,7768900
460,7730298
461,7762589
462,7769997
463,7768132
464,7775356
465,7821220
466,7855689
467,7849115
468,7853867
469,7811686
470,7879903
471,7896657
472,7881693
473,7879496
474,7843777
475,7860607
476,7874463
477,7835736
478,7851716
479,7907213
480,7858052
481,7854238
482,7870587
483,7861486
484,7864705
485,7914532
486,7884330
487,7860622
488,7850363
489,7844960
490,7855376
491,7879906
492,7829961
493,7853306
494,7863296
495,7831936
496,7868172
497,7856646
498,7906148
499,7829903
500,7856719
501,7894111
502,7870464
503,7834248
504,7852374
505,7857750
506,7868571
507,8866715
508,7808935
509,7823428
510,7778598
511,7739823
512,7770113
513,7799075
514,7821881
515,7868861
516,7877095
517,7885584
518,7889254
519,7914738
520,7856829
521,7851465
522,7856674
523,7937382
524,7889866
525,7922391
526,7902042
527,7889188
528,7905413
529,7962284
530,8247407
531,8090221
532,7797960
533,7815098
534,7679909
535,7584198
536,7697384
537,7676856
538,8813657
539,7713637
540,7828823
541,8787768
542,7747042
543,7805046
544,7819385
545,7930048
546,7887197
547,7868579
548,7878097
549,7899317
550,7845116
551,7877137
552,7817882
553,7844167
554,7867806
555,7856449
556,7864934
557,7902953
558,7866679
559,7805703
560,7982130
561,7877143
562,7802614
563,7816112
564,7797021
565,7801023
566,7800676
567,7894126
568,7746324
569,7764777
570,7815155
571,7778641
572,7840949
573,7875479
574,7969139
575,8049814
576,7987222
577,8935250
578,7941948
579,9033544
580,7927985
581,7932167
582,7951842
583,8948011
584,7935970
585,8978681
586,7946836
587,7951454
588,7902419
589,7956247
590,8942619
591,8011547
592,7941685
593,8931451
594,7955580
595,9022237
596,8950039
597,7892722
598,7969710
599,8875649
600,8964033
601,7919781
602,7968378
603,7952491
604,7930175
605,8899924
606,7945372
607,7939756
608,7953937
609,8936422
610,7907828
611,7952257
612,7956492
613,7969784
614,7908940
615,8963386
616,8976472
617,8923935
618,7953905
619,7955301
620,8011130
621,8905324
622,8922572
623,7961196
624,7948126
625,7929184
626,7939762
627,8107565
628,7883723
629,7796523
630,7808159
631,7853363
632,7791273
633,7796354
634,7834107
635,7806263
636,7790650
637,7810202
638,7814017
639,7808406
640,8845295
641,8853997
642,7930231
643,7908159
644,7855222
645,7861171
646,7861258
647,7835998
648,7862388
649,7817044
650,7823763
651,7812432
652,7760897
653,7701489
654,7700534
655,7737893
656,7759848
657,7794742
658,7841272
659,7837608
660,7833666
661,7849549
662,7845153
663,7921012
664,7830786
665,7907132
666,7923336
667,7821698
668,7944569
669,7813674
670,7847269
671,7805902
672,7936123
673,7845082
674,7822101
675,7833990
676,7809787
677,7861911
678,8827213
679,7809610
680,7879707
681,7838526
682,7848813
683,7796111
684,7721551
685,7761542
686,7756794
687,7824945
688,7791993
689,7881598
690,7817820
691,7797554
692,7815638
693,7890783
694,7832155
695,7845182
696,7866779
697,7838612
698,7893250
699,7817469
700,7857060
701,7852792
702,7820177
703,7820198
704,7816843
705,7900846
706,7884618
707,7859713
708,7909272
709,7961058
710,7855720
711,7946846
712,7953498
713,7838114
714,7792890
715,7825306
716,7877827
717,7909744
718,7914862
719,7829399
720,7855104
721,7859889
722,7852009
723,7818847
724,7789479
725,7922376
726,7831972
727,7871638
728,7801227
729,7862700
730,7836623
731,7842941
732,7857406
733,7802759
734,7828738
735,7860626
736,7884239
737,7808248
738,7812793
739,7851802
740,7847011
741,7869191
742,7811754
743,7867064
744,7868941
745,7825543
746,8810256
747,7836395
748,7837559
749,7766723
750,7794944
751,7824455
752,7775846
753,7866881
754,7817458
755,7842948
756,7877078
757,7889547
758,7800881
759,7827650
760,8836644
761,7799204
762,7885571
763,7965660
764,7847184
765,7936858
766,7845972
767,7904272
768,7827525
769,7853520
770,7921756
771,8841950
772,7866189
773,7852678
774,7949666
775,7835488
776,7832799
777,7825422
778,7843803
779,7852491
780,7842903
781,7874771
782,7839501
783,7881379
784,7863302
785,8803577
786,7834690
787,7852385
788,7817214
789,7970421
790,7852696
791,7844111
792,7884992
793,8873895
794,7825863
795,7866892
796,7846937
797,7845988
798,7918488
799,7818035
800,7812330
801,7799605
802,7879053
803,7870766
804,7837570
805,7848308
806,7807210
807,7798620
808,7804791
809,7828745
810,7817503
811,7850124
812,7844545
813,7814950
814,8785463
815,7847253
816,7809662
817,7889174
818,7819044
819,7864053
820,7826931
821,7804291
822,7810822
823,7808008
824,7801121
825,7779441
826,7786716
827,7783246
828,7832403
829,7862180
830,7783211
831,7808607
832,8100099
833,7929338
834,7919214
835,8919752
836,7845809
837,7849063
838,8063108
839,8731735
840,7846114
841,7841137
842,7838324
843,7910086
844,7912145
845,7867603
846,7851615
847,7895893
848,7862115
849,7883662
850,7879619
851,8872842
852,7874882
853,7808343
854,7839504
855,7891895
856,7870057
857,7886838
858,7861343
859,7815882
860,7878247
861,7828899
862,7865243
863,7867176
864,7830630
865,7858584
866,7878934
867,7951876
868,8092482
869,8910469
870,7971386
871,9010827
872,8627643
873,7849818
874,7852653
875,7799919
876,7866725
877,7849901
878,7849289
879,7860224
880,7857483
881,7840145
882,7871805
883,7916792
884,7810950
885,7851590
886,7868477
887,7866203
888,7866259
889,7866196
890,7840984
891,7814256
892,7893836
893,7888009
894,7837759
895,7838554
896,8860308
897,8923817
898,7878380
899,7815660
900,7876870
901,7852245
902,7830389
903,7873191
904,7821842
905,7880552
906,7848358
907,7844667
908,7846940
909,7892256
910,7835909
911,8856180
912,7831910
913,7852825
914,7868526
915,7820935
916,7862576
917,7872309
918,7863626
919,7878761
920,7869873
921,7863859
922,7857566
923,7827852
924,7891542
925,7862016
926,7868074
927,7910133
928,7830001
929,7841755
930,7863377
931,7868292
932,7845983
933,7837312
934,7840969
935,7860548
936,7868524
937,7852272
938,7876028
939,7841018
940,7906738
941,7852192
942,7879585
943,7864188
944,7844469
945,8838918
946,7866565
947,7834167
948,7866512
949,7901047
950,7914461
951,7871671
952,7815891
953,7951920
954,7963743
955,7957328
956,7863196
957,7814173
958,7868150
959,7858650
960,7857539
961,7854457
962,7853441
963,7824334
964,7852368
965,7852768
966,7840723
967,7913818
968,7826078
969,7871177
970,7820954
971,7870255
972,7862466
973,7851132
974,7903701
975,7841642
976,7852665
977,7846730
978,7876822
979,7818280
980,7816119
981,7822860
982,7828868
983,7860038
984,7838353
985,8855764
986,7824269
987,7869665
988,7919129
989,7858507
990,7894666
991,7858237
992,7846007
993,7845082
994,7849300
995,7846776
996,7851722
997,7857418
998,7857980
999,7826866
1000,8825848
1001,8903624
1002,8856410
1003,8907907
1004,8859636
1005,8885937
1006,8868071
1007,8841613
1008,8885744
1009,8863389
1010,8884956
1011,8879369
1012,8872368
1013,8812835
1014,8862071
1015,8843964
1016,8943584
1017,8872567
1018,8833487
1019,8851124
1020,8869019
1021,8867356
1022,8887749
1023,8885635
1024,8893319
1025,8894844
1026,8883883
1027,8873078
1028,8948859
1029,8887240
1030,8873553
1031,8849111
1032,8911788
1033,8876794
1034,8848519
1035,8865683
1036,8911368
1037,8832334
1038,8854038
1039,8878711
1040,8847655
1041,8942298
1042,8808173
1043,8809462
1044,8798038
1045,8818943
1046,8835167
1047,8798806
1048,8876142
1049,8863425
1050,8838448
1051,8851255
1052,8799075
1053,8794062
1054,8787513
1055,8854831
1056,8923095
1057,8810463
1058,8849786
1059,8819322
1060,8843974
1061,8848941
1062,8880190
1063,8925055
1064,8859341
1065,8836029
1066,8860467
1067,8835619
1068,8828887
1069,8842782
1070,8803376
1071,8824131
1072,8861325
1073,8817090
1074,8906447
1075,8833525
1076,8807152
1077,8874653
1078,8863391
1079,8850657
1080,8900003
1081,8880714
1082,8833051
1083,8771783
1084,8813970
1085,8800005
1086,8794586
1087,8803471
1088,8854534
1089,8809670
1090,8842325
1091,8864428
1092,8843266
1093,8800806
1094,8850400
1095,8825806
1096,8840005
1097,8850073
1098,8845111
1099,8826115
1100,8823323
1101,8829741
1102,8780110
1103,8837027
1104,8826286
1105,8776331
1106,8844313
1107,8817705
1108,9116334
1109,8825981
1110,8945014
1111,8910606
1112,8818749
1113,8891534
1114,8859484
1115,8975867
1116,8888991
1117,8904587
1118,8899062
1119,8942613
1120,8839658
1121,8859151
1122,9009326
1123,8905837
1124,8861693
1125,8901910
1126,8946611
1127,8876054
1128,8886387
1129,8975154
1130,8910043
1131,8907558
1132,8851410
1133,8853045
1134,8899226
1135,8921862
1136,8958531
1137,8946744
1138,8994577
1139,9090360
1140,8926951
1141,8928074
1142,8750490
1143,8863185
1144,8850023
1145,8824260
1146,8824960
1147,8859965
1148,8848337
1149,8804942
1150,8831722
1151,8828849
1152,8815606
1153,9879782
1154,8830756
1155,8768955
1156,8794925
1157,8772006
1158,8895256
1159,8821010
1160,8831868
1161,8856392
1162,8843004
1163,8854726
1164,8737314
1165,8878690
1166,8829071
1167,8842346
1168,8842792
1169,8800673
1170,8855344
1171,8833085
1172,8836366
1173,8810389
1174,8898181
1175,8844535
1176,8799369
1177,8829329
1178,9004985
1179,8964157
1180,8850688
1181,8942771
1182,8851335
1183,9035882
1184,8939875
1185,8981158
1186,8885656
1187,9033486
1188,8928601
1189,8890947
1190,8925496
1191,8959344
1192,8898167
1193,8896574
1194,8944318
1195,8939161
1196,8881967
1197,8867913
1198,8922059
1199,8871782
1200,8832959
1201,8923754
1202,8896606
1203,8867822
1204,8903648
1205,8871612
1206,8816247
1207,8901611
1208,8843107
1209,8904138
1210,8876649
1211,8921625
1212,9006293
1213,8976078
1214,8921100
1215,8894015
1216,8979455
1217,8857429
1218,9004249
1219,8978182
1220,8913460
1221,9064021
1222,8882541
1223,8857943
1224,8903281
1225,8982552
1226,8939810
1227,8968729
1228,8897213
1229,8976199
1230,8788234
1231,8904796
1232,8859200
1233,8827612
1234,8959636
1235,8818882
1236,8831240
1237,8832575
1238,8871213
1239,8999165
1240,8762936
1241,8783840
1242,8827814
1243,8827031
1244,8830205
1245,8850564
1246,8824565
1247,8892547
1248,8690201
1249,8862408
1250,8849479
1251,8744571
1252,8877694
1253,8823266
1254,8820799
1255,8862654
1256,9038707
1257,8900031
1258,8959728
1259,8870940
1260,8925938
1261,8924975
1262,8922454
1263,8945109
1264,8915456
1265,8917723
1266,8948332
1267,8894886
1268,8932016
1269,8792300
1270,8787654
1271,8843124
1272,8852578
1273,8784154
1274,8817968
1275,8824986
1276,8853062
1277,8812950
1278,8850969
1279,8958985
1280,8922966
1281,8842118
1282,8850481
1283,8853259
1284,8893471
1285,8914873
1286,8787657
1287,8802322
1288,8823345
1289,8829347
1290,8808747
1291,8845228
1292,8795943
1293,8814611
1294,8821920
1295,8801404
1296,8869885
1297,8833061
1298,8881211
1299,8835414
1300,8844166
1301,8838217
1302,8816419
1303,8855281
1304,8840666
1305,8860336
1306,8889778
1307,8803121
1308,8862433
1309,8839728
1310,8801365
1311,8839230
1312,8847985
1313,8915541
1314,8822448
1315,8834831
1316,8827086
1317,8901643
1318,8835443
1319,8843366
1320,8822625
1321,8837303
1322,8819204
1323,8895144
1324,8837242
1325,8840274
1326,8834625
1327,8924382
1328,8840421
1329,8820771
1330,8779173
1331,8810738
1332,8799477
1333,8827977
1334,8828363
1335,8805034
1336,8900570
1337,8855400
1338,8796936
1339,8839734
1340,8870400
1341,8778450
1342,8785493
1343,8872950
1344,8842687
1345,8866134
1346,8864545
1347,8842602
1348,8917711
1349,8787384
1350,8804332
1351,8843353
1352,8920754
1353,8907886
1354,8821317
1355,8899642
1356,8881268
1357,8857304
1358,8836458
1359,8843063
1360,9061093
1361,9001170
1362,9005978
1363,8935095
1364,8929150
1365,8947842
1366,8917548
1367,8826175
1368,8900157
1369,8997365
1370,9158515
1371,8885863
1372,8782501
1373,8819557
1374,8823589
1375,8834896
1376,8812221
1377,8825158
1378,8863111
1379,8821906
1380,8801967
1381,8892364
1382,8837540
1383,8897453
1384,8824306
1385,8973703
1386,8911040
1387,8840137
1388,8819248
1389,8824454
1390,8866174
1391,8840744
1392,8860195
1393,8846079
1394,8884623
1395,8836192
1396,8865539
1397,8818593
1398,8816555
1399,8861815
1400,8877335
1401,8800693
1402,8825041
1403,8879288
1404,8765792
1405,8817772
1406,8802202
1407,8864496
1408,8851957
1409,8815785
1410,8797014
1411,8851090
1412,8807401
1413,8865050
1414,8817296
1415,8886519
1416,8821279
1417,8827663
1418,8762283
1419,8825937
1420,8889953
1421,8825768
1422,8853908
1423,8829402
1424,8809643
1425,8835347
1426,8832049
1427,8822721
1428,8804918
1429,8816212
1430,8822560
1431,8816964
1432,8864723
1433,8928256
1434,8767746
1435,8776848
1436,8726056
1437,9125857
1438,9125022
1439,8950326
1440,8950722
1441,8973930
1442,9008483
1443,9060880
1444,8935882
1445,8942822
1446,9024842
1447,8940741
1448,9039968
1449,8969405
1450,8960318
1451,8923481
1452,8882550
1453,8846610
1454,8895058
1455,8938326
1456,8928931
1457,8953739
1458,8949312
1459,8997411
1460,8935815
1461,8910311
1462,8876358
1463,8856798
1464,8979016
1465,8892332
1466,9000436
1467,8968446
1468,9068603
1469,8784740
1470,8855099
1471,8922252
1472,8823744
1473,8862510
1474,8859445
1475,8822087
1476,8910864
1477,8812867
1478,8824455
1479,8828518
1480,8893841
1481,8863194
1482,8847646
1483,8871062
1484,8829182
1485,8695996
1486,8819141
1487,8804664
1488,8842018
1489,8819390
1490,8830267
1491,8933650
1492,8836830
1493,8845499
1494,8801980
1495,8834224
1496,8811559
1497,8845966
1498,8847134
1499,8882627
1500,8862687
1501,8829821
1502,8814804
1503,8824798
1504,8823319
1505,8841455
1506,8809208
1507,8788688
1508,8834080
1509,8822544
1510,8826728
1511,8809517
1512,8822887
1513,8816490
1514,8833609
1515,8834778
1516,8854743
1517,8827548
1518,8851046
1519,8820929
1520,8857874
1521,8806958
1522,8805397
1523,8887173
1524,8864975
1525,8816433
1526,8813850
1527,8813611
1528,8815481
1529,8865741
1530,8777614
1531,8831158
1532,8813370
1533,8821857
1534,8830468
1535,8861904
1536,8844034
1537,8841678
1538,8816694
1539,8841486
1540,8866864
1541,8842768
1542,8854616
1543,8874709
1544,8833582
1545,8861645
1546,8801091
1547,8831318
1548,8811563
1549,8834178
1550,8849445
1551,8851354
1552,8857445
1553,8855468
1554,8840556
1555,8851210
1556,8842363
1557,8914362
1558,8817924
1559,8863239
1560,8816702
1561,8834680
1562,8791343
1563,8842997
1564,8811649
1565,8824256
1566,8806782
1567,8820425
1568,8804189
1569,8804693
1570,8799581
1571,8809368
1572,8821728
1573,8843497
1574,8865956
1575,8855251
1576,8847432
1577,8828797
1578,8822588
1579,8827699
1580,8817803
1581,8813941
1582,8849267
1583,8851942
1584,8807661
1585,8945996
1586,8832164
1587,8828133
1588,8843670
1589,8887060
1590,8807975
1591,8930840
1592,8877233
1593,8820859
1594,8911405
1595,8831801
1596,8775980
1597,8883456
1598,8831846
1599,8814245
1600,8775192
1601,8832044
1602,8820521
1603,8845692
1604,8812940
1605,8822681
1606,8837707
1607,8822382
1608,8821983
1609,8826522
1610,8787449
1611,8830354
1612,8861763
1613,8824740
1614,8816878
1615,8836775
1616,8881384
1617,8841606
1618,8918786
1619,8902050
1620,8942619
1621,8807959
1622,8972790
1623,8830754
1624,8859201
1625,8835400
1626,8844013
1627,8833947
1628,8940568
1629,8840546
1630,9006786
1631,8815369
1632,8889182
1633,8827479
1634,8954636
1635,8943685
1636,8930382
1637,8811266
1638,8831790
1639,8804341
1640,8941556
1641,8842109
1642,9012938
1643,8840455
1644,8905381
1645,8847845
1646,8883031
1647,8832185
1648,8862566
1649,8855905
1650,8959035
1651,8845463
1652,8944783
1653,8846364
1654,8932127
1655,8841555
1656,8924118
1657,8867573
1658,8988772
1659,8927425
1660,9031702
1661,8835560
1662,8983693
1663,8860229
1664,8965127
1665,8936949
1666,8905195
1667,8824465
1668,8861074
1669,8816809
1670,8878671
1671,8838076
1672,8840199
1673,8833122
1674,8844119
1675,8789832
1676,8968816
1677,8907535
1678,8865053
1679,8864893
1680,8911222
1681,8894475
1682,8856063
1683,8911205
1684,8915334
1685,8836854
1686,8921000
1687,8838388
1688,8808864
1689,8878128
1690,8916190
1691,8822989
1692,8946729
1693,8804587
1694,8873486
1695,8812659
1696,8954874
1697,8846446
1698,8932502
1699,8862282
1700,9035027
1701,8806030
1702,8974917
1703,8836199
1704,8902157
1705,8882557
1706,8878356
1707,8828872
1708,8949318
1709,8866567
1710,8852380
1711,8889099
1712,8945836
1713,8862035
1714,8919388
1715,8931133
1716,8819726
1717,8846259
1718,8894558
1719,8836210
1720,8978610
1721,8850317
1722,8902939
1723,8825291
1724,8924085
1725,8907765
1726,8913505
1727,8903642
1728,8859263
1729,8960655
1730,8878632
1731,8842292
1732,8914042
1733,8948778
1734,8904491
1735,8837376
1736,8817661
1737,8853609
1738,8833864
1739,8910238
1740,8932639
1741,8865338
1742,8907916
1743,8840791
1744,8883788
1745,8876885
1746,8976379
1747,8889485
1748,8840534
1749,8869961
1750,8867396
1751,8880969
1752,8943200
1753,8830566
1754,8801845
1755,8867933
1756,8915031
1757,8885147
1758,8837053
1759,8836565
1760,8880396
1761,8886594
1762,8892709
1763,8858648
1764,8955230
1765,8782496
1766,8872681
1767,8826846
1768,8927480
1769,8872771
1770,8889378
1771,10025514
1772,9031460
1773,8849898
1774,8889800
1775,8925932
1776,8835586
1777,8950097
1778,8897660
1779,8835006
1780,8932281
1781,8813777
1782,8851803
1783,8862413
1784,8835524
1785,8818454
1786,8908809
1787,8827259
1788,8977296
1789,8916727
1790,8951164
1791,8865842
1792,8842090
1793,8849996
1794,8961805
1795,8967179
1796,8931328
1797,8889860
1798,9001970
1799,8885522
1800,8970838
1801,8838555
1802,8813864
1803,8833897
1804,8875120
1805,8906428
1806,8913186
1807,8840459
1808,8812307
1809,8869376
1810,8944327
1811,8861342
1812,8996710
1813,8897707
1814,8904424
1815,8846572
1816,8948114
1817,8862715
1818,8894180
1819,8854518
1820,8878499
1821,8853143
1822,8872356
1823,8851707
1824,8877768
1825,8883004
1826,8990220
1827,8834107
1828,8875412
1829,8957384
1830,8922488
1831,8872752
1832,8878094
1833,8887918
1834,8953137
1835,8847809
1836,8869735
1837,8844468
1838,8930218
1839,8802386
1840,8936233
1841,8878300
1842,8883202
1843,8780859
1844,8823049
1845,8868250
1846,8890358
1847,8852201
1848,8862153
1849,8831572
1850,8872686
1851,8841887
1852,8818896
1853,8846293
1854,8946838
1855,8894170
1856,9002078
1857,8902000
1858,8794928
1859,8805033
1860,8989343
1861,8819567
1862,8917687
1863,8823103
1864,8909075
1865,8808828
1866,8831305
1867,8903516
1868,8819904
1869,8816457
1870,8834783
1871,8798995
1872,8928433
1873,8992899
1874,8951638
1875,8821304
1876,8922650
1877,8830657
1878,8905378
1879,8847984
1880,8953666
1881,8807627
1882,8803584
1883,8878464
1884,8791572
1885,8850751
1886,8763280
1887,8784757
1888,8809134
1889,8800295
1890,8908652
1891,8900450
1892,8962170
1893,8891054
1894,8933032
1895,8931157
1896,8861885
1897,8879406
1898,8907369
1899,8886329
1900,8855835
1901,8828374
1902,8806101
1903,8977873
1904,8912748
1905,8869881
1906,8816001
1907,8907981
1908,8833525
1909,8895431
1910,8914157
1911,8868780
1912,8868404
1913,8971704
1914,8967397
1915,8959144
1916,8950220
1917,8854717
1918,8930705
1919,8893383
1920,9824162
1921,8900987
1922,8957646
1923,8879260
1924,8942933
1925,8970917
1926,8879338
1927,8882688
1928,8937444
1929,8894075
1930,8951476
1931,8840866
1932,8890820
1933,8816104
1934,8834942
1935,8916953
1936,8842403
1937,8814574
1938,8849562
1939,8866796
1940,8919144
1941,8916754
1942,8902885
1943,8896164
1944,8930183
1945,8955434
1946,8929707
1947,8857907
1948,8855895
1949,9972373
1950,8852439
1951,8680688
1952,8871824
1953,8864309
1954,8900447
1955,8916548
1956,8895107
1957,9010033
1958,8947571
1959,8934487
1960,8860395
1961,8854792
1962,8886959
1963,8877552
1964,8941579
1965,8826762
1966,8836432
1967,8851895
1968,8914753
1969,9028879
1970,8880337
1971,8874057
1972,8899135
1973,8897973
1974,8888830
1975,8778742
1976,8863685
1977,8859415
1978,8831794
1979,8862935
1980,8878221
1981,8891800
1982,8885973
1983,8860648
1984,8940353
1985,8846969
1986,8900326
1987,8835675
1988,8903415
1989,8823664
1990,8919834
1991,9003219
1992,9042580
1993,8864767
1994,8888216
1995,9008951
1996,8918371
1997,8970499
1998,8940731
1999,8840149
2000,8832786
2001,8874761
2002,8916325
2003,8923141
2004,8948277
2005,8980906
2006,8952676
2007,8954548
2008,8892360
2009,8870072
2010,8941519
2011,8852155
2012,8876300
2013,8884025
2014,8830453
2015,8910933
2016,8835914
2017,8918879
2018,8909658
2019,8900080
2020,8864370
2021,8864056
2022,8901517
2023,8937781
2024,8885790
2025,8842419
2026,8900914
2027,8938144
2028,8888120
2029,8892599
2030,8847790
2031,8886772
2032,8719378
2033,8758893
2034,8761319
2035,8697115
2036,8666658
2037,8781448
2038,8739400
2039,8780068
2040,8758300
2041,8767342
2042,8761292
2043,8848932
2044,8763094
2045,8788344
2046,8785652
2047,8806294
2048,8820728
2049,8748265
2050,8776380
2051,8801581
2052,8813081
2053,8844270
2054,8803044
2055,8719621
2056,8833596
2057,8810746
2058,8808967
2059,8761118
2060,8786853
2061,8790256
2062,8765626
2063,8788786
2064,8838552
2065,8762326
2066,8804359
2067,8730316
2068,8747489
2069,8764489
2070,8762365
2071,8783885
2072,8784617
2073,8815694
2074,8831676
2075,8774407
2076,8732155
2077,8754629
2078,8777850
2079,8884709
2080,8865565
2081,8889675
2082,8784411
2083,8845014
2084,8815041
2085,8822154
2086,8764067
2087,8799315
2088,8818873
2089,8751878
2090,8721769
2091,8764997
2092,8761518
2093,8730633
2094,8751713
2095,8780606
2096,8737059
2097,8719179
2098,8770564
2099,8745317
2100,8758922
2101,8782849
2102,8749036
2103,8777843
2104,8799616
2105,8741224
2106,8806449
2107,8812944
2108,8721064
2109,8740898
2110,8757507
2111,8726071
2112,8756069
2113,8799162
2114,8767968
2115,8734401
2116,8803952
2117,8813255
2118,8760416
2119,8747222
2120,8746521
2121,8740099
2122,8781154
2123,8763966
2124,8781540
2125,8787363
2126,8730057
2127,8751765
2128,8838151
2129,8761331
2130,8759136
2131,8785097
2132,8718424
2133,8808003
2134,8737735
2135,8715150
2136,8828574
2137,8768447
2138,8733693
2139,8799858
2140,8850769
