seq,rtt_m2h_ns
1179,101988000
1180,102302000
1181,102327000
1182,102318000
1183,102254000
1184,100261000
1185,100274000
1186,100314000
1187,100265000
1188,101983000
1189,102272000
1190,102276000
1191,102274000
1192,102265000
1193,100276000
1194,100274000
1195,100278000
1196,100198000
1197,102015000
1198,102274000
1199,102277000
1200,102263000
1201,102287000
1202,100272000
1203,100289000
1204,100273000
1205,100287000
1206,102000000
1207,102229000
1208,102281000
1209,102294000
1210,102221000
1211,100306000
1212,100272000
1213,100293000
1214,100280000
1215,102038000
1216,102230000
1217,102251000
1218,102296000
1219,102248000
1220,100287000
1221,100251000
1222,100287000
1223,100377000
1224,102314000
1225,102255000
1226,102225000
1227,102259000
1228,102246000
1229,100307000
1230,100371000
1231,100529000
1232,100363000
1233,102046000
1234,102396000
1235,102318000
1236,102301000
1237,102335000
1238,100317000
1239,100254000
1240,100265000
1241,100260000
1242,102046000
1243,102274000
1244,102257000
1245,102267000
1246,102264000
1247,100268000
1248,100262000
1249,100324000
1250,100276000
1251,102005000
1252,102270000
1253,102336000
1254,102267000
1255,102422000
1256,100276000
1257,100279000
1258,100259000
1259,100214000
1260,102012000
1261,102232000
1262,102273000
1263,102421000
1264,102216000
1265,100209000
1266,100264000
1267,100289000
1268,100213000
1269,102023000
1270,102220000
1271,102308000
1272,102274000
1273,102228000
1274,100226000
1275,100224000
1276,100215000
1277,100236000
1278,101980000
1279,102369000
1280,102307000
1281,102307000
1282,102239000
1283,100235000
1284,100289000
1285,100302000
1286,100289000
1287,102049000
1288,102248000
1289,102310000
1290,102249000
1291,102262000
1292,100296000
1293,100262000
1294,100312000
1295,100309000
1296,102109000
1297,102402000
1298,102385000
1299,102463000
1300,102398000
1301,100401000
1302,100380000
1303,100479000
1304,100388000
1305,102122000
1306,102318000
1307,102339000
1308,102387000
1309,102397000
1310,100404000
1311,100405000
1312,100383000
1313,100334000
1314,102141000
1315,102408000
1316,102419000
1317,102424000
1318,102415000
1319,100415000
1320,100410000
1321,100419000
1322,100400000
1323,102303000
1324,102430000
1325,102427000
1326,102421000
1327,102585000
1328,100405000
1329,100422000
1330,100571000
1331,100356000
1332,102134000
1333,102372000
1334,102366000
1335,102361000
1336,102362000
1337,100379000
1338,100432000
1339,100372000
1340,100367000
1341,102112000
1342,102370000
1343,102384000
1344,102386000
1345,102370000
1346,100538000
1347,100382000
1348,100434000
1349,100390000
1350,102189000
1351,102325000
1352,102249000
1353,102466000
1354,102324000
1355,100390000
1356,100453000
1357,100462000
1358,100449000
1359,102138000
1360,102465000
1361,102473000
1362,102461000
1363,102473000
1364,100460000
1365,100461000
1366,100468000
1367,100408000
1368,102198000
1369,102421000
1370,102410000
1371,102425000
1372,102471000
1373,100422000
1374,100332000
1375,100410000
1376,100331000
1377,102018000
1378,102348000
1379,102788000
1380,103189000
1381,103332000
1382,101186000
1383,101559000
1384,101355000
1385,101499000
1386,103172000
1387,103449000
1388,102363000
1389,102314000
1390,102516000
1391,100248000
1392,100229000
1393,100188000
1394,100288000
1395,102050000
1396,102316000
1397,102404000
1398,102308000
1399,102328000
1400,100308000
1401,100386000
1402,100307000
1403,100393000
1404,102043000
1405,102328000
1406,102331000
1407,102336000
1408,102449000
1409,100273000
1410,100191000
1411,100388000
1412,100396000
1413,102064000
1414,102391000
1415,102335000
1416,102261000
1417,102220000
1418,100256000
1419,100485000
1420,100398000
1421,100415000
1422,102227000
1423,102498000
1424,102350000
1425,102415000
1426,102229000
1427,100407000
1428,100393000
1429,100427000
1430,100338000
1431,102151000
1432,102434000
1433,102299000
1434,102278000
1435,102221000
1436,100424000
1437,100371000
1438,100350000
1439,100294000
1440,102046000
1441,102235000
1442,102310000
1443,102311000
1444,102226000
1445,100234000
1446,100237000
1447,100375000
1448,100291000
1449,102111000
1450,102245000
1451,102310000
1452,102317000
1453,102459000
1454,100238000
1455,100342000
1456,100178000
1457,100248000
1458,101985000
1459,102268000
1460,102255000
1461,102191000
1462,102198000
1463,100202000
1464,100310000
1465,100202000
1466,100325000
1467,102056000
1468,102537000
1469,102481000
1470,102329000
1471,102272000
1472,100476000
1473,100345000
1474,100258000
1475,100411000
1476,102069000
1477,102274000
1478,102264000
1479,102287000
1480,101156000
1481,99369000
1482,99437000
1483,99438000
1484,100230000
1485,102257000
1486,102241000
1487,102179000
1488,102286000
1489,102255000
1490,100238000
1491,100383000
1492,100591000
1493,100168000
1494,101903000
1495,102276000
1496,102247000
1497,102260000
1498,102212000
1499,100198000
1500,100182000
1501,100390000
1502,100185000
1503,102067000
1504,102393000
1505,102340000
1506,102413000
1507,102397000
1508,100194000
1509,100414000
1510,100461000
1511,100415000
1512,102141000
1513,102425000
1514,102347000
1515,102236000
1516,102338000
1517,100416000
1518,100350000
1519,100230000
1520,100269000
1521,102046000
1522,102366000
1523,102362000
1524,102353000
1525,102439000
1526,100360000
1527,100292000
1528,100348000
1529,100365000
1530,102086000
1531,102299000
1532,102360000
1533,102364000
1534,102351000
1535,100315000
1536,100355000
1537,100368000
1538,100238000
1539,101980000
1540,102297000
1541,102255000
1542,102241000
1543,102306000
1544,100239000
1545,100255000
1546,100176000
1547,100242000
1548,102042000
1549,102261000
1550,102250000
1551,102404000
1552,102251000
1553,100328000
1554,100245000
1555,100328000
1556,100291000
1557,101997000
1558,102202000
1559,102273000
1560,102259000
1561,102282000
1562,100256000
1563,100328000
1564,100264000
1565,100264000
1566,101930000
1567,102274000
1568,102205000
1569,102222000
1570,102261000
1571,100220000
1572,100206000
1573,100274000
1574,100272000
1575,101942000
1576,102267000
1577,102284000
1578,102275000
1579,102224000
1580,100266000
1581,100229000
1582,100211000
1583,100231000
1584,101952000
1585,102243000
1586,102219000
1587,102237000
1588,102286000
1589,100229000
1590,100215000
1591,100168000
1592,100220000
1593,101980000
1594,102306000
1595,102256000
1596,102230000
1597,102248000
1598,100296000
1599,100310000
1600,100292000
1601,100256000
1602,101974000
1603,102189000
1604,102316000
1605,102200000
1606,102299000
1607,100402000
1608,100303000
1609,100312000
1610,100294000
1611,102126000
1612,102318000
1613,102323000
1614,102314000
1615,102480000
1616,100322000
1617,100334000
1618,100326000
1619,100261000
1620,101905000
1621,102287000
1622,102201000
1623,102338000
1624,102407000
1625,100346000
1626,100328000
1627,100359000
1628,100327000
1629,102062000
1630,102336000
1631,102357000
1632,102332000
1633,102348000
1634,100220000
1635,100353000
1636,100267000
1637,100291000
1638,102076000
1639,102439000
1640,102285000
1641,102373000
1642,102355000
1643,100293000
1644,100288000
1645,100363000
1646,100276000
1647,102197000
1648,102304000
1649,102310000
1650,102227000
1651,102246000
1652,100222000
1653,100243000
1654,100166000
1655,100239000
1656,101902000
1657,102258000
1658,102249000
1659,102185000
1660,102241000
1661,100319000
1662,100310000
1663,100392000
1664,100302000
1665,102057000
1666,102306000
1667,102336000
1668,102317000
1669,102323000
1670,100335000
1671,100331000
1672,100313000
1673,100346000
1674,102058000
1675,102283000
1676,102328000
1677,102293000
1678,102414000
1679,100342000
1680,100343000
1681,100419000
1682,100263000
1683,102017000
1684,102274000
1685,102344000
1686,102204000
1687,102296000
1688,100273000
1689,100225000
1690,100283000
1691,100286000
1692,102220000
1693,102364000
1694,102288000
1695,102429000
1696,102347000
1697,100364000
1698,100346000
1699,100355000
1700,100279000
1701,100293000
1702,100344000
1703,100431000
1704,100353000
1705,100349000
1706,100345000
1707,100292000
1708,100262000
1709,100288000
1710,100348000
1711,100291000
1712,100330000
1713,100369000
1714,100338000
1715,100421000
1716,100142000
1717,100289000
1718,100268000
1719,100347000
1720,100337000
1721,100293000
1722,100402000
1723,100285000
1724,100336000
1725,100346000
1726,100336000
1727,100352000
1728,100272000
1729,102292000
1730,102281000
1731,102299000
1732,102273000
1733,101086000
1734,100351000
1735,100442000
1736,100437000
1737,100371000
1738,102286000
1739,102376000
1740,102289000
1741,102299000
1742,101019000
1743,100449000
1744,100415000
1745,100370000
1746,100288000
1747,102317000
1748,102292000
1749,102302000
1750,102303000
1751,101111000
1752,100295000
1753,100389000
1754,100315000
1755,100316000
1756,103360000
1757,103303000
1758,103278000
1759,103291000
1760,101062000
1761,100361000
1762,100350000
1763,100367000
1764,100342000
1765,102372000
1766,102301000
1767,102459000
1768,102369000
1769,100301000
1770,100305000
1771,100239000
1772,100288000
1773,100314000
1774,102308000
1775,102461000
1776,102255000
1777,102259000
1778,100234000
1779,100320000
1780,100233000
1781,100255000
1782,100311000
1783,102340000
1784,102318000
1785,102263000
1786,102331000
1787,100331000
1788,100245000
1789,100272000
1790,100321000
1791,100323000
1792,102321000
1793,102409000
1794,102317000
1795,102327000
1796,100329000
1797,100338000
1798,100255000
1799,100415000
1800,100256000
1801,102345000
1802,102475000
1803,102357000
1804,102340000
1805,100414000
1806,100339000
1807,100337000
1808,100327000
1809,100352000
1810,103393000
1811,103401000
1812,103380000
1813,103336000
1814,101110000
1815,100323000
1816,100391000
1817,100396000
1818,100382000
1819,101389000
1820,101366000
1821,101305000
1822,101374000
1823,100382000
1824,100162000
1825,100240000
1826,100364000
1827,100442000
1828,103266000
1829,103365000
1830,103344000
1831,103354000
1832,100993000
1833,100357000
1834,100335000
1835,100353000
1836,100343000
1837,101396000
1838,101309000
1839,101471000
1840,101256000
1841,100263000
1842,100391000
1843,100404000
1844,100229000
1845,100334000
1846,102317000
1847,102268000
1848,102312000
1849,102274000
1850,101063000
1851,100333000
1852,100257000
1853,100279000
1854,100255000
1855,102332000
1856,102266000
1857,102344000
1858,102260000
1859,101077000
1860,100327000
1861,100279000
1862,100338000
1863,100286000
1864,102261000
1865,102364000
1866,102411000
1867,102420000
1868,101061000
1869,100293000
1870,100332000
1871,100277000
1872,100341000
1873,102370000
1874,102289000
1875,102296000
1876,102292000
1877,101025000
1878,100516000
1879,100300000
1880,100352000
1881,100299000
1882,103362000
1883,103434000
1884,103334000
1885,103292000
1886,101016000
1887,100279000
1888,100347000
1889,100222000
1890,100343000
1891,102291000
1892,102292000
1893,102303000
1894,102280000
1895,100518000
1896,101342000
1897,101265000
1898,101259000
1899,101276000
1900,101280000
1901,101236000
1902,101225000
1903,101296000
1904,100287000
1905,100381000
1906,100360000
1907,100365000
1908,100235000
1909,102317000
1910,102302000
1911,102255000
1912,102298000
1913,100988000
1914,100290000
1915,100318000
1916,100234000
1917,100379000
1918,103222000
1919,103242000
1920,103216000
1921,103363000
1922,101031000
1923,100358000
1924,100207000
1925,100232000
1926,100345000
1927,101272000
1928,101270000
1929,101341000
1930,101116000
1931,100150000
1932,100115000
1933,100124000
1934,100114000
1935,100280000
1936,102258000
1937,102136000
1938,102126000
1939,102221000
1940,100902000
1941,100218000
1942,100122000
1943,100208000
1944,100331000
1945,102286000
1946,102072000
1947,102300000
1948,102354000
1949,100995000
1950,100271000
1951,100289000
1952,100267000
1953,100559000
1954,102411000
1955,102239000
1956,102222000
1957,102232000
1958,100976000
1959,100492000
1960,100274000
1961,100288000
1962,100282000
1963,102243000
1964,102226000
1965,102316000
1966,102230000
1967,100976000
1968,100238000
1969,100383000
1970,100293000
1971,100405000
1972,102374000
1973,102319000
1974,102176000
1975,102390000
1976,101092000
1977,100600000
1978,101482000
1979,102337000
1980,102738000
1981,103447000
1982,102495000
1983,101434000
1984,101278000
1985,100370000
1986,100290000
1987,100300000
1988,100286000
1989,100296000
1990,102282000
1991,102336000
1992,100309000
1993,100306000
1994,98242000
1995,98305000
1996,99954000
1997,100306000
1998,100292000
1999,101416000
2000,101251000
2001,101341000
2002,101398000
2003,100604000
2004,100244000
2005,100273000
2006,100247000
2007,100205000
2008,100192000
2009,100201000
2010,100183000
2011,100213000
2012,100247000
2013,100331000
2014,100260000
2015,100264000
2016,100247000
2017,100275000
2018,100186000
2019,100196000
2020,100187000
2021,100130000
2022,100185000
2023,100353000
2024,100201000
2025,100198000
2026,100206000
2027,100207000
2028,100107000
2029,100283000
2030,100255000
2031,100412000
2032,100331000
2033,100268000
2034,100248000
2035,100269000
2036,100313000
2037,100330000
2038,100252000
2039,100276000
2040,100248000
2041,100249000
2042,100247000
2043,100263000
2044,101975000
2045,102268000
2046,102259000
2047,102270000
2048,102261000
2049,100280000
2050,100264000
2051,100269000
2052,100266000
2053,102021000
2054,102270000
2055,102295000
2056,102553000
2057,103258000
2058,101250000
2059,101326000
2060,101657000
2061,101359000
2062,101286000
2063,101225000
2064,101337000
2065,100366000
2066,100406000
2067,100288000
2068,100345000
2069,100285000
2070,100275000
2071,101975000
2072,102230000
2073,102289000
2074,102222000
2075,102309000
2076,100217000
2077,100304000
2078,100355000
2079,100296000
2080,102029000
2081,102259000
2082,102167000
2083,102165000
2084,102173000
2085,100188000
2086,100159000
2087,100180000
2088,100170000
2089,101925000
2090,102170000
2091,102192000
2092,102181000
2093,102187000
2094,100173000
2095,100339000
2096,100170000
2097,100198000
2098,101907000
2099,102209000
2100,102169000
2101,102279000
2102,102188000
2103,100190000
2104,100119000
2105,100131000
2106,100239000
2107,102013000
2108,102126000
2109,102136000
2110,102116000
2111,102227000
2112,100201000
2113,100215000
2114,100125000
2115,100215000
2116,101866000
2117,102147000
2118,102137000
2119,102153000
2120,102128000
2121,100153000
2122,100128000
2123,100140000
2124,100144000
2125,101894000
2126,102148000
2127,102303000
2128,102156000
2129,102161000
2130,100139000
2131,100170000
2132,100142000
2133,100156000
2134,101900000
2135,102185000
2136,102160000
2137,102189000
2138,102171000
2139,100177000
2140,100159000
2141,100188000
2142,100159000
2143,101907000
2144,102195000
2145,102191000
2146,102179000
2147,102198000
2148,100177000
2149,100191000
2150,100180000
2151,100333000
2152,101857000
2153,102203000
2154,102201000
2155,102120000
2156,102186000
2157,100335000
2158,100251000
2159,100258000
2160,100201000
2161,101879000
2162,102195000
2163,102220000
2164,102212000
2165,102218000
2166,100203000
2167,100141000
2168,100124000
2169,100129000
2170,101879000
2171,102149000
2172,102127000
2173,102145000
2174,102143000
2175,100140000
2176,100200000
2177,100157000
2178,100135000
2179,101891000
2180,102143000
2181,101198000
2182,101097000
2183,101185000
2184,99194000
2185,100102000
2186,100194000
2187,100194000
2188,101850000
2189,102195000
2190,102130000
2191,102412000
2192,102182000
2193,100130000
2194,100112000
2195,100179000
2196,100091000
2197,101936000
2198,102267000
2199,102133000
2200,102123000
2201,102144000
2202,100192000
2203,99180000
2204,99230000
2205,99165000
2206,101025000
2207,102193000
2208,102245000
2209,102180000
2210,102177000
2211,100184000
2212,99253000
2213,99220000
2214,99194000
2215,99206000
2216,100257000
2217,100203000
2218,100198000
2219,100278000
2220,100268000
2221,100219000
2222,100189000
2223,100355000
2224,100258000
2225,100206000
2226,100251000
2227,100275000
2228,100239000
2229,100268000
2230,100258000
2231,100275000
2232,100256000
2233,100275000
2234,100260000
2235,100272000
2236,100329000
2237,100285000
2238,100253000
2239,100275000
2240,100264000
2241,100260000
2242,100389000
2243,102348000
2244,102274000
2245,102268000
2246,102271000
2247,101082000
2248,100404000
2249,100271000
2250,100273000
2251,100276000
2252,102273000
2253,102246000
2254,102284000
2255,102225000
2256,101012000
2257,100293000
2258,100276000
2259,100229000
2260,100283000
2261,102235000
2262,102149000
2263,102243000
2264,102225000
2265,101006000
2266,100291000
2267,100304000
2268,100222000
2269,100303000
2270,102302000
2271,102254000
2272,102294000
2273,102315000
2274,100980000
2275,100243000
2276,100265000
2277,100322000
2278,100242000
2279,103430000
2280,103300000
2281,103285000
2282,103272000
2283,101006000
2284,100221000
2285,100284000
2286,100279000
2287,100304000
2288,101267000
2289,101280000
2290,101261000
2291,101272000
2292,100271000
2293,100277000
2294,100262000
2295,100272000
2296,100467000
2297,102214000
2298,102323000
2299,102410000
2300,102343000
2301,100902000
2302,100322000
2303,100205000
2304,100179000
2305,100328000
2306,102343000
2307,102233000
2308,102201000
2309,102221000
2310,101052000
2311,100264000
2312,100200000
2313,100142000
2314,100263000
2315,102219000
2316,102296000
2317,102236000
2318,102218000
2319,101239000
2320,101323000
2321,101332000
2322,101319000
2323,101340000
2324,102191000
2325,102275000
2326,102277000
2327,102282000
2328,100993000
2329,100355000
2330,100267000
2331,100279000
2332,100337000
2333,102223000
2334,102215000
2335,102281000
2336,102276000
2337,101006000
2338,100271000
2339,100245000
2340,100414000
2341,100227000
2342,102141000
2343,102171000
2344,101194000
2345,101199000
2346,99961000
2347,99267000
2348,100181000
2349,100269000
2350,100259000
2351,102265000
2352,102251000
2353,102219000
2354,102255000
2355,100928000
2356,100201000
2357,100274000
2358,100255000
2359,100209000
2360,102203000
2361,102224000
2362,102284000
2363,102288000
2364,100937000
2365,100218000
2366,100217000
2367,100276000
2368,100201000
2369,102228000
2370,102222000
2371,102221000
2372,102223000
2373,101024000
2374,100208000
2375,100225000
2376,100225000
2377,100226000
2378,102218000
2379,102251000
2380,102243000
2381,102239000
2382,100978000
2383,100384000
2384,100222000
2385,100252000
2386,100225000
2387,102102000
2388,102072000
2389,102266000
2390,102178000
2391,101037000
2392,100245000
2393,100199000
2394,100241000
2395,100260000
2396,102189000
2397,102203000
2398,102257000
2399,102281000
2400,100960000
2401,100197000
2402,100197000
2403,100326000
2404,100313000
2405,102275000
2406,102265000
2407,102479000
2408,103293000
2409,102092000
2410,101218000
2411,101293000
2412,100301000
2413,100297000
2414,102296000
2415,102469000
2416,102315000
2417,102263000
2418,100973000
2419,100324000
2420,100234000
2421,100320000
2422,100249000
2423,102265000
2424,102307000
2425,102277000
2426,102254000
2427,101118000
2428,100255000
2429,100201000
2430,100189000
2431,100202000
2432,102196000
2433,102218000
2434,102193000
2435,102218000
2436,100932000
2437,100208000
2438,100199000
2439,100278000
2440,100254000
2441,102210000
2442,102213000
2443,102214000
2444,102258000
2445,100993000
2446,100204000
2447,100219000
2448,100217000
2449,100223000
2450,102215000
2451,102229000
2452,102285000
2453,102234000
2454,100930000
2455,100298000
2456,100212000
2457,100360000
2458,100354000
2459,102248000
2460,102281000
2461,102235000
2462,102221000
2463,100978000
2464,100223000
2465,100238000
2466,100218000
2467,100239000
2468,102243000
2469,102262000
2470,102168000
2471,102203000
2472,100925000
2473,100181000
2474,100168000
2475,100192000
2476,100234000
2477,102255000
2478,102257000
2479,102258000
2480,102241000
2481,100912000
2482,100248000
2483,100184000
2484,100181000
2485,100254000
2486,102197000
2487,102200000
2488,102203000
2489,102217000
2490,100912000
2491,100217000
2492,100261000
2493,100272000
2494,100220000
2495,102207000
2496,102204000
2497,102208000
2498,102214000
2499,100931000
2500,100205000
2501,100215000
2502,100209000
2503,100277000
2504,103268000
2505,103192000
2506,103177000
2507,103257000
2508,100848000
2509,100257000
2510,100248000
2511,100334000
2512,100181000
2513,102262000
2514,102260000
2515,102208000
2516,102185000
2517,100989000
2518,100211000
2519,100267000
2520,100180000
2521,100059000
2522,102215000
2523,102226000
2524,102212000
2525,102222000
2526,101006000
2527,100214000
2528,100212000
2529,100218000
2530,100213000
2531,102236000
2532,102220000
2533,102221000
2534,102232000
2535,101082000
2536,100224000
2537,100248000
2538,100223000
2539,100233000
2540,102206000
2541,102246000
2542,102180000
2543,102162000
2544,100960000
2545,100246000
2546,100248000
2547,100256000
2548,100238000
2549,102184000
2550,102238000
2551,102263000
2552,102246000
2553,100960000
2554,100250000
2555,100250000
2556,100159000
2557,100198000
2558,102264000
2559,102187000
2560,102254000
2561,102199000
2562,100964000
2563,100191000
2564,100181000
2565,100198000
2566,100183000
2567,103227000
2568,103243000
2569,103162000
2570,103154000
2571,100875000
2572,100231000
2573,100235000
2574,100234000
2575,100157000
2576,102233000
2577,102263000
2578,102245000
2579,102255000
2580,100901000
2581,100192000
2582,100254000
2583,100188000
2584,100309000
2585,102252000
2586,102248000
2587,102200000
2588,102260000
2589,100897000
2590,100182000
2591,100191000
2592,100312000
2593,100191000
2594,102201000
2595,102208000
2596,102185000
2597,102209000
2598,101062000
2599,100206000
2600,100203000
2601,100221000
2602,100193000
2603,102213000
2604,102205000
2605,102222000
2606,102205000
2607,100917000
2608,100205000
2609,100206000
2610,100214000
2611,100214000
2612,102203000
2613,102229000
2614,102223000
2615,102222000
2616,100934000
2617,100236000
2618,100278000
2619,100229000
2620,100232000
2621,102235000
2622,102235000
2623,102231000
2624,102286000
2625,100867000
2626,100070000
2627,100162000
2628,100143000
2629,100083000
2630,102172000
2631,102184000
2632,102093000
2633,102192000
2634,100886000
2635,100184000
2636,100152000
2637,100373000
2638,100381000
2639,102106000
2640,102122000
2641,102265000
2642,102225000
2643,101052000
2644,100452000
2645,100090000
2646,100254000
2647,100395000
2648,102182000
2649,102182000
2650,102214000
2651,102270000
2652,100908000
2653,100210000
2654,100197000
2655,100265000
2656,100189000
2657,102210000
2658,102221000
2659,102208000
2660,102222000
2661,100857000
2662,100117000
2663,100366000
2664,100216000
2665,100204000
2666,102208000
2667,102293000
2668,102276000
2669,102218000
2670,100935000
2671,100150000
2672,100136000
2673,100284000
2674,100214000
2675,102227000
2676,102227000
2677,102247000
2678,102211000
2679,100966000
2680,100222000
2681,100235000
2682,100207000
2683,100245000
2684,102242000
2685,102235000
2686,102176000
2687,102263000
2688,101032000
2689,100239000
2690,100180000
2691,100247000
2692,100234000
2693,102180000
2694,102252000
2695,102181000
2696,102171000
2697,100913000
2698,100171000
2699,100256000
2700,100311000
2701,100180000
2702,102259000
2703,102276000
2704,102262000
2705,102186000
2706,100986000
2707,100273000
2708,100306000
2709,100258000
2710,100321000
2711,102263000
2712,102251000
2713,102280000
2714,102258000
2715,100995000
2716,100324000
2717,100282000
2718,100255000
2719,100342000
2720,102281000
2721,102292000
2722,102272000
2723,102288000
2724,100994000
2725,100272000
2726,100230000
2727,100283000
2728,100201000
2729,102220000
2730,102231000
2731,102222000
2732,102205000
2733,101142000
2734,100285000
2735,100283000
2736,100216000
2737,100238000
2738,102206000
2739,102243000
2740,102293000
2741,102236000
2742,100949000
2743,100305000
2744,100292000
2745,100221000
2746,100308000
2747,101273000
2748,101125000
2749,101205000
2750,101127000
2751,100837000
2752,100119000
2753,100141000
2754,100111000
2755,100123000
2756,100262000
2757,100264000
2758,100255000
2759,100348000
2760,100338000
2761,100269000
2762,100261000
2763,100215000
2764,100252000
2765,100267000
2766,100274000
2767,100263000
2768,100264000
2769,100270000
2770,100249000
2771,100268000
2772,100273000
2773,100265000
2774,100255000
2775,100201000
2776,100259000
2777,100196000
2778,100264000
2779,100201000
2780,100259000
2781,100209000
2782,100261000
2783,100265000
2784,100261000
2785,100271000
2786,100259000
2787,100283000
2788,100191000
2789,100273000
2790,100274000
2791,100407000
2792,101230000
2793,101321000
2794,101294000
2795,101240000
2796,100226000
2797,100243000
2798,100222000
2799,100232000
2800,100241000
2801,101989000
2802,102241000
2803,102263000
2804,102245000
2805,102252000
2806,100305000
2807,100255000
2808,100230000
2809,100177000
2810,101974000
2811,102253000
2812,102235000
2813,102334000
2814,102189000
2815,100183000
2816,100198000
2817,100194000
2818,100181000
2819,101994000
2820,102195000
2821,102209000
2822,102184000
2823,102204000
2824,100191000
2825,100188000
2826,100195000
2827,100209000
2828,101918000
2829,102210000
2830,102130000
2831,102134000
2832,102117000
2833,100139000
2834,100201000
2835,100201000
2836,100128000
2837,101887000
2838,102132000
2839,102221000
2840,102219000
2841,102218000
2842,100136000
2843,100228000
2844,100205000
2845,100214000
2846,102038000
2847,102236000
2848,102236000
2849,102235000
2850,102290000
2851,100290000
2852,100220000
2853,100164000
2854,99244000
2855,100988000
2856,101206000
2857,101214000
2858,102182000
2859,102284000
2860,100179000
2861,100272000
2862,100218000
2863,100273000
2864,102010000
2865,102211000
2866,102209000
2867,102287000
2868,102210000
2869,100222000
2870,100213000
2871,100210000
2872,100265000
2873,101952000
2874,102210000
2875,102283000
2876,102237000
2877,102230000
