seq,rtt_h2m_ns
174,11167432
175,10358772
176,11098645
177,11137354
178,11067863
179,11144548
180,11124085
181,11196575
182,10531924
183,11122920
184,11079198
185,11021850
186,11002925
187,11137516
188,10973821
189,11419071
190,11150517
191,10883762
192,11153039
193,10381333
194,11240747
195,10530968
196,11226607
197,11077479
198,10969857
199,11126160
200,11270161
201,11212279
202,10335500
203,10152080
204,10966539
205,10990025
206,10830912
207,10925182
208,10614269
209,10994990
210,11054670
211,10820096
212,10885898
213,10209736
214,11303189
215,10095038
216,11186554
217,10524038
218,10966605
219,11091468
220,11369475
221,11162032
222,11013184
223,11168513
224,10991009
225,11067020
226,11235656
227,11228921
228,10989076
229,11105570
230,11224034
231,10926333
232,11209519
233,11426247
234,11422885
235,10688279
236,11401283
237,11415832
238,11062862
239,11225135
240,11458225
241,11404436
242,11304414
243,11267770
244,11199167
245,11336666
246,11200880
247,11189307
248,11006320
249,11155440
250,11249086
251,10801643
252,11187474
253,11197373
254,11078609
255,11394596
256,11165704
257,11096713
258,10966062
259,11127891
260,11390647
261,11170745
262,11359637
263,11090128
264,11351194
265,11116991
266,11223860
267,11213664
268,11053887
269,11308114
270,11217731
271,11133412
272,11172566
273,11131221
274,11074431
275,11261441
276,11328505
277,11080747
278,11046152
279,11249308
280,11274792
281,11257683
282,11098545
283,11284429
284,11236498
285,11060885
286,11193952
287,11254579
288,11225506
289,11501664
290,11135074
291,10948660
292,11145383
293,11023698
294,11028402
295,10510902
296,11047308
297,11000669
298,11275871
299,11144548
300,11140787
301,11205731
302,11245759
303,10601845
304,10311473
305,10848859
306,11543012
307,11304585
308,10545154
309,11220518
310,11139037
311,11092335
312,11099041
313,10606814
314,11288814
315,10488754
316,11275943
317,11295790
318,11073029
319,11351813
320,11269036
321,11352359
322,11178985
323,11568095
324,11260690
325,11221088
326,11390846
327,11085905
328,11109525
329,11156525
330,11257264
331,11293331
332,11167166
333,11401848
334,11296438
335,10656093
336,11243959
337,11157594
338,11260741
339,11351262
340,11393337
341,10988263
342,11577053
343,11423163
344,11138546
345,11269562
346,11680017
347,11708678
348,11627080
349,11509391
350,11161188
351,11360854
352,10529152
353,11183688
354,10548962
355,11557868
356,11267560
357,11157049
358,11294587
359,11236589
360,11270860
361,11284482
362,10580317
363,11654501
364,11693480
365,11258408
366,11400644
367,10875185
368,11327769
369,11213154
370,11544996
371,11600326
372,11253771
373,11146777
374,11217009
375,11247192
376,10898990
377,11271325
378,11073084
379,11473925
380,11432590
381,11151419
382,10782404
383,11110411
384,10586580
385,11185887
386,11440018
387,11371680
388,10778379
389,11378444
390,11628672
391,11233731
392,10085660
393,11583533
394,11301185
395,10946000
396,11404987
397,11001635
398,11308144
399,11286198
400,11356248
401,11519695
402,11429143
403,10681935
404,11664780
405,11208810
406,11404005
407,11046264
408,11198209
409,11365923
410,11286498
411,10538348
412,11313515
413,10545655
414,11211750
415,11123898
416,11301433
417,11280083
418,11547844
419,11569316
420,11490368
421,11608090
422,11156702
423,10979633
424,11289637
425,11490718
426,11296181
427,10550418
428,11403890
429,10621086
430,11182255
431,11351325
432,11170200
433,10608164
434,10590803
435,10638263
436,11610859
437,11557763
438,11539783
439,11411147
440,11192243
441,11121001
442,11011565
443,11637315
444,11687507
445,11055715
446,11328582
447,11207147
448,10394777
449,10987493
450,11116782
451,10625175
452,10897548
453,11152238
454,11080766
455,10526469
456,10409887
457,10391469
458,11030072
459,11104584
460,11074505
461,11011071
462,10286159
463,10588932
464,10322360
465,10946117
466,10276515
467,11107493
468,11086752
469,11126518
470,10371344
471,10278297
472,11107245
473,10588071
474,11153311
475,10195250
476,10872100
477,11002929
478,10804220
479,10715224
480,10098969
481,10941737
482,10865365
483,10214018
484,10790407
485,10961680
486,10997697
487,10877951
488,10931368
489,10788634
490,10921465
491,10181821
492,10942326
493,10543532
494,11061476
495,11045325
496,10977987
497,10896745
498,10229409
499,10863043
500,10855014
501,10426500
502,10775794
503,10985525
504,10843891
505,10994988
506,10922081
507,10953675
508,10928453
509,10870221
510,10983690
511,10908349
512,11000759
513,10911864
514,10149316
515,10389322
516,10343166
517,10918463
518,11034235
519,10949955
520,10970295
521,10983976
522,11042371
523,11123885
524,10987408
525,11017990
526,10244270
527,10984031
528,10956990
529,11035221
530,11040762
531,10799048
532,11053490
533,11080715
534,10997623
535,10878695
536,11016791
537,11101476
538,11024187
539,11079634
540,11058452
541,10972322
542,10976594
543,11073450
544,11062121
545,10420490
546,10152418
547,11324632
548,11115642
549,10994809
550,11026277
551,10963464
552,10990508
553,11177372
554,11103803
555,11130758
556,11117841
557,10240108
558,10872735
559,10893674
560,10891657
561,10979622
562,10833804
563,11027346
564,11079326
565,10941161
566,10976883
567,11191242
568,11020753
569,11011890
570,10922746
571,10848586
572,11232451
573,11174881
574,11123240
575,10365052
576,11332942
577,11422415
578,11316280
579,11277585
580,11266277
581,11238067
582,11341719
583,11292237
584,11152039
585,11085903
586,11382481
587,10371819
588,10691762
589,10918045
590,10928329
591,11034384
592,10851027
593,10770553
594,10988125
595,10809748
596,10822895
597,10866490
598,10991797
599,10770763
600,10870567
601,10946885
602,10967789
603,10573740
604,10858135
605,10285667
606,11050031
607,10909797
608,10794100
609,10925681
610,10857124
611,11047498
612,10987579
613,10224624
614,11098110
615,11258971
616,10470609
617,11062542
618,10884456
619,11300999
620,10582726
621,11285517
622,10814740
623,11539640
624,10772589
625,11450566
626,11192807
627,11478049
628,11000142
629,11546670
630,11300317
631,11282402
632,11043385
633,11253032
634,10492771
635,11327734
636,10432856
637,11176530
638,11244413
639,11282848
640,11619245
641,10571620
642,11283783
643,10472937
644,10091879
645,11566037
646,11327985
647,11259389
648,11163550
649,11349831
650,11666288
651,11100114
652,11196772
653,11339912
654,10476022
655,11225017
656,11326067
657,11190968
658,11102729
659,11216114
660,11160924
661,11238892
662,11234365
663,11204340
664,11234510
665,10797140
666,11429437
667,11101385
668,11138862
669,11176218
670,11121382
671,11263286
672,10424373
673,10447438
674,11263440
675,11141704
676,11150242
677,11267394
678,11249844
679,11303178
680,11186626
681,11264223
682,10465136
683,10587598
684,11152554
685,11089172
686,11166205
687,11323612
688,11400780
689,11390672
690,11428822
691,11518590
692,10418290
693,10893059
694,11097244
695,11216917
696,11135062
697,11486110
698,11480223
699,11492857
700,11757323
701,11641353
702,11033978
703,10866577
704,11376654
705,11305179
706,11108383
707,11375620
708,11239625
709,11428300
710,11298117
711,11282245
712,10477971
713,11152933
714,11575860
715,11316104
716,11319355
717,11404134
718,11385577
719,11317693
720,11348547
721,11149784
722,11356973
723,11034728
724,11404404
725,11317781
726,11232253
727,11373272
728,10974287
729,11313729
730,11275928
731,11275003
732,11398198
733,10532417
734,11400940
735,11141510
736,11359812
737,11165626
738,11327324
739,11168849
740,11342188
741,11112972
742,10920233
743,11405708
744,11485285
745,11459024
746,11187697
747,11290410
748,11069722
749,10316295
750,11128109
751,11230865
752,11359470
753,11159862
754,11139522
755,10454707
756,11255612
757,11262731
758,11234942
759,11446628
760,11250156
761,11291843
762,11192481
763,11174045
764,11268613
765,11232791
766,11132652
767,11291741
768,11246543
769,11186924
770,11303468
771,11238892
772,10516177
773,11639296
774,10487437
775,11363281
776,11854868
777,11325295
778,11619553
779,11318898
780,11293587
781,11737866
782,10787111
783,10442123
784,10283690
785,10359561
786,10358073
787,10306055
788,10551345
789,11302574
790,11213565
791,11239658
792,10385000
793,11607857
794,11109601
795,11239075
796,11443430
797,11285167
798,11218309
799,10534043
800,11392307
801,11010856
802,11519430
803,11475255
804,10672538
805,11286621
806,10709577
807,11515476
808,11400003
809,11410316
810,11269199
811,11323584
812,10663495
813,11111426
814,11268721
815,10620238
816,11066767
817,11261977
818,11301530
819,10720825
820,10587645
821,11633740
822,11171598
823,11269474
824,11243274
825,10739077
826,11155372
827,11720006
828,11098739
829,10390433
830,11246142
831,11380999
832,10443813
833,11142911
834,11723653
835,10969347
836,11231760
837,11051849
838,11301042
839,11084637
840,11275466
841,11230616
842,10851850
843,11713649
844,11079174
845,10626109
846,11211829
847,11287468
848,11051304
849,10642604
850,11065388
851,11450355
852,10632775
853,11153471
854,11151860
855,11697176
856,11273610
857,11296357
858,11335455
859,11219119
860,11428470
861,11309992
862,11227995
863,11184553
864,11449576
865,11226844
866,11366235
867,11104796
868,11331740
869,10950630
870,11324622
871,11070849
872,11452536
873,12350673
874,11119240
875,12366981
876,11033974
877,12285471
878,11062890
879,12419862
880,11012604
881,12329517
882,10993006
883,12320041
884,11152420
885,12050819
886,11601763
887,13083763
888,11271830
889,13607369
890,11286132
891,13549307
892,11311012
893,12588346
894,10476339
895,12990763
896,11516300
897,12331053
898,11679026
899,13217876
900,11495966
901,12950187
902,11374009
903,13016168
904,11549033
905,12359745
906,10486318
907,13129969
908,11566276
909,13234874
910,11347347
911,12410568
912,10139668
913,10602150
914,11169698
915,10967232
916,11276667
917,11227159
918,11253262
919,11192302
920,11168500
921,11626146
922,11469203
923,10625214
924,11343728
925,11051345
926,11232936
927,11413954
928,10639966
929,11151946
930,11543775
931,11133591
932,10762047
933,11116934
934,10979958
935,10409965
936,11026116
937,11331475
938,11191350
939,11219264
940,11263331
941,11046793
942,11135662
943,11164129
944,11291299
945,11281037
946,10560613
947,11053624
948,11203448
949,11232182
950,11261291
951,10872513
952,10782196
953,11322972
954,11167615
955,11225710
956,11354678
957,11134508
958,10556000
959,11040891
960,11109737
961,11164131
962,11342740
963,11275416
964,11047365
965,10260983
966,11152785
967,11159344
968,11081380
969,10674726
970,11258868
971,11060246
972,11060699
973,10649267
974,11246986
975,11072331
976,11230309
977,11302648
978,11180414
979,11050030
980,11331523
981,11272855
982,11018461
983,11146276
984,11218134
985,11495725
986,11361140
987,11079748
988,11168653
989,11260770
990,11166869
991,11100862
992,11010219
993,11192133
994,11146255
995,11090678
996,11420685
997,11310721
998,10396431
999,11267459
1000,11998101
1001,11302682
1002,12174198
1003,11423457
1004,11824612
1005,11558639
1006,11308146
1007,11392413
1008,11196392
1009,11996324
1010,12148855
1011,12021635
1012,12103930
1013,11922356
1014,12313161
1015,11133776
1016,12472012
1017,11329268
1018,11842826
1019,12315131
1020,11260352
1021,11402371
1022,11736048
1023,12253776
1024,12134832
1025,11577826
1026,11378460
1027,12202545
1028,12233510
1029,12030890
1030,12249395
1031,12179830
1032,12141678
1033,11473926
1034,11142414
1035,11454718
1036,12165325
1037,12215542
1038,11574665
1039,12295551
1040,11475076
1041,12212355
1042,12050487
1043,11465934
1044,12258862
1045,12189182
1046,11427911
1047,11961973
1048,11539549
1049,11331740
1050,11260605
1051,12250365
1052,11290359
1053,11338475
1054,12261089
1055,11407165
1056,11371739
1057,12084120
1058,11362935
1059,12403376
1060,12206282
1061,11371449
1062,12236546
1063,11512634
1064,11389679
1065,12126534
1066,12274014
1067,12150329
1068,11380663
1069,12261175
1070,12227926
1071,11511919
1072,11877018
1073,11511647
1074,12109989
1075,12209963
1076,12417502
1077,12278671
1078,12283251
1079,11943558
1080,11328935
1081,12053220
1082,12179530
1083,12108873
1084,12105678
1085,11397561
1086,11259063
1087,12088673
1088,11221709
1089,11234812
1090,12092509
1091,11277920
1092,11183386
1093,11503202
1094,12101800
1095,12138743
1096,11233169
1097,12081495
1098,11313141
1099,11968710
1100,12105775
1101,12006985
1102,12154309
1103,11407530
1104,11279508
1105,11652871
1106,12255883
1107,12113571
1108,12106978
1109,12138964
1110,12123586
1111,11286098
1112,11733626
1113,11996919
1114,12094088
1115,11338898
1116,11103126
1117,11402628
1118,11477925
1119,11268872
1120,11312843
1121,12166601
1122,11454868
1123,11254313
1124,12217243
1125,12038144
1126,11365809
1127,11222518
1128,11308742
1129,11299411
1130,11113530
1131,11305438
1132,12105043
1133,11697438
1134,12142867
1135,12316559
1136,12332740
1137,12352283
1138,11430866
1139,11527291
1140,11467394
1141,11313022
1142,12361145
1143,11443704
1144,11477660
1145,11386918
1146,11320253
1147,12241252
1148,11632200
1149,11911855
1150,11175189
1151,11342087
1152,11202872
1153,11363667
1154,11280745
1155,11604257
1156,11637683
1157,11465453
1158,11428568
1159,12007405
1160,12239443
1161,12199914
1162,11117141
1163,11149616
1164,11221740
1165,12067903
1166,12005070
1167,11968021
1168,11072835
1169,11871311
1170,11439263
1171,11935888
1172,11812135
1173,11031585
1174,11209715
1175,11230052
1176,11215336
1177,10882691
1178,11161232
1179,11094232
1180,11182756
1181,11168662
1182,11322195
1183,12036542
1184,11427924
1185,11136947
1186,11281468
1187,11346585
1188,11491312
1189,11363269
1190,11679939
1191,11208933
1192,11490888
1193,12091673
1194,12211030
1195,11475706
1196,11178110
1197,11265734
1198,11762421
1199,12168059
1200,11472286
1201,11092547
1202,11258247
1203,11173010
1204,11429625
1205,11342984
1206,11351502
1207,10857244
1208,11821194
1209,11026524
1210,11118618
1211,12324870
1212,11502536
1213,11327579
1214,11423497
1215,12094133
1216,11316289
1217,11200495
1218,11520191
1219,11361862
1220,11365345
1221,11392545
1222,12480383
1223,12039173
1224,11196689
1225,11311289
1226,12107985
1227,11363151
1228,11141843
1229,11157680
1230,11145910
1231,11152927
1232,11240743
1233,11461382
1234,11427611
1235,11586796
1236,11291578
1237,11204124
1238,11405069
1239,12089351
1240,12117600
1241,11237592
1242,11346547
1243,11454773
1244,11407630
1245,11487830
1246,11178832
1247,11204592
1248,11378402
1249,11421614
1250,11155147
1251,12089499
1252,11434597
1253,11230317
1254,11485620
1255,12053363
1256,11228164
1257,12056943
1258,11138409
1259,12085068
1260,12164177
1261,11502971
1262,11731606
1263,11637938
1264,11255924
1265,11767322
1266,12093129
1267,11494055
1268,11257246
1269,12041840
1270,11034563
1271,11258716
1272,11798018
1273,11367852
1274,11142401
1275,11176825
1276,11432262
1277,11230916
1278,11888310
1279,12105505
1280,11347514
1281,11259274
1282,11563043
1283,11534432
1284,11845180
1285,11363320
1286,12100615
1287,11307346
1288,11134994
1289,12070028
1290,11254200
1291,11821927
1292,11069204
1293,11310865
1294,11786773
1295,11601871
1296,11413241
1297,12116376
1298,11386129
1299,12127999
1300,12078270
1301,11424907
1302,11974891
1303,12096650
1304,12070926
1305,12168297
1306,12189901
1307,11418326
1308,11325165
1309,11407348
1310,12260691
1311,12122562
1312,11914717
1313,11369230
1314,11422922
1315,12264693
1316,11409371
1317,12114603
1318,11355709
1319,12145327
1320,12080228
1321,11547338
1322,11549870
1323,11424326
1324,12214636
1325,11682022
1326,11375101
1327,12104708
1328,11894586
1329,12138234
1330,12059786
1331,12020828
1332,10980604
1333,11606076
1334,11329762
1335,11925601
1336,11466801
1337,11914729
1338,12048010
1339,12038623
1340,11439444
1341,12169490
1342,11487926
1343,12133036
1344,12010005
1345,11280734
1346,11218203
1347,11186638
1348,11178199
1349,11527142
1350,12157687
1351,11163442
1352,11104053
1353,11565304
1354,11261265
1355,11668015
1356,11389858
1357,11819247
1358,11939161
1359,11447548
1360,12149425
1361,11267798
1362,11440361
1363,11650714
1364,11343064
1365,12088607
1366,11381502
1367,12228160
1368,11912039
1369,12096553
1370,11493768
1371,11228380
1372,11743154
1373,11539021
1374,11233346
1375,11584806
1376,12055225
1377,12214405
1378,11294172
1379,11532224
1380,11580597
1381,11358729
1382,11523883
1383,11362537
1384,12238497
1385,11331563
1386,11264238
1387,12158626
1388,12222465
1389,11342029
1390,12161736
1391,11526812
1392,12078926
1393,11625387
1394,12107254
1395,11303753
1396,12133516
1397,12174875
1398,12129222
1399,11985042
1400,11957630
1401,12276444
1402,12014420
1403,12192945
1404,12032176
1405,11891009
1406,11258613
1407,12098653
1408,12226804
1409,11939363
1410,12078071
1411,12169086
1412,11228962
1413,11436677
1414,12014441
1415,11133452
1416,11353913
1417,11166385
1418,11080671
1419,11322870
1420,11192775
1421,11467343
1422,11586752
1423,11593220
1424,12057335
1425,12217328
1426,11993136
1427,11148269
1428,12022149
1429,11950260
1430,12210456
1431,11352957
1432,11197601
1433,11281781
1434,11287240
1435,11968892
1436,11379008
1437,11562743
1438,12163267
1439,11981183
1440,11398332
1441,11994329
1442,11250976
1443,11187591
1444,12193323
1445,11442596
1446,11352512
1447,12558201
1448,11235717
1449,11521398
1450,11374570
1451,11193011
1452,11495187
1453,11804772
1454,11279494
1455,11275667
1456,12066609
1457,11102272
1458,12180987
1459,11281261
1460,11235746
1461,12276626
1462,12100250
1463,11295178
1464,12168832
1465,11138342
1466,11377520
1467,12129904
1468,11207733
1469,11268185
1470,12168300
1471,12214690
1472,12198286
1473,11381702
1474,11601946
1475,11342059
1476,11529567
1477,12017382
1478,11657403
1479,11103161
1480,11527280
1481,11255408
1482,12130787
1483,11184353
1484,12326853
1485,12185345
1486,12131864
1487,12113193
1488,12159603
1489,12180693
1490,11375678
1491,12086771
1492,12061573
1493,11845699
1494,12415139
1495,11599300
1496,11459015
1497,12380729
1498,11470908
1499,11306138
1500,11439212
1501,11358566
1502,11321518
1503,12338739
1504,11553598
1505,11346687
1506,11526349
1507,11360571
1508,11364944
1509,11507749
1510,11363889
1511,12101012
1512,11383261
1513,11103030
1514,11720484
1515,11339414
1516,11397157
1517,11367157
1518,11595916
1519,11412867
1520,11587737
1521,11384852
1522,11884081
1523,11449630
1524,11436903
1525,12125482
1526,11418065
1527,11332310
1528,11264711
1529,12081704
1530,12247542
1531,12301668
1532,11292123
1533,11687816
1534,12317413
1535,11410434
1536,11432655
1537,12250897
1538,12292522
1539,12299056
1540,11490897
1541,11208649
1542,11416220
1543,11490155
1544,11414268
1545,11511679
1546,11316972
1547,12304107
1548,11819078
1549,11494655
1550,11372219
1551,12259740
1552,11340271
1553,12170861
1554,12296460
1555,12308739
1556,11589542
1557,12220206
1558,12279601
1559,12248827
1560,12245721
1561,12332519
1562,12141376
1563,11601258
1564,11530388
1565,11872204
1566,12157537
1567,12285843
1568,11396328
1569,12241358
1570,11294046
1571,11314866
1572,12165511
1573,11304879
1574,12264099
1575,12290059
1576,11585883
1577,12276119
1578,12213478
1579,12298162
1580,12077138
1581,12232489
1582,12468073
1583,12089889
1584,11521923
1585,11234724
1586,12430382
1587,12330695
1588,11665075
1589,11479853
1590,11440794
1591,11557853
1592,11257176
1593,11562375
1594,11512753
1595,11437642
1596,12394706
1597,12345800
1598,11508746
1599,11413676
1600,11580235
1601,11500755
1602,12298586
1603,11567001
1604,11530734
1605,11533764
1606,11654263
1607,11704597
1608,12105493
1609,12364833
1610,11440196
1611,11462544
1612,11115391
1613,11099189
1614,11446825
1615,11492213
1616,12118555
1617,12197650
1618,12009562
1619,11927001
1620,12171133
1621,12017498
1622,11267420
1623,11897077
1624,11287854
1625,11372061
1626,12091688
1627,11983337
1628,12179634
1629,12368360
1630,12103765
1631,12010904
1632,11930907
1633,11889171
1634,11399781
1635,11348549
1636,11315161
1637,11306147
1638,12227839
1639,12190135
1640,11334394
1641,11945975
1642,11602310
1643,11458092
1644,11447639
1645,11652568
1646,12360833
1647,11466824
1648,11380715
1649,11420004
1650,11561616
1651,12072456
1652,12219585
1653,11207506
1654,12267485
1655,11306748
1656,11397149
1657,11225011
1658,13337255
1659,11337110
1660,13037231
1661,11499248
1662,11248119
1663,11377951
1664,13621366
1665,12232743
1666,13239987
1667,12244200
1668,13198125
1669,12272109
1670,13660966
1671,12302248
1672,13172222
1673,11464859
1674,13307886
1675,12256160
1676,13246464
1677,12305817
1678,13235644
1679,12384902
1680,13479579
1681,12283021
1682,13252598
1683,10959802
1684,13413780
1685,11398556
1686,13646066
1687,12125295
1688,13237319
1689,11575228
1690,13234165
1691,12386188
1692,11697506
1693,11582591
1694,11318487
1695,11525361
1696,11569126
1697,12389449
1698,11564638
1699,11483071
1700,12325091
1701,11158466
1702,11361770
1703,11256618
1704,11257982
1705,11369482
1706,11423371
1707,12315251
1708,12180676
1709,11599734
1710,12117578
1711,12222171
1712,12174823
1713,11809888
1714,11317095
1715,11724412
1716,11413959
1717,12124056
1718,11434850
1719,11316638
1720,11595259
1721,11638560
1722,11694484
1723,11847957
1724,11350922
1725,11699940
1726,11379754
1727,12263790
1728,11444097
1729,12352739
1730,12172159
1731,12404020
1732,12238734
1733,11606080
1734,11619929
1735,11365885
1736,11306626
1737,11342126
1738,11578112
1739,12123763
1740,11293226
1741,12217099
1742,12522230
1743,12060043
1744,12082954
1745,11274384
1746,12030972
1747,11330978
1748,11257283
1749,12105633
1750,11329956
1751,12096879
1752,11315276
1753,11134245
1754,11289229
1755,11312873
1756,12019117
1757,11312622
1758,11106723
1759,12101213
1760,11151429
1761,12143162
1762,11643493
1763,12142492
1764,11317483
1765,12234211
1766,12026325
1767,12105245
1768,12140685
1769,12262096
1770,12282113
1771,12242732
1772,11397659
1773,10976255
1774,11348877
1775,11832924
1776,11437672
1777,11463346
1778,11399090
1779,12172894
1780,11188760
1781,12090362
1782,11330820
1783,12152123
1784,11951530
1785,12157144
1786,11891102
1787,11567754
1788,11223266
1789,12027050
1790,12064399
1791,11345874
1792,12173481
1793,11775917
1794,11459605
1795,11529939
1796,11577071
1797,11377353
1798,12091286
1799,11215256
1800,11396698
1801,11351662
1802,12184113
1803,11380067
1804,12014904
1805,11472155
1806,11604465
1807,11326727
1808,11454188
1809,11259286
1810,11152168
1811,12211192
1812,12268108
1813,11134544
1814,12336653
1815,12301685
1816,12380229
1817,11767479
1818,11386678
1819,11392131
1820,11268014
1821,12202771
1822,11615675
1823,11607230
1824,12320230
1825,11253536
1826,12228985
1827,11891241
1828,11262375
1829,11094361
1830,11262381
1831,11060512
1832,11107432
1833,11347917
1834,11536793
1835,11693594
1836,11279513
1837,11403966
1838,11332231
1839,11943340
1840,11522628
1841,11463501
1842,11409261
1843,11411895
1844,11239367
1845,11207862
1846,11191886
1847,11030740
1848,11386322
1849,12093056
1850,11292311
1851,11955176
1852,12137900
1853,11400508
1854,11474889
1855,11527743
1856,11513410
1857,11302050
1858,12090307
1859,12214063
1860,12285011
1861,11621567
1862,12217282
1863,11216925
1864,12049064
1865,11317542
1866,12078773
1867,11797440
1868,11963265
1869,11295198
1870,12019183
1871,11514515
1872,12195711
1873,11404647
1874,11313726
1875,11187113
1876,11551811
1877,12109833
1878,11357412
1879,12069707
1880,11516520
1881,12095011
1882,12149791
1883,12137674
1884,12255637
1885,11510389
1886,11328361
1887,11357844
1888,11041996
1889,11517568
1890,12045076
1891,11433126
1892,11251918
1893,11724297
1894,11235393
1895,11293042
1896,11355449
1897,11474596
1898,12231465
1899,12357369
1900,12260959
1901,11460092
1902,12284789
1903,11696155
1904,12294383
1905,11629899
1906,12170048
1907,12299276
1908,11293257
1909,12006236
1910,12093516
1911,12061532
1912,11884167
1913,11128684
1914,12099341
1915,12099104
1916,11379470
1917,11334468
1918,11115606
1919,11157983
1920,11079529
1921,11061722
1922,11143504
1923,11039568
1924,12064881
1925,11162320
1926,11099796
1927,11038763
1928,11102140
1929,11123640
1930,11157446
1931,11027577
1932,11095577
1933,11014940
1934,12275327
1935,11394570
1936,11990954
1937,11322538
1938,11456640
1939,11370546
1940,11432943
1941,12068054
1942,11363062
1943,11390009
1944,12076296
1945,12089163
1946,12224866
1947,12388413
1948,11468835
1949,11195528
1950,11318907
1951,11264769
1952,11208441
1953,11312148
1954,11291664
1955,11648322
1956,11305351
1957,11992719
1958,11457904
1959,11405322
1960,11209989
1961,11218311
1962,12055669
1963,11435500
1964,11305522
1965,11399852
1966,11218307
1967,12108567
1968,11447976
1969,12134892
1970,11248445
1971,11293394
1972,11125666
1973,11332721
1974,12214889
1975,11093432
1976,12195909
1977,11358433
1978,12267397
1979,11328642
1980,12115333
1981,12040804
1982,11351856
1983,12165768
1984,11749671
1985,11545114
1986,12097604
1987,12072161
1988,11507870
1989,11293855
1990,11499270
1991,11205893
1992,11194773
1993,11436068
1994,11461475
1995,11117308
1996,11665230
1997,11383455
1998,12072091
1999,11288762
2000,11278958
2001,11433552
2002,12057483
2003,11430598
2004,12009729
2005,11766598
2006,12113528
2007,11327872
2008,11745164
2009,11653186
2010,11425873
2011,12268066
2012,12036268
2013,11044737
2014,11141958
2015,10897274
2016,11068635
2017,11101720
2018,11235615
2019,11931201
2020,11139609
2021,11210600
2022,11967043
2023,11919715
2024,12057836
2025,11160406
2026,11050936
2027,11269670
2028,11056090
2029,12083423
2030,12002917
2031,12144280
2032,11873739
2033,12059232
2034,11376943
2035,12053965
2036,11078412
2037,12092837
2038,12094016
2039,11969218
2040,11828746
2041,12041601
2042,12068033
2043,11191063
2044,12011688
2045,10904647
2046,11264497
2047,11365821
2048,11385327
2049,11902941
2050,11279602
2051,12097634
2052,11456123
2053,11388986
2054,12327113
2055,11350227
2056,11404622
2057,11839989
2058,11399582
2059,11353119
2060,11391956
2061,11343001
2062,11437397
2063,12263001
2064,11316830
2065,11322676
2066,11286846
2067,12115291
2068,11464134
2069,11298937
2070,11269096
2071,11423795
2072,11435568
2073,11845010
2074,11394580
2075,10835364
2076,12178692
2077,12154692
2078,11274853
2079,11408619
2080,11368989
2081,11316472
2082,11429811
2083,11376986
2084,11277367
2085,11394249
2086,11472717
2087,12018091
2088,12102015
2089,11381495
2090,11219894
2091,12086952
2092,12212539
2093,11462622
2094,11248926
2095,11239552
2096,11250701
2097,12170416
2098,11338605
2099,11275906
2100,11655570
2101,12192384
2102,12189170
2103,11460802
2104,12168392
2105,11159386
2106,11368693
2107,12231805
2108,11298994
2109,11306300
2110,11459054
2111,12378948
2112,12202653
2113,11392272
2114,12325376
2115,12198860
2116,12357212
2117,12216506
2118,11577868
2119,12218981
2120,11512914
2121,11399245
2122,11258444
2123,11403620
2124,11321767
2125,12261116
2126,12176209
2127,12156753
2128,11569047
2129,11604138
2130,11550556
2131,11314751
2132,12223593
2133,11675874
2134,11390068
2135,11021176
2136,11601269
2137,11254308
