seq,latency_h2h_ns
389,1159375
390,1167339
391,1076767
392,1199764
393,1139079
394,1134336
395,1175113
396,1164919
397,1158738
398,958794
399,1386789
400,936865
401,956463
402,1184772
403,1215200
404,916741
405,1007471
406,1107555
407,1137615
408,878972
409,1178620
410,1130634
411,1078491
412,933632
413,1223675
414,947905
415,1110913
416,1047541
417,899658
418,1124661
419,1143858
420,1111662
421,1133922
422,1188211
423,1088188
424,941386
425,814902
426,1131746
427,1088998
428,1126171
429,1165878
430,1163770
431,1009512
432,1017436
433,1186966
434,1143454
435,1185510
436,1093017
437,1112065
438,1178082
439,1121461
440,1134657
441,923372
442,1148122
443,1059735
444,1127247
445,1153361
446,1031479
447,1039680
448,1119769
449,1166921
450,1082751
451,1173070
452,1141326
453,1156820
454,1084964
455,1149569
456,1188994
457,1026538
458,1143848
459,1221025
460,1178198
461,1129240
462,1123042
463,1150754
464,1115137
465,1132820
466,1115000
467,1118137
468,1136674
469,1000771
470,1125207
471,1000430
472,1019639
473,1026097
474,1058757
475,1164997
476,1180110
477,1095810
478,1173947
479,1220596
480,1156441
481,1164530
482,1040199
483,1253558
484,1095403
485,1125828
486,1050017
487,1110457
488,993413
489,1256180
490,1053492
491,1176441
492,1122266
493,1136737
494,1166947
495,1094309
496,1191572
497,1163899
498,1039559
499,1326564
500,1174677
501,1154414
502,1082776
503,1082501
504,1162263
505,1104069
506,1227459
507,1157266
508,1110052
509,1166337
510,1157176
511,1098310
512,1098001
513,1139705
514,1026336
515,1165779
516,1174178
517,929341
518,1066078
519,1208281
520,1151714
521,1162188
522,1178676
523,1159795
524,1127933
525,1165917
526,1180781
527,1131558
528,972118
529,1172568
530,1167370
531,1152331
532,998026
533,936457
534,1132536
535,1162099
536,1208606
537,946827
538,821704
539,1303966
540,1174671
541,976943
542,1180820
543,1079313
544,1164349
545,927824
546,1172587
547,1116660
548,1171770
549,1291479
550,1169905
551,932246
552,1190196
553,1167264
554,1198772
555,1145924
556,753427
557,1119128
558,843666
559,1205320
560,1157359
561,1153471
562,1144268
563,1145695
564,1149082
565,1209134
566,1153826
567,1046164
568,1073281
569,1112101
570,974837
571,1147918
572,1161619
573,967424
574,1179894
575,1162505
576,1170864
577,901467
578,956016
579,1239242
580,1133745
581,988257
582,1070799
583,888427
584,1159292
585,969623
586,1137334
587,943461
588,1161963
589,1079178
590,1039194
591,1201303
592,1182019
593,1145443
594,1053080
595,1053513
596,1101182
597,1067394
598,1101821
599,1473643
600,892932
601,1130497
602,1128500
603,1139765
604,963630
605,1175026
606,805383
607,1062693
608,1223763
609,1108436
610,1108005
611,1149812
612,1067031
613,940071
614,1038653
615,1149149
616,1177462
617,1089516
618,1082823
619,1108125
620,1180446
621,1182344
622,1041852
623,1153317
624,708021
625,1051149
626,1197785
627,1163666
628,1061254
629,1108465
630,1135225
631,1141862
632,1064758
633,1083790
634,1004505
635,1047286
636,911379
637,1000280
638,1185029
639,1234792
640,1128083
641,1143397
642,975460
643,1201106
644,1192672
645,1170527
646,1184474
647,862550
648,1185247
649,1148166
650,1210012
651,1080615
652,987696
653,1145610
654,1160772
655,1096033
656,889316
657,1174641
658,1147718
659,1104338
660,1131230
661,841000
662,1048959
663,928769
664,1006858
665,1172990
666,1190347
667,899204
668,1141550
669,1145754
670,1021968
671,1068497
672,1060166
673,1079747
674,1038997
675,1169828
676,1110331
677,1035661
678,1170599
679,1209556
680,1074554
681,1141389
682,830392
683,1076855
684,1087122
685,758238
686,836891
687,838011
688,1105475
689,826280
690,1140689
691,1141000
692,813500
693,1042865
694,1036398
695,1130971
696,1040264
697,1126371
698,1146947
699,1575999
700,1137724
701,1032057
702,1148958
703,842956
704,1054579
705,1127733
706,1197279
707,921156
708,1080216
709,837362
710,1226184
711,832265
712,1087496
713,1161547
714,1096839
715,1174020
716,1031077
717,765657
718,1019424
719,1124394
720,1111515
721,1188682
722,1126141
723,1119554
724,977339
725,1071197
726,840576
727,1073316
728,1151774
729,1215102
730,951177
731,978611
732,1143890
733,1250700
734,1044405
735,1073004
736,1164466
737,993754
738,1125447
739,1144778
740,1071956
741,1029426
742,1129434
743,879876
744,1032086
745,869453
746,1103042
747,1113302
748,1048605
749,1117439
750,949452
751,1216136
752,1131101
753,1055649
754,893773
755,907192
756,1125835
757,894537
758,956105
759,1219270
760,972724
761,1066875
762,1154125
763,979552
764,950479
765,978516
766,972001
767,1128736
768,1238419
769,1153727
770,931819
771,1166844
772,960318
773,1165895
774,1052736
775,1018791
776,1033949
777,1152837
778,1063687
779,1099878
780,1117686
781,1093476
782,1144372
783,1030981
784,1024649
785,994793
786,1176574
787,1128966
788,963714
789,1127451
790,964548
791,1074598
792,1118309
793,925708
794,1070674
795,1031590
796,865413
797,1147884
798,1146012
799,1408243
800,876648
801,854578
802,997174
803,1066269
804,1056320
805,1178630
806,1066556
807,992394
808,1063321
809,1067839
810,1137381
811,1012822
812,934883
813,1146610
814,1078519
815,1084404
816,1174326
817,1028561
818,1162639
819,1145894
820,1055072
821,1076626
822,861192
823,1010658
824,1132107
825,1006178
826,918844
827,1214426
828,1110477
829,1132039
830,1074898
831,1102536
832,1168745
833,1072207
834,1139431
835,758770
836,936521
837,1024875
838,1050974
839,1118203
840,1167411
841,1037381
842,1102701
843,829974
844,989250
845,1129447
846,676052
847,914790
848,804054
849,1065480
850,872117
851,1056781
852,1076465
853,962461
854,1180487
855,918551
856,1020504
857,1141030
858,1091935
859,1135506
860,1140261
861,1064597
862,1058403
863,1111215
864,1137647
865,891815
866,1065886
867,949876
868,1158466
869,1160422
870,1067949
871,1193616
872,1139599
873,1095222
874,898366
875,1035523
876,800772
877,1119006
878,946693
879,1129197
880,1162487
881,1057306
882,1063906
883,1042205
884,1039469
885,1161113
886,1186190
887,1144821
888,1039962
889,1003575
890,1069413
891,1189602
892,1064079
893,1165475
894,1143066
895,1078036
896,717781
897,1155882
898,1141169
899,1289524
900,1181640
901,1072920
902,1137126
903,1019625
904,1170370
905,1023199
906,1202541
907,1059643
908,1140476
909,1017524
910,1196430
911,1035332
912,937371
913,1046001
914,1047760
915,1106182
916,765934
917,1029389
918,1211227
919,1097927
920,1081937
921,1138456
922,1175890
923,1067636
924,1155449
925,1214492
926,880740
927,1204821
928,1131091
929,1170000
930,1188297
931,1210341
932,1170678
933,1117166
934,1061693
935,1222548
936,1105194
937,1063975
938,1083849
939,1142500
940,1167478
941,1156328
942,1006448
943,771455
944,1198619
945,751895
946,963384
947,1211343
948,928726
949,974784
950,1119144
951,1074454
952,1151605
953,1102968
954,1206333
955,1135279
956,1176831
957,1074605
958,971227
959,1108101
960,988009
961,1176293
962,1064951
963,1184269
964,880346
965,908886
966,892283
967,1105925
968,1210350
969,979086
970,1099767
971,1085621
972,1167521
973,896757
974,1116512
975,974881
976,1180578
977,1017240
978,1105259
979,1084961
980,1146778
981,1000519
982,1144541
983,768403
984,1215983
985,834464
986,1196095
987,1074115
988,1073155
989,1091862
990,1132735
991,1128706
992,1171746
993,1077647
994,923029
995,872906
996,1178757
997,1141165
998,1173799
999,1170295
1000,898493
1001,1097168
1002,1187023
1003,1176952
1004,1130078
1005,1060092
1006,1108844
1007,1085118
1008,1133123
1009,1147909
1010,1166807
1011,1139235
1012,942348
1013,1131043
1014,951282
1015,1016936
1016,1151374
1017,1120391
1018,1059421
1019,1078587
1020,1085992
1021,1126454
1022,1057326
1023,747395
1024,1008260
1025,933489
1026,1198592
1027,1037254
1028,1114427
1029,1110193
1030,1092788
1031,1133690
1032,1011744
1033,1130836
1034,1026316
1035,1055839
1036,1182943
1037,1134974
1038,1142597
1039,844310
1040,1011519
1041,1209309
1042,790143
1043,1033656
1044,1075841
1045,1009915
1046,1114666
1047,1120252
1048,1113206
1049,1064190
1050,910975
1051,1183329
1052,1067396
1053,1123025
1054,856519
1055,1022240
1056,1131296
1057,1013624
1058,1074873
1059,1141391
1060,1134916
1061,1145448
1062,1004245
1063,787745
1064,1021138
1065,1069856
1066,1121412
1067,1013013
1068,1101593
1069,1136465
1070,1182170
1071,1077655
1072,1150567
1073,976738
1074,1015554
1075,1023264
1076,1205509
1077,1034793
1078,1188294
1079,1118913
1080,1039965
1081,1128079
1082,1089717
1083,1073566
1084,859227
1085,1200214
1086,1151934
1087,1091849
1088,1186526
1089,1147216
1090,1179740
1091,826244
1092,1129952
1093,1062770
1094,1113213
1095,1136478
1096,1112659
1097,1024427
1098,1046225
1099,1372205
1100,1078020
1101,1091002
1102,1029717
1103,840567
1104,1108518
1105,1073504
1106,871544
1107,964569
1108,1150778
1109,1241670
1110,1072753
1111,1076861
1112,1016467
1113,821017
1114,1194792
1115,1109145
1116,1133943
1117,1072561
1118,1178105
1119,1079557
1120,1116858
1121,1109151
1122,1051949
1123,1179959
1124,1179281
1125,1038948
1126,1029087
1127,1167309
1128,1003329
1129,938782
1130,1181932
1131,865791
1132,857814
1133,1065335
1134,1124571
1135,1071576
1136,835335
1137,981560
1138,957667
1139,1220241
1140,1111354
1141,1129957
1142,1095988
1143,1098991
1144,784792
1145,858794
1146,1012782
1147,1013869
1148,1120708
1149,1145715
1150,870560
1151,1182208
1152,1098464
1153,1015622
1154,1087443
1155,938549
1156,715449
1157,1100654
1158,940886
1159,857538
1160,1032079
1161,903012
1162,1123986
1163,1062426
1164,1030668
1165,1096260
1166,829250
1167,1132917
1168,1150132
1169,1250942
1170,1052810
1171,1144746
1172,1143539
1173,1069641
1174,1049237
1175,1143971
1176,1022535
1177,1112659
1178,1095013
1179,1261926
1180,1127330
1181,1179168
1182,1188476
1183,1174049
1184,1159592
1185,1045939
1186,1141558
1187,1070133
1188,1059410
1189,1024011
1190,1138035
1191,1200209
1192,1102292
1193,1179409
1194,1119715
1195,1133858
1196,1176054
1197,1084587
1198,999901
1199,1290164
1200,1074548
1201,1122871
1202,1152873
1203,1172599
1204,1060962
1205,1194383
1206,733455
1207,1099153
1208,1127868
1209,1206193
1210,1029631
1211,1168031
1212,1167560
1213,1074810
1214,1184173
1215,1134429
1216,1123976
1217,1111173
1218,1072829
1219,1160238
1220,1191189
1221,1146965
1222,1124783
1223,1127162
1224,1115732
1225,1052341
1226,1202659
1227,1043250
1228,1114276
1229,1250198
1230,1033089
1231,1170315
1232,1091682
1233,1193767
1234,800275
1235,1121710
1236,1223221
1237,796842
1238,925148
1239,1245330
1240,1142630
1241,1077500
1242,1142212
1243,1126862
1244,1132678
1245,1158131
1246,898486
1247,1180956
1248,824578
1249,1214531
1250,1035993
1251,1129950
1252,1150438
1253,1143747
1254,1192792
1255,905271
1256,1134609
1257,1166430
1258,1042333
1259,1157714
1260,1024041
1261,1133640
1262,1105084
1263,1134861
1264,1090619
1265,1092109
1266,1218989
1267,1107471
1268,1158820
1269,1070441
1270,1079463
1271,1168379
1272,1011068
1273,1072949
1274,1148028
1275,988840
1276,905317
1277,989971
1278,1142195
1279,1212294
1280,1171279
1281,1096989
1282,1185113
1283,906299
1284,1017445
1285,1100783
1286,1187105
1287,956150
1288,1063421
1289,1280737
1290,1138713
1291,1217969
1292,1159405
1293,1113799
1294,1014734
1295,1162361
1296,1211833
1297,1127968
1298,881020
1299,1399511
1300,913468
1301,945358
1302,1161514
1303,1125757
1304,1186366
1305,954029
1306,1183626
1307,1126383
1308,1061408
1309,995547
1310,894203
1311,1191267
1312,1174045
1313,876190
1314,1118778
1315,912421
1316,1228903
1317,1217688
1318,949167
1319,1087228
1320,937500
1321,1021901
1322,1120880
1323,910390
1324,1038564
1325,935767
1326,993654
1327,898686
1328,931283
1329,1111935
1330,897268
1331,1073138
1332,1116380
1333,1012868
1334,881479
1335,1150732
1336,1001333
1337,810890
1338,1113037
1339,1134815
1340,1089298
1341,1107939
1342,1155664
1343,1163091
1344,1303968
1345,1085182
1346,1085885
1347,981736
1348,1199079
1349,1148598
1350,1149382
1351,1096992
1352,926849
1353,1067045
1354,1101508
1355,1097471
1356,1125695
1357,1112332
1358,1175456
1359,1226817
1360,1093490
1361,1077678
1362,840556
1363,1067275
1364,1085824
1365,1072393
1366,949313
1367,1102212
1368,1141140
1369,1166198
1370,1191124
1371,1110199
1372,1152726
1373,1057404
1374,1155532
1375,1154628
1376,1214430
1377,1141601
1378,1174544
1379,1145385
1380,1160566
1381,1139948
1382,1104324
1383,1056214
1384,1135905
1385,986869
1386,1072805
1387,1049705
1388,1193757
1389,1212913
1390,1085729
1391,1159385
1392,1102024
1393,1120887
1394,1003206
1395,917249
1396,1127188
1397,1019116
1398,1141259
1399,1497696
1400,1132109
1401,1041264
1402,1157059
1403,1219502
1404,1166398
1405,1190504
1406,1230862
1407,1024600
1408,1186865
1409,1279079
1410,1184094
1411,1109235
1412,1091375
1413,1082157
1414,1070134
1415,1104646
1416,1159487
1417,884769
1418,1110470
1419,1137071
1420,1175611
1421,1170431
1422,875149
1423,1064826
1424,1216730
1425,916463
1426,1063525
1427,1111337
1428,1043322
1429,1104541
1430,1106165
1431,1129839
1432,1054896
1433,1162586
1434,1009251
1435,1119628
1436,1199193
1437,1011125
1438,1206449
1439,930290
1440,1059450
1441,1107564
1442,1165467
1443,1114145
1444,1031194
1445,1059532
1446,881376
1447,1006511
1448,1031871
1449,1225130
1450,1132317
1451,1179055
1452,1060938
1453,1089561
1454,1077016
1455,1177170
1456,1060711
1457,957245
1458,1190183
1459,1130099
1460,1120214
1461,1063483
1462,1261062
1463,1121014
1464,915348
1465,1097926
1466,1155470
1467,1043732
1468,1045069
1469,1000807
1470,1115786
1471,1030920
1472,1155397
1473,1129162
1474,1069436
1475,818215
1476,1122102
1477,1099058
1478,1146625
1479,1216105
1480,1058418
1481,1162980
1482,1133234
1483,1158617
1484,1110834
1485,1141186
1486,939452
1487,1167565
1488,1040312
1489,1248589
1490,1139593
1491,1151596
1492,1167515
1493,873920
1494,844283
1495,946268
1496,1049616
1497,843430
1498,1109991
1499,1317924
1500,1132940
1501,1138196
1502,1218407
1503,1150277
1504,856656
1505,774438
1506,1149699
1507,1007268
1508,1039497
1509,1119259
1510,966146
1511,1172084
1512,1183691
1513,1014925
1514,1107839
1515,977983
1516,1062087
1517,1060653
1518,1035378
1519,1201458
1520,1172750
1521,1183504
1522,1020653
1523,1078811
1524,1013253
1525,1154892
1526,951697
1527,1160986
1528,1103354
1529,1068339
1530,1167917
1531,787996
1532,1160837
1533,1042315
1534,894285
1535,1190165
1536,1160912
1537,799754
1538,1228177
1539,1077227
1540,1165977
1541,1135294
1542,1129500
1543,1112692
1544,1142390
1545,1132760
1546,1109943
1547,1121604
1548,1188432
1549,1185256
1550,1122923
1551,1227360
1552,1171063
1553,1150700
1554,1184487
1555,1105459
1556,1180719
1557,732214
1558,1020075
1559,1121219
1560,1124364
1561,1060610
1562,962961
1563,1081897
1564,865651
1565,851753
1566,988549
1567,955588
1568,1153995
1569,1219915
1570,1135049
1571,1207143
1572,1163639
1573,1155400
1574,1146269
1575,1129604
1576,872571
1577,969780
1578,890221
1579,1023206
1580,934634
1581,1074894
1582,1163158
1583,1209653
1584,879243
1585,1066769
1586,871672
1587,1188717
1588,847226
1589,1113132
1590,1011000
1591,1090581
1592,828117
1593,1126613
1594,1033880
1595,1181875
1596,880439
1597,742837
1598,1078352
1599,1343176
1600,1066608
1601,1166050
1602,1115052
1603,1150103
1604,1012760
1605,1150962
1606,1170290
1607,932009
1608,1070418
1609,1226319
1610,1114729
1611,1077489
1612,889228
1613,1086165
1614,1098241
1615,1098969
1616,1204430
1617,841268
1618,1032670
1619,1256955
1620,1149310
1621,1118226
1622,954257
1623,1086814
1624,1035535
1625,873598
1626,1226182
1627,972113
1628,1107633
1629,1248227
1630,1147688
1631,1005722
1632,1084896
1633,1142211
1634,1015324
1635,1081122
1636,1148086
1637,802891
1638,1162318
1639,1243393
1640,1177370
1641,1152141
1642,1097724
1643,1149158
1644,1100339
1645,1194323
1646,953898
1647,1154401
1648,1148149
1649,1250899
1650,1130020
1651,1129626
1652,1190318
1653,1151028
1654,1094291
1655,1195627
1656,1139821
1657,966218
1658,1120662
1659,1080901
1660,1059496
1661,1136775
1662,1184553
1663,1128647
1664,996959
1665,1119804
1666,1130847
1667,1108539
1668,1076292
1669,1061767
1670,925582
1671,1138734
1672,1147497
1673,1078971
1674,1024197
1675,979525
1676,1102059
1677,967339
1678,1202282
1679,1263984
1680,1071420
1681,1188613
1682,985573
1683,1193779
1684,970113
1685,737794
1686,992812
1687,942679
1688,1166042
1689,1145436
1690,970026
1691,1177317
1692,1180776
1693,961750
1694,906912
1695,1031771
1696,915998
1697,1105929
1698,1014770
1699,1388378
1700,1094162
1701,1137147
1702,937341
1703,1096700
1704,854900
1705,1144060
1706,1033589
1707,1160391
1708,1111738
1709,1010768
1710,883393
1711,896954
1712,1119858
1713,1121512
1714,1021202
1715,1115008
1716,1160490
1717,1013776
1718,1114928
1719,923370
1720,1165233
1721,1182872
1722,1185387
1723,1165459
1724,886358
1725,1178672
1726,770194
1727,1065078
1728,1049409
1729,1258427
1730,1151163
1731,1125428
1732,1121999
1733,1156233
1734,892872
1735,895586
1736,1060742
1737,1055614
1738,1059158
1739,1106710
1740,1171586
1741,1135445
1742,1023984
1743,1110410
1744,1106935
1745,926095
1746,1121271
1747,869093
1748,873206
1749,1043704
1750,1068365
1751,1165689
1752,1109713
1753,1145791
1754,1050162
1755,1141027
1756,859947
1757,1107411
1758,839618
1759,1071408
1760,1152021
1761,1174512
1762,873882
1763,1079919
1764,1066496
1765,1121627
1766,1057311
1767,1132904
1768,1111033
1769,1137715
1770,832691
1771,1071862
1772,836429
1773,1121590
1774,1070159
1775,1182649
1776,1073989
1777,1042428
1778,1133737
1779,1278468
1780,920877
1781,1164710
1782,1116980
1783,1137673
1784,1000744
1785,806832
1786,1167014
1787,1160037
1788,1081768
1789,1187042
1790,1145431
1791,1136271
1792,981753
1793,1093191
1794,1165020
1795,1150156
1796,1240184
1797,1197313
1798,1154303
1799,1450261
1800,960778
1801,1145155
1802,979818
1803,1136285
1804,1043243
1805,1180455
1806,870461
1807,1054649
1808,975482
1809,1152099
1810,999885
1811,1159987
1812,879312
1813,792139
1814,965795
1815,1213701
1816,1155521
1817,1132640
1818,1182082
1819,1035042
1820,986321
1821,967586
1822,968483
1823,1165639
1824,845121
1825,1065449
1826,1198090
1827,966349
1828,1148765
1829,1260660
1830,1145463
1831,1150853
1832,898981
1833,1136312
1834,1010509
1835,1165927
1836,913128
1837,1109894
1838,1047694
1839,1147034
1840,1074340
1841,1139861
1842,1013632
1843,1119377
1844,1012535
1845,1215035
1846,922057
1847,1157331
1848,1031178
1849,1145774
1850,964124
1851,1156907
1852,873739
1853,1183072
1854,1163979
1855,960768
1856,1126015
1857,1053620
1858,1138481
1859,1102909
1860,1158932
1861,1190852
1862,847005
1863,1126791
1864,809610
1865,952866
1866,1085381
1867,948778
1868,1160212
1869,1232292
1870,1054294
1871,1238726
1872,977883
1873,942931
1874,994140
1875,1133683
1876,1146116
1877,1214730
1878,1064781
1879,1134441
1880,814565
1881,949631
1882,1016500
1883,1126422
1884,1008427
1885,1159707
1886,956875
1887,866029
1888,1056091
1889,1172795
1890,1007079
1891,1017616
1892,903786
1893,845136
1894,946634
1895,1049638
1896,1124219
1897,1073530
1898,903651
1899,1254154
1900,735960
1901,1061223
1902,1049744
1903,1227052
1904,800973
1905,993516
1906,1130547
1907,1216514
1908,1182505
1909,1133329
1910,1128886
1911,1048567
1912,1133591
1913,1052822
1914,862116
1915,1146247
1916,1120162
1917,1128722
1918,1137073
1919,958645
1920,1176669
1921,862031
1922,1125056
1923,1088034
1924,1034563
1925,1052804
1926,1039198
1927,1001094
1928,1127025
1929,1091979
1930,1132206
1931,1156604
1932,1043267
1933,1029173
1934,1184122
1935,1147872
1936,1044733
1937,1050076
1938,1122064
1939,1131770
1940,1121496
1941,1028792
1942,1114614
1943,957514
1944,1011115
1945,939080
1946,853441
1947,1201518
1948,1062410
1949,1150890
1950,1014977
1951,1129286
1952,1045271
1953,1092260
1954,1064906
1955,849880
1956,920556
1957,1128264
1958,1078331
1959,1131382
1960,1178138
1961,1111286
1962,1165160
1963,1162119
1964,1065245
1965,1092661
1966,758844
1967,1154585
1968,1071738
1969,1111382
1970,1175438
1971,1139487
1972,1015370
1973,1175765
1974,1071099
1975,847288
1976,1234416
1977,772594
1978,1051198
1979,1125021
1980,994259
1981,1056664
1982,1183340
1983,1211776
1984,1033252
1985,922824
1986,841806
1987,1039455
1988,1023290
1989,1041969
1990,1017113
1991,1154538
1992,1108184
1993,837894
1994,1151157
1995,880348
1996,1129538
1997,1044652
1998,927735
1999,1472865
2000,986507
2001,1198267
2002,1007977
2003,850074
2004,1033150
2005,1085404
2006,968800
2007,1137586
2008,1086868
2009,1152313
2010,1197158
2011,1113404
2012,843609
2013,823222
2014,897341
2015,860197
2016,1122887
2017,1075463
2018,1037747
2019,923612
2020,1135679
2021,1029149
2022,1049626
2023,935210
2024,1123788
2025,938630
2026,929015
2027,932703
2028,1058071
2029,1190185
2030,946988
2031,1197014
2032,1041269
2033,880739
2034,1188989
2035,1177455
2036,1109342
2037,1165154
2038,877398
2039,1108671
2040,1160290
2041,1115563
2042,1182928
2043,1155147
2044,1074116
2045,925589
2046,810683
2047,990605
2048,943211
2049,1146950
2050,1137403
2051,952791
2052,1112201
2053,1243955
2054,945980
2055,1086879
2056,1166903
2057,1123954
2058,853189
2059,1050406
2060,1148701
2061,1096475
2062,1134687
2063,1071860
2064,1120501
2065,772088
2066,1147563
2067,1229655
2068,1150726
2069,1192689
2070,1168284
2071,1229467
2072,1137807
2073,1170519
2074,922576
2075,1087236
2076,1136610
2077,1074964
2078,1018571
2079,1147529
2080,1159704
2081,1065340
2082,947985
2083,1174720
2084,1125169
2085,1178633
2086,861577
2087,1195058
2088,995424
2089,1154531
2090,1189513
2091,1215918
2092,1163473
2093,1130291
2094,1124866
2095,936152
2096,1217291
2097,1174199
2098,1039115
2099,1369637
2100,1179035
2101,1163136
2102,1115582
2103,1159484
2104,1098228
2105,1009364
2106,1133229
2107,1032656
2108,1059024
2109,1073897
2110,1102256
2111,1206889
2112,1155405
2113,1038626
2114,723563
2115,838203
2116,1145909
2117,1085603
2118,1056770
2119,1098298
2120,1158243
2121,1177360
2122,1120063
2123,1062895
2124,1084058
2125,1161304
2126,908790
2127,998597
2128,1070059
2129,1229706
2130,1119522
2131,1056447
2132,1085713
2133,1195554
2134,855494
2135,1046864
2136,1146324
2137,998145
2138,1075858
2139,1084687
2140,957906
2141,1063585
2142,955834
2143,1164217
2144,953176
2145,864581
2146,1159654
2147,1186361
2148,1169573
2149,1163822
2150,1143904
2151,1196794
2152,1015910
2153,1195798
2154,867393
2155,1000738
2156,1191531
2157,940729
2158,754058
2159,1203114
2160,1202667
2161,1151203
2162,1167578
2163,1173832
2164,810694
2165,1182676
2166,1222013
2167,999627
2168,903619
2169,1217810
2170,959021
2171,1167155
2172,964557
2173,1134613
2174,864174
2175,924267
2176,938326
2177,924850
2178,858836
2179,1012810
2180,906231
2181,1154038
2182,875989
2183,951797
2184,827465
2185,835311
2186,863247
2187,1177092
2188,1075521
2189,1099044
2190,1147616
2191,1074755
2192,968643
2193,1151434
2194,873760
2195,865501
2196,1128231
2197,1134202
2198,869099
2199,1310363
2200,1156097
2201,1125265
2202,968010
2203,1117665
2204,1039499
