seq,rtt_h2m_ns
756,59709966
757,62834612
759,59703094
760,62849655
762,59716383
763,62845377
765,59621507
766,62794949
768,59642720
769,62832790
771,59808491
772,62934670
774,59680793
775,62835984
777,59604764
778,62818848
780,59659095
781,62799592
783,59703664
784,62825983
786,59718459
787,62764074
789,59623476
790,62836407
792,59652788
793,62774528
795,59700007
796,62755167
798,59648067
799,62765558
801,59679371
802,62768764
804,59700440
805,62762934
807,59697003
808,62757982
810,59680464
811,62783467
813,59735726
814,62895746
816,59806229
817,62924075
819,59801342
820,62947871
822,59686378
823,62801959
825,59547618
826,62784249
828,59669325
829,63045402
831,60006333
832,63024781
834,59755556
835,62924117
837,59949931
838,62800989
840,59700968
841,62913928
843,59568513
844,62741401
846,59538318
847,62819287
849,59672891
850,63001027
852,59807932
853,62972171
855,59871529
856,62837532
858,59601960
859,62852872
861,59642290
862,62898334
864,59718534
865,62913658
867,59701737
868,62927310
870,59703133
871,62956590
873,59687168
874,62914924
876,59682997
877,62899309
879,59661096
880,62902710
882,59693863
883,62931214
885,59724658
886,62910162
888,59709940
889,62937447
891,59708400
892,62916572
894,59680324
895,62886944
897,59666628
898,63080856
900,59681366
901,62935728
903,59439179
904,62866679
906,59686159
907,62904943
909,59702985
910,62940945
912,59635265
913,62916658
915,59675536
916,62922796
918,59727450
919,62921090
921,59703458
922,62756012
924,59536669
925,63016826
927,59812997
928,62864299
930,59764408
931,63000267
933,59484264
934,62644579
936,59514196
937,62979709
939,59775079
940,63032249
942,59861457
943,62962445
945,59504986
946,62888377
948,59690398
949,62846840
951,59603693
952,62832064
954,61520627
955,69870692
957,62579883
958,69877878
960,62912048
962,59663575
963,62834802
965,59628830
966,62895860
968,59600816
969,62881815
971,59338203
972,62606066
974,59377337
975,62614502
977,60124901
978,63086830
980,59890239
981,62985704
983,59525948
984,62883673
986,59655817
987,62931308
989,59647914
990,62932387
992,59597844
993,62884764
995,59577314
996,62894472
998,59483170
999,63683454
1001,60327033
1002,69908821
1004,62719207
1005,70765307
1007,70988844
1009,70433236
1010,80732569
1012,80730092
1014,80694243
1016,80765669
1018,80714183
1020,80741862
1022,80740771
1024,80844542
1026,80893930
1028,80738158
1030,80717205
1032,80804043
1034,80774371
1036,80844406
1038,80844013
1040,80767627
1042,80717649
1044,80701698
1046,80699784
1048,80727430
1050,80853953
1052,80844460
1054,80733801
1056,80724362
1058,80801048
1060,80714739
1062,80782949
1064,80749264
1066,80753819
1068,80842020
1070,80850436
1072,80798365
1074,80849160
1076,80803948
1078,80729945
1080,80903356
1082,80686393
1084,80761708
1086,80732034
1088,80727576
1090,80742160
1092,80843080
1094,80867194
1096,80740667
1098,80894859
1100,81065288
1102,80752979
1104,81027369
1106,80896846
1108,80857841
1110,80912554
1112,80754213
1114,80682187
1116,80802331
1118,80857114
1120,80856583
1122,80859169
1124,80736467
1126,80827534
1128,81016142
1130,80696354
1132,80735736
1134,80783086
1136,80846089
1138,80738620
1140,80752286
1142,80815312
1144,80681669
1146,80744269
1148,80784561
1150,80788585
1152,80842331
1154,80738830
1156,80881419
1158,80761952
1160,80747533
1162,80676332
1164,80626569
1166,80596040
1168,79748157
1170,72812302
1172,69815705
1174,62806390
1176,60667560
1177,69871207
1179,62679699
1180,69813212
1182,62820523
1184,59589202
1185,62801079
1187,60690417
1188,69830778
1190,62689090
1191,69823961
1193,62768771
1195,60603173
1196,70795293
1198,69679334
1199,72820575
1201,69806050
1203,62812964
1205,60671211
1206,69791663
1208,62659441
1209,69823057
1211,62804028
1213,59699035
1214,62802815
1216,59690236
1217,62795606
1219,60685044
1220,70806933
1222,69666081
1223,72768825
1225,70786638
1227,70785455
1229,69700600
1230,72851226
1232,70715805
1234,70692331
1236,69549836
1237,72670988
1239,69657580
1241,62668232
1243,59684467
1244,62685239
1246,59745068
1247,62685131
1249,60684812
1250,70703525
1252,70680336
1253,80696263
1255,79687838
1257,72704201
1259,70667801
1261,69649431
1263,62644071
1264,69666809
1266,62695754
1268,59708673
1269,62680934
1271,60655344
1272,69685936
1274,62678283
1275,69727430
1277,62698568
1279,60680127
1280,70661700
1282,70701650
1283,80700068
1285,79711670
1287,72701644
1289,70665145
1291,70685593
1293,69620931
1294,72635855
1296,69671628
1298,62668120
1300,60679619
1301,70674971
1303,70688499
1304,79820029
1306,72806147
1308,69842919
1310,63843936
1312,60672528
1313,69808836
1315,62642877
1316,70797254
1318,70788799
1320,69640063
1321,72775471
1323,69829787
1325,62825129
1327,60717716
1328,69819293
1330,62678464
1331,69872057
1333,62791807
1335,59668340
1336,62801420
1338,60586783
1339,70786612
1341,69688540
1342,72805571
1344,70805149
1346,70794198
1348,70673241
1349,79815460
1351,72805816
1353,70796446
1355,69812206
1357,62679960
1358,69870136
1360,62802732
1362,59700457
1363,62797759
1365,59543639
1366,62802237
1368,59646389
1369,62786434
1371,60690185
1372,70753508
1374,70709153
1375,80787158
1377,80848920
1379,80818556
1381,80840580
1383,79814615
1385,73774852
1387,69685995
1389,63672301
1391,60520567
1392,70678109
1394,70686920
1395,80676774
1397,79689876
1399,72690632
1401,70650249
1403,69670948
1405,62679091
1406,70681441
1408,70709294
1410,70716263
1411,79702746
1413,74687357
1415,69687604
1417,62681951
1419,60669060
1420,69689871
1422,62684692
1423,70716980
1425,70671108
1427,70663831
1428,79668446
1430,72573291
1432,70697580
1434,69651572
1436,62685320
1437,70682295
1439,69699398
1441,62728747
1442,70668459
1444,69690527
1446,62679304
1447,70704586
1449,69681938
1451,62771009
1452,69828021
1454,64700042
1456,60725086
1457,70691314
1459,69525630
1460,72756831
1462,69751672
1464,62685374
1466,60685850
1467,70668668
1469,70602636
1470,80649210
1472,81686885
1474,80692009
1476,80725672
1478,80686230
1480,80673532
1482,80681520
1484,80655873
1486,80692398
1488,80671771
1490,80680291
1492,81686752
1494,80665596
1496,80698596
1498,80694293
1500,80691787
1502,80684634
1504,80659221
1506,80667233
1508,80670880
1510,80679972
1512,82676953
1514,80726107
1516,80659289
1518,80662228
1520,80687290
1522,80696070
1524,80747361
1526,80794696
1528,80813490
1530,80773680
1532,81819980
1534,80691480
1536,80793395
1538,80789693
1540,80813477
1542,80807867
1544,80792913
1546,80805070
1548,80784004
1550,80829796
1552,81794743
1554,80831753
1556,80822346
1558,80781409
1560,80760015
1562,80782529
1564,80771904
1566,80809292
1568,80820503
1570,80786890
1572,81822539
1574,80791627
1576,80870203
1578,80776425
1580,80794120
1582,80781487
1584,80741268
1586,79793893
1588,72794101
1590,70812615
1592,70781731
1594,70847067
1595,80955883
1597,80884852
1599,80927209
1601,80822217
1603,80706956
1605,80723053
1607,80712515
1609,80719087
1611,80731630
1613,80751199
1615,80796252
1617,80736111
1619,80763912
1621,80741795
1623,80774846
1625,80789683
1627,80772695
1629,80767650
1631,80706098
1633,80770099
1635,80797629
1637,80657678
1639,80744412
1641,80682930
1643,80715508
1645,80763857
1647,80657068
1649,80822567
1651,80797609
1653,80726921
1655,80748889
1657,80789593
1659,80855980
1661,80728796
1663,80720361
1665,80717852
1667,80761085
1669,80833215
1671,80809234
1673,80674495
1675,80608647
1677,80599348
1679,80585940
1681,80781513
1683,80761446
1685,80740865
1687,80750382
1689,80750992
1691,80742306
1693,80772091
1695,80743395
1697,80803752
1699,80751394
1701,80744489
1703,80772817
1705,80777964
1707,80743426
1709,80738793
1711,80803347
1713,80754568
1715,80775388
1717,80736947
1719,80755315
1721,80761395
1723,79689739
1725,72773692
1727,70779502
1729,70715198
1731,70783931
1732,81757890
1734,80752684
1736,80754476
1738,80721704
1740,80748248
1742,80826822
1744,80822726
1746,80815634
1748,80731641
1750,80759158
1752,81768206
1754,80746790
1756,80730771
1758,80752347
1760,80818604
1762,80942353
1764,80856702
1766,80758375
1768,80733924
1770,80762871
1772,81771937
1774,80770575
1776,80749849
1778,80747474
1780,80752918
1782,80720117
1784,80698830
1786,80765740
1788,80748003
1790,80776737
1792,81774978
1794,80731453
1796,80747152
1798,79795719
1800,72813579
1802,70781475
1804,70772545
1806,70663257
1807,79788834
1809,72786695
1811,69760057
1813,62749731
1815,60632302
1816,70770473
1818,70678473
1819,80767211
1821,80759782
1823,80741871
1825,80937310
1827,80713388
1829,80698618
1831,80771705
1833,80698333
1835,80667796
1837,80656129
1839,80668623
1841,79837625
1843,72840145
1845,70797504
1847,70806032
1849,70656813
1850,80817841
1852,81820994
1854,80821383
1856,80842446
1858,80805318
1860,80842513
1862,80800005
1864,80804998
1866,80832308
1868,80817941
1870,80820380
1872,81836379
1874,80835089
1876,80870426
1878,80841117
1880,80820170
1882,80808727
1884,80772652
1886,80833752
1888,80821154
1890,80851612
1892,81812082
1894,80824090
1896,80844574
1898,80976475
1900,80787200
1902,80734729
1904,80680101
1906,80698806
1908,80684584
1910,80686271
1912,81695505
1914,80676410
1916,80748037
1918,80675826
1920,80685302
1922,80687704
1924,79691518
1926,72680549
1928,70684817
1930,70670870
1932,70678405
1933,79696077
1935,72670654
1937,70672639
1939,70700278
1941,70667331
1942,80697290
1944,80690937
1946,80710885
1948,80680055
1950,80673278
1952,81672499
1954,80673127
1956,80703883
1958,80876576
1960,80868151
1962,80816220
1964,80798601
1966,80756835
1968,80807231
1970,80661214
1972,81685778
1974,80673588
1976,80691203
1978,80685989
1980,80666332
1982,80684290
1984,80701985
1986,80692215
1988,80695952
1990,80653741
1992,81683856
1994,80679304
1996,80669971
1998,80658296
2000,80650277
2002,80718362
2004,80689629
2006,80681071
2008,80660571
2010,80722035
2012,81807034
2014,80800997
2016,80793095
2018,80780970
2020,80793219
2022,81128791
2024,81082392
2026,80808390
2028,80914343
2030,80764987
2032,81951417
2034,80890173
2036,80824414
2038,80775777
2040,80769134
2042,80903778
2044,80780210
2046,80821870
2048,80806007
2050,80780231
2052,83041838
2054,80764791
2056,80795309
2058,80782189
2060,81130216
2062,80788900
2064,80844858
2066,80790877
2068,80793724
2070,80802380
2072,82844735
2074,80773985
2076,81176428
2078,80762360
2080,80626577
2082,80574552
2084,80564779
2086,80889990
2088,80811146
2090,80864087
2092,81892223
2094,80761659
2096,80693753
2098,80796698
2100,80773949
2102,80885407
2104,80747502
2106,80744930
2108,80792524
2110,80714528
2112,81764485
2114,80754481
2116,80780883
2118,80769493
2120,80749615
2122,80756558
2124,80812011
2126,80760157
2128,80764929
2130,80764635
2132,81727400
2134,79781859
2136,72779782
2138,70750708
2140,70773408
2142,70661612
2143,80779297
2145,80754824
2147,80768032
2149,80727605
2151,80797133
2153,79777887
2155,72770948
2157,70778032
2159,70760161
2161,70672991
2162,80766024
2164,80807724
2166,80767627
2168,80769748
2170,80783370
2172,81745779
2174,80753682
2176,80798807
2178,80765333
2180,80724249
2182,80860233
2184,80892554
2186,80798236
2188,80821527
2190,80797935
2192,81809107
2194,79839931
2196,72839586
2198,69847895
2200,63048537
2202,60664665
2203,69807530
2205,62617321
2206,69642088
2208,62777754
2210,60618640
2211,70791977
2213,71714322
2214,79837040
2216,72840023
2218,69814091
2220,62808720
2222,60605527
2223,70807284
2225,70775516
2226,80826331
2228,80809263
2230,80787754
2232,80688742
2234,80806661
2236,79840752
2238,72824965
2240,70828305
2242,70795391
2244,70645588
2245,80830357
2247,80806131
2249,80834654
2251,80830805
2253,79829286
2255,72794229
2257,70823874
2259,70790269
2261,70633210
2262,80807033
2264,80846186
2266,80867751
2268,80894711
2270,80837070
2272,80827364
2274,80798973
2276,80820045
2278,80825901
2280,80795989
2282,79820968
2284,72832736
2286,70797585
2288,70802225
2290,70681983
2291,79809903
2293,74833335
2295,70812789
2297,70816949
2299,70667913
2300,80826987
2302,80790357
2304,79800685
2306,72818456
2308,70817950
2310,70787608
2312,69730813
2313,74820167
2315,70785712
2317,70801351
2319,70623689
2320,80819208
2322,80800987
2324,80804098
2326,79834836
2328,72831191
2330,70782259
2332,70819180
2334,69725831
2335,72827619
2337,70811260
2339,70800928
2341,70596061
2342,80786285
2344,80798218
2346,80816967
2348,80818038
2350,79830983
2352,72826293
2354,70830364
2356,70800586
2358,70709287
2359,81013802
2361,81004646
2363,80880180
2365,80952246
2367,79853048
2369,72761631
2371,69814012
2373,62828848
2375,59686993
2376,62833147
2378,60701293
2379,69848593
2381,62696318
2382,69849291
2384,62791210
2386,59682713
2387,62839017
2389,60700471
2390,69863169
2392,62694274
2393,69867284
2395,62835356
2397,59649030
2398,62814119
2400,59653197
2401,62819360
2403,59729551
2404,62829695
2406,59702277
2407,62850486
2409,59651680
2410,62800572
2412,59694213
2413,62833257
2415,59730300
2416,62844859
2418,60704134
2419,70805322
2421,69667049
2422,72807106
2424,69827572
2426,62837868
2428,59676385
2429,62844074
2431,59710551
2432,62864720
2434,59751979
2435,62848294
2437,60693857
2438,70801647
2440,69669275
2441,72826884
2443,69849195
2445,62836074
2447,59621478
2448,62804287
2450,59659827
2451,62835452
2453,59691242
2454,64848847
2456,60659010
2457,69865215
2459,62667539
2460,69844767
2462,62839174
2464,59674582
2465,62764791
2467,59588831
2468,62753072
2470,59534343
2471,62729164
2473,59687264
2474,62769906
2476,59741573
2477,62764207
2479,59711597
2480,62751929
2482,59655835
2483,62745549
2485,59782137
2486,62766320
2488,59723995
2489,62790616
2491,60578495
2492,69772349
2494,62705593
2495,69794563
2497,62776493
2499,59612545
2500,62738597
2502,59592982
2503,62739091
2505,59757881
2506,62758812
2508,60723485
2509,69890286
2511,62926248
2512,70969035
2514,69924266
2516,62720903
2517,69825341
2519,62832759
2521,59606385
2522,62875437
2524,59801116
2525,62861068
2527,59614101
2528,62774260
2530,59498584
2531,62715740
2533,60671349
2534,69780981
2536,62672195
2537,70763707
2539,69779574
2541,62678977
2542,69776153
2544,62749049
2546,59663532
2547,62750845
2549,59672015
2550,62732773
2552,59674988
2553,62801582
2555,59705525
2556,62778132
2558,59701177
2559,62752113
2561,59696845
2562,62768873
2564,59714432
2565,62798113
2567,59675755
2568,62731237
2570,59634350
2571,62715310
2573,59675660
2574,63000323
2576,59752677
2577,62761609
2579,59703801
2580,62760370
2582,59644752
2583,62964469
2585,60778441
2586,69812292
2588,62698021
2589,69752914
2591,62779580
2593,59602865
2594,62795984
2596,59728993
2597,62766024
2599,59699320
2600,62781441
2602,59659213
2603,62782478
2605,59763391
2606,62958998
2608,59698212
2609,62738773
2611,59563343
2612,62685710
2614,59627718
2615,62772422
2617,59661943
2618,62749815
2620,59677080
2621,62940148
2623,59999984
2624,62793736
2626,59729119
2627,62747888
2629,59828843
2630,62699883
2632,59712689
2633,62995735
2635,59996260
2636,62774675
2638,59640787
2639,62790121
2641,59830804
2642,62757064
2644,59720172
2645,63034116
2647,59840222
2648,62758655
2650,59636291
2651,62678521
2653,59533124
2654,62738578
2656,60670891
2657,69751110
2659,62734340
2660,69745322
2662,62755893
2664,59730116
2665,62770754
2667,59744208
2668,62768150
2670,59653696
2671,62726452
2673,59648063
2674,62814142
2676,60674716
2677,69812148
2679,62684392
2680,70978025
2682,70851320
2684,70685866
2685,79795842
2687,72758118
2689,69814527
2691,62968257
2693,60678659
2694,69776315
2696,62862555
2697,69766541
2699,62754778
2701,59670457
2702,62769499
2704,59686087
2705,62863356
2707,59735674
2708,62807756
2710,59703901
2711,62784493
2713,59641699
2714,62803969
2716,59700001
2717,62939007
2719,60657373
2720,69806088
2722,62672732
2723,69789637
2725,62756597
2727,60646272
2728,69757322
2730,62676601
2731,70767824
2733,69775377
2735,62749281
2736,69767782
2738,62769784
2740,60667115
2741,69769666
2743,62710226
2744,70861696
2746,70803451
2748,70661361
2749,80791835
2751,79795564
2753,72784027
2755,70779307
2757,70827652
2759,70675846
2760,79819967
2762,72758746
2764,70782732
2766,70760991
2768,70711108
2769,80732080
2771,80830511
2773,80752826
2775,80805541
2777,80991867
2779,81055409
2781,80949014
2783,81008387
2785,81011870
2787,80945948
2789,80895538
2791,80919143
2793,80891444
2795,80984955
2797,80925502
2799,80979050
2801,80973997
2803,80951709
2805,80954466
2807,80900619
2809,80930294
2811,80919184
2813,80934925
2815,80854234
2817,80869078
2819,80860575
2821,80976048
2823,80854222
2825,80912159
2827,80961611
2829,80872810
2831,80930150
2833,80893238
2835,80938712
2837,80865226
2839,80860438
2841,80870222
2843,80920403
2845,80972147
2847,80925064
2849,80881838
2851,80934421
2853,80974083
2855,80903521
2857,80952190
2859,81001045
2861,80929042
2863,80941810
2865,80911019
2867,81199710
2869,80953649
2871,81219216
2873,81233526
2875,81217791
2877,80773315
2879,80809907
2881,80916435
2883,80892565
2885,80778185
2887,81080714
2889,81077414
2891,81055499
2893,80771330
2895,80842813
2897,80886965
2899,80832856
2901,80748533
2903,79776041
2905,72792388
2907,70809194
2909,70839460
2911,70637268
2912,80873018
2914,80936841
2916,80972368
2918,80881807
2920,80928562
2922,80959882
2924,80879434
2926,81012251
2928,81010735
2930,80901623
2932,80843509
2934,80914924
2936,80185081
2938,74049461
2940,70913826
2942,70914995
2944,70885913
2945,81002839
2947,81028571
2949,80967355
2951,81121661
2953,80877234
2955,80742995
2957,80890658
2959,80998318
2961,80913021
2963,80904774
2965,81127674
2967,81000319
2969,80913833
2971,80870323
2973,81003445
2975,80874159
2977,80903054
2979,81199170
2981,80872851
2983,81189253
2985,80812568
2987,80768175
2989,80815591
2991,80773781
2993,80727741
2995,80719418
2997,80828951
2999,80768344
3001,80782410
3003,80774018
3005,80746565
3007,80742094
3009,80783370
3011,80779132
3013,80761812
3015,81028541
3017,80728735
3019,80760098
3021,80748266
3023,80774072
3025,81085712
3027,81090715
3029,80770619
3031,81047265
3033,80780825
3035,80813351
3037,81092970
3039,81098383
3041,81074400
3043,81040938
3045,80779033
3047,81070829
3049,80778704
3051,80857577
3053,80850517
3055,81056858
3057,80759739
3059,81105205
3061,80780360
3063,80753112
3065,80785019
3067,80764591
3069,80754370
3071,81064378
3073,81062935
3075,80795450
3077,80743640
3079,80748414
3081,80845063
3083,80738205
3085,81068548
3087,80857147
3089,80868533
3091,80794650
3093,81049844
3095,80742288
3097,81068340
3099,81053676
3101,81043997
3103,80833461
3105,80844941
3107,80845992
3109,81071436
3111,80772730
3113,81104514
3115,80848648
3117,80725341
3119,81130337
3121,80815255
3123,80753872
3125,80810412
3127,80731477
3129,80767378
3131,80758024
3133,80752231
3135,80741491
3137,80826543
3139,81037007
3141,80885459
3143,80753595
3145,80797130
3147,80779870
3149,81027101
3151,81033317
3153,80741483
3155,81052138
3157,80741628
3159,80812090
3161,80780459
3163,80731794
3165,80731080
3167,80724020
3169,81019787
3171,81010727
3173,80745079
3175,81047304
3177,80806056
3179,80746263
3181,80743462
3183,80737227
3185,80865850
3187,80892863
3189,80873946
3191,80821048
3193,81879753
3195,80903624
3197,80869231
3199,80895333
3201,80853142
3203,80876131
3205,80884412
3207,80838976
3209,80870351
3211,80857607
3213,81928385
3215,80883054
3217,80849052
3219,80834797
3221,80853777
3223,80825793
3225,80854927
3227,80847676
3229,80871930
3231,80853074
3233,81848827
3235,80797275
3237,80858403
3239,80829416
3241,80838274
3243,80849581
3245,80830198
3247,80845627
3249,80826437
3251,80828951
3253,81879782
3255,80839015
3257,79933182
3259,72870002
3261,70879311
3263,70844222
3265,70619925
3266,79884452
3268,72888096
3270,69865480
3272,62842888
3274,59693746
3275,62856135
3277,60649028
3278,70872151
3280,70664036
3281,80882431
3283,80872628
3285,80814480
3287,79932606
3289,72870910
3291,70880161
3293,70865124
3295,69649250
3296,72867041
3298,70873422
3300,70127233
3302,62635910
3303,69926740
3305,62827027
3307,59970666
3308,62895866
3310,59576479
3311,62889178
3313,59612051
3314,62827542
3316,60710461
3317,70839968
3319,70660533
3320,79892631
3322,72869192
3324,69869089
3326,62811215
3328,60618789
3329,70913067
3331,69779346
3332,72998989
3334,70876218
3336,70907055
3338,70541939
3339,80809994
3341,80856325
3343,80821615
3345,80934915
3347,80845643
3349,80864200
3351,80866781
3353,80869067
3355,80876643
3357,80840933
3359,80983693
3361,80829956
3363,80854030
3365,80902858
3367,80844913
3369,80853813
3371,80866914
3373,80938697
3375,80864732
3377,80831291
3379,80763138
3381,79837171
3383,72884896
3385,70830437
3387,70829453
3389,70690408
3390,80879013
3392,79865736
3394,72870501
3396,70931554
3398,70894897
3400,70713203
3401,80835755
3403,80893484
3405,80833441
3407,80814692
3409,80834313
3411,80828612
3413,80906131
3415,79905616
3417,72865564
3419,70851617
3421,70840484
3423,70588382
3424,80882361
3426,80838930
3428,80850449
3430,80903603
3432,80854392
3434,80942887
3436,80826663
3438,80819049
3440,80891737
3442,80841178
3444,80845267
3446,80836406
3448,80875667
3450,80854524
3452,80853047
3454,80844933
3456,80859174
3458,80843549
3460,80905569
3462,80855723
3464,80914080
3466,80868084
3468,80908676
3470,80876267
3472,80842846
3474,80859562
3476,80849568
3478,80887884
3480,80868757
3482,80816189
3484,80846890
3486,80885579
3488,80888787
3490,80876202
3492,80865043
3494,80886072
3496,80854789
3498,80955780
3500,80882609
3502,80838879
3504,80826987
3506,80857172
3508,80864156
3510,80891763
3512,80879031
3514,80864422
3516,80892452
3518,80875010
3520,80879022
3522,80867185
3524,80853176
3526,80941187
3528,80852555
3530,80867070
3532,80893333
3534,80838186
3536,80866276
3538,80836420
3540,80851800
3542,80827200
3544,80938908
3546,80838440
3548,80882670
3550,80871567
3552,80846796
3554,80838131
3556,80882188
3558,80870494
3560,80857229
3562,80857277
3564,80865506
3566,80869162
3568,80850295
3570,80855470
3572,80824628
3574,80832371
3576,80917440
3578,80889261
3580,80920727
3582,80834287
3584,80881110
3586,80924216
3588,80922169
3590,81178515
3592,80893388
3594,81003205
3596,80778609
3598,80742655
3600,80759013
3602,81067292
3604,80712073
3606,73968548
3608,70806205
3610,71030836
3612,70666246
3613,81084385
3615,80770378
3617,80764766
3619,80859329
3621,80837972
3623,80789372
3625,80856197
3627,80854910
