seq,rtt_h2m_ns
171,8120958
172,8698690
173,9966303
174,9083603
175,8051700
176,8160943
177,9161653
178,9511482
179,8997598
180,9520210
181,9442132
182,9568469
183,9495092
184,9859872
185,9491411
186,9449648
187,9462345
188,9466407
189,9579688
190,9494816
191,8861670
192,9493070
193,9500262
194,9500961
195,9494351
196,9077097
197,8167227
198,8590746
199,8142201
200,8169158
201,8186667
202,8160136
203,8601360
204,8276439
205,8195283
206,9146933
207,9202971
208,9522824
209,9474443
210,9444172
211,8064767
212,8956979
213,9425352
214,9428473
215,9512060
216,9560406
217,9262010
218,9286537
219,9552586
220,9225009
221,9946144
222,9695567
223,9538627
224,9545142
225,9508597
226,9658519
227,9506926
228,9560698
229,9483407
230,9590634
231,9638597
232,9351877
233,9506628
234,9529113
235,9566872
236,9566153
237,9235485
238,9404257
239,9536758
240,9830722
241,9482498
242,9798987
243,9583755
244,9526172
245,9565565
246,9314017
247,9566918
248,9331757
249,9643545
250,9569318
251,9458449
252,9554212
253,9521055
254,9500000
255,9629219
256,9566404
257,9514458
258,9566600
259,9504795
260,9798700
261,9581571
262,9561813
263,9532449
264,9508724
265,9479507
266,9569999
267,9507053
268,9535632
269,9451541
270,9222512
271,9316276
272,9472838
273,9578670
274,9626687
275,9513746
276,9399458
277,9563868
278,9492883
279,9614925
280,9250933
281,9599413
282,9226477
283,8595455
284,9139450
285,8243205
286,9226798
287,8231115
288,9547798
289,9539563
290,9481398
291,9610895
292,9808285
293,10311428
294,9520908
295,9546514
296,9611152
297,9609381
298,9587717
299,9202190
300,9991902
301,9506489
302,9528828
303,9537232
304,9556847
305,9556300
306,9818168
307,9555484
308,9564219
309,9604794
310,9530329
311,9563787
312,9597384
313,9549457
314,9189903
315,9594259
316,9554783
317,9502855
318,9191275
319,9557495
320,9567959
321,10010037
322,9475243
323,9544997
324,9277037
325,9533551
326,9556710
327,9561580
328,9533893
329,9289819
330,9612642
331,9551782
332,9548891
333,9538694
334,9593631
335,9644712
336,9550713
337,9564053
338,9278197
339,9345133
340,9577615
341,9535285
342,9578127
343,9526723
344,9227387
345,9572728
346,9582053
347,9518442
348,9531358
349,9558451
350,9684569
351,9577281
352,9581373
353,9614725
354,9190510
355,9998034
356,9499234
357,9513990
358,9587632
359,9537028
360,9549996
361,8102492
362,8203300
363,8139209
364,8229388
365,8207306
366,8717534
367,10116995
368,9509427
369,9571259
370,9246307
371,9489692
372,8968354
373,7990812
374,8367528
375,8064627
376,9057390
377,9031064
378,9518779
379,9534336
380,9911470
381,9473094
382,9536626
383,9493107
384,8843228
385,9472136
386,9466584
387,9561280
388,8104189
389,9003552
390,9046809
391,9500755
392,9517006
393,9562747
394,9303600
395,8109442
396,8144641
397,8588993
398,8127912
399,10111913
400,9047209
401,8859016
402,9511923
403,9469856
404,9536952
405,9447218
406,9444927
407,8354330
408,9811287
409,8133888
410,8113993
411,8620074
412,9037734
413,9493799
414,9873055
415,9270538
416,8457976
417,8017381
418,7991277
419,8968563
420,8654027
421,8360743
422,9850422
423,9415154
424,9431927
425,9428924
426,9627275
427,8050020
428,8044903
429,8566424
430,9076499
431,9037718
432,8925809
433,9138740
434,9466512
435,9365528
436,8833846
437,9293376
438,8534720
439,8918385
440,8050950
441,8751336
442,8649480
443,9393218
444,9322983
445,8917157
446,8865962
447,8096037
448,9046805
449,7966459
450,7994915
451,8052421
452,8042941
453,8062620
454,7993460
455,8492159
456,8080283
457,8609746
458,8059579
459,8012331
460,8560860
461,8912742
462,8914071
463,8905355
464,9042498
465,8946886
466,9290660
467,9286021
468,8060318
469,8060628
470,8026286
471,8013932
472,8523768
473,8934868
474,8011689
475,8011507
476,8830358
477,9974212
478,9615626
479,9397733
480,9717917
481,9329818
482,9609066
483,9519290
484,9522335
485,8864082
486,9398996
487,9306190
488,8970429
489,9415581
490,9086701
491,9414211
492,9690665
493,8409976
494,10195246
495,9428191
496,9147435
497,9476829
498,9390775
499,9515509
500,9378922
501,8987090
502,7775790
503,8801081
504,8141088
505,8273911
506,8172320
507,8528346
508,8879975
509,9514985
510,9499058
511,9094620
512,7967500
513,8441503
514,8928449
515,9541091
516,9373291
517,9461257
518,9323628
519,9458799
520,9340789
521,8590156
522,8763437
523,9632856
524,8883803
525,9359850
526,8130309
527,8089490
528,8593224
529,8990219
530,8859716
531,8110694
532,8857216
533,9422103
534,9357352
535,9321250
536,9026059
537,9404093
538,9066977
539,9489862
540,9397438
541,9400837
542,9462141
543,9307141
544,9361176
545,9496600
546,9309616
547,9298421
548,9322116
549,9405635
550,9419152
551,9416964
552,9308028
553,9284921
554,9472269
555,9516980
556,9555600
557,9536119
558,9525387
559,9539811
560,9538382
561,9057930
562,8110061
563,9185825
564,9708032
565,9511607
566,9523120
567,9565376
568,9509555
569,9540862
570,9517383
571,9503830
572,9491054
573,9539948
574,9495392
575,9494656
576,9520584
577,9533062
578,9524658
579,9569188
580,9505648
581,9477746
582,9558094
583,9156303
584,9336161
585,9159099
586,8137120
587,8148539
588,8646766
589,8106042
590,9212132
591,9554002
592,9618673
593,9532865
594,9546634
595,9507516
596,7997751
597,8148899
598,8832344
599,8029023
600,8230626
601,8037100
602,8087173
603,8772465
604,9124832
605,9573153
606,9556254
607,9167455
608,9538971
609,9485645
610,9526873
611,9568805
612,9529992
613,9595182
614,9658355
615,9519688
616,9792821
617,9505848
618,9429056
619,9579537
620,9137245
621,7938587
622,7838381
623,8067838
624,8378964
625,8770986
626,9154910
627,9030222
628,9590559
629,9562490
630,9627548
631,9425621
632,9455941
633,9489350
634,9288940
635,9399780
636,8957296
637,9604675
638,9371150
639,9337625
640,9114632
641,9323564
642,9378630
643,9345888
644,9372467
645,9284430
646,9334527
647,9385768
648,8990082
649,8838942
650,9403050
651,9299358
652,9430196
653,9349020
654,9351858
655,9337494
656,9505742
657,9419417
658,9379339
659,9370203
660,9384290
661,8976124
662,7962787
663,7968350
664,7936067
665,9141055
666,8531978
667,8864977
668,9486258
669,9432754
670,9376490
671,9437364
672,9339618
673,9419688
674,9419999
675,9530978
676,9417373
677,9410799
678,9378098
679,9336059
680,9254339
681,9432620
682,9494654
683,9360803
684,9658908
685,9414342
686,9664552
687,9601566
688,9451996
689,9300021
690,9500864
691,9416169
692,8667155
693,9647403
694,9560423
695,9373159
696,9417559
697,9372655
698,9156387
699,9500714
700,9369048
701,9408409
702,9426787
703,9406341
704,9380017
705,9394298
706,9361554
707,9331843
708,9585381
709,9304601
710,9473569
711,9371551
712,9378934
713,9354102
714,9304335
715,9295599
716,9417540
717,9463674
718,9377092
719,9400737
720,9136667
721,9378252
722,9406751
723,9368341
724,9488520
725,9459677
726,9345080
727,9423300
728,9773691
729,9457624
730,9477089
731,8585129
732,9391789
733,9619439
734,9842419
735,9237042
736,9557284
737,9682601
738,9666058
739,9506913
740,9314073
741,9294608
742,9550389
743,9549924
744,9575586
745,9561398
746,9845210
747,9713765
748,8655946
749,9058615
750,9260882
751,9717803
752,9521731
753,9287894
754,9581875
755,9503586
756,8540805
757,9991227
758,8697168
759,9001474
760,9297293
761,8938777
762,8156594
763,8136969
764,8937923
765,9240572
766,9244012
767,9506384
768,9486948
769,9513851
770,9300549
771,8524045
772,9037350
773,8929146
774,7935237
775,7996542
776,8171230
777,7966944
778,8127136
779,8150523
780,8218553
781,8125478
782,8027414
783,8747222
784,8090113
785,8126662
786,8132489
787,8150380
788,8145674
789,8114670
790,9047638
791,8172354
792,8610332
793,8143399
794,9126603
795,9153375
796,8092802
797,8154583
798,8145323
799,8545942
800,8130746
801,8130748
802,8101817
803,8111996
804,9400374
805,8755771
806,9556513
807,8180980
808,9618417
809,8155193
810,9162935
811,9087390
812,8149781
813,8124864
814,10170412
815,9486750
816,9663000
817,9795617
818,9956084
819,9038355
820,9478234
821,9784394
822,9119522
823,9511562
824,9585154
825,9506024
826,9484523
827,9472813
828,9843207
829,9543173
830,9511062
831,9731824
832,9330779
833,9488579
834,9483520
835,9536217
836,9520349
837,9522879
838,9497265
839,9449817
840,9545030
841,9628982
842,9573423
843,9477816
844,9476587
845,9543133
846,9700209
847,9538911
848,9541160
849,9739284
850,9461839
851,9698441
852,9656516
853,9531325
854,9562714
855,9549999
856,9566923
857,9548603
858,9526157
859,9497250
860,9331658
861,9509699
862,9500883
863,9456635
864,9610318
865,9883352
866,9513216
867,9538488
868,9559497
869,9494682
870,9564443
871,9502947
872,9542391
873,9554973
874,9570379
875,9521763
876,9522038
877,9468111
878,9747530
879,9508386
880,9532620
881,9486533
882,9308206
883,9574861
884,9575308
885,8263103
886,8033505
887,8165499
888,8469462
889,10111424
890,9505249
891,9470247
892,9540877
893,8384537
894,9307147
895,9506810
896,9519288
897,9544795
898,9891380
899,8164728
900,8656485
901,8241004
902,8093046
903,8002436
904,8640591
905,8306501
906,8263218
907,9133631
908,9439758
909,9499273
910,8979231
911,9500913
912,9691173
913,9417418
914,9332550
915,9375700
916,9613082
917,9323070
918,9325928
919,9369670
920,9102554
921,8785084
922,9069167
923,8104146
924,7966607
925,7951132
926,8012516
927,8305863
928,8088015
929,8807102
930,9160627
931,9513581
932,7942603
933,7938931
934,7975348
935,7931556
936,7980210
937,8061886
938,8173776
939,8112102
940,8252187
941,9128188
942,9707233
943,9566090
944,9499852
945,9293961
946,9535402
947,9399663
948,9697882
949,9103417
950,8099612
951,8554157
952,9084606
953,9094702
954,9404780
955,9646559
956,9427355
957,9586280
958,9609257
959,9508495
960,9307570
961,9015344
962,8146755
963,8174500
964,8117843
965,8180926
966,9323798
967,9672027
968,9505152
969,9541694
970,9505796
971,9572860
972,9528803
973,9571292
974,9572847
975,9311443
976,9539933
977,9489450
978,9163811
979,9548429
980,9296477
981,9583937
982,9015385
983,7912978
984,8137064
985,8150407
986,8244593
987,9262321
988,8229698
989,9166050
990,9720475
991,9513968
992,9506414
993,9583988
994,9504990
995,9470677
996,8085570
997,8689368
998,8242789
999,9050053
1000,9197371
1001,9623685
1002,9023774
1003,9241213
1004,9667209
1005,9210724
1006,9300429
1007,9781519
1008,10214156
1009,10179199
1010,10500738
1011,10188574
1012,9765168
1013,10248768
1014,10545528
1015,10450322
1016,9385993
1017,10244433
1018,10227979
1019,10247816
1020,10236988
1021,10229664
1022,10218603
1023,9355351
1024,9223701
1025,10150078
1026,10196899
1027,10231318
1028,9740122
1029,10216660
1030,10425001
1031,10211071
1032,10194582
1033,10466157
1034,9508914
1035,10199090
1036,10443338
1037,9956628
1038,10240333
1039,10455207
1040,10196971
1041,10205211
1042,10258025
1043,10205789
1044,10285727
1045,10234418
1046,10051915
1047,9221252
1048,9834256
1049,10220680
1050,10206632
1051,10410346
1052,10494839
1053,10470610
1054,10504724
1055,10264027
1056,10269071
1057,10275275
1058,10339307
1059,10552243
1060,10322031
1061,10286022
1062,10344547
1063,10262271
1064,9958395
1065,10535902
1066,10299841
1067,10499202
1068,10522573
1069,10562082
1070,9252711
1071,9565191
1072,9172545
1073,9367174
1074,9130369
1075,9080174
1076,10097512
1077,9364490
1078,9232139
1079,9715555
1080,9222511
1081,10149365
1082,10365351
1083,10274667
1084,10216329
1085,9581306
1086,10502641
1087,10935928
1088,10589432
1089,10520150
1090,10566986
1091,10459618
1092,9476779
1093,9259128
1094,10261738
1095,10453434
1096,10209578
1097,10358119
1098,10339414
1099,9403926
1100,10146173
1101,10325379
1102,9581134
1103,9398894
1104,10186727
1105,10222104
1106,10463238
1107,10334472
1108,10423937
1109,10325499
1110,10399760
1111,9050049
1112,9042157
1113,9059219
1114,9573788
1115,9072336
1116,9055553
1117,9566929
1118,9117221
1119,9025701
1120,9480321
1121,9479167
1122,9054030
1123,9804465
1124,9892948
1125,10276245
1126,10346784
1127,10317456
1128,10233211
1129,10428481
1130,10556641
1131,10534736
1132,9635644
1133,10307883
1134,9567353
1135,10315395
1136,10335289
1137,10328237
1138,10236570
1139,10316507
1140,9942501
1141,9601259
1142,10158708
1143,9435256
1144,9217429
1145,9133804
1146,8934129
1147,8939744
1148,9008603
1149,9011085
1150,9031745
1151,9061097
1152,9048542
1153,9036820
1154,9058575
1155,9048036
1156,9046059
1157,9055547
1158,9121907
1159,9149176
1160,9148951
1161,9155813
1162,8991221
1163,9031639
1164,9053156
1165,9039724
1166,9022422
1167,9075899
1168,9014999
1169,9017556
1170,9068023
1171,9345807
1172,9155151
1173,9197666
1174,9309502
1175,9336125
1176,9189414
1177,9200883
1178,8993571
1179,9076523
1180,9045865
1181,9040768
1182,9101323
1183,9018172
1184,9029396
1185,8940200
1186,9035568
1187,9034547
1188,9016538
1189,9041583
1190,9039495
1191,9027861
1192,9070267
1193,9047044
1194,9051996
1195,9067704
1196,9005865
1197,9126974
1198,9422752
1199,9153353
1200,9337524
1201,9249288
1202,9259269
1203,9243016
1204,9089527
1205,9190735
1206,9183294
1207,9151194
1208,9196063
1209,9164218
1210,9190146
1211,9198157
1212,9180586
1213,9173135
1214,9191443
1215,9147745
1216,9164292
1217,9168024
1218,9167448
1219,9166700
1220,9169957
1221,9204666
1222,9175676
1223,9165307
1224,9177014
1225,9156443
1226,9195092
1227,9166185
1228,9184914
1229,9163698
1230,9179177
1231,9170943
1232,9182433
1233,9218631
1234,9164135
1235,9186684
1236,9172065
1237,9213169
1238,9188664
1239,9203161
1240,9146174
1241,9200748
1242,9203879
1243,9104236
1244,9884199
1245,9549212
1246,9456563
1247,9546985
1248,9961679
1249,9899681
1250,10239024
1251,10212115
1252,10196654
1253,10592340
1254,9784104
1255,10522977
1256,10221185
1257,10219340
1258,9753610
1259,9518578
1260,9478168
1261,9241486
1262,8997338
1263,9283154
1264,9495484
1265,9971756
1266,9868649
1267,10281238
1268,9797747
1269,10242569
1270,10336719
1271,10294390
1272,10254306
1273,10513115
1274,10277658
1275,10248941
1276,10329458
1277,10320262
1278,9835710
1279,10765757
1280,10209737
1281,9554824
1282,10187148
1283,10239387
1284,9622987
1285,9018196
1286,9868791
1287,9935942
1288,10523692
1289,10251435
1290,10571074
1291,10514022
1292,10212749
1293,9086968
1294,9828775
1295,10287411
1296,10575221
1297,10092448
1298,10516249
1299,10222119
1300,10142951
1301,10225702
1302,10155535
1303,9497398
1304,9502255
1305,9880365
1306,9531588
1307,9494595
1308,10159601
1309,10200427
1310,9485767
1311,9422677
1312,9436235
1313,10208177
1314,9489531
1315,9507900
1316,9647660
1317,10366468
1318,9476501
1319,9453559
1320,9691312
1321,10166803
1322,9541807
1323,10475531
1324,10575070
1325,10386093
1326,9396692
1327,9475048
1328,9454226
1329,10471533
1330,10389674
1331,9505278
1332,9703285
1333,10187920
1334,10169847
1335,10193599
1336,10223267
1337,9729820
1338,9903673
1339,9170061
1340,9164969
1341,9137382
1342,9180764
1343,9180401
1344,9678171
1345,9136447
1346,9058469
1347,9172559
1348,9202789
1349,9139741
1350,9165604
1351,10070755
1352,9217277
1353,9166943
1354,9107170
1355,9175531
1356,9127454
1357,9181467
1358,9189508
1359,9164588
1360,9617670
1361,9134219
1362,9185515
1363,9120368
1364,9183359
1365,9198466
1366,9120673
1367,9196869
1368,9120960
1369,9340700
1370,9158396
1371,9150358
1372,9166479
1373,9135877
1374,9077456
1375,9142135
1376,8980901
1377,9156096
1378,9127694
1379,9184714
1380,9173536
1381,9678796
1382,9608318
1383,9513175
1384,9291092
1385,9036147
1386,9998328
1387,9555883
1388,10534162
1389,10307426
1390,10317369
1391,10378173
1392,10325835
1393,10531792
1394,10230817
1395,10517583
1396,9301489
1397,9445632
1398,9272356
1399,9149448
1400,9402862
1401,9215158
1402,9632187
1403,9577326
1404,9911914
1405,9780977
1406,10340352
1407,10483721
1408,10219121
1409,10410664
1410,10470285
1411,9119594
1412,9283875
1413,9564088
1414,9311224
1415,9993583
1416,9494432
1417,9934817
1418,9431456
1419,10132926
1420,10173477
1421,10179167
1422,9978112
1423,9601289
1424,9529199
1425,10003681
1426,10050474
1427,10442552
1428,10163921
1429,10176708
1430,10154117
1431,10211074
1432,10536169
1433,10476705
1434,10179740
1435,9875881
1436,9227334
1437,9252137
1438,9364398
1439,9151935
1440,9243424
1441,9259094
1442,9162726
1443,9218761
1444,9248495
1445,9105665
1446,9269339
1447,9148972
1448,9096125
1449,9163418
1450,9159794
1451,9100884
1452,9160929
1453,9118277
1454,9191564
1455,9395043
1456,8926125
1457,9002609
1458,9170256
1459,9175549
1460,9162192
1461,9137126
1462,9165963
1463,9139231
1464,9173951
1465,9162247
1466,9168823
1467,9116022
1468,9183046
1469,9104225
1470,9144085
1471,9194548
1472,9172868
1473,9140161
1474,9159918
1475,9131375
1476,9162666
1477,9633941
1478,10490041
1479,9251854
1480,9553498
1481,9894002
1482,10412367
1483,11018833
1484,10467307
1485,9548895
1486,10083185
1487,10473306
1488,10038492
1489,8998629
1490,9961942
1491,9978459
1492,10007046
1493,9105290
1494,8929577
1495,8869204
1496,8852318
1497,8839267
1498,9204408
1499,9027732
1500,8920057
1501,9004344
1502,9034133
1503,8988076
1504,9043278
1505,9017533
1506,9069225
1507,9039211
1508,9026458
1509,9012400
1510,9001646
1511,9005318
1512,9052500
1513,9016255
1514,9053587
1515,9052922
1516,9163943
1517,9035142
1518,9127116
1519,9057219
1520,9137824
1521,9024698
1522,9023858
1523,9158876
1524,8960446
1525,8931099
1526,8927870
1527,9042519
1528,9128655
1529,9038663
1530,9019058
1531,9048910
1532,9041995
1533,9019490
1534,9045947
1535,9034557
1536,9037869
1537,9053172
1538,9104779
1539,9054727
1540,9032651
1541,9043221
1542,9008795
1543,9051386
1544,9050721
1545,9032980
1546,9034162
1547,9023058
1548,9025896
1549,9084604
1550,9028065
1551,9039999
1552,9037235
1553,9136411
1554,9314637
1555,9076715
1556,9025018
1557,9293826
1558,9265501
1559,9524027
1560,9348558
1561,9061391
1562,9013497
1563,9052170
1564,9157426
1565,9039270
1566,8968039
1567,8975342
1568,9125240
1569,9084242
1570,9051334
1571,8937643
1572,9044315
1573,8778797
1574,9035965
1575,8878032
1576,8834113
1577,8850017
1578,8806488
1579,8828524
1580,8836422
1581,8849605
1582,8835876
1583,8938459
1584,8956485
1585,9163546
1586,8699218
1587,8830594
1588,8835051
1589,8969305
1590,8838602
1591,8843018
1592,8831519
1593,8835061
1594,8844985
1595,8828003
1596,8816251
1597,8835454
1598,8841667
1599,8808160
1600,8811844
1601,8832500
1602,8801781
1603,8822095
1604,8827362
1605,8816989
1606,8949175
1607,9036322
1608,9029506
1609,9040600
1610,9049526
1611,9040687
1612,9043677
1613,9018872
1614,9026859
1615,9013854
1616,9070498
1617,9086799
1618,8987284
1619,9018443
1620,9034056
1621,9060526
1622,9024175
1623,9004780
1624,9019779
1625,9035812
1626,9025455
1627,9038277
1628,9000149
1629,9062043
1630,9060902
1631,8986469
1632,9042737
1633,9008614
1634,9042312
1635,9001557
1636,9016597
1637,9033487
1638,9069625
1639,9003140
1640,9038891
1641,8984232
1642,9669027
1643,8888994
1644,9127634
1645,9037480
1646,9106811
1647,9107633
1648,9028679
1649,9109297
1650,9080241
1651,9065931
1652,9114641
1653,9105842
1654,9122199
1655,9127418
1656,9124743
1657,9035594
1658,9126831
1659,9512692
1660,9358588
1661,9378534
1662,9557265
1663,8960481
1664,9162178
1665,9142714
1666,9111428
1667,9121906
1668,9141910
1669,9135161
1670,9143195
1671,9010659
1672,9136231
1673,9134709
1674,9332317
1675,9293727
1676,9304384
1677,9088093
1678,9134348
1679,10209897
1680,9584453
1681,9333496
1682,9639193
1683,9132836
1684,9150521
1685,9052190
1686,8996241
1687,9039467
1688,9018680
1689,9036745
1690,9054327
1691,9086589
1692,9045022
1693,8952275
1694,9027544
1695,9243869
1696,8933199
1697,9018497
1698,9293164
1699,8991650
1700,8939052
1701,9040307
1702,8958889
1703,9013271
1704,9025165
1705,9024149
1706,8952009
1707,8952201
1708,9317523
1709,9047086
1710,9059521
1711,8941026
1712,9043290
1713,8859112
1714,8932414
1715,8960407
1716,9001765
1717,8963739
1718,8957321
1719,9029818
1720,9038797
1721,9015508
1722,9222740
1723,9036571
1724,9554053
1725,9010081
1726,9103728
1727,9071251
1728,9044164
1729,9011931
1730,8944407
1731,9050181
1732,9034259
1733,9062638
1734,9043938
1735,9035041
1736,9072610
1737,8923420
1738,8933094
1739,9013607
1740,8924640
1741,9033782
1742,9002192
1743,9034301
1744,9029954
1745,8943667
1746,8965786
1747,8931032
1748,9263928
1749,9002422
1750,9002044
1751,9075555
1752,8997226
1753,9371804
1754,9400907
1755,9306312
1756,9163208
1757,9680104
1758,9976006
1759,9961591
1760,10637833
1761,10262677
1762,10173154
1763,9170893
1764,9465440
1765,9143309
1766,9161844
1767,9256419
1768,9774078
1769,10060658
1770,10549339
1771,10009257
1772,9330640
1773,9101625
1774,9130233
1775,9108025
1776,9091462
1777,9124136
1778,9093724
1779,9113321
1780,9096960
1781,9083827
1782,9106803
1783,9090941
1784,9093044
1785,9030995
1786,9045865
1787,9183559
1788,9012837
1789,9394846
1790,9041815
1791,9114989
1792,9132916
1793,9042644
1794,9120206
1795,9162326
1796,8949109
1797,8918975
1798,8955071
1799,8950300
1800,8919251
1801,8826975
1802,8956629
1803,8960402
1804,8938625
1805,8943733
1806,8933970
1807,8937636
1808,8955046
1809,8936724
1810,8920510
1811,8933723
1812,8939020
1813,8946340
1814,8933137
1815,8928783
1816,8977340
1817,8915071
1818,8922529
1819,8957047
1820,8902182
1821,8946503
1822,8886073
1823,8945624
1824,8945603
1825,8933153
1826,9043652
1827,9018844
1828,9038148
1829,9019350
1830,9048065
1831,9116546
1832,9105856
1833,9131549
1834,8945353
1835,8945808
1836,8948131
1837,8922036
1838,8940567
1839,8951425
1840,8933025
1841,8910775
1842,8956761
1843,8936104
1844,8914805
1845,8945899
1846,9130658
1847,9130346
1848,9038011
1849,8944404
1850,8940387
1851,9127213
1852,9109307
1853,9056637
1854,9093238
1855,9150247
1856,8969165
1857,9083680
1858,9163786
1859,9171042
1860,9144662
1861,9013249
1862,8943620
1863,9313980
1864,9127423
1865,9099667
1866,9131938
1867,9116666
1868,9004890
1869,8952274
1870,9135466
1871,9122888
1872,9148967
1873,9140998
1874,9133477
1875,9812374
1876,9956824
1877,10123502
1878,10407377
1879,10181635
1880,10515639
1881,10296965
1882,10007564
1883,9338249
1884,10132570
1885,9517770
1886,8959137
1887,9110154
1888,9125030
1889,10024617
1890,9874071
1891,10209016
1892,9751552
1893,9709479
1894,10261324
1895,10398482
1896,10310876
1897,10263741
1898,10104233
1899,9163958
1900,9492301
1901,9601585
1902,9832519
1903,10745194
1904,10187286
1905,9459648
1906,9909443
1907,10011726
1908,9795857
1909,9720588
1910,10221950
1911,10248859
1912,10320634
1913,10302887
1914,9902907
1915,9647216
1916,9786976
1917,10595571
1918,10340227
1919,9252202
1920,9040278
1921,9207718
1922,9660324
1923,9824652
1924,10301308
1925,10229449
1926,9919042
1927,9940251
1928,9649880
1929,10708902
1930,9055051
1931,9028378
1932,9056488
1933,9000918
1934,9019802
1935,9039193
1936,9058157
1937,9072958
1938,9009500
1939,9018551
1940,9044287
1941,9000085
1942,9035272
1943,9027172
1944,9062674
1945,8990739
1946,9033395
1947,9031581
1948,8997662
1949,9070525
1950,9049187
1951,8982617
1952,9044906
1953,9022756
1954,9040709
1955,9033038
1956,9001773
1957,9051012
1958,9024659
1959,9219708
1960,9067294
1961,9489893
1962,9127951
1963,9110916
1964,9051027
1965,9055298
1966,9021596
1967,9020568
1968,9028401
1969,9104203
1970,9054066
1971,9057279
1972,9069305
1973,9034121
1974,9019610
1975,9013746
1976,9032344
1977,9013197
1978,9060436
1979,9091523
1980,9013235
1981,9031036
1982,9026886
1983,9001626
1984,9049007
1985,9050432
1986,9203054
1987,9462165
1988,9038831
1989,9107122
1990,9054049
1991,9020581
1992,9094578
1993,9052406
1994,9042956
1995,9331188
1996,9095114
1997,9062397
1998,9912409
1999,9083230
2000,9268474
2001,9792690
2002,8925618
2003,9317576
2004,9843402
2005,9188778
2006,9167378
2007,9007622
2008,9524863
2009,9116662
2010,8993624
2011,9110281
2012,9126865
2013,9129450
2014,9111210
2015,9126485
2016,9122379
2017,9139959
2018,9107504
2019,9081641
2020,9059875
2021,9278842
2022,10115115
2023,9105481
2024,9050690
2025,8994229
2026,9043555
2027,9024978
2028,9020296
2029,9040736
2030,9034072
2031,9041202
2032,9068014
2033,9082137
2034,8990625
2035,9026932
2036,9007090
2037,9022116
2038,9063892
2039,9050363
2040,9059191
2041,9011636
2042,9015891
2043,9041014
2044,8988147
2045,9023448
2046,9033036
2047,9479030
2048,9550469
2049,9571907
2050,9035459
2051,9010429
2052,9312762
2053,9176477
2054,8986954
2055,9177936
2056,9195597
2057,9865749
2058,9697792
2059,9856897
2060,9764300
2061,9803821
2062,9569765
2063,10254783
2064,10256563
2065,10322825
2066,10317837
2067,10216390
2068,9720702
2069,10300053
2070,9592757
2071,9419425
2072,10320507
2073,9574437
2074,10256295
2075,10314208
2076,10218296
2077,10259031
2078,10453675
2079,10311121
2080,10408585
2081,10448575
2082,10189679
2083,9749940
2084,9637182
2085,10202111
2086,8978194
2087,9429333
2088,9234186
2089,9484682
2090,9893663
2091,9938977
2092,10168496
2093,9171801
2094,9766500
2095,9521141
2096,9395308
2097,9417118
2098,9356985
2099,10477849
2100,9498555
2101,9491894
2102,10143231
2103,9584609
2104,10295882
2105,10242766
2106,10225004
2107,9543974
2108,9489990
2109,10244398
2110,10271940
2111,10221797
2112,10198675
2113,10239052
2114,10191020
2115,9303384
2116,9721332
2117,9740107
2118,9599234
2119,10194775
2120,9229457
2121,9923167
2122,10234186
2123,9863207
2124,9157996
2125,9127471
2126,9126450
2127,9168493
2128,9131927
2129,9059333
2130,9150242
2131,9138168
2132,9095023
2133,10165415
2134,10028888
2135,10540901
2136,9372868
2137,10010803
2138,9461614
2139,10013854
2140,9160501
2141,9107554
