seq,rtt_h2m_ns
935,10646069
936,10594445
937,10516127
938,10458650
939,10733611
940,10527591
941,10557702
942,10378457
943,10372525
944,10514327
945,10510240
946,11558728
947,10596190
948,10646391
949,10663386
950,10459618
951,10482560
952,10591208
953,11485969
954,9673567
955,10624516
956,10611180
957,11520314
958,9634709
959,9618911
960,10579984
961,11626319
962,9606356
963,9486299
964,10597998
965,9496866
966,10617936
967,10670048
968,10601622
969,11633018
970,10610556
971,10503380
972,10564731
973,9311841
974,10557671
975,10573866
976,10577249
977,10580533
978,10575092
979,10617832
980,10590435
981,10578959
982,10569358
983,11532642
984,10562105
985,10567570
986,11447886
987,9571401
988,10513517
989,10590371
990,10498722
991,10556158
992,10589228
993,10564543
994,10603489
995,10543995
996,10590167
997,10573313
998,10986462
999,10589572
1000,11514300
1001,11526222
1002,11442100
1003,11445336
1004,11514354
1005,11585512
1006,11558583
1007,11939873
1008,11415461
1009,11613588
1010,11553946
1011,11530934
1012,11534045
1013,11574548
1014,11597009
1015,11496161
1016,11490151
1017,11588585
1018,11531645
1019,11586876
1020,11546057
1021,11543392
1022,11570530
1023,11516275
1024,11446511
1025,11560704
1026,11557189
1027,11542663
1028,11561619
1029,11563427
1030,10388508
1031,11502639
1032,11517270
1033,11515195
1034,11511470
1035,11562851
1036,11563003
1037,11512230
1038,11432545
1039,10571770
1040,11507480
1041,11557552
1042,11528455
1043,11534394
1044,11423975
1045,11567308
1046,11428898
1047,11526946
1048,11470453
1049,11583991
1050,11536503
1051,11601527
1052,11439076
1053,11518139
1054,11451221
1055,11544840
1056,11603023
1057,11312470
1058,11612090
1059,11545696
1060,11457809
1061,11821758
1062,11395950
1063,11566542
1064,11405103
1065,11596398
1066,11576855
1067,11820636
1068,11407397
1069,11503594
1070,11626183
1071,10668515
1072,11487447
1073,11572521
1074,11452792
1075,11554484
1076,11527202
1077,11830964
1078,11670040
1079,11665847
1080,11401744
1081,11400908
1082,11600289
1083,11505742
1084,11529493
1085,11507988
1086,11390793
1087,11460949
1088,11379285
1089,11671273
1090,11459642
1091,11527074
1092,11826168
1093,11697930
1094,11682034
1095,11645190
1096,11693422
1097,11680051
1098,11626195
1099,11662406
1100,11395164
1101,11669735
1102,11533661
1103,11522840
1104,11525781
1105,11646759
1106,11509515
1107,11636781
1108,11821387
1109,11645872
1110,11565360
1111,11408632
1112,11507247
1113,11207560
1114,11528775
1115,11383530
1116,11399943
1117,11456322
1118,11420352
1119,11566334
1120,11505494
1121,11507813
1122,11422735
1123,11343519
1124,11516987
1125,11370029
1126,11481065
1127,11519818
1128,11425836
1129,11581234
1130,11435844
1131,11520963
1132,11553359
1133,11521704
1134,11383427
1135,11535569
1136,11550459
1137,11563756
1138,11515865
1139,11507553
1140,11547579
1141,11435914
1142,11367819
1143,11531595
1144,11483690
1145,11544750
1146,11458946
1147,11535207
1148,11592724
1149,11450754
1150,11496904
1151,11485173
1152,11464208
1153,11614901
1154,11457359
1155,11464542
1156,11516261
1157,11523217
1158,11568093
1159,11451086
1160,11353207
1161,11345429
1162,11333121
1163,11303839
1164,11315606
1165,11309360
1166,11322454
1167,11337028
1168,11323623
1169,11334905
1170,11322376
1171,11311481
1172,11325332
1173,11337079
1174,11313389
1175,11317248
1176,11395480
1177,11442131
1178,11429751
1179,11449490
1180,11424907
1181,11423710
1182,11422678
1183,11425457
1184,11422167
1185,11432612
1186,11434397
1187,11437651
1188,11383853
1189,11420772
1190,11325343
1191,11432662
1192,10294058
1193,11317046
1194,11455282
1195,11439536
1196,10420351
1197,11445338
1198,11432104
1199,11435910
1200,11440920
1201,11419106
1202,10299237
1203,11409907
1204,11427986
1205,11423843
1206,11403535
1207,11329423
1208,11409995
1209,11453995
1210,11434412
1211,11399844
1212,10408929
1213,11455946
1214,11425688
1215,11383417
1216,11351904
1217,11456355
1218,11426548
1219,11417729
1220,11407498
1221,11349537
1222,11314107
1223,10444614
1224,11446376
1225,10425508
1226,11355356
1227,11443632
1228,10432041
1229,11441558
1230,11442239
1231,11314775
1232,11329554
1233,11442622
1234,10453310
1235,11439253
1236,11438453
1237,11296297
1238,11298768
1239,10311439
1240,11473052
1241,11326746
1242,11454072
1243,11328011
1244,11430704
1245,11694334
1246,11513806
1247,11530652
1248,11632436
1249,11518353
1250,11639969
1251,11524902
1252,11661623
1253,11544933
1254,11457694
1255,11429856
1256,10457674
1257,11591336
1258,11508093
1259,11545388
1260,11491235
1261,11607856
1262,11469766
1263,11538359
1264,11640773
1265,11453997
1266,11597367
1267,11534185
1268,11492817
1269,11625670
1270,11525350
1271,11505114
1272,11493443
1273,11279726
1274,11455077
1275,11470315
1276,11578113
1277,11565806
1278,11560945
1279,11665043
1280,11556165
1281,12066730
1282,11832981
1283,11775253
1284,11531089
1285,11369131
1286,11347069
1287,11530087
1288,11510674
1289,11692622
1290,11642095
1291,11529604
1292,11521994
1293,11531693
1294,11495154
1295,11544772
1296,11573212
1297,11554819
1298,11496548
1299,11541970
1300,11638790
1301,11684061
1302,11554280
1303,11577835
1304,11541038
1305,11523852
1306,11654954
1307,11538557
1308,11579852
1309,11551459
1310,11430604
1311,11436109
1312,11629362
1313,11547774
1314,11531259
1315,11488527
1316,11403586
1317,11529911
1318,11405636
1319,11533794
1320,11595379
1321,11544350
1322,11544757
1323,11532129
1324,11530760
1325,11553810
1326,11532341
1327,11436839
1328,11537192
1329,11515607
1330,11574781
1331,11523163
1332,11591522
1333,11566916
1334,11748359
1335,11533752
1336,11578397
1337,11346927
1338,11592388
1339,11622563
1340,11393031
1341,11582941
1342,11363229
1343,11620947
1344,11573950
1345,11378337
1346,11427718
1347,11318552
1348,10399993
1349,11586619
1350,11427186
1351,10454887
1352,11605720
1353,11439736
1354,11319734
1355,10452598
1356,11425153
1357,10457534
1358,11324870
1359,10478679
1360,11471988
1361,11356213
1362,10451935
1363,11341841
1364,10445200
1365,11449126
1366,10450808
1367,11453814
1368,10327360
1369,11451192
1370,11381363
1371,10363272
1372,11336993
1373,10400324
1374,11436046
1375,10406301
1376,11438256
1377,10429289
1378,11421905
1379,10462578
1380,11416974
1381,10453557
1382,11423688
1383,10444900
1384,11337861
1385,10308621
1386,11441005
1387,11303990
1388,10443969
1389,11430365
1390,10434685
1391,11339332
1392,10445035
1393,11321184
1394,10447021
1395,11445360
1396,10435890
1397,11434344
1398,10419380
1399,11433794
1400,11460922
1401,11410794
1402,10455844
1403,11537054
1404,11408003
1405,11452065
1406,11657648
1407,11539370
1408,11534882
1409,11709318
1410,11523813
1411,11565016
1412,11700716
1413,11578101
1414,11688479
1415,11581686
1416,11420387
1417,11649051
1418,11564232
1419,11595882
1420,11514462
1421,11723230
1422,11471225
1423,11241391
1424,10705733
1425,11471468
1426,11467165
1427,11428089
1428,11528315
1429,11520491
1430,11508067
1431,11558495
1432,11504097
1433,11564969
1434,11550062
1435,11590103
1436,11531270
1437,11501462
1438,11477656
1439,11684613
1440,11534769
1441,11566338
1442,11556364
1443,11640490
1444,11547526
1445,11541742
1446,11625068
1447,11543410
1448,11527047
1449,11714708
1450,11659245
1451,11549228
1452,11539813
1453,11552448
1454,11577218
1455,11455655
1456,11457738
1457,11382997
1458,11500016
1459,11528532
1460,11654237
1461,11659540
1462,11721553
1463,11487140
1464,11532074
1465,11619194
1466,11551007
1467,11606376
1468,11551647
1469,11437999
1470,11668390
1471,11539260
1472,11554945
1473,11388615
1474,11588085
1475,11578008
1476,11678569
1477,11576615
1478,11451874
1479,11574417
1480,11566558
1481,11567949
1482,11540451
1483,11692530
1484,11447972
1485,11542990
1486,11427500
1487,11457495
1488,11446695
1489,11615849
1490,11477963
1491,11624076
1492,11525858
1493,11509102
1494,11565146
1495,11449345
1496,11732749
1497,11428835
1498,11609439
1499,11655847
1500,11705740
1501,11678957
1502,11567715
1503,11673736
1504,11651945
1505,11545072
1506,11671841
1507,11540220
1508,11688568
1509,11651576
1510,11603386
1511,11533393
1512,11505495
1513,11508684
1514,11546576
1515,11516244
1516,11447261
1517,11672222
1518,11592953
1519,11546845
1520,11633099
1521,11381944
1522,11692655
1523,11451053
1524,11687313
1525,11689413
1526,11668563
1527,11650920
1528,11533646
1529,11451132
1530,11663971
1531,11672424
1532,11529210
1533,11463590
1534,11559950
1535,11717899
1536,11511399
1537,11340769
1538,10426762
1539,11513697
1540,11446858
1541,11552502
1542,11405287
1543,11543144
1544,11680776
1545,11519474
1546,11544701
1547,11643121
1548,11545542
1549,11661972
1550,11680904
1551,11541774
1552,11563522
1553,11654027
1554,11531194
1555,11513076
1556,11489962
1557,11611762
1558,11273220
1559,10422568
1560,11436448
1561,11539292
1562,11595341
1563,11540920
1564,11529397
1565,11529902
1566,11394510
1567,11817739
1568,11379644
1569,11437552
1570,11667395
1571,11556509
1572,11464781
1573,11537018
1574,11578097
1575,11530393
1576,10493305
1577,11573166
1578,10579103
1579,11511826
1580,11572596
1581,11426200
1582,11467072
1583,11518746
1584,11513276
1585,11613228
1586,11596100
1587,10458069
1588,11402099
1589,11433680
1590,11306874
1591,11428499
1592,11277876
1593,10301195
1594,11437227
1595,11455444
1596,11417172
1597,11433910
1598,10430403
1599,11321179
1600,11319487
1601,10304714
1602,11445521
1603,11444176
1604,11409649
1605,11423839
1606,11419448
1607,11454783
1608,11402969
1609,10434784
1610,11393091
1611,11434935
1612,11409118
1613,10443005
1614,11448727
1615,10348856
1616,11480277
1617,10319125
1618,11464905
1619,10391351
1620,11424519
1621,11424349
1622,11407256
1623,11326102
1624,10362377
1625,11393740
1626,11394141
1627,10394427
1628,11528946
1629,11515492
1630,10523461
1631,11521006
1632,11516570
1633,10452757
1634,11422431
1635,10531922
1636,11526202
1637,11502745
1638,10537260
1639,11531576
1640,10526412
1641,11441969
1642,10416802
1643,11423115
1644,10573811
1645,11522278
1646,11527239
1647,11523919
1648,10546177
1649,11528247
1650,11528671
1651,10509083
1652,11646904
1653,11608329
1654,11347315
1655,11452479
1656,11390067
1657,11400596
1658,11371493
1659,11370478
1660,11495710
1661,11505008
1662,11380708
1663,11381147
1664,11366047
1665,11382223
1666,11362625
1667,11392258
1668,11350929
1669,11397465
1670,11344342
1671,11378948
1672,11349787
1673,11400339
1674,11381871
1675,11406948
1676,11379364
1677,11457506
1678,11334655
1679,11368917
1680,11508458
1681,11488441
1682,11350568
1683,11359303
1684,11434810
1685,11551133
1686,11375885
1687,11384661
1688,11399741
1689,10342745
1690,11470310
1691,11471742
1692,11365518
1693,11372737
1694,11478409
1695,11448976
1696,11395276
1697,11427817
1698,11347337
1699,11386259
1700,10389161
1701,11373253
1702,11344724
1703,11399851
1704,11360374
1705,11433308
1706,10432381
1707,11374345
1708,11400209
1709,11563871
1710,11489839
1711,11531455
1712,11372010
1713,10358625
1714,11474508
1715,11387749
1716,11376142
1717,11353814
1718,11502203
1719,11487606
1720,11553422
1721,11535083
1722,11472523
1723,11338553
1724,11404744
1725,11522031
1726,11548547
1727,11471950
1728,11455300
1729,11512847
1730,11482753
1731,11460158
1732,11542929
1733,11408203
1734,11514989
1735,11502829
1736,11440063
1737,11543201
1738,11468210
1739,11506498
1740,11494222
1741,11478267
1742,11537238
1743,11823508
1744,11664955
1745,11637658
1746,11597271
1747,11534800
1748,11649790
1749,10836539
1750,11638786
1751,11391158
1752,11550291
1753,11834994
1754,11690822
1755,11668059
1756,11410293
1757,11523832
1758,11360805
1759,11402017
1760,11420169
1761,11461291
1762,11512787
1763,11563310
1764,11457663
1765,11559286
1766,11657123
1767,11524515
1768,11679862
1769,11642091
1770,11725768
1771,11503006
1772,11403208
1773,11543966
1774,11537165
1775,11445741
1776,11438635
1777,11546463
1778,11457741
1779,11528975
1780,11531592
1781,11624073
1782,11446444
1783,11535552
1784,11534193
1785,11514104
1786,11533421
1787,11527408
1788,11535223
1789,11539818
1790,11516580
1791,11425401
1792,11534730
1793,11542394
1794,11521613
1795,11534479
1796,11520784
1797,11527061
1798,11558751
1799,11568564
1800,11465466
1801,11534474
1802,11528607
1803,11537214
1804,11529675
1805,11534591
1806,11534933
1807,11564334
1808,11514910
1809,10529021
1810,11536178
1811,11545788
1812,11534139
1813,11546611
1814,11568368
1815,11515347
1816,11482583
1817,11540500
1818,11521027
1819,11496775
1820,11429336
1821,11524088
1822,11918126
1823,11538862
1824,11549845
1825,10567382
1826,11529286
1827,11538312
1828,11410173
1829,11510441
1830,10438146
1831,11482714
1832,11532862
1833,11540655
1834,11539011
1835,11539067
1836,11550260
1837,10449062
1838,11412359
1839,10363383
1840,11540506
1841,10666485
1842,11579888
1843,10617031
1844,11473249
1845,11546474
1846,11542887
1847,11526450
1848,11508840
1849,11527972
1850,11469975
1851,11518616
1852,11514318
1853,11569632
1854,11388912
1855,11488495
1856,11538688
1857,10606047
1858,11509196
1859,11460219
1860,11504490
1861,11569803
1862,11537011
1863,10529686
1864,11580506
1865,10540054
1866,11531107
1867,11635890
1868,10352557
1869,11472434
1870,10302318
1871,11450419
1872,11488307
1873,10314533
1874,11544313
1875,11531808
1876,11557195
1877,11515919
1878,11408397
1879,10431176
1880,11505739
1881,10638122
1882,11441560
1883,11368234
1884,10295851
1885,11482886
1886,10417698
1887,11305994
1888,10456897
1889,11410351
1890,10448849
1891,11421525
1892,10436201
1893,11479188
1894,10287168
1895,11373910
1896,10384651
1897,11419746
1898,10384353
1899,11385880
1900,10442190
1901,11419136
1902,10414566
1903,11465526
1904,11459940
1905,11519371
1906,11608366
1907,11582115
1908,10501129
1909,11399977
1910,10514840
1911,11501324
1912,11446905
1913,10373080
1914,11570235
1915,10589232
1916,11582337
1917,10569757
1918,11490245
1919,10440411
1920,11424335
1921,11455909
1922,11456424
1923,10601456
1924,11542094
1925,10565821
1926,11366401
1927,10591864
1928,11474115
1929,10596480
1930,11395974
1931,10450435
1932,11566524
1933,10475139
1934,11486954
1935,10544953
1936,11583621
1937,11460901
1938,11479183
1939,10599934
1940,11406725
1941,10468503
1942,11564332
1943,10613260
1944,11441845
1945,10598404
1946,11573399
1947,10525145
1948,11468358
1949,11574302
1950,10490181
1951,11507923
1952,10494480
1953,11545387
1954,11574662
1955,10464298
1956,11489308
1957,10571078
1958,11691446
1959,11463574
1960,10465474
1961,11463810
1962,10452587
1963,11477542
1964,10591708
1965,11477723
1966,10622763
1967,11462318
1968,10407037
1969,11410383
1970,10398654
1971,11481781
1972,10392872
1973,11512292
1974,10538781
1975,11559370
1976,10369837
1977,11354063
1978,10342504
1979,11348850
1980,10343596
1981,11378080
1982,10340077
1983,11354395
1984,10326020
1985,11316001
1986,10362689
1987,11317146
1988,10350927
1989,11346930
1990,10353323
1991,11381836
1992,10348903
1993,11353647
1994,10333382
1995,11406998
1996,10398336
1997,11276733
1998,10411456
1999,11418960
2000,10414610
2001,11354799
2002,10435910
2003,11398341
2004,10434947
2005,11383746
2006,10413081
2007,11394870
2008,10402528
2009,11428724
2010,10423376
2011,11429604
2012,10273721
2013,11416954
2014,10414509
2015,11333995
2016,11326144
2017,10395731
2018,11377713
2019,11376659
2020,10415091
2021,11290068
2022,10302365
2023,11260798
2024,10427535
2025,11307203
2026,10432255
2027,11401914
2028,10422359
2029,11458548
2030,10418589
2031,11330356
2032,10423530
2033,11424769
2034,10345551
2035,11424878
2036,10426276
2037,11321016
2038,10280839
2039,11420990
2040,10303544
2041,11323318
2042,10310292
2043,11294489
2044,10427800
2045,11412582
2046,10394997
2047,11397718
2048,10391003
2049,11420969
2050,10409469
2051,11326603
2052,10318818
2053,11286429
2054,10420081
2055,11276975
2056,10278787
2057,11252326
2058,10342553
2059,11300074
2060,10329039
2061,11295524
2062,10346563
2063,11052462
2064,10320873
2065,11320647
2066,10289891
2067,11382257
2068,10327657
2069,11420214
2070,11284412
2071,10330965
2072,11316912
2073,10286614
2074,11290655
2075,10302953
2076,11326014
2077,10296006
2078,11317818
2079,11275396
2080,10296258
2081,11336428
2082,10259840
2083,11308012
2084,10299884
2085,11429316
2086,10374514
2087,11407624
2088,10276515
2089,11294876
2090,10311133
2091,11327565
2092,10279538
2093,11287714
2094,10294195
2095,11304001
2096,10308818
2097,11334020
2098,10253916
2099,11471117
2100,10498329
2101,11404734
2102,10502735
2103,11441461
2104,10460687
2105,11473352
2106,10461175
2107,11472079
2108,10475977
2109,11485033
2110,10443756
2111,11481013
2112,10429474
2113,11490616
2114,10470454
2115,11450280
2116,10518460
2117,11567137
2118,10422948
2119,11440810
2120,10406435
2121,11492577
2122,10411646
2123,11301316
2124,10295928
2125,11437513
2126,10317240
2127,11326512
2128,10327491
2129,11329927
2130,10283714
2131,11321536
2132,10319596
2133,11315937
2134,10284449
2135,11426042
2136,10322420
2137,11260845
2138,10277218
