seq,latency_m2m_ns,callback_jitter,publish_jitter
551,32807000,21988000,10451000
552,34550000,23736000,12179000
553,33794000,21252000,10423000
554,33310000,22524000,10954000
555,33823000,22505000,10477000
556,33306000,22474000,10941000
557,34333000,23028000,10974000
558,33841000,22507000,10478000
559,32842000,22005000,10482000
560,32849000,22004000,10478000
561,32910000,22069000,10546000
562,32781000,21871000,10419000
563,32767000,21986000,10412000
564,32782000,22006000,10410000
565,32758000,21985000,10397000
566,32789000,22024000,10419000
567,32833000,22050000,10476000
568,32775000,21935000,10404000
569,32767000,22000000,10412000
570,34651000,23876000,12271000
571,34781000,22138000,10410000
572,32781000,22008000,10426000
573,32777000,21987000,10422000
574,32927000,22143000,10556000
575,32857000,21938000,10502000
576,32861000,21996000,10490000
577,33365000,22511000,11008000
578,33899000,22526000,10544000
579,34706000,23807000,12325000
580,35425000,22728000,11062000
581,34459000,23034000,11108000
582,34451000,22983000,11079000
583,34423000,22976000,11063000
584,34464000,23036000,11091000
585,34430000,22970000,11069000
586,34404000,22970000,11024000
587,34378000,22986000,11025000
588,34375000,22985000,11003000
589,34399000,23029000,11039000
590,34366000,22962000,10993000
591,34338000,22976000,10977000
592,33907000,22566000,10536000
593,33353000,22458000,11000000
594,34346000,22982000,10987000
595,34391000,23043000,11023000
596,34341000,22954000,10984000
597,34394000,23050000,11026000
598,34359000,22968000,11002000
599,34406000,23044000,11030000
600,34599000,23204000,11239000
601,35472000,23862000,11100000
602,33896000,22427000,10540000
603,32907000,22008000,10539000
604,32987000,22080000,10611000
605,34564000,23586000,12190000
606,34332000,21768000,10964000
607,34386000,23054000,11023000
608,34359000,22972000,10995000
609,34455000,23092000,11095000
610,34652000,23193000,11273000
611,33931000,22282000,10571000
612,32939000,22008000,10570000
613,32865000,21928000,10494000
614,35196000,24335000,12827000
615,35828000,22633000,10479000
616,33400000,22561000,11022000
617,33962000,22572000,10612000
618,33414000,22442000,11043000
619,34065000,22653000,10707000
620,32943000,21877000,10574000
621,32941000,21999000,10566000
622,32866000,21933000,10498000
623,32928000,22063000,10566000
624,33000000,22071000,10645000
625,32874000,21865000,10502000
626,32925000,22060000,10569000
627,33064000,22130000,10692000
628,32992000,21937000,10637000
629,32933000,21933000,10562000
630,32857000,21932000,10501000
631,32937000,22072000,10566000
632,34663000,23734000,12292000
633,34869000,22207000,10507000
634,32866000,21995000,10510000
635,32874000,22001000,10503000
636,32862000,21995000,10506000
637,32950000,22081000,10579000
638,32858000,21915000,10501000
639,32934000,22069000,10563000
640,32930000,22003000,10573000
641,34605000,23668000,12222000
642,34866000,22277000,10511000
643,32954000,22079000,10598000
644,32886000,21925000,10522000
645,32957000,22071000,10586000
646,32953000,22003000,10596000
647,32953000,21993000,10582000
648,32874000,21929000,10521000
649,32962000,22078000,10589000
650,34618000,23666000,12248000
651,34881000,22264000,10522000
652,32890000,22004000,10531000
653,32964000,22069000,10592000
654,32956000,22001000,10600000
655,32886000,21922000,10515000
656,32878000,22000000,10522000
657,32831000,21945000,10460000
658,32960000,22137000,10607000
659,34563000,23593000,12182000
660,33849000,21304000,10494000
661,32935000,22078000,10572000
662,32921000,21986000,10565000
663,32937000,22008000,10566000
664,32989000,22059000,10636000
665,32939000,21941000,10566000
666,32925000,21996000,10569000
667,33069000,22136000,10694000
668,34597000,23536000,12224000
669,34869000,22273000,10503000
670,32941000,22070000,10580000
671,33328000,22380000,10952000
672,34367000,23047000,11012000
673,33895000,22518000,10528000
674,33035000,22144000,10662000
675,33417000,22378000,11031000
676,34379000,22979000,11023000
677,33899000,22512000,10540000
678,33408000,22505000,11042000
679,33861000,22450000,10503000
680,32870000,22008000,10501000
681,32882000,22013000,10507000
682,33386000,22511000,11026000
683,33831000,22438000,10477000
684,33350000,22517000,10975000
685,33865000,22526000,10520000
686,32879000,22004000,10515000
687,33324000,22446000,10952000
688,34364000,23047000,11013000
689,33891000,22519000,10528000
690,33348000,22460000,10985000
691,33921000,22571000,10567000
692,33394000,22472000,11020000
693,34374000,22989000,11020000
694,34399000,23015000,11027000
695,34379000,22985000,11019000
696,34415000,23031000,11043000
697,33934000,22524000,10579000
698,33502000,22564000,11132000
699,33889000,22387000,10526000
700,33323000,22441000,10968000
701,34395000,23064000,11034000
702,34433000,23039000,11065000
703,34408000,22978000,11051000
704,34382000,22971000,11014000
705,33892000,22513000,10540000
706,33542000,22647000,11176000
707,34316000,22775000,10945000
708,34354000,23049000,10994000
709,34404000,23045000,11051000
710,34443000,23032000,11075000
711,33952000,22512000,10600000
712,32900000,21944000,10534000
713,32900000,22001000,10528000
714,32965000,22074000,10601000
715,32948000,21984000,10586000
716,32953000,22003000,10596000
717,32965000,22004000,10593000
718,32883000,21926000,10526000
719,32960000,22070000,10589000
720,32952000,22000000,10596000
721,32964000,22004000,10593000
722,32951000,21995000,10588000
723,33083000,22132000,10716000
724,33033000,21950000,10656000
725,32890000,21857000,10523000
726,32874000,21984000,10514000
727,32894000,22012000,10519000
728,32878000,21992000,10518000
729,32962000,22076000,10591000
730,32874000,21920000,10518000
731,32953000,22071000,10582000
732,32874000,21929000,10519000
733,32890000,22008000,10519000
734,33025000,22143000,10650000
735,32873000,21849000,10511000
736,32807000,21932000,10452000
737,32961000,22146000,10589000
738,32811000,21859000,10447000
739,32878000,22067000,10515000
740,33853000,22975000,10497000
741,32796000,21935000,10425000
742,32854000,22065000,10497000
743,32849000,21988000,10478000
744,32862000,22021000,10498000
745,32789000,21927000,10426000
746,32854000,22064000,10497000
747,32861000,22000000,10498000
748,32858000,21996000,10493000
749,35907000,25050000,11273000
750,33636000,21999000,10542000
751,32835000,21929000,10464000
752,32898000,22071000,10534000
753,32836000,21938000,10473000
754,32827000,21991000,10471000
755,32834000,22000000,10464000
756,32823000,21996000,10467000
757,32835000,22004000,10464000
758,34778000,23950000,10415000
759,32841000,22064000,10486000
760,32845000,21996000,10482000
761,32870000,22024000,10490000
762,32833000,21980000,10485000
763,32870000,22020000,10501000
764,32857000,21992000,10497000
765,32853000,21992000,10482000
766,32854000,22008000,10500000
767,34864000,24000000,10490000
768,32853000,22000000,10497000
769,32866000,22004000,10494000
770,32858000,22000000,10493000
771,32861000,22004000,10506000
772,32865000,21996000,10501000
773,32862000,21996000,10490000
774,32854000,22000000,10497000
775,32866000,22004000,10494000
776,34870000,24012000,10514000
777,32882000,22004000,10511000
778,32870000,21996000,10513000
779,32890000,22013000,10511000
780,32803000,21929000,10455000
781,32810000,21991000,10446000
782,32806000,21996000,10442000
783,32886000,22080000,10515000
784,32798000,21920000,10442000
785,34750000,23944000,10373000
786,32811000,22069000,10456000
787,32742000,21923000,10365000
788,32811000,22077000,10447000
789,32737000,21927000,10376000
790,32742000,21996000,10373000
791,32810000,22068000,10439000
792,33263000,22461000,10907000
793,34240000,22969000,10881000
794,33828000,22586000,10465000
795,32816000,21993000,10455000
796,33354000,22534000,10982000
797,33842000,22496000,10487000
798,32795000,21953000,10438000
799,32796000,21994000,10425000
800,32790000,22001000,10433000
801,32819000,22021000,10448000
802,32923000,22113000,10567000
803,33762000,22831000,10379000
804,32826000,22078000,10476000
805,32839000,21999000,10468000
806,32828000,21996000,10463000
807,32826000,22000000,10464000
808,32832000,22005000,10476000
809,32849000,22009000,10478000
810,32823000,21982000,10467000
811,32844000,22013000,10473000
812,35807000,24970000,11173000
813,33546000,22009000,10452000
814,32887000,22071000,10530000
815,32823000,21929000,10444000
816,32879000,22071000,10531000
817,32819000,21924000,10448000
818,32819000,22009000,10466000
819,32817000,21987000,10443000
820,32819000,22013000,10463000
821,33858000,23030000,10486000
822,32846000,21996000,10490000
823,32853000,22000000,10482000
824,32784000,21938000,10419000
825,32852000,22070000,10490000
826,32988000,22135000,10629000
827,32787000,21791000,10416000
828,32845000,22066000,10489000
829,32861000,22008000,10490000
830,35828000,24974000,11202000
831,33580000,22014000,10478000
832,32837000,21996000,10481000
833,32844000,21999000,10465000
834,32961000,22133000,10613000
835,32839000,21862000,10460000
836,32830000,22006000,10481000
837,32844000,21999000,10473000
838,32837000,22001000,10482000
839,33815000,22969000,10443000
840,32794000,21988000,10441000
841,32892000,22088000,10519000
842,32815000,21932000,10451000
843,32801000,21988000,10439000
844,32803000,22000000,10446000
845,32895000,22084000,10523000
846,32870000,21984000,10515000
847,32810000,21932000,10439000
848,35850000,25048000,11221000
849,33588000,22003000,10490000
850,32784000,21931000,10429000
851,32796000,22004000,10417000
852,32775000,21994000,10427000
853,32787000,21997000,10416000
854,33237000,22458000,10880000
855,34281000,23036000,10922000
856,33875000,22593000,10512000
857,33254000,22383000,10885000
858,33837000,22588000,10487000
859,32776000,21930000,10399000
860,32766000,22000000,10400000
861,32831000,22064000,10471000
862,32848000,22009000,10473000
863,32767000,21927000,10407000
864,32786000,22010000,10410000
865,32768000,21990000,10407000
866,34202000,23427000,10826000
867,33781000,22587000,10431000
868,32794000,22004000,10417000
869,32784000,21999000,10418000
870,33177000,22393000,10816000
871,34231000,23046000,10868000
872,33802000,22570000,10435000
873,32799000,22000000,10433000
874,32806000,22005000,10434000
875,33255000,22454000,10884000
876,33759000,22507000,10409000
877,33239000,22471000,10861000
878,33793000,22564000,10444000
879,32739000,21936000,10367000
880,32742000,22004000,10363000
881,33262000,22527000,10901000
882,34333000,23064000,10970000
883,34441000,23107000,11069000
884,34403000,22966000,11043000
885,33836000,22429000,10461000
886,32751000,21927000,10390000
887,33234000,22472000,10858000
888,34260000,23034000,10905000
889,33791000,22522000,10424000
890,32782000,21995000,10417000
891,32779000,21994000,10404000
892,32837000,22065000,10476000
893,33316000,22471000,10939000
894,33802000,22495000,10456000
895,32743000,21932000,10373000
896,32893000,22152000,10519000
897,33208000,22321000,10847000
898,33921000,22706000,10562000
899,32933000,22011000,10557000
900,33173000,22249000,10805000
901,35948000,24775000,12593000
902,36247000,23290000,10867000
903,34233000,22998000,10881000
904,34235000,22990000,10863000
905,34307000,23076000,10947000
906,33832000,22520000,10465000
907,33213000,22385000,10846000
908,33814000,22599000,10448000
909,33186000,22379000,10824000
910,33845000,22652000,10487000
911,33313000,22466000,10945000
912,34288000,22975000,10923000
913,34323000,23036000,10951000
914,33892000,22572000,10536000
915,32900000,22004000,10530000
916,33364000,22466000,10980000
917,33845000,22497000,10503000
918,33258000,22396000,10888000
919,34300000,23042000,10937000
920,34360000,23059000,10988000
921,34326000,22970000,10965000
922,34438000,23108000,11066000
923,34405000,22972000,11037000
924,34308000,22907000,10944000
925,34329000,23017000,10969000
926,34389000,23055000,11016000
927,34296000,22910000,10934000
928,34406000,23108000,11034000
929,34290000,22887000,10929000
930,34333000,23040000,10953000
931,34301000,22979000,10949000
932,34363000,23051000,10991000
933,34326000,22967000,10966000
934,34298000,22968000,10926000
935,33867000,22572000,10511000
936,32875000,22005000,10509000
937,33342000,22466000,10956000
938,34361000,23037000,11014000
939,33811000,22433000,10444000
940,33283000,22476000,10917000
941,33906000,22620000,10548000
942,32850000,21943000,10481000
943,32927000,22078000,10552000
944,32920000,22001000,10560000
945,34663000,23735000,12275000
946,34933000,22286000,10574000
947,33073000,22132000,10706000
948,33009000,21936000,10641000
949,32929000,21920000,10566000
950,32862000,21933000,10506000
951,32870000,21999000,10498000
952,32862000,22001000,10506000
953,32937000,22067000,10566000
954,34807000,23877000,12438000
955,34865000,22060000,10503000
956,32858000,21992000,10502000
957,32870000,22003000,10498000
958,32927000,22066000,10571000
959,32959000,22024000,10588000
960,32866000,21914000,10509000
961,32868000,21996000,10498000
962,32934000,22073000,10578000
963,34684000,23742000,12307000
964,34881000,22206000,10519000
965,32891000,22008000,10527000
966,32882000,21992000,10526000
967,32882000,21992000,10511000
968,32870000,21996000,10514000
969,32895000,22016000,10523000
970,32819000,21933000,10463000
971,32881000,22055000,10511000
972,34610000,23736000,12240000
973,34810000,22201000,10448000
974,32811000,22000000,10455000
975,32895000,22076000,10524000
976,32960000,22073000,10605000
977,32899000,21930000,10527000
978,32891000,22000000,10537000
979,32966000,22066000,10593000
980,32878000,21922000,10522000
981,34554000,23668000,12175000
982,34883000,22344000,10527000
983,32898000,22008000,10535000
984,32895000,21996000,10538000
985,32979000,22077000,10608000
986,32898000,21927000,10545000
987,32837000,21929000,10464000
988,32828000,22000000,10474000
989,32908000,22071000,10535000
990,34635000,23737000,12266000
991,34906000,22271000,10550000
992,32840000,21926000,10476000
993,32849000,22009000,10478000
994,33041000,22200000,10685000
995,32914000,21865000,10543000
996,32832000,21926000,10476000
997,32919000,22078000,10547000
998,32841000,21931000,10485000
999,34572000,23723000,12189000
1000,35053000,22497000,10697000
1001,32928000,21866000,10563000
1002,32921000,21994000,10565000
1003,33005000,22076000,10633000
1004,32992000,21995000,10636000
1005,32937000,21936000,10564000
1006,33056000,22127000,10699000
1007,32992000,21929000,10620000
1008,34722000,23738000,12352000
1009,34934000,22213000,10571000
1010,32927000,21992000,10571000
1011,32938000,22003000,10566000
1012,33063000,22133000,10707000
1013,32938000,21867000,10566000
1014,32927000,21996000,10570000
1015,33001000,22067000,10629000
1016,32997000,22004000,10641000
1017,34742000,23737000,12356000
1018,34934000,22208000,10578000
1019,33012000,22069000,10647000
1020,33011000,22000000,10654000
1021,32953000,21934000,10581000
1022,33026000,22081000,10662000
1023,32949000,21915000,10577000
1024,32945000,22004000,10589000
1025,33102000,22149000,10726000
1026,34887000,23792000,12517000
1027,34960000,22074000,10586000
1028,32954000,22001000,10601000
1029,32960000,21991000,10584000
1030,33030000,22077000,10661000
1031,32964000,21927000,10588000
1032,32890000,21933000,10529000
1033,32975000,22078000,10599000
1034,32955000,21988000,10595000
1035,34762000,23799000,12374000
1036,35031000,22284000,10675000
1037,33047000,22001000,10671000
1038,33039000,22000000,10679000
1039,32975000,21928000,10607000
1040,33051000,22075000,10682000
1041,32983000,21932000,10606000
1042,32832000,21857000,10473000
1043,32916000,22075000,10538000
1044,32832000,21925000,10462000
1045,32826000,21996000,10459000
1046,32819000,21991000,10459000
1047,32903000,22077000,10527000
1048,32823000,21928000,10463000
1049,32839000,22008000,10463000
1050,32823000,21991000,10463000
1051,32910000,22080000,10534000
1052,32972000,22070000,10612000
1053,32918000,21938000,10542000
1054,32819000,21908000,10443000
1055,32823000,22013000,10463000
1056,32841000,22010000,10481000
1057,32835000,21986000,10459000
1058,32823000,21996000,10463000
1059,32905000,22074000,10529000
1060,32823000,21926000,10463000
1061,32835000,22003000,10459000
1062,32827000,22001000,10467000
1063,32831000,21996000,10463000
1064,32970000,22139000,10593000
1065,32826000,21865000,10459000
1066,32823000,21996000,10463000
1067,32899000,22067000,10522000
1068,32754000,21864000,10391000
1069,32833000,22069000,10455000
1070,32894000,22071000,10534000
1071,32827000,21925000,10451000
1072,33853000,23034000,10485000
1073,32798000,21945000,10430000
1074,32931000,22133000,10562000
1075,32793000,21862000,10433000
1076,32857000,22056000,10489000
1077,32857000,22000000,10485000
1078,32784000,21935000,10428000
1079,32929000,22137000,10565000
1080,32858000,21928000,10493000
1081,34886000,24029000,10514000
1082,32940000,22062000,10580000
1083,32823000,21875000,10443000
1084,32811000,22004000,10463000
1085,32882000,22054000,10517000
1086,32815000,21933000,10450000
1087,32815000,22000000,10442000
1088,32878000,22072000,10522000
1089,32886000,22000000,10514000
1090,34811000,23933000,10447000
1091,32882000,22071000,10518000
1092,32815000,21933000,10450000
1093,32956000,22142000,10589000
1094,32819000,21861000,10459000
1095,32810000,21984000,10442000
1096,32810000,22000000,10442000
1097,32894000,22084000,10518000
1098,32811000,21925000,10455000
1099,35798000,24978000,12143000
1100,34516000,22009000,10433000
1101,32801000,22004000,10438000
1102,32943000,22141000,10587000
1103,32869000,21918000,10497000
1104,32858000,21996000,10501000
1105,32950000,22085000,10578000
1106,32858000,21915000,10495000
1107,32792000,21932000,10425000
1108,33827000,23038000,10463000
1109,32831000,22004000,10467000
1110,32827000,21996000,10462000
1111,32830000,22004000,10467000
1112,32902000,22071000,10546000
1113,32849000,21939000,10477000
1114,32823000,21982000,10467000
1115,32835000,22004000,10463000
1116,32823000,21996000,10467000
1117,35882000,25051000,12244000
1118,34696000,22087000,10597000
1119,33028000,22067000,10657000
1120,33026000,21998000,10661000
1121,32969000,21935000,10597000
1122,33092000,22131000,10736000
1123,32961000,21860000,10581000
1124,32949000,22004000,10600000
1125,32960000,21996000,10588000
1126,33919000,22967000,10555000
1127,32915000,21995000,10558000
1128,32925000,22003000,10552000
1129,32924000,22008000,10561000
1130,32984000,22059000,10628000
1131,32925000,21933000,10561000
1132,32925000,22000000,10561000
1133,32925000,22000000,10561000
1134,32931000,22006000,10567000
1135,36951000,26020000,12317000
1136,34684000,22003000,10581000
1137,32949000,22004000,10586000
1138,32946000,21996000,10590000
1139,33024000,22070000,10650000
1140,33087000,22071000,10731000
1141,32954000,21859000,10582000
1142,32941000,21995000,10585000
1143,32886000,21937000,10514000
1144,32945000,22067000,10581000
1145,32944000,21999000,10580000
1146,32945000,22001000,10580000
1147,32940000,21995000,10576000
1148,32940000,22000000,10584000
1149,33023000,22075000,10650000
1150,32944000,21928000,10587000
1151,32951000,22000000,10579000
1152,33033000,22089000,10665000
1153,36984000,25944000,12334000
1154,34702000,22000000,10607000
1155,32897000,21922000,10530000
1156,32972000,22073000,10611000
1157,33057000,22077000,10680000
1158,33048000,22000000,10688000
1159,32983000,21927000,10607000
1160,33044000,22069000,10684000
1161,32991000,21938000,10614000
1162,33946000,22963000,10577000
1163,32942000,21997000,10566000
1164,32930000,21995000,10578000
1165,32949000,22004000,10581000
1166,33153000,22204000,10785000
1167,32945000,21792000,10569000
1168,33016000,22078000,10655000
1169,32878000,21855000,10502000
1170,32940000,22070000,10580000
1171,34974000,24025000,10606000
1172,32961000,21988000,10584000
1173,32955000,22003000,10596000
1174,33028000,22064000,10658000
1175,32960000,21932000,10584000
1176,33020000,22068000,10658000
1177,33048000,22020000,10665000
1178,33032000,21989000,10658000
1179,33041000,22004000,10658000
1180,35037000,24004000,10669000
1181,32976000,21930000,10591000
1182,32952000,21992000,10599000
1183,32972000,22004000,10595000
1184,32963000,22000000,10603000
1185,32975000,22004000,10607000
1186,33173000,22198000,10805000
1187,32901000,21727000,10516000
1188,32950000,22066000,10598000
1189,34994000,24028000,10626000
1190,32914000,21920000,10537000
1191,32976000,22071000,10609000
1192,32910000,21933000,10550000
1193,33067000,22149000,10691000
1194,32906000,21847000,10545000
1195,32838000,21925000,10463000
1196,32982000,22151000,10624000
1197,32851000,21858000,10472000
1198,34917000,24077000,10549000
1199,32921000,22003000,10544000
1200,32842000,21929000,10489000
1201,33001000,22143000,10625000
1202,32915000,21922000,10555000
1203,32919000,21996000,10542000
1204,32841000,21930000,10480000
1205,32784000,21936000,10412000
1206,32984000,22208000,10628000
1207,34858000,23865000,10485000
1208,32850000,22000000,10484000
1209,32932000,22084000,10569000
1210,33063000,22129000,10702000
1211,32929000,21859000,10557000
1212,32858000,21936000,10503000
1213,32935000,22067000,10560000
1214,32850000,21925000,10493000
1215,32870000,22012000,10497000
1216,34798000,23937000,10434000
1217,32866000,22067000,10493000
1218,33056000,22199000,10708000
1219,32878000,21806000,10499000
1220,32863000,21999000,10514000
1221,32954000,22076000,10589000
1222,32878000,21924000,10514000
1223,32878000,22001000,10514000
1224,32886000,22008000,10522000
1225,34890000,24004000,10518000
1226,32882000,22000000,10517000
1227,32814000,21933000,10451000
1228,32883000,22067000,10526000
1229,32815000,21924000,10442000
1230,32807000,22000000,10450000
1231,32815000,22000000,10442000
1232,32870000,22064000,10514000
1233,32886000,22008000,10514000
1234,35846000,24967000,12208000
1235,34581000,22008000,10481000
1236,32914000,22069000,10566000
1237,32933000,22003000,10569000
1238,32862000,21928000,10497000
1239,32926000,22064000,10553000
1240,32850000,21932000,10495000
1241,32872000,22012000,10500000
1242,32857000,21992000,10497000
1243,33907000,23045000,10534000
1244,32898000,22000000,10536000
1245,32829000,21929000,10463000
1246,32891000,22063000,10534000
1247,32831000,21933000,10459000
1248,32819000,21996000,10465000
1249,32920000,22091000,10546000
1250,32895000,21984000,10540000
1251,32846000,21942000,10472000
1252,35811000,24975000,12181000
1253,34616000,22071000,10510000
1254,32944000,22070000,10596000
1255,32827000,21867000,10455000
1256,32878000,22059000,10522000
1257,32819000,21933000,10455000
1258,32823000,22004000,10459000
1259,32819000,21995000,10447000
1260,32882000,22072000,10526000
1261,33862000,22971000,10489000
1262,32992000,22139000,10627000
1263,32853000,21861000,10489000
1264,32854000,22000000,10497000
1265,32931000,22070000,10559000
1266,32854000,21930000,10497000
1267,32866000,22004000,10493000
1268,32854000,21996000,10497000
1269,32936000,22074000,10563000
1270,35833000,24906000,12207000
1271,34719000,22148000,10609000
1272,32969000,21996000,10621000
1273,32780000,21795000,10408000
1274,32906000,22134000,10550000
1275,32977000,22062000,10604000
1276,32827000,21859000,10471000
1277,32985000,22150000,10621000
1278,32831000,21846000,10467000
1279,34780000,23948000,10407000
1280,32850000,22078000,10484000
1281,32918000,22069000,10554000
1282,32906000,21988000,10550000
1283,32849000,21934000,10477000
1284,32846000,22005000,10489000
1285,32853000,22000000,10481000
1286,32980000,22134000,10622000
1287,32848000,21862000,10477000
1288,34846000,24004000,10481000
1289,32929000,22084000,10557000
1290,32841000,21920000,10493000
1291,32858000,22000000,10485000
1292,32854000,22004000,10497000
1293,32858000,21996000,10485000
1294,32992000,22143000,10636000
1295,32928000,21928000,10556000
1296,32845000,21925000,10489000
1297,34882000,24028000,10509000
1298,32941000,22067000,10575000
1299,32935000,21996000,10568000
1300,32870000,21933000,10510000
1301,33017000,22140000,10641000
1302,32940000,21930000,10571000
1303,32931000,21992000,10563000
1304,32862000,21931000,10502000
1305,32890000,22020000,10514000
1306,34948000,24066000,10580000
1307,32882000,21934000,10506000
1308,32874000,22000000,10522000
