seq,latency_h2h_ns
1539,402744
1540,418669
1541,411848
1542,410769
1543,416843
1544,416683
1545,268734
1546,256081
1547,260071
1548,389262
1549,418958
1550,423338
1551,268938
1552,257448
1553,266572
1554,255849
1555,259009
1556,445077
1557,266188
1558,267845
1559,271711
1560,268539
1561,410635
1562,432449
1563,277009
1564,283893
1565,267108
1566,271257
1567,407225
1568,279103
1569,279054
1570,318819
1571,272632
1572,278307
1573,176712
1574,244094
1575,267767
1576,257550
1577,257140
1578,400049
1579,267623
1580,256459
1581,254556
1582,412602
1583,416499
1584,415280
1585,255273
1586,255708
1587,256479
1588,397785
1589,414260
1590,417873
1591,419721
1592,423756
1593,415696
1594,424569
1595,417634
1596,269180
1597,269221
1598,261203
1599,322072
1600,256661
1601,258318
1602,404280
1603,424730
1604,269192
1605,265878
1606,275827
1607,255302
1608,393648
1609,270481
1610,254922
1611,255407
1612,254262
1613,257705
1614,254878
1615,257053
1616,256371
1617,255350
1618,255445
1619,252357
1620,260056
1621,256007
1622,401300
1623,416674
1624,417380
1625,413661
1626,411872
1627,420217
1628,269893
1629,269559
1630,258615
1631,257929
1632,410690
1633,270387
1634,269927
1635,269089
1636,256808
1637,414834
1638,270608
1639,256173
1640,259091
1641,254864
1642,255014
1643,257591
1644,258264
1645,408032
1646,420564
1647,268983
1648,267218
1649,256658
1650,256558
1651,397069
1652,401231
1653,418266
1654,415537
1655,417262
1656,268782
1657,257998
1658,258410
1659,416915
1660,475067
1661,299565
1662,268123
1663,266390
1664,268963
1665,266062
1666,268897
1667,269173
1668,258626
1669,266592
1670,269911
1671,261473
1672,273675
1673,266242
1674,409898
1675,277262
1676,118781
1677,161177
1678,123409
1679,147643
1680,170054
1681,195686
1682,554793
1683,327796
1684,299305
1685,319076
1686,299713
1687,306599
1688,424777
1689,444854
1690,270729
1691,274424
1692,286060
1693,295009
1694,262172
1695,256070
1696,265256
1697,408369
1698,402051
1699,318376
1700,266977
1701,254567
1702,258416
1703,255340
1704,258531
1705,254707
1706,257152
1707,254371
1708,259434
1709,256987
1710,255870
1711,256235
1712,393323
1713,270811
1714,258461
1715,257489
1716,390139
1717,264301
1718,271485
1719,258739
1720,394941
1721,421192
1722,401716
1723,264224
1724,256052
1725,255509
1726,257356
1727,816813
1728,707150
1729,493477
1730,404833
1731,373374
1732,308493
1733,291981
1734,429255
1735,403707
1736,274579
1737,261111
1738,261600
1739,409266
1740,418035
1741,418003
1742,267184
1743,268370
1744,270473
1745,270558
1746,392175
1747,303112
1748,270711
1749,268556
1750,482357
1751,409879
1752,437796
1753,273836
1754,288131
1755,271566
1756,268640
1757,408324
1758,447105
1759,444775
1760,451931
1761,411829
1762,295901
1763,273025
1764,279756
1765,277115
1766,283864
1767,407923
1768,396125
1769,417169
1770,424138
1771,422846
1772,423042
1773,420497
1774,426487
1775,425496
1776,425224
1777,447785
1778,272733
1779,271273
1780,258671
1781,256737
1782,394016
1783,415738
1784,269472
1785,256311
1786,257162
1787,254433
1788,254596
1789,254260
1790,256872
1791,391541
1792,338837
1793,266225
1794,269976
1795,269548
1796,399808
1797,425623
1798,415343
1799,519020
1800,392494
1801,419689
1802,435789
1803,264938
1804,269443
1805,255989
1806,258352
1807,387985
1808,414856
1809,416590
1810,426000
1811,268592
1812,256203
1813,253919
1814,408136
1815,268617
1816,266009
1817,273264
1818,254375
1819,389606
1820,411358
1821,267574
1822,256993
1823,254994
1824,402619
1825,416968
1826,267508
1827,256364
1828,253000
1829,255183
1830,256752
1831,254151
1832,393869
1833,416429
1834,420974
1835,396597
1836,416309
1837,424490
1838,425721
1839,417488
1840,421934
1841,420387
1842,428195
1843,421089
1844,418677
1845,419220
1846,421191
1847,420750
1848,416884
1849,269275
1850,272194
1851,255523
1852,256445
1853,254974
1854,256925
1855,254868
1856,257378
1857,414326
1858,268506
1859,263773
1860,273783
1861,255955
1862,392649
1863,285293
1864,271630
1865,278172
1866,156786
1867,174186
1868,210200
1869,333047
1870,215390
1871,231130
1872,237120
1873,491723
1874,333206
1875,316450
1876,304308
1877,293100
1878,260452
1879,974185
1880,315826
1881,298793
1882,292962
1883,279501
1884,277017
1885,174956
1886,198292
1887,300891
1888,289592
1889,282621
1890,275522
1891,268766
1892,280556
1893,254198
1894,269566
1895,254633
1896,256662
1897,255557
1898,257545
1899,298211
1900,255398
1901,389912
1902,416851
1903,455013
1904,429041
1905,423709
1906,420332
1907,417478
1908,418521
1909,264692
1910,256670
1911,255447
1912,393532
1913,415668
1914,417278
1915,414827
1916,414212
1917,404825
1918,270249
1919,265883
1920,257129
1921,252853
1922,258311
1923,400477
1924,417637
1925,419467
1926,270590
1927,265045
1928,253379
1929,254056
1930,263544
1931,393091
1932,414624
1933,418606
1934,426423
1935,419862
1936,412265
1937,390777
1938,136883
1939,152937
1940,207285
1941,314477
1942,201520
1943,323514
1944,272592
1945,296605
1946,287390
1947,285452
1948,272977
1949,259361
1950,271663
1951,265954
1952,258538
1953,256119
1954,402741
1955,420043
1956,256307
1957,257260
1958,260595
1959,255181
1960,258887
1961,255097
1962,389875
1963,420475
1964,417810
1965,414671
1966,418704
1967,415462
1968,420903
1969,414049
1970,428080
1971,433796
1972,448700
1973,448037
1974,440854
1975,443861
1976,285532
1977,294261
1978,270075
1979,274512
1980,254890
1981,254359
1982,258323
1983,414153
1984,260381
1985,267376
1986,257586
1987,924177
1988,439557
1989,427026
1990,418692
1991,270267
1992,253891
1993,252865
1994,264428
1995,257482
1996,401905
1997,418799
1998,418827
1999,336052
2000,259208
2001,256174
2002,392939
2003,418150
2004,350004
2005,267996
2006,261847
2007,268210
2008,257539
2009,256086
2010,258800
2011,392712
2012,408779
2013,267842
2014,256855
2015,255773
2016,392693
2017,408717
2018,420311
2019,425400
2020,422303
2021,263989
2022,274389
2023,256273
2024,253875
2025,388660
2026,417058
2027,267210
2028,253093
2029,255598
2030,375778
2031,270030
2032,257652
2033,256658
2034,392005
2035,417764
2036,421876
2037,420286
2038,396875
2039,422376
2040,406994
2041,266155
2042,255917
2043,256195
2044,411741
2045,411170
2046,418895
2047,419060
2048,419879
2049,424338
2050,434923
2051,417599
2052,270197
2053,256251
2054,256007
2055,410569
2056,421363
2057,414506
2058,450863
2059,252588
2060,257699
2061,255129
2062,259083
2063,387867
2064,446023
2065,441773
2066,451006
2067,416384
2068,272629
2069,290366
2070,293756
2071,257651
2072,254506
2073,255619
2074,258617
2075,389417
2076,137915
2077,157946
2078,184107
2079,208190
2080,310006
2081,292573
2082,287500
2083,280060
2084,400821
2085,422909
2086,271532
2087,258110
2088,272383
2089,255965
2090,407634
2091,268669
2092,283045
2093,253135
2094,391307
2095,423345
2096,264559
2097,253148
2098,258471
2099,345785
2100,255681
2101,258408
2102,256129
2103,256718
2104,258529
2105,400395
2106,417272
2107,414325
2108,421845
2109,264269
2110,257075
2111,255904
2112,401240
2113,410994
2114,421423
2115,416828
2116,415511
2117,419615
2118,274064
2119,134947
2120,142483
2121,279905
2122,378071
2123,266351
2124,271771
2125,258848
2126,274030
2127,270077
2128,264388
2129,400346
2130,273880
2131,279025
2132,260971
2133,256452
2134,258361
2135,435381
2136,396209
2137,449021
2138,428806
2139,270136
2140,258135
2141,254765
2142,253034
2143,257534
2144,250765
2145,390866
2146,416096
2147,419537
2148,258116
2149,256317
2150,259008
2151,254386
2152,256308
2153,289758
2154,408342
2155,270281
2156,256501
2157,254492
2158,254586
2159,255696
2160,256242
2161,398886
2162,425870
2163,421692
2164,417661
2165,416656
2166,413085
2167,413279
2168,420473
2169,419547
2170,420405
2171,417555
2172,419387
2173,424181
2174,420076
2175,423178
2176,417892
2177,418659
2178,381014
2179,264007
2180,269126
2181,270258
2182,257681
2183,256567
2184,372845
2185,391829
2186,437754
2187,418087
2188,421280
2189,414477
2190,418860
2191,420964
2192,421488
2193,418755
2194,415087
2195,417988
2196,416225
2197,422114
2198,267532
2199,314316
2200,261316
2201,258241
2202,256916
2203,254185
2204,386167
2205,421659
2206,268861
2207,265834
2208,268409
2209,255406
2210,390462
2211,421139
2212,266259
2213,265254
2214,257356
2215,256284
2216,406852
2217,265258
2218,270865
2219,254867
2220,269203
2221,292419
2222,257582
2223,391587
2224,262785
2225,268403
2226,255177
2227,256884
2228,259901
2229,268873
2230,255511
2231,255952
2232,254829
2233,255823
2234,254316
2235,393041
2236,419338
2237,265781
2238,265778
2239,256293
2240,408243
2241,415408
2242,417594
2243,410945
2244,417993
2245,421560
2246,414755
2247,415830
2248,411080
2249,418468
2250,415123
2251,419728
2252,401866
2253,272864
2254,139613
2255,167159
2256,254362
2257,196121
2258,228297
2259,312109
2260,301466
2261,292156
2262,434634
2263,1148727
2264,726808
2265,573350
2266,429526
2267,392206
2268,374809
2269,309157
2270,309925
2271,276177
2272,305504
2273,286413
2274,262453
2275,288179
2276,274957
2277,266163
2278,818364
2279,603223
2280,407500
2281,393134
2282,314404
2283,447193
2284,435131
2285,563149
2286,276437
2287,267802
2288,269677
2289,255586
2290,258318
2291,253307
2292,270838
2293,397167
2294,270393
2295,255395
2296,253971
2297,411516
2298,414787
2299,320215
2300,257479
2301,256923
2302,406710
2303,419651
2304,268247
2305,268931
2306,282844
2307,404415
2308,415185
2309,417394
2310,364161
2311,265259
2312,264352
2313,266573
2314,390760
2315,413624
2316,424526
2317,416142
2318,419742
2319,265676
2320,253239
2321,252433
2322,407091
2323,416552
2324,414516
2325,424577
2326,270130
2327,256041
2328,255234
2329,257820
2330,254138
2331,255349
2332,256479
2333,256828
2334,394839
2335,321583
2336,265478
2337,263130
2338,267863
2339,400951
2340,266039
2341,287657
2342,257180
2343,255086
2344,253830
2345,254567
2346,400345
2347,266161
2348,272349
2349,255087
2350,256498
2351,254919
2352,401481
2353,397367
2354,418560
2355,267642
2356,267990
2357,270882
2358,394546
2359,444078
2360,417440
2361,420351
2362,422358
2363,423989
2364,423950
2365,417029
2366,419885
2367,264426
2368,270024
2369,269280
2370,256388
2371,390948
2372,428458
2373,422795
2374,302356
2375,286684
2376,292369
2377,257567
2378,408923
2379,272791
2380,256147
2381,255019
2382,258833
2383,400691
2384,268834
2385,266519
2386,255415
2387,389825
2388,417692
2389,420243
2390,400607
2391,416741
2392,270581
2393,289804
2394,259273
2395,265359
2396,268100
2397,257988
2398,256023
2399,325938
2400,256950
2401,259025
2402,255800
2403,257114
2404,393104
2405,414030
2406,418489
2407,267323
2408,265129
2409,270894
2410,403771
2411,421168
2412,393495
2413,417708
2414,424475
2415,412869
2416,416696
2417,412627
2418,265537
2419,284334
2420,255222
2421,256386
2422,390080
2423,417448
2424,265989
2425,254808
2426,255307
2427,254507
2428,254370
2429,253823
2430,255769
2431,256182
2432,389718
2433,266930
2434,266543
2435,269195
2436,255547
2437,255560
2438,255729
2439,257541
2440,402023
2441,268909
2442,256577
2443,256028
2444,257989
2445,254310
2446,398470
2447,417661
2448,424981
2449,416601
2450,418600
2451,416986
2452,412831
2453,879926
2454,660456
2455,446985
2456,381788
2457,526134
2458,525491
2459,524314
2460,520672
2461,527349
2462,349199
2463,351474
2464,348378
2465,529822
2466,527627
2467,529717
2468,521036
2469,349798
2470,345818
2471,351191
2472,526004
2473,986123
2474,701595
2475,509106
2476,332597
2477,363375
2478,341669
2479,331093
2480,365804
2481,302270
2482,292761
2483,276425
2484,267498
2485,175159
2486,169589
2487,286237
2488,206845
2489,219421
2490,454878
2491,310642
2492,300587
2493,269264
2494,258870
